Gen_Conv_Coal_EP,Gen_VRES_Solar_elec,Demand_GC_Elec_01_elec,Gen_Conv_Coal_H2_GC,Gen_VRES_Wind_H2_GC,Offtaker_Grey_elec,Gen_Conv_Coal_H2,jy,Cons_Elec_01_H2,Offtaker_Green_H2_GC,Gen_Conv_Coal_elec_GC,Demand_GC_Elec_01_elec_GC,Offtaker_Import_EP,Gen_Conv_CCGT_EP,Gen_Conv_CCGT_H2_GC,Gen_VRES_Wind_elec,Gen_VRES_Solar_elec_GC,Gen_Conv_Biomass_EP,Demand_GC_Elec_01_EP,Offtaker_Grey_H2_GC,Offtaker_Green_EP,Gen_Conv_Biomass_elec,Offtaker_Import_H2_GC,Gen_VRES_Wind_EP,Gen_VRES_Wind_elec_GC,Demand_GC_Elec_01_H2,Prod_H2_Green_H2,Cons_Elec_01_EP,Offtaker_Grey_elec_GC,Gen_VRES_Solar_H2_GC,Offtaker_Import_elec,Demand_GC_Elec_01_H2_GC,Time,Gen_VRES_Solar_H2,Gen_Conv_CCGT_elec_GC,jd,Gen_VRES_Wind_H2,Prod_H2_Green_H2_GC,Gen_Conv_Biomass_H2_GC,Gen_Conv_CCGT_H2,Offtaker_Green_H2,Offtaker_Grey_EP,Offtaker_Green_elec,Offtaker_Grey_H2,Gen_Conv_Biomass_H2,Offtaker_Green_elec_GC,Offtaker_Import_elec_GC,Cons_Elec_01_elec,Cons_Elec_01_H2_GC,Prod_H2_Green_elec_GC,Gen_Conv_Coal_elec,Gen_Conv_Biomass_elec_GC,jh,Offtaker_Import_H2,Gen_VRES_Solar_EP,Cons_Elec_01_elec_GC,Prod_H2_Green_EP,Prod_H2_Green_elec,Gen_Conv_CCGT_elec
0.0,190.32887400991257,0.0,0.0,0.0,0.0,0.0,1,0.0,-483.6003782459851,0.0,-10679.239396027362,-9.989785521613218e-9,0.0,0.0,15442.651573718915,190.32887400991257,0.0,0.0,-667.9659408121262,863.6747392860962,-9.812210689668585e-9,0.0,0.0,15442.651573718915,0.0,1151.5663190481282,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,1,0.0,1151.5663190581113,0.0,0.0,-1151.5663190481282,909.3252607238938,0.0,0.0,0.0,0.0,0.0,-15226.458099999996,0.0,-4953.741051701465,-9.408778830261704e-9,0.0,11,0.0,0.0,0.0,0.0,-1727.3494785721925,1320.827130862584
0.0,1788.9982440092635,0.0,0.0,0.0,0.0,0.0,1,0.0,-1264.216393373663,0.0,-10679.23939602732,-9.98978552161322e-9,0.0,0.0,15442.651573718882,1788.9982440092635,0.0,0.0,-442.0770851017899,1279.7201088491024,-9.981902894260827e-9,0.0,0.0,15442.651573718882,0.0,1706.29347846547,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,1,0.0,1706.293478475453,0.0,0.0,-1706.29347846547,493.27989116088753,0.0,0.0,0.0,0.0,0.0,-14672.209599999996,0.0,-6552.410421700826,-9.98062907179546e-9,0.0,12,0.0,0.0,0.0,0.0,-2559.440217698205,-9.97997289849658e-9
0.0,4567.685928008222,0.0,0.0,0.0,0.0,0.0,1,0.0,-484.8952374814479,0.0,-10679.239396026818,-9.989785521613218e-9,0.0,0.0,9984.678014765099,4567.685928008222,0.0,0.0,-667.3045361138386,864.1498301889775,-9.812210689668585e-9,0.0,0.0,9984.678014765099,0.0,1152.1997735853033,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,1,0.0,1152.1997735952866,0.0,0.0,-1152.1997735853033,908.8501698210124,0.0,0.0,0.0,0.0,0.0,-14124.610599999995,0.0,-3873.124546746503,-9.408778830261707e-9,0.0,13,0.0,0.0,0.0,0.0,-1728.2996603779552,1300.546317623849
0.0,5062.50476700803,0.0,0.0,0.0,0.0,0.0,1,0.0,-457.40459775088107,0.0,-10679.2393960262,-9.989785521613218e-9,0.0,0.0,7910.390170081369,5062.50476700803,0.0,0.0,-664.4572270539503,841.3963685961363,-9.812210689668572e-9,0.0,0.0,7910.390170081369,0.0,1121.8618247948482,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,1,0.0,1121.8618248048315,0.0,0.0,-1121.8618247948482,931.6036314138535,0.0,0.0,0.0,0.0,0.0,-13833.241599999998,0.0,-2293.655541063202,-9.408778830261573e-9,0.0,14,0.0,0.0,0.0,0.0,-1682.7927371922726,2543.1394001220915
0.0,5226.953488283952,0.0,0.0,0.0,0.0,0.0,1,0.0,-1264.2111245546566,0.0,-10679.239396026906,-9.98978552161322e-9,0.0,0.0,11252.074329444224,5226.953488283952,0.0,0.0,-442.08235392080445,1279.7201088491086,-9.987060464364002e-9,0.0,0.0,11252.074329444224,0.0,1706.2934784654778,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,1,0.0,1706.2934784754611,0.0,0.0,-1706.2934784654778,493.27989116088145,0.0,0.0,0.0,0.0,0.0,-13919.587599999999,0.0,-5799.788421701271,-9.986422050625086e-9,0.0,15,0.0,0.0,0.0,0.0,-2559.440217698217,-9.986102890453671e-9
0.0,6854.564807624472,0.0,0.0,0.0,0.0,0.0,1,0.0,-1264.2111654505907,0.0,-10679.239396027231,-9.98978552161322e-9,0.0,0.0,10175.2210101037,6854.564807624472,0.0,0.0,-442.08231302487053,1279.7201088491086,-9.987060464364002e-9,0.0,0.0,10175.2210101037,0.0,1706.2934784654778,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,1,0.0,1706.2934784754611,0.0,0.0,-1706.2934784654778,493.27989116088145,0.0,0.0,0.0,0.0,0.0,-14470.345599999997,0.0,-6350.54642170094,-9.986422050625086e-9,0.0,16,0.0,0.0,0.0,0.0,-2559.440217698217,-9.986102890453671e-9
0.0,3996.725187008442,0.0,0.0,0.0,0.0,0.0,1,0.0,-441.4117354657408,0.0,-10679.239396024925,-9.989785521613218e-9,0.0,0.0,7492.311264026347,3996.725187008442,0.0,0.0,-661.9972609187653,827.5567472808921,-9.812210689668564e-9,0.0,0.0,7492.311264026347,0.0,1103.4089963745228,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,1,0.0,1103.4089963845058,0.0,0.0,-1103.4089963745228,945.4432527290977,0.0,0.0,0.0,0.0,0.0,-15618.213099999997,0.0,-809.7970550098642,-9.408778830261484e-9,0.0,17,0.0,0.0,0.0,0.0,-1655.1134945617844,5784.2901435462145
0.0,3616.067439008589,0.0,0.0,0.0,0.0,0.0,1,0.0,-437.75339217078664,0.0,-10679.23939602523,-9.989785521613218e-9,0.0,0.0,7910.390170081369,3616.067439008589,0.0,0.0,-660.6090504178313,823.7718319339762,-9.812210689668562e-9,0.0,0.0,7910.390170081369,0.0,1098.362442578635,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,1,0.0,1098.362442588618,0.0,0.0,-1098.362442578635,949.2281680760138,0.0,0.0,0.0,0.0,0.0,-16783.3381,0.0,-847.2182130647292,-9.408778830261467e-9,0.0,18,0.0,0.0,0.0,0.0,-1647.5436638679523,6904.424154797216
0.0,951.5926080096189,0.0,0.0,0.0,0.0,0.0,1,0.0,-350.35179974334926,0.0,-5767.398943941811,-9.989785521613218e-9,0.0,0.0,4815.80633592269,951.5926080096189,0.0,0.0,-618.4851083945022,726.6276810959013,-9.812210689668504e-9,0.0,0.0,4815.80633592269,0.0,968.8369081278682,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,1,0.0,968.8369081378514,0.0,0.0,-968.8369081278682,1046.3723189140887,0.0,0.0,0.0,0.0,0.0,-17761.8871,0.0,9.502093648363065e-9,-9.408778830260901e-9,0.0,19,0.0,0.0,0.0,0.0,-1453.2553621918025,13447.743518278716
0.0,38.07095100997185,0.0,0.0,0.0,0.0,0.0,1,0.0,-107.78948485630806,0.0,-4702.601072126199,-9.989785521613217e-9,0.0,0.0,4664.530121106637,38.07095100997185,0.0,0.0,-224.17817190780826,248.9757425655999,-9.812210689667718e-9,0.0,0.0,4664.530121106637,0.0,331.96765675413315,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,1,0.0,331.9676567641163,0.0,0.0,-331.96765675413315,1524.02425744439,0.0,0.0,0.0,0.0,0.0,-18202.9186,0.0,9.590800642973435e-9,-9.408778830253114e-9,0.0,20,0.0,0.0,0.0,0.0,-497.9514851311998,13998.269013033812
0.0,9.986598002580634e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-97.06883561945118,0.0,-4300.284298457168,-9.989785521613214e-9,0.0,0.0,4300.284298437565,9.986598002580634e-9,0.0,0.0,-201.56017697317753,223.97175943698414,-9.812210689667197e-9,0.0,0.0,4300.284298437565,0.0,298.62901258264554,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,1,0.0,298.6290125926287,0.0,0.0,-298.62901258264554,1549.0282405730056,0.0,0.0,0.0,0.0,0.0,-17866.5436,0.0,9.616608594681555e-9,-9.40877883024794e-9,0.0,21,0.0,0.0,0.0,0.0,-447.9435188739683,14014.20282044564
0.0,9.987036390811359e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-88.15472175161645,0.0,-2265.869380136847,-9.989419940103469e-9,0.0,0.0,2265.8693801171507,9.987036390811359e-9,0.0,0.0,-182.51192400541342,202.99998431028501,-9.724798592055388e-9,0.0,0.0,2265.8693801171507,0.0,270.6666457470467,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,1,0.0,270.66664575702987,0.0,0.0,-270.6666457470467,1570.0000156997044,0.0,0.0,0.0,0.0,0.0,-16962.1336,0.0,9.709315463993439e-9,1062.264088503751,0.0,22,0.0,0.0,0.0,0.0,-405.99996862057003,14040.000099999408
0.0,9.987124453878166e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-88.1547217514268,0.0,-975.5586278956364,-9.989419940103469e-9,0.0,0.0,975.5586278759013,9.987124453878166e-9,0.0,0.0,-182.51192400560325,202.99998431028516,-9.724798592055385e-9,0.0,0.0,975.5586278759013,0.0,270.6666457470469,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,1,0.0,270.6666457570301,0.0,0.0,-270.6666457470469,1570.0000156997044,0.0,0.0,0.0,0.0,0.0,-15689.310099999995,0.0,9.747968155820607e-9,1079.751340744995,0.0,23,0.0,0.0,0.0,0.0,-405.99996862057037,14040.000099999408
0.0,9.987149079615869e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-88.15472175144792,0.0,-611.575330303326,-9.989419940103469e-9,0.0,0.0,611.5753302835818,9.987149079615869e-9,0.0,0.0,-182.5119240055822,202.99998431028519,-9.72479859205574e-9,0.0,0.0,611.5753302835818,0.0,270.6666457470469,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,1,0.0,270.6666457570301,0.0,0.0,-270.6666457470469,1570.0000156997044,0.0,0.0,0.0,0.0,0.0,-14451.430599999994,0.0,9.757080039286736e-9,205.8551383373136,0.0,24,0.0,0.0,0.0,0.0,-405.99996862057037,14040.000099999408
0.0,9.99812402965842e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-108.63745451806768,0.0,-2867.3143309783572,-9.998559172314162e-9,0.0,0.0,2867.3143309584034,9.99812402965842e-9,0.0,0.0,-543.6351367992427,489.20444348048454,-9.973522557472116e-9,0.0,0.0,2867.3143309584034,0.0,652.2725913073127,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,2,0.0,652.2725913173105,0.0,0.0,-652.2725913073127,1283.795556529514,0.0,0.0,0.0,0.0,0.0,-10020.6601,0.0,9.955859320307431e-9,-9.916640491860819e-9,0.0,1,0.0,0.0,0.0,0.0,-978.4088869609692,8131.7546560124565
0.0,9.998131971148793e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-108.84423822945676,0.0,-2085.8852760455425,-9.998559172314162e-9,0.0,0.0,2085.8852760255845,9.998131971148793e-9,0.0,0.0,-545.0691045981142,490.43500711318006,-9.973522557472114e-9,0.0,0.0,2085.8852760255845,0.0,653.9133428175734,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,2,0.0,653.913342827571,0.0,0.0,-653.9133428175734,1282.5649928968185,0.0,0.0,0.0,0.0,0.0,-10248.9466,0.0,9.959873213966957e-9,-9.916640491860819e-9,0.0,2,0.0,0.0,0.0,0.0,-980.8700142263601,9143.931338210667
0.0,9.998136838926635e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-108.31481527383217,0.0,-1603.6112673986145,-9.998559172314162e-9,0.0,0.0,1603.6112673786545,9.998136838926635e-9,0.0,0.0,-534.7314934193965,482.28473151242326,-9.973522557472116e-9,0.0,0.0,1603.6112673786545,0.0,643.046308683231,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,2,0.0,643.0463086932286,0.0,0.0,-643.046308683231,1290.7152684975752,0.0,0.0,0.0,0.0,0.0,-10558.626099999998,0.0,9.962005529844157e-9,-9.916640491860819e-9,0.0,3,0.0,0.0,0.0,0.0,-964.5694630248465,9919.584295656081
0.0,9.998138616186843e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-108.2998757604696,0.0,-1426.9010054406638,-9.998559172314162e-9,0.0,0.0,1426.9010054207029,9.998138616186843e-9,0.0,0.0,-533.2255369431525,481.1440595202184,-9.973522557472114e-9,0.0,0.0,1426.9010054207029,0.0,641.5254126936245,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,2,0.0,641.5254127036221,0.0,0.0,-641.5254126936245,1291.85594048978,0.0,0.0,0.0,0.0,0.0,-10968.0286,0.0,9.962731185617951e-9,-9.916640491860819e-9,0.0,4,0.0,0.0,0.0,0.0,-962.2881190404366,10503.415713629625
0.0,9.998139615539914e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-108.05585301005634,0.0,-1327.3885586996842,-9.998559172314162e-9,0.0,0.0,1327.388558679723,9.998139615539914e-9,0.0,0.0,-531.910080351661,479.97445001378975,-9.973522557472114e-9,0.0,0.0,1327.388558679723,0.0,639.9659333517197,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,2,0.0,639.9659333617174,0.0,0.0,-639.9659333517197,1293.0255499962086,0.0,0.0,0.0,0.0,0.0,-11457.868599999998,0.0,9.96312776068857e-9,-9.916640491860817e-9,0.0,5,0.0,0.0,0.0,0.0,-959.9489000275795,11090.428941357746
0.0,9.998142874110988e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-107.03329929916674,0.0,-1002.1663165573751,-9.998559172314162e-9,0.0,0.0,1002.1663165374126,9.998142874110988e-9,0.0,0.0,-530.1080564194901,477.8560167814944,-9.973522557472112e-9,0.0,0.0,1002.1663165374126,0.0,637.1413557086593,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,2,0.0,637.1413557186569,0.0,0.0,-637.1413557086593,1295.143983228504,0.0,0.0,0.0,0.0,0.0,-12008.061099999999,0.0,9.964366944504092e-9,-9.916640491860817e-9,0.0,6,0.0,0.0,0.0,0.0,-955.712033562989,11961.606817035467
0.0,9.998145758740762e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-105.55225639966535,0.0,-713.311518871151,-9.998559172314162e-9,0.0,0.0,713.3115188511873,9.998145758740762e-9,0.0,0.0,-515.0615995544795,465.4603919581104,-9.973522557472112e-9,0.0,0.0,713.3115188511873,0.0,620.6138559441472,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,2,0.0,620.6138559541448,0.0,0.0,-620.6138559441472,1307.539608051888,0.0,0.0,0.0,0.0,0.0,-12501.1771,0.0,9.965399741365865e-9,-9.916640491860816e-9,0.0,7,0.0,0.0,0.0,0.0,-930.9207839162209,12718.786365074926
0.0,1027.734510009601,0.0,0.0,0.0,0.0,0.0,1,0.0,-105.9968717894432,0.0,-1497.453642947066,-9.998559172314162e-9,0.0,0.0,469.7191329275026,1027.734510009601,0.0,0.0,-527.3998468307084,475.0475389576155,-9.973522557472112e-9,0.0,0.0,469.7191329275026,0.0,633.3967186101539,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,2,0.0,633.3967186201515,0.0,0.0,-633.3967186101539,1297.9524610523831,0.0,0.0,0.0,0.0,0.0,-12804.0511,0.0,9.962444812877169e-9,-9.916640491860817e-9,0.0,8,0.0,0.0,0.0,0.0,-950.095077915231,12256.692534998017
0.0,4415.428005008292,0.0,0.0,0.0,0.0,0.0,1,0.0,-108.84047963125401,0.0,-4585.4361562031945,-9.998559172314162e-9,0.0,0.0,170.00815118495967,4415.428005008292,0.0,0.0,-544.9914561201581,490.37395180606086,-9.973522557472114e-9,0.0,0.0,170.00815118495967,0.0,653.8319357414144,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,2,0.0,653.8319357514121,0.0,0.0,-653.8319357414144,1282.626048203938,0.0,0.0,0.0,0.0,0.0,-12827.9191,0.0,9.94341404398731e-9,-9.916640491860819e-9,0.0,9,0.0,0.0,0.0,0.0,-980.7479036121218,9223.23084743876
0.0,7232.1607590072035,0.0,0.0,0.0,0.0,0.0,1,0.0,-108.76413007141372,0.0,-7498.407514809409,-9.998559172314162e-9,0.0,0.0,266.24675579231365,7232.1607590072035,0.0,0.0,-547.7265386551937,492.36800153745736,-9.973522557472112e-9,0.0,0.0,266.24675579231365,0.0,656.4906687166098,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,2,0.0,656.4906687266074,0.0,0.0,-656.4906687166098,1280.6319984725412,0.0,0.0,0.0,0.0,0.0,-12576.0766,0.0,9.891593238827e-9,-9.91664049186082e-9,0.0,10,0.0,0.0,0.0,0.0,-984.7360030749147,6062.405088295288
0.0,11914.033659005394,0.0,0.0,0.0,0.0,0.0,1,0.0,-114.68912622413738,0.0,-10679.239396027013,-9.998559172314162e-9,0.0,0.0,713.3115188511872,11914.033659005394,0.0,0.0,-615.0909324772738,547.3350440185601,-9.973522557472114e-9,0.0,0.0,713.3115188511872,0.0,729.7800586914135,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,2,0.0,729.7800587014111,0.0,0.0,-729.7800586914135,1225.6649559914385,0.0,0.0,0.0,0.0,0.0,-12203.1001,0.0,-1948.1057818295706,-9.916640491860829e-9,0.0,11,0.0,0.0,0.0,0.0,-1094.6700880371204,670.4250102004281
0.0,13656.607845853468,0.0,0.0,0.0,0.0,0.0,1,0.0,-1157.6645726583345,0.0,-10517.657599997867,-9.998559172314162e-9,0.0,0.0,622.507971874766,13656.607845853468,0.0,0.0,-548.6289058171567,1279.7201088491202,-9.998175584059951e-9,0.0,0.0,622.507971874766,0.0,1706.2934784654935,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,2,0.0,1706.2934784754912,0.0,0.0,-1706.2934784654935,493.2798911608783,0.0,0.0,0.0,0.0,0.0,-11719.6756,0.0,-3761.4582177303687,-9.998085570613225e-9,0.0,12,0.0,0.0,0.0,0.0,-2559.4402176982403,-9.998040570474075e-9
0.0,13089.800611043072,0.0,0.0,0.0,0.0,0.0,1,0.0,-1157.6436035287165,0.0,-10168.655099999323,-9.998559172314162e-9,0.0,0.0,800.4267066851611,13089.800611043072,0.0,0.0,-548.6498749467746,1279.7201088491202,-9.998175584059951e-9,0.0,0.0,800.4267066851611,0.0,1706.2934784654935,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,2,0.0,1706.2934784754912,0.0,0.0,-1706.2934784654935,493.2798911608783,0.0,0.0,0.0,0.0,0.0,-11330.7871,0.0,-3721.5722177289113,-9.998085570613225e-9,0.0,13,0.0,0.0,0.0,0.0,-2559.4402176982403,-9.998040570474075e-9
