Time,SOLAR,LOAD_E,LOAD_H,LOAD_EP,WIND
45,0.0,0.774091,0.8,0.9,0.48517
46,0.0,0.735691,0.8,0.9,0.591846
47,0.0,0.679333,0.8,0.9,0.622719
48,0.0,0.62522,0.8,0.9,0.471998
49,0.0,0.502453,0.8,0.9,0.152799
50,0.0,0.511901,0.8,0.9,0.178756
51,0.0,0.526344,0.8,0.9,0.256142
52,0.0,0.546222,0.8,0.9,0.316827
53,0.0,0.570616,0.8,0.9,0.326938
54,0.0,0.596859,0.8,0.9,0.353151
55,0.0,0.620769,0.8,0.9,0.386411
56,0.002941,0.637658,0.8,0.9,0.446375
57,0.02059,0.643842,0.8,0.9,0.512243
58,0.055888,0.638063,0.8,0.9,0.654647
59,0.083832,0.622214,0.8,0.9,0.802529
60,0.142661,0.601147,0.8,0.9,0.899121
61,0.170605,0.581781,0.8,0.9,0.840289
62,0.285322,0.571802,0.8,0.9,0.869373
63,0.426512,0.577935,0.8,0.9,0.802529
64,0.535346,0.603492,0.8,0.9,0.713115
65,0.457397,0.645585,0.8,0.9,1.0
66,0.366212,0.693745,0.8,0.9,0.960637
67,0.28238,0.732245,0.8,0.9,0.919325
68,0.175017,0.746463,0.8,0.9,1.0
69,0.123541,0.730098,0.8,0.9,0.774964
70,0.075007,0.68831,0.8,0.9,0.607152
71,0.004412,0.63445,0.8,0.9,0.607152
72,0.0,0.582874,0.8,0.9,0.687649
73,0.0,0.508445,0.8,0.9,0.200043
74,0.0,0.521091,0.8,0.9,0.168703
75,0.0,0.538438,0.8,0.9,0.14082
76,0.0,0.560969,0.8,0.9,0.137927
77,0.0,0.587742,0.8,0.9,0.116193
78,0.0,0.615972,0.8,0.9,0.0924
79,0.0,0.643142,0.8,0.9,0.099159
80,0.010295,0.66064,0.8,0.9,0.083877
81,0.129424,0.661872,0.8,0.9,0.050475
82,0.333856,0.646955,0.8,0.9,0.012685
83,0.567702,0.625257,0.8,0.9,0.009013
84,0.788312,0.604087,0.8,0.9,0.022774
85,0.957446,0.584626,0.8,0.9,0.022774
86,1.0,0.574599,0.8,0.9,0.017241
87,0.992743,0.580761,0.8,0.9,0.017241
88,1.0,0.606443,0.8,0.9,0.021088
89,0.978036,0.648742,0.8,0.9,0.030417
90,0.861848,0.697138,0.8,0.9,0.033674
91,0.686831,0.735826,0.8,0.9,0.034809
92,0.458868,0.750114,0.8,0.9,0.037154
93,0.233846,0.733669,0.8,0.9,0.056586
94,0.051476,0.691676,0.8,0.9,0.132259
95,0.0,0.637552,0.8,0.9,0.222957
96,0.0,0.58631,0.8,0.9,0.256142
97,0.0,0.517445,0.8,0.9,0.0
98,0.0,0.53081,0.8,0.9,0.001514
99,0.0,0.546854,0.8,0.9,0.012109
100,0.0,0.567507,0.8,0.9,0.02192
101,0.0,0.592852,0.8,0.9,0.033674
102,0.0,0.620117,0.8,0.9,0.02192
103,0.0,0.644959,0.8,0.9,0.02938
104,0.0,0.661212,0.8,0.9,0.046191
105,0.044122,0.663052,0.8,0.9,0.055015
106,0.185312,0.64739,0.8,0.9,0.040867
107,0.350034,0.631309,0.8,0.9,0.047591
108,0.5427,0.609934,0.8,0.9,0.047591
109,0.694185,0.590285,0.8,0.9,0.050475
110,0.80449,0.58016,0.8,0.9,0.044819
111,0.741248,0.586383,0.8,0.9,0.058188
112,0.688302,0.612313,0.8,0.9,0.07784
113,0.567702,0.655021,0.8,0.9,0.0721
114,0.535346,0.703886,0.8,0.9,0.0721
115,0.336797,0.742948,0.8,0.9,0.019487
116,0.176488,0.757374,0.8,0.9,0.015174
117,0.047063,0.74077,0.8,0.9,0.044819
118,0.001471,0.698371,0.8,0.9,0.053472
119,0.0,0.643723,0.8,0.9,0.070251
120,0.0,0.591394,0.8,0.9,0.143754
121,0.0,0.542974,0.8,0.9,0.671013
122,0.0,0.554782,0.8,0.9,0.840289
123,0.0,0.572627,0.8,0.9,0.840289
124,0.0,0.596527,0.8,0.9,0.774964
125,0.0,0.626139,0.8,0.9,0.646565
126,0.0,0.658663,0.8,0.9,0.599467
127,0.0,0.68828,0.8,0.9,0.547477
128,0.0,0.710325,0.8,0.9,0.533196
129,0.0,0.719896,0.8,0.9,0.533196
130,0.083832,0.714099,0.8,0.9,0.478554
131,0.276497,0.689883,0.8,0.9,0.519165
132,0.475046,0.65964,0.8,0.9,0.687649
133,0.641239,0.631727,0.8,0.9,0.332073
134,0.735366,0.615534,0.8,0.9,0.386411
135,0.753014,0.617924,0.8,0.9,0.380729
136,0.695656,0.643365,0.8,0.9,0.269388
137,0.548583,0.688911,0.8,0.9,0.269388
138,0.391214,0.74247,0.8,0.9,0.264924
139,0.204432,0.786723,0.8,0.9,0.251825
140,0.047063,0.806662,0.8,0.9,0.264924
141,0.0,0.794298,0.8,0.9,0.260508
142,0.0,0.753851,0.8,0.9,0.200043
143,0.0,0.700146,0.8,0.9,0.185675
144,0.0,0.647478,0.8,0.9,0.19277
145,0.0,0.574291,0.8,0.9,0.014524
146,0.0,0.586725,0.8,0.9,0.01155
147,0.0,0.605521,0.8,0.9,0.012685
148,0.0,0.629553,0.8,0.9,0.014524
149,0.0,0.658885,0.8,0.9,0.015174
150,0.0,0.689823,0.8,0.9,0.009977
151,0.0,0.718118,0.8,0.9,0.010485
152,0.0,0.736977,0.8,0.9,0.015844
153,0.0,0.743439,0.8,0.9,0.012685
154,0.002941,0.732688,0.8,0.9,0.009013
155,0.070595,0.706534,0.8,0.9,0.007273
156,0.144132,0.672367,0.8,0.9,0.00166
157,0.236788,0.638931,0.8,0.9,0.0
158,0.279439,0.621273,0.8,0.9,1.0e-6
159,0.28238,0.626089,0.8,0.9,0.013893
160,0.263261,0.655704,0.8,0.9,0.047591
161,0.132366,0.705565,0.8,0.9,0.073981
162,0.077949,0.763373,0.8,0.9,0.0924
163,0.02059,0.811976,0.8,0.9,0.108672
164,0.0,0.833309,0.8,0.9,0.149743
165,0.0,0.818929,0.8,0.9,0.135073
166,0.0,0.776455,0.8,0.9,0.085956
167,0.0,0.721104,0.8,0.9,0.056586
168,0.0,0.668072,0.8,0.9,0.035969
169,0.0,0.578895,0.8,0.9,0.337261
170,0.0,0.590327,0.8,0.9,0.452692
171,0.0,0.608106,0.8,0.9,0.48517
172,0.0,0.632239,0.8,0.9,0.459068
173,0.0,0.661084,0.8,0.9,0.505383
174,0.0,0.692762,0.8,0.9,0.478554
175,0.0,0.72184,0.8,0.9,0.446375
176,0.0,0.744202,0.8,0.9,0.465503
177,0.0,0.754858,0.8,0.9,0.452692
178,0.001471,0.746038,0.8,0.9,0.433919
179,0.063241,0.725513,0.8,0.9,0.342504
180,0.227963,0.693888,0.8,0.9,0.211293
181,0.314736,0.665322,0.8,0.9,0.118774
182,0.350034,0.650247,0.8,0.9,0.219023
183,0.395627,0.652902,0.8,0.9,0.146728
184,0.289734,0.67984,0.8,0.9,0.101483
185,0.189724,0.727258,0.8,0.9,0.043475
186,0.117658,0.782993,0.8,0.9,0.039603
187,0.027944,0.831919,0.8,0.9,0.081831
188,0.0,0.853652,0.8,0.9,0.08807
189,0.0,0.837276,0.8,0.9,0.146728
190,0.0,0.789353,0.8,0.9,0.14082
191,0.0,0.730296,0.8,0.9,0.159035
192,0.0,0.674041,0.8,0.9,0.168703
