Time,SOLAR,LOAD_E,LOAD_H,LOAD_EP,WIND
77,0.0,0.625388,0.8,0.9,0.01155
78,0.0,0.654149,0.8,0.9,0.015174
79,0.0,0.680997,0.8,0.9,0.018718
80,0.0,0.700185,0.8,0.9,0.030417
81,0.001471,0.708308,0.8,0.9,0.039603
82,0.095598,0.706573,0.8,0.9,0.026412
83,0.235317,0.682582,0.8,0.9,0.003673
84,0.355917,0.652628,0.8,0.9,0.011009
85,0.469163,0.627388,0.8,0.9,0.000428
86,0.516227,0.614852,0.8,0.9,0.00198
87,0.572114,0.619054,0.8,0.9,0.003935
88,0.641239,0.643931,0.8,0.9,0.001514
89,0.547112,0.687508,0.8,0.9,0.00037
90,0.438278,0.739514,0.8,0.9,0.001816
91,0.2412,0.783585,0.8,0.9,0.02365
92,0.097068,0.805753,0.8,0.9,0.064896
93,0.004412,0.797912,0.8,0.9,0.090218
94,0.0,0.755091,0.8,0.9,0.0924
95,0.0,0.701258,0.8,0.9,0.083877
96,0.0,0.648474,0.8,0.9,0.08807
97,0.0,0.55897,0.8,0.9,0.471998
98,0.0,0.572156,0.8,0.9,0.380729
99,0.0,0.591601,0.8,0.9,0.342504
100,0.0,0.616229,0.8,0.9,0.342504
101,0.0,0.646733,0.8,0.9,0.342504
102,0.0,0.678972,0.8,0.9,0.375102
103,0.0,0.708767,0.8,0.9,0.386411
104,0.0,0.730051,0.8,0.9,0.403797
105,0.0,0.739151,0.8,0.9,0.375102
106,0.061771,0.730515,0.8,0.9,0.316827
107,0.247083,0.702611,0.8,0.9,0.211293
108,0.444161,0.667508,0.8,0.9,0.116193
109,0.603,0.635055,0.8,0.9,0.099159
110,0.70448,0.615195,0.8,0.9,0.094618
111,0.736836,0.61575,0.8,0.9,0.108672
112,0.694185,0.638562,0.8,0.9,0.126749
113,0.585351,0.682426,0.8,0.9,0.106239
114,0.419158,0.736237,0.8,0.9,0.0924
115,0.22208,0.785516,0.8,0.9,0.172011
116,0.045593,0.813256,0.8,0.9,0.311851
117,0.0,0.803061,0.8,0.9,0.39215
118,0.0,0.763574,0.8,0.9,0.415673
119,0.0,0.709131,0.8,0.9,0.375102
120,0.0,0.656359,0.8,0.9,0.269388
121,0.0,0.57838,0.8,0.9,1.0
122,0.0,0.590883,0.8,0.9,1.0
123,0.0,0.608112,0.8,0.9,1.0
124,0.0,0.62992,0.8,0.9,1.0
125,0.0,0.657448,0.8,0.9,1.0
126,0.0,0.685786,0.8,0.9,0.992421
127,0.0,0.711942,0.8,0.9,0.899121
128,0.0,0.729284,0.8,0.9,0.889131
129,0.0,0.733628,0.8,0.9,0.879215
130,0.004412,0.725014,0.8,0.9,0.899121
131,0.061771,0.703707,0.8,0.9,0.98175
132,0.116188,0.676695,0.8,0.9,1.0
133,0.202961,0.651811,0.8,0.9,0.607152
134,0.208844,0.639419,0.8,0.9,0.784081
135,0.202961,0.645052,0.8,0.9,0.622719
136,0.182371,0.671658,0.8,0.9,0.547477
137,0.094127,0.717137,0.8,0.9,0.591846
138,0.036768,0.770635,0.8,0.9,0.498584
139,0.014707,0.814178,0.8,0.9,0.498584
140,0.0,0.830778,0.8,0.9,0.519165
141,0.0,0.814887,0.8,0.9,0.569374
142,0.0,0.770434,0.8,0.9,0.630602
143,0.0,0.712165,0.8,0.9,0.671013
144,0.0,0.655507,0.8,0.9,0.671013
145,0.0,0.598394,0.8,0.9,0.137927
146,0.0,0.609646,0.8,0.9,0.132259
147,0.0,0.626846,0.8,0.9,0.165438
148,0.0,0.65052,0.8,0.9,0.182193
149,0.0,0.680184,0.8,0.9,0.175362
150,0.0,0.710826,0.8,0.9,0.175362
151,0.0,0.740632,0.8,0.9,0.207498
152,0.0,0.761466,0.8,0.9,0.196384
153,0.0,0.769542,0.8,0.9,0.162215
154,0.0,0.757847,0.8,0.9,0.135073
155,0.017649,0.737688,0.8,0.9,0.113648
156,0.086773,0.710134,0.8,0.9,0.083877
157,0.151485,0.682891,0.8,0.9,0.055015
158,0.194136,0.668726,0.8,0.9,0.055015
159,0.226493,0.672181,0.8,0.9,0.043475
160,0.247083,0.701259,0.8,0.9,0.068435
161,0.195607,0.751555,0.8,0.9,0.07784
162,0.114717,0.812083,0.8,0.9,0.152799
163,0.027944,0.861859,0.8,0.9,0.090218
164,0.0,0.884996,0.8,0.9,0.081831
165,0.0,0.871072,0.8,0.9,0.090218
166,0.0,0.820478,0.8,0.9,0.073981
167,0.0,0.757635,0.8,0.9,0.056586
168,0.0,0.700419,0.8,0.9,0.037154
169,0.0,0.613227,0.8,0.9,0.042158
170,0.0,0.624757,0.8,0.9,0.026412
171,0.0,0.642384,0.8,0.9,0.020277
172,0.0,0.666645,0.8,0.9,0.017969
173,0.0,0.6958,0.8,0.9,0.015174
174,0.0,0.725862,0.8,0.9,0.008554
175,0.0,0.75494,0.8,0.9,0.009013
176,0.0,0.777549,0.8,0.9,0.020277
177,0.0,0.785091,0.8,0.9,0.034809
178,0.0,0.778044,0.8,0.9,0.043475
179,0.016178,0.756698,0.8,0.9,0.044819
180,0.102951,0.723923,0.8,0.9,0.031478
181,0.169134,0.695565,0.8,0.9,0.006127
182,0.233846,0.679923,0.8,0.9,0.01155
183,0.294146,0.68534,0.8,0.9,0.024548
184,0.255907,0.714993,0.8,0.9,0.079819
185,0.204432,0.764863,0.8,0.9,0.108672
186,0.098539,0.828677,0.8,0.9,0.07784
187,0.011766,0.880211,0.8,0.9,0.068435
188,0.0,0.902956,0.8,0.9,0.068435
189,0.0,0.88711,0.8,0.9,0.063173
190,0.0,0.83559,0.8,0.9,0.043475
191,0.0,0.772951,0.8,0.9,0.026412
192,0.0,0.712639,0.8,0.9,0.019487
