Time,SOLAR,LOAD_E,LOAD_H,LOAD_EP,WIND
44,0.091,0.562202,0.8,0.9,0.778061
45,0.024,0.551016,0.8,0.9,0.936575
46,0.0,0.520835,0.8,0.9,0.954414
47,0.0,0.473805,0.8,0.9,0.339383
48,0.0,0.432523,0.8,0.9,0.39139
49,0.0,0.370988,0.8,0.9,0.053388
50,0.0,0.379255,0.8,0.9,0.057424
51,0.0,0.390041,0.8,0.9,0.043559
52,0.0,0.407489,0.8,0.9,0.063115
53,0.0,0.428638,0.8,0.9,0.111619
54,0.0,0.451431,0.8,0.9,0.021433
55,0.0,0.472009,0.8,0.9,0.030292
56,0.0,0.485981,0.8,0.9,0.053388
57,0.013,0.489147,0.8,0.9,0.038075
58,0.11,0.477085,0.8,0.9,0.026012
59,0.198,0.457536,0.8,0.9,0.021433
60,0.283,0.435758,0.8,0.9,0.020036
61,0.36,0.417233,0.8,0.9,0.017426
62,0.428,0.407405,0.8,0.9,0.002178
63,0.451,0.421517,0.8,0.9,0.006038
64,0.29,0.441235,0.8,0.9,0.030292
65,0.33,0.475879,0.8,0.9,0.075601
66,0.326,0.519412,0.8,0.9,0.064594
67,0.253,0.555882,0.8,0.9,0.054712
68,0.137,0.575637,0.8,0.9,0.052086
69,0.025,0.57118,0.8,0.9,0.048307
70,0.0,0.539729,0.8,0.9,0.048307
71,0.0,0.493987,0.8,0.9,0.07896
72,0.0,0.447026,0.8,0.9,0.095313
73,0.0,0.388067,0.8,0.9,0.012906
74,0.0,0.397207,0.8,0.9,0.027672
75,0.0,0.409498,0.8,0.9,0.021433
76,0.0,0.4299,0.8,0.9,0.004892
77,0.0,0.451123,0.8,0.9,0.008453
78,0.0,0.472837,0.8,0.9,0.019361
79,0.0,0.494401,0.8,0.9,0.012906
80,0.0,0.51026,0.8,0.9,0.009659
81,0.004,0.51481,0.8,0.9,0.015625
82,0.077,0.500885,0.8,0.9,0.010523
83,0.212,0.476763,0.8,0.9,0.000876
84,0.352,0.450552,0.8,0.9,0.000406
85,0.463,0.427411,0.8,0.9,0.001261
86,0.534,0.414477,0.8,0.9,0.002338
87,0.558,0.418442,0.8,0.9,0.003675
88,0.532,0.438333,0.8,0.9,0.003053
89,0.45,0.475133,0.8,0.9,0.002862
90,0.334,0.51867,0.8,0.9,0.002679
91,0.155,0.564172,0.8,0.9,0.000963
92,0.052,0.585262,0.8,0.9,0.035017
93,0.003,0.57887,0.8,0.9,0.113779
94,0.0,0.543768,0.8,0.9,0.13941
95,0.0,0.497191,0.8,0.9,0.132074
96,0.0,0.452208,0.8,0.9,0.107381
97,0.0,0.403888,0.8,0.9,0.231699
98,0.0,0.410373,0.8,0.9,0.23521
99,0.0,0.423075,0.8,0.9,0.25702
100,0.0,0.439864,0.8,0.9,0.343908
101,0.0,0.466687,0.8,0.9,0.276193
102,0.0,0.491521,0.8,0.9,0.276193
103,0.0,0.510235,0.8,0.9,0.296296
104,0.0,0.521537,0.8,0.9,0.604807
105,0.0,0.53259,0.8,0.9,0.565939
106,0.039,0.524482,0.8,0.9,0.695041
107,0.089,0.509203,0.8,0.9,0.470508
108,0.214,0.484465,0.8,0.9,0.528772
109,0.325,0.465099,0.8,0.9,1.0
110,0.364,0.457645,0.8,0.9,0.680612
111,0.359,0.465763,0.8,0.9,0.296296
112,0.364,0.488818,0.8,0.9,0.53485
113,0.294,0.529904,0.8,0.9,0.528772
114,0.204,0.579083,0.8,0.9,0.339383
115,0.135,0.619692,0.8,0.9,0.386457
116,0.035,0.643167,0.8,0.9,0.214669
117,0.0,0.62872,0.8,0.9,0.149606
118,0.0,0.59119,0.8,0.9,0.103251
119,0.0,0.54109,0.8,0.9,0.160289
120,0.0,0.486088,0.8,0.9,0.168626
121,0.0,0.430154,0.8,0.9,0.754798
122,0.0,0.439755,0.8,0.9,0.972479
123,0.0,0.453923,0.8,0.9,1.0
124,0.0,0.473673,0.8,0.9,1.0
125,0.0,0.498283,0.8,0.9,1.0
126,0.0,0.527348,0.8,0.9,1.0
127,0.0,0.550075,0.8,0.9,1.0
128,0.0,0.565683,0.8,0.9,0.659344
129,0.0,0.566599,0.8,0.9,0.747149
130,0.005,0.560672,0.8,0.9,0.572297
131,0.032,0.546988,0.8,0.9,0.73955
132,0.083,0.524277,0.8,0.9,0.326047
133,0.184,0.504603,0.8,0.9,0.304603
134,0.286,0.494083,0.8,0.9,0.264579
135,0.283,0.506594,0.8,0.9,0.357724
136,0.187,0.537005,0.8,0.9,0.487512
137,0.178,0.585738,0.8,0.9,0.453903
138,0.114,0.640026,0.8,0.9,0.540974
139,0.039,0.684804,0.8,0.9,0.464928
140,0.002,0.700247,0.8,0.9,0.401383
141,0.0,0.683663,0.8,0.9,0.326047
142,0.0,0.639704,0.8,0.9,0.224783
143,0.0,0.583348,0.8,0.9,0.198495
144,0.0,0.52662,0.8,0.9,0.25702
145,0.0,0.549541,0.8,0.9,0.0039
146,0.0,0.565995,0.8,0.9,0.004377
147,0.0,0.586623,0.8,0.9,0.001372
148,0.0,0.611227,0.8,0.9,0.010523
149,0.0,0.638469,0.8,0.9,0.014496
150,0.0,0.667746,0.8,0.9,0.039133
151,0.0,0.694929,0.8,0.9,0.030292
152,0.0,0.716204,0.8,0.9,0.036018
153,0.0,0.72503,0.8,0.9,0.036018
154,0.0,0.715199,0.8,0.9,0.038075
155,0.006,0.694618,0.8,0.9,0.035017
156,0.061,0.661856,0.8,0.9,0.032127
157,0.106,0.636675,0.8,0.9,0.017426
158,0.163,0.623129,0.8,0.9,0.015053
159,0.139,0.640687,0.8,0.9,0.008453
160,0.122,0.676725,0.8,0.9,0.0039
161,0.09,0.737807,0.8,0.9,0.000717
162,0.052,0.810382,0.8,0.9,0.001744
163,0.004,0.865727,0.8,0.9,0.005445
164,0.0,0.893019,0.8,0.9,0.011438
165,0.0,0.875552,0.8,0.9,0.000963
166,0.0,0.81915,0.8,0.9,0.000579
167,0.0,0.754042,0.8,0.9,0.000313
168,0.0,0.689647,0.8,0.9,0.000459
169,0.0,0.534068,0.8,0.9,0.572297
170,0.0,0.545294,0.8,0.9,0.666384
171,0.0,0.562152,0.8,0.9,0.659344
172,0.0,0.583068,0.8,0.9,0.770255
173,0.0,0.610379,0.8,0.9,0.695041
174,0.0,0.641285,0.8,0.9,0.652355
175,0.0,0.668912,0.8,0.9,0.732004
176,0.0,0.68871,0.8,0.9,0.793832
177,0.0,0.695683,0.8,0.9,0.770255
178,0.0,0.690879,0.8,0.9,0.732004
179,0.0,0.676388,0.8,0.9,0.666384
180,0.015,0.653058,0.8,0.9,0.687801
181,0.036,0.633161,0.8,0.9,0.459394
182,0.079,0.623833,0.8,0.9,0.732004
183,0.071,0.637191,0.8,0.9,0.659344
184,0.091,0.676952,0.8,0.9,0.702332
185,0.08,0.737357,0.8,0.9,0.591659
186,0.03,0.80369,0.8,0.9,0.754798
187,0.001,0.860737,0.8,0.9,0.687801
188,0.0,0.883204,0.8,0.9,0.770255
189,0.0,0.865221,0.8,0.9,0.7625
190,0.0,0.809539,0.8,0.9,0.659344
191,0.0,0.739821,0.8,0.9,0.673473
192,0.0,0.67255,0.8,0.9,0.73955
