Time,SOLAR,LOAD_E,LOAD_H,LOAD_EP,WIND
123,0.0,0.579948,0.8,0.9,1.0
124,0.0,0.600255,0.8,0.9,1.0
125,0.0,0.62483,0.8,0.9,1.0
126,0.0,0.652679,0.8,0.9,1.0
127,0.0,0.677668,0.8,0.9,1.0
128,0.0,0.69292,0.8,0.9,1.0
129,0.0,0.69351,0.8,0.9,1.0
130,0.0,0.684701,0.8,0.9,1.0
131,0.0,0.664853,0.8,0.9,0.432378
132,0.021,0.644167,0.8,0.9,0.432378
133,0.101,0.623081,0.8,0.9,0.411544
134,0.151,0.613194,0.8,0.9,0.416688
135,0.193,0.624122,0.8,0.9,0.604807
136,0.186,0.661505,0.8,0.9,0.53485
137,0.131,0.721356,0.8,0.9,0.448456
138,0.058,0.79262,0.8,0.9,0.459394
139,0.004,0.850752,0.8,0.9,0.499073
140,0.0,0.872911,0.8,0.9,0.540974
141,0.0,0.853141,0.8,0.9,0.591659
142,0.0,0.794609,0.8,0.9,0.624891
143,0.0,0.722859,0.8,0.9,0.659344
144,0.0,0.654141,0.8,0.9,0.652355
145,0.0,0.547213,0.8,0.9,0.604807
146,0.0,0.55805,0.8,0.9,0.618148
147,0.0,0.573966,0.8,0.9,0.659344
148,0.0,0.596742,0.8,0.9,0.867442
149,0.0,0.625403,0.8,0.9,0.92774
150,0.0,0.654018,0.8,0.9,1.0
151,0.0,0.682158,0.8,0.9,1.0
152,0.0,0.701514,0.8,0.9,1.0
153,0.0,0.710226,0.8,0.9,1.0
154,0.0,0.701258,0.8,0.9,1.0
155,0.001,0.683313,0.8,0.9,1.0
156,0.02,0.660494,0.8,0.9,1.0
157,0.036,0.636711,0.8,0.9,1.0
158,0.089,0.628787,0.8,0.9,1.0
159,0.119,0.639279,0.8,0.9,1.0
160,0.106,0.672129,0.8,0.9,1.0
161,0.104,0.729542,0.8,0.9,1.0
162,0.056,0.796071,0.8,0.9,1.0
163,0.003,0.847639,0.8,0.9,1.0
164,0.0,0.867747,0.8,0.9,0.981596
165,0.0,0.84714,0.8,0.9,1.0
166,0.0,0.791712,0.8,0.9,1.0
167,0.0,0.718576,0.8,0.9,1.0
168,0.0,0.651756,0.8,0.9,0.695041
169,0.0,0.551789,0.8,0.9,0.221377
170,0.0,0.562716,0.8,0.9,0.189192
171,0.0,0.581413,0.8,0.9,0.125
172,0.0,0.607934,0.8,0.9,0.122699
173,0.0,0.636409,0.8,0.9,0.144448
174,0.0,0.665528,0.8,0.9,0.125
175,0.0,0.691798,0.8,0.9,0.107381
176,0.0,0.712237,0.8,0.9,0.101227
177,0.0,0.719449,0.8,0.9,0.201663
178,0.0,0.712788,0.8,0.9,0.339383
179,0.0,0.692966,0.8,0.9,0.39139
180,0.023,0.665246,0.8,0.9,0.464928
181,0.065,0.642741,0.8,0.9,0.411544
182,0.077,0.629642,0.8,0.9,0.604807
183,0.07,0.637152,0.8,0.9,0.770255
184,0.11,0.669813,0.8,0.9,0.945467
185,0.069,0.725321,0.8,0.9,0.910236
186,0.029,0.79058,0.8,0.9,1.0
187,0.002,0.843769,0.8,0.9,1.0
188,0.0,0.860774,0.8,0.9,1.0
189,0.0,0.838386,0.8,0.9,1.0
190,0.0,0.780766,0.8,0.9,1.0
191,0.0,0.706913,0.8,0.9,1.0
192,0.0,0.638194,0.8,0.9,1.0
