Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_CCGT_g,Gen_Conv_Coal_g,Gen_Conv_Biomass_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Prod_H2_Green_e_in,Prod_H2_Green_q_elec_gc,Prod_H2_Green_h2_out,Prod_H2_Green_q_h2gc,Offtaker_Green_h2_in,Offtaker_Green_q_h2gc,Offtaker_Green_ep,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_CCGT_obj,Gen_Conv_Coal_obj,Gen_Conv_Biomass_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Prod_H2_Green_obj,Offtaker_Green_obj,Offtaker_Grey_obj,Offtaker_Import_obj
1479,15,6,8,43.40317622785392,-7.837468126164415,22.737625183903642,5.487479602342081,147.19289596545596,224.2110096812836,10895.635837313179,2785.4111853007144,0.0,0.0,0.0,12049.518,9082.488533538552,1631.7742324913906,4598.550748343156,1087.8494883275937,1087.84948832659,1087.9345270828642,1087.6418155070198,815.9508953121481,957.0587643695114,2.975010106113132e-10,0.0,25604.61917743332,6545.684319583042,0.0,0.0,0.0,-5.937708108220239e6,-20362.015278622057,-169149.8071228214,11676.432754503767,-75921.64349011926,0.0
1480,16,6,8,43.40317622785392,-7.837467744657983,22.737554770634723,5.487479605062471,147.19289596588243,224.2110096812835,12200.879232504809,1976.2672898223107,0.0,0.0,0.0,12545.617499999998,9082.488537704236,1631.7742324913904,5094.65024372686,1087.8494883275937,1087.84948832659,1087.9345270828642,1087.6418155069705,815.9508953121481,957.0587643695113,2.975010105894472e-10,0.0,28671.921489023487,4644.204691752995,0.0,0.0,0.0,-6.174393974422683e6,-20362.01525379449,-166427.39402620465,11676.356149934,-75921.64349011917,0.0
1481,17,6,8,43.40317622785392,-7.837454606115062,22.737607281378946,5.487479792452088,147.1928959924936,224.2110096812836,12245.98542113153,2819.3080887889255,0.0,0.0,0.0,13433.764500000001,9082.488567970793,1631.7742324913906,5982.797194030984,1087.8494883275937,1087.84948832659,1087.9345270828642,1087.6418155039003,815.9508953121481,957.0587643695114,2.975010092245171e-10,0.0,28777.75730814306,6625.303000610271,0.0,0.0,0.0,-6.596586233656166e6,-20362.01355096107,-161553.74034259765,11676.413306677103,-75921.64349011926,0.0
1482,18,6,8,43.40317622785392,89.83605878265604,72.6636824574107,5.261521175948823,147.19284839964553,224.21100968145402,10125.00953398526,3770.4809086374553,0.0,1800.0,414.4843953787453,14478.164999999999,9542.970962033902,1631.7742324900269,4352.521173439335,1087.8494883266844,1087.8494883256808,1087.9345270823412,1087.641820994531,815.9508953117559,957.0587643708064,2.975034503392305e-10,0.0,-962863.9037397997,-358563.6096915435,0.0,-7987.160094495135,2.5061718149809167,-5.676399640785974e6,-22452.092126577365,-66414.21794018656,65992.66333653286,-75921.64349038509,0.0
1483,19,6,8,43.40317622785392,142.79554288162876,94.62203791143669,5.586941791569434,141.43407120299705,224.02027891985168,5290.904591990939,3584.0518602029238,4136.020777863805,1800.0,2160.0,15341.098499999998,8874.922739250886,1629.7737575094884,0.025894069940206925,1086.515838339659,1086.5158383385767,1086.4388545422376,114.16705667802482,814.8291409066782,958.2078968553188,972.3032588012468,0.0,-785077.5695284494,-531810.5202145078,-640.0197736431146,-103314.23147264603,-114379.42525589708,-5.185722132308582e6,-19474.487236720088,-20494.580628034077,-53812.13162086722,61686.766082925984,0.0
1484,20,6,8,43.40317622785392,142.79935097623985,94.62377540806972,7.531408082004879,141.4340561531372,224.02034758101462,1218.0375029910463,3770.480909505844,8389.097457863754,1800.0,2160.0,15729.909,4988.494222608895,1607.598479061688,1.0841036962990217e-6,1071.7323193744587,1071.7323193733766,1071.6550853304336,113.76533467609401,803.7413139978253,969.2957913314104,957.9212389787627,0.0,-183108.502386053,-566819.2571406345,-1330.0995917154942,-103321.086042946,-114387.65074025703,-5.309446157449335e6,-6093.287868647094,-20211.590918756963,-52915.16991695846,58775.11081293333,0.0
1485,21,6,8,43.40317622785392,142.79806275439785,94.62318623504032,8.171423849577478,141.43406081675778,224.0203244183798,0.0,3707.631021609071,9424.978871452611,1800.0,2160.0,15488.811,3707.6072272301067,1603.691692283,2.9237013108642914e-7,1069.1277948553334,1069.127794854251,1069.0506431342435,113.69796946470784,801.7879823506826,971.2491005661867,955.3841534452757,0.0,0.0,-559739.151849294,-1482.1981374658644,-103318.7672436304,-114384.86818107832,-5.232754212088842e6,-3343.054312994922,-20163.913699667086,-52757.60450475538,58261.72759925181,0.0
1486,22,6,8,43.40317622785392,142.78047981445636,94.6151626603022,8.595847899232542,141.4341291021533,224.02000717435286,0.0,2847.074302399653,9497.714589240306,1800.0,2160.0,14700.094500000001,2847.055624251336,1604.603127865304,1.51566298425579e-7,1069.7354185768695,1069.7354185757874,1069.6594213979768,113.7056171739918,802.2445660484826,970.7922075547056,955.9851645245576,0.0,0.0,-430979.65262527205,-1326.6390115844551,-103287.11795173571,-114346.88903080471,-4.981044731085988e6,-1971.267703899026,-20195.077162711852,-52804.043563464205,58383.26162167036,0.0
1487,23,6,8,43.40317622785392,142.7763016651085,94.61325600027531,8.696701679765136,141.43414532877466,224.0199317816834,0.0,2642.5844497396624,8658.59017627607,1800.0,2160.0,13652.847000000002,2642.5669877206333,1608.2401501931627,1.3252198987396572e-7,1072.1601001287752,1072.160100127693,1072.0843773232764,113.7708022935082,804.0632829924573,968.9734171138864,958.344906968459,0.0,0.0,-400280.2031945269,-1173.2533863771241,-103279.59728290956,-114337.8642282133,-4.644120209133668e6,-1698.2630450566794,-20245.544308481156,-52952.97257688295,58861.03212098844,0.0
1488,24,6,8,43.40317622785392,142.7783648615722,94.61419752784333,8.646899509406326,141.43413731648675,224.01996901048838,0.0,2743.5627003393483,7534.680501618204,1800.0,2160.0,12625.821,2743.5446377848534,1612.3328556431459,1.4146789502149775e-7,1074.8885704287638,1074.8885704276818,1074.8127121376501,113.84633387375243,806.1095341032377,966.9272022956071,960.997724208702,0.0,0.0,-415444.7072172415,-1036.5072801958304,-103283.31103654421,-114342.32073257488,-4.310952227680049e6,-1830.5323004728198,-20294.742738931818,-53117.01816992015,59398.11868892299,0.0
