Contract_Price_Gen_VRES_Wind,EP_Price,H2_Price,Elec_GC_Price,Elec_Price,Contract_Price_Gen_VRES_Solar,Time,H2_GC_Price
57.065993237026206,108.27190020265613,64.7183212527813,19.190430596753288,38.31072346162498,57.414133946387906,102,32.12719477997832
59.81443051713128,109.18036046015897,65.3697788869569,19.208897413608398,40.483907375528744,59.32802100332016,103,32.20548560837488
58.0146238080308,108.99209831666893,65.31202794141448,20.409768445878484,39.09465884952387,57.21208844375109,104,32.22164071151736
48.639144469014155,107.98973641008256,64.58524896137494,19.238919841498692,32.362103963485936,52.07066674842894,105,32.10537251382242
40.899002692499636,106.91539259524875,63.22924024212337,21.81008694554936,21.17165477312403,39.67614960613672,106,32.29158934842206
0.0,106.82429867286162,62.98173395275302,22.00054229478467,-21.718025359646024,0.0,107,32.466852538870526
0.0,106.82429867298202,62.98173395301966,21.553335810321766,-21.634910958667138,0.0,108,32.466852538742394
0.0,106.82429867297574,62.981733953014654,20.85330591960527,-20.377472466512693,0.0,109,32.46685253874379
0.0,106.82429867298136,62.981733953024055,20.722203762963503,-19.968610974376208,0.0,110,32.46685253873064
0.0,106.8242986729754,62.98173395301424,20.806794202259308,-19.7990813665322,0.15111975069424932,111,32.466852538743886
0.0,106.82429867290794,62.98173395283588,21.267624650438087,-20.70758732542307,0.0,112,32.466852538781545
6.30229975054054,106.8242986729755,62.98173395301724,24.222855355839464,-6.753709181875404,15.13895168587273,113,32.46685253873303
45.9911872756889,107.89155033930608,64.57106402274741,20.638696168448803,33.77663737526453,54.14112147681626,114,32.15135175310464
57.82309784001187,108.35578675167459,64.82022701578416,17.275970434144476,39.26818379243717,57.40717474747575,115,32.20257155875397
40.03220185834304,107.70971441458734,64.41802291301484,18.198381682821736,26.048563415508486,57.804293766778876,116,32.193676558371244
43.33757841153427,108.18702605527432,64.67368774223509,18.294443119085102,29.133022313458913,57.90711959643552,117,32.75019891232108
51.49996667108859,108.79720419946987,65.45495855061817,18.4118399967622,37.55609458635105,59.84663340072401,118,32.69028865516807
58.16092316685979,109.40738073071356,66.23622744068474,19.060887203246,43.4810052962319,64.97246800773722,119,32.4407478418975
54.38076670103113,108.91095108885644,65.60059984040663,19.512556901095152,38.31189430991115,61.45108572561219,120,32.62938622895828
78.70762500531367,146.94607258209714,92.30903141678242,50.70069875768632,59.89753322632587,80.45388292584752,121,33.216314707480386
77.91815036335944,143.92770661768122,90.3515816465004,49.20887610579173,58.72478486937026,79.3199957320988,122,33.31956459817937
76.88966526821187,140.84957615112103,88.26117924375932,47.6849119440888,57.69141638625506,78.10918758522797,123,33.349508055607835
77.8395977247526,143.68554180948198,90.21156280798445,49.208876105792584,58.66681789195958,79.22960607092648,124,33.31464477104401
77.37660026115508,143.76317895195496,90.26366879614785,49.16787388044935,59.01143773801935,79.20730425903857,125,33.12563573711912
74.70011101511678,134.45396638956055,84.64954687408989,45.454806135503446,57.69829343568762,75.52811969176416,126,33.738161015271366
72.75111929934764,129.08045305867333,81.54329706939573,39.693066896639365,50.16349335893609,71.12916746841296,127,33.217983904008356
70.32330367596049,127.400231112333,78.4863455344616,29.731645581550556,42.71038122456461,70.19356389640704,128,32.84988788724464
67.82880579306055,111.73446983868097,69.19311125768638,20.338852929009146,47.86708792841278,67.80880042613497,129,34.22725086336424
69.87897354600089,112.94234194166512,72.53372643277478,21.867968019976416,49.637687601630255,65.3523687462641,130,34.77878083581539
67.31094939945885,114.12349772031325,70.89156200334783,20.01728415551848,47.962415104988274,66.946479189217,131,32.655489975727434
67.04373738230665,113.95267514837951,70.77254469993564,19.975634587435643,48.074224014356915,66.91166969010055,132,32.62915438802926
67.05934175340964,113.86680866650843,70.50273363637557,20.0792138909594,47.65438597175035,66.72738682872001,133,32.67422029884161
68.31779990991879,113.12905059325614,70.84992821529094,20.255736529179494,48.827948486248495,68.41293518159426,134,33.98556410137606
67.31949054973686,111.4126127178833,68.90400470257163,20.425664159584777,47.60212952110392,67.7068007145951,135,34.05703480300351
72.07276326799378,131.02336440496944,81.16770141676703,41.24856955579328,52.50931597667194,72.07276326648015,136,32.84460355493669
73.87515362578662,133.95023047032188,83.40262750263503,43.80328141224596,56.548663895066085,74.21865064132896,137,33.48791344707978
77.68479593455568,141.9886961922995,88.73189144535115,47.66892559365951,58.457169394070256,76.81507538355206,138,33.35209881102238
78.07582949807222,145.09652255706087,90.94679461140352,47.68491194415717,58.823020779032895,79.50789705131571,139,33.17207252278887
77.44717586988268,143.7918432782983,89.99902755594555,46.11938439667246,58.40694584402163,78.83380062776745,140,33.1539089293569
78.07582950125489,145.0965225614829,90.94679461510445,47.68491194413414,58.82302077908779,79.50789705362325,141,33.17207252317545
78.5873644818594,146.07625340456465,91.66452839520053,49.20887610577896,59.18648867571202,80.04927563730782,142,33.21647325459687
78.72403701926031,147.08340135124973,92.38663989116567,50.7006987576823,59.92499530249486,80.48101406234707,143,33.214042438569855
79.906521875538,147.72111292589412,92.78968580856717,51.44576090974619,60.28834334441424,79.85890138675057,144,33.16908280352012
0.0,106.94075891534648,63.10904385637222,21.461051678991545,-21.422436449385895,55.0000000003794,145,32.290345630340454
0.0,106.82429822341123,62.98173950882539,20.320708880204638,-20.041956511829987,55.00000000036901,146,32.466849517100385
0.0,106.82429822382484,62.98173950932757,20.359185430224414,-19.384563334363335,55.000000000364714,147,32.46684951703016
0.0,106.94075891565139,63.109043856395424,20.227664709256572,-19.598452080754083,55.00000000036762,148,32.290345630427815
0.0,106.97081826891164,62.82859904004482,21.474036726567892,-21.475356495930804,42.98310694605908,149,32.587785719080074
21.51522962311015,106.94075891685839,63.10904385632648,22.748243435311068,3.2216957355567364,25.20732324226605,150,32.290345631029915
54.26711251380763,108.33320769173567,64.86086004037425,19.306667416212157,35.670268146368,54.671197248394066,151,32.743068468931405
54.9954998853651,108.24123768942782,64.6853336503648,19.660876899570876,35.73463387300048,54.27843980082325,152,32.096114468828326
21.528554797060814,106.82429822381972,62.98173950931967,22.366815046042912,4.19052071523164,24.788600842439877,153,32.46684951703242
14.049665931023334,106.94075891775825,63.10904385632676,22.567358995474564,-5.540790578607383,11.967850963711454,154,32.290345631254084
0.0,106.94075891855546,63.10904385655688,22.072900592450594,-21.71266590005858,0.0,155,32.29034563164816
0.0,106.94075891899205,63.10904385631193,20.51156780990911,-19.946941792842708,0.2784890315665806,156,32.29034563176727
0.0,106.82429822402024,62.98173950957976,20.89130157250554,-19.907172167832478,0.06839335253776221,157,32.466849516837506
0.0,106.94075891906047,63.10904385631121,21.131510359154625,-19.906377000577994,0.0903728067043609,158,32.29034563179498
0.0,106.82429822379014,62.981739509364346,22.009798236126336,-21.496092350620344,0.3394665586721634,159,32.46684951694384
46.57302648970678,107.50089423156722,63.75890632957581,18.804021991453727,28.866730658816607,46.70844033204581,160,32.65002353302734
62.02670881811339,111.00934041901372,70.20225307132502,20.644388822288306,48.82854157333507,68.90936271496254,161,33.88207360569081
65.8805357824866,112.33741229236853,72.86448344580576,20.083925434366414,51.30565654885518,71.42434481704899,162,33.80761614603522
66.50299027653426,112.48120872570817,72.59314396319016,19.142913006364918,50.170667619213006,71.91380661637078,163,33.32051756376837
66.05416535470985,111.52281485765305,71.16186052008958,19.40011061468693,49.212310340477224,70.80238934452439,164,33.603110441157234
65.6197371818359,111.30721124548441,70.50950642891955,19.649199982224673,48.303222717827886,70.18995474459585,165,33.2956399945973
65.35145418941266,110.78226360303442,69.62752526085816,20.010186830089285,47.30089662861914,69.48610147954967,166,33.285986025813735
66.87222446719902,110.10570996802348,67.97724874528548,19.754821344843506,46.1459717660132,67.68530511337137,167,33.02529899034065
67.03700550096407,112.46501870594642,66.82045381453054,37.29419226501079,45.56787872834167,66.69556838272187,168,32.983707758698266
0.0,106.8242990611741,62.981729140059414,20.52390256286817,-20.274213796311226,55.00000000021197,169,32.466855157316324
0.0,106.94073171713927,63.10906056820704,20.832005433385905,-19.703537461713267,55.00000000020785,170,32.29032843745735
0.0,106.82429906117505,62.981729140062896,20.662147322191373,-19.49904920164169,55.00000000020647,171,32.46685515731735
0.0,106.72123609391177,62.74567986638206,20.802871747112494,-19.6678219274814,55.00000000020754,172,32.30767319907224
0.0,106.72123609390245,62.74567986627147,20.515779233055625,-20.294403584712498,42.98310694540684,173,32.307673199066144
6.151059009193719,106.72123609393428,62.745679866353996,20.815730385714392,-9.628321828483488,18.9493208370351,174,32.30767319906909
43.083564601898125,106.84248750825562,63.031147929305185,18.8451720326972,25.232722591651232,43.61993002078866,175,32.4318608984518
52.162521842888005,107.89944761887794,64.57217138878772,19.499309474102052,33.29065626483643,51.68298213923885,176,32.14765576480408
48.46373045388701,107.82872747981365,64.2021077914383,18.825879139355045,29.824736139908214,47.182133066439356,177,32.759570335254075
20.89761607293317,106.72123609388296,62.74567986635417,21.613217123880347,1.5931719984159998,20.11744461500385,178,32.30767319907485
11.836824918144554,106.7212360939164,62.7456798663849,22.753532496385134,-7.771186514931208,9.436134216792087,179,32.30767319907404
0.0,106.72123609296538,62.745679865093734,22.451337821976374,-22.294257707539455,0.0,180,32.30767319911557
0.0,106.72123609391089,62.74567986637995,20.185457068258252,-20.42380256983185,0.0,181,32.30767319907338
0.0,106.72123609296568,62.745679865084114,21.468654671917204,-20.313602828150703,0.0,182,32.30767319910657
0.0,106.721236093918,62.74567986638739,21.43618805388175,-21.11361368435868,0.0,183,32.30767319907279
6.713087504039951,106.72123609390646,62.745679866374594,24.154762801136314,-7.0372106250369075,14.899898267781133,184,32.30767319907458
45.81784946895496,107.42475402473814,63.667767567284265,18.35874914058317,28.167300411182346,46.13464406149404,185,32.61333113758116
24.636675347060788,106.82429906117201,62.98172914005196,22.775037785804834,8.47796506356535,30.390587320491992,186,32.46685515733129
15.929389415519326,106.94073171713919,63.109060568315385,20.99520445444904,1.4625828340275362,42.9831069457529,187,32.29032843738272
0.0,106.72123609296457,62.74567986509657,20.94166888453141,-18.924667774997264,55.000000000224716,188,32.307673199115236
0.0,106.72123609391898,62.74567986642917,21.191393848668216,-20.517611535981864,55.00000000021096,189,32.30767319909658
0.0,106.94073171735118,63.10906056830879,21.026792830746405,-20.78221173592272,55.000000000212005,190,32.290328437470016
0.0,106.72123609390886,62.7456798663786,21.877547676064445,-21.66119763041053,55.0000000002172,191,32.30767319907089
0.0,106.7212360939187,62.7456798663875,21.732991466977417,-21.566214401260307,55.000000000218726,192,32.3076731990709
