Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_Conv_01_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_Conv_01_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
1522,10,8,8,20.028582473969806,141.64870982891276,83.41496507182197,7.77917624839816,139.8765278696161,188.81056403086473,10332.935330351867,13001.58,4441.644647276237,886.4999985824513,1181.9999981090848,0.0,-284831.5618993654,-4.447831614142104e6,-4932.058135676831,96821.75075358394,0.0
1523,11,8,8,20.028582473969806,136.39244443208727,79.4727652856854,7.39154245188491,135.93432861936944,183.5542988693013,9176.806652774685,12620.720000000001,5216.91332480494,886.4999985871144,1181.999998115935,0.0,-233557.46776236023,-4.389885932059068e6,-6804.050780317804,96821.75030611697,0.0
1524,12,8,8,20.028582473969806,125.27837085118898,71.13720914099744,6.450029171925411,127.59877319234627,172.44022562286708,6732.2386385530945,12059.18,7099.941338980293,886.4999985926643,1181.9999981234678,0.0,-145150.5194921036,-4.337055797958259e6,-12602.292880180561,96821.7497249645,0.0
1525,13,8,8,20.028582473969806,121.60420572046272,68.38158372012167,6.2835093120630185,124.84314898028865,168.76606108304418,5924.096548891281,11584.080000000002,7432.9834284187245,886.4999986155883,1181.9999981540473,0.0,-121899.8520985361,-4.215628515789703e6,-13812.303033521246,96821.74877337104,0.0
1526,14,8,8,20.028582473969806,112.00588961370119,61.18282121748975,5.359524201575798,117.64447370910523,159.1676625316026,3812.9159328439373,11321.54,9281.62404444099,886.4999986212825,1181.999998161661,0.0,-75170.52288010728,-4.2324692555383975e6,-21534.015522714304,96821.89491930994,0.0
1527,15,8,8,20.028582473969806,113.03395393652303,61.95389370791689,5.427844257604545,118.41546008735871,160.1958093993114,4039.0483126138342,11410.7,9144.651664690064,886.4999986261644,1181.9999981681688,0.0,-79206.6710012139,-4.252798368704016e6,-20904.608103789134,96821.74862071488,0.0
1528,16,8,8,20.028582473969806,112.31362560759011,61.413643376790894,5.21219190047991,117.87522437709951,159.4754669876083,3880.6091326975857,11881.6,9575.582976771955,886.4999986227871,1181.9999981636668,0.0,-76354.30615541822,-4.429868902780858e6,-22923.106397554242,96821.77355879458,0.0
1529,17,8,8,20.028582473969806,132.82940017470315,76.80047919869055,6.924853989999582,133.26204475320029,179.99125569253627,8393.10548438199,12770.4,6150.29449279979,886.4999986274222,1181.999998169752,0.0,-202256.34414796543,-4.485061532808971e6,-9456.522982819966,96821.74855691992,0.0
1530,18,8,8,20.028582473969806,143.45354140658125,84.76858619836523,8.105945733691545,141.23014545867778,190.61538939378394,10729.911711488861,13826.36,3788.1097162663223,1427.1692752359145,461.1076280254325,0.0,-303838.9749027877,-4.690779404675702e6,-3587.441563720913,-47750.907033816795,0.0
1531,19,8,8,20.028582473969806,155.83570751723525,103.34183570368303,9.165559770024657,141.23014421570352,215.37978196865808,13453.399555268672,14716.279999999999,1668.8803905896684,1569.9999999999536,270.66664009392804,0.0,-453559.6433272867,-4.79410697288026e6,-696.2904974012981,-124823.33267594298,0.0
1532,20,8,8,20.028582473969806,162.52710838829677,113.37893743916575,9.696064657467387,141.23014405580852,228.76258393547744,14925.189645383527,15127.060000000001,607.8703004542724,1569.9999999999698,270.6666400815057,0.0,-548505.7822115812,-4.818937749479232e6,-92.37669244037988,-145834.3318088833,0.0
1533,21,8,8,20.028582473969806,161.48432038637677,111.81475536912207,9.733612788290197,141.23014408068576,226.6770078999372,14695.825857872309,14822.599999999999,532.7740879573546,1569.9999999999682,270.66664007654776,0.0,-533061.581055203,-4.743045674190892e6,-70.96214656249595,-142559.97742705175,0.0
1534,22,8,8,20.028582473969806,157.56945653785476,105.94245969935774,9.676030807268537,141.23014404258723,218.847280245895,13834.741971228616,14076.679999999998,647.9379746165847,1569.9999999999593,270.66664008622126,0.0,-477215.0067184046,-4.5725940327647105e6,-104.95603783903334,-130267.30501915066,0.0
1535,23,8,8,20.028582473969806,151.02301972154726,96.12280481992829,9.483218292322828,141.2301439149805,205.7544067610268,12394.837193816315,13022.400000000001,1033.5627520789285,1569.999999999924,270.66664011728443,0.0,-391359.9825411949,-4.332539200778124e6,-267.06333338962395,-109711.49367805658,0.0
1536,24,8,8,20.028582473969806,145.91723120632716,88.4641221248736,9.440172918805876,141.23014388680906,195.54282973215115,11271.806503179043,11985.46,1119.6534427453316,1569.9999999997665,270.66664013620607,0.0,-330941.63530412316,-4.064280797801315e6,-313.4063608382021,-93679.3177476621,0.0
1537,1,1,9,44.12719197544942,160.4994941734275,101.19474625367353,9.39480430681266,150.37291451019954,216.64452399370757,12041.129336649008,12845.519999999999,1210.3906093017847,1569.999999999959,270.66664012983296,0.0,-412442.65956807137,-4.1548013075173525e6,-366.2618270523544,-111601.94873311062,0.0
1538,2,1,9,44.12719197544942,159.12843851207242,99.13816326924604,9.111017333758308,150.3729143222817,213.9024128995017,11760.215762047526,13132.18,1777.9641839704047,1569.9999999999482,270.6666401713668,0.0,-396126.19809017936,-4.260819012900033e6,-790.290180877857,-107296.83435982402,0.0
1539,3,1,9,44.12719197544942,161.04997071839972,102.02046157864353,9.111017333759094,150.3729143222484,217.74547731543583,12153.915762045659,13525.88,1777.9641839704032,1569.9999999999625,270.6666401701088,0.0,-419102.05275137187,-4.355910634841412e6,-790.2901808764618,-113330.44549303997,0.0
1540,4,1,9,44.12719197544942,162.27602847290237,103.8595484748565,8.963139869516176,150.3729142243002,220.19759294627346,12405.12102715403,14072.84,2073.7189188954603,1569.999999999968,270.6666401907091,0.0,-434157.4308730762,-4.505179383383401e6,-1075.0789301864788,-117180.26705686911,0.0
1541,5,1,9,44.12719197544942,161.85197357214426,103.22346678592585,8.592877669665933,150.37291397909192,219.34948344572865,12318.23711220005,14726.48,2814.2428339354606,1569.9999999999663,270.66664024381333,0.0,-428915.4074432063,-4.708643631741289e6,-1979.993252523942,-115848.73519939784,0.0
1542,6,1,9,44.12719197544942,162.75166382364725,104.57300262749875,8.333255659208707,150.37291380714458,221.14886416104278,12502.573431210973,15430.060000000001,3333.4865149841858,1569.9999999999698,270.6666402805756,0.0,-440080.9128206717,-4.906153622596794e6,-2778.0366975586257,-118673.76296345366,0.0
1543,7,1,9,44.12719197544942,164.05028327530204,106.52093214424337,8.14355170411663,150.372913681499,223.74610321995678,12768.645769423621,16075.539999999999,3712.894176814888,1569.9999999999739,270.6666403072586,0.0,-456489.7391296865,-5.07754437633205e6,-3446.4002752868037,-122751.42831594471,0.0
1544,8,1,9,44.12719197544942,166.5714217466617,110.30263979300588,8.17611795876188,150.37291370304803,228.78838013814803,13285.19823607075,16526.96,3647.7617101590936,1569.999999999979,270.6666403018577,0.0,-489332.3703981119,-5.169135267097792e6,-3326.5457003495176,-130667.80307248497,0.0
1545,9,1,9,44.12719197544942,159.92726727783506,100.33640946330868,7.4082218713894505,150.3729131945613,215.50007181897283,11923.887066953543,16701.440000000002,5183.552879458572,1569.9999999999552,270.6666404141843,0.0,-405585.9558143795,-5.331031718603275e6,-6717.3138679411495,-109805.15913211735,0.0
1546,10,1,9,44.12719197544942,155.22153237302743,93.2778077974023,7.02219600081367,150.37291293930792,206.08860228407653,10959.73583144134,16509.34,5955.604115083474,1569.9999999997672,270.66664048444096,0.0,-351743.90556699084,-5.351367062688183e6,-8867.316657566327,-95029.15202083823,0.0
1547,11,1,9,44.12719197544942,150.17752084098257,88.65352322916837,6.03386541993105,147.43118827797903,199.9228343687355,9926.275836813411,16085.54,7932.264141282908,886.4999985377231,1181.9999980501198,0.0,-299069.3519413867,-5.3036527350470405e6,-15730.223507212402,103089.66938661516,0.0
1548,12,1,9,44.12719197544942,135.81222653133463,77.87955200625395,5.212191819126287,136.65721740851353,185.55754021097718,6982.990988983557,15421.68,9575.582977522447,886.4999985340413,1181.9999980453501,0.0,-177616.30753194029,-5.319102034818247e6,-22923.10717656264,103089.66908935251,0.0
1549,13,1,9,44.12719197544942,128.11977431789578,72.11021112014497,5.212191819067321,130.8878778446784,177.8650886399301,5406.894927646766,14783.820000000002,9575.582977578311,886.4999985565429,1181.9999980753635,0.0,-129962.1379284783,-5.224608650803106e6,-22923.107177127255,103089.66804525099,0.0
1550,14,1,9,44.12719197544942,121.34901099027387,67.03213722772581,5.212191819045454,125.8098050415461,171.09432579628256,4019.6424807530925,14379.02,9575.582977591688,886.4999985742642,1181.9999980989976,0.0,-98049.82527065487,-5.186184873790132e6,-22923.107177336642,103089.66725490379,0.0
1551,15,1,9,44.12719197544942,119.5982045449552,65.71903104788777,5.212191819065595,124.49670401189782,169.34351496524408,3660.9218722250453,14418.599999999999,9575.582977597034,728.0122134921633,970.682951322864,0.0,-91326.2633692589,-5.2249912954981085e6,-22923.107177143786,84659.38304710414,0.0
1552,16,1,9,44.12719197544942,120.31570111966572,66.25715340808748,5.212191819045177,125.03482779231801,170.06100898300033,3807.928704281124,14963.1,9575.582977599883,886.4999985626317,1181.9999980834882,0.0,-94005.6890236439,-5.40138618056383e6,-22923.107177339305,103089.67949993824,0.0
1553,17,1,9,44.12719197544942,100.24465041006462,51.57284091627385,5.212191819035666,124.49670425896844,169.34351117359066,2272.3633317224453,15978.300000000001,9575.582977612661,281.0847455686442,374.7796607581721,0.0,-36809.67070702012,-6.068278313740365e6,-22923.107177430385,32686.89940372599,0.0
1554,18,1,9,44.12719197544942,119.91693846938921,65.95803674682533,5.212191819045257,124.73588102792009,169.66207893348334,3726.214587115222,17170.28,9575.58297761268,886.4999984764213,1181.9999979685413,0.0,-92503.52561514993,-6.157609445639816e6,-22923.107177338534,103089.97590329094,0.0
1555,19,1,9,44.12719197544942,134.65958815329674,77.01507563703511,5.2121918190785,135.7927391535077,184.40490088631037,6746.829210577098,18155.44,9575.582977607708,886.4999984826553,1181.999997976838,0.0,-169703.56927949982,-6.22089092486611e6,-22923.10717702021,103089.67054727752,0.0
1556,20,1,9,44.12719197544942,139.07387015740343,80.3257874186845,5.212191819095985,139.10345072503634,188.81918279115635,7651.265246327497,18557.32,9575.582977605314,886.4999984807034,1181.999997974225,0.0,-201482.11342880956,-6.267354030872614e6,-22923.10717685279,103089.67071594979,0.0
1557,21,1,9,44.12719197544942,134.3775339670963,76.80353554593628,5.2121918191007754,135.5811986385056,184.12284649128998,6689.039679405343,18198.760000000002,9575.582977608105,886.4999984736547,1181.9999979648376,0.0,-167808.75289925316,-6.239881928018969e6,-22923.107176806923,103089.670878684,0.0
1558,22,1,9,44.12719197544942,132.44410306497275,75.35346203332142,5.2121918190858425,134.13112539083025,182.18941572463152,6292.9016808341285,17050.940000000002,9575.582977602342,886.499998482378,1181.9999979764718,0.0,-155258.94497779012,-5.903755351680836e6,-22923.107176949918,103089.67067558935,0.0
1559,23,1,9,44.12719197544942,128.42397822418022,72.33836814328946,5.212191819100676,131.11603170482667,178.16929098831838,5469.22395078719,15646.78,9575.582977594173,886.4999984891421,1181.9999979854956,0.0,-131616.4114918108,-5.507941110540961e6,-22923.107176807876,103089.67051826202,0.0
1560,24,1,9,44.12719197544942,129.23987449172688,72.95028967171491,5.212191819137171,131.72795376393853,178.98518752704166,5636.391592813488,14310.6,9575.582977544242,886.499998506587,1181.9999980087546,0.0,-136146.91186870262,-5.049808261648693e6,-22923.107176458405,103089.6701125826,0.0
1561,1,2,9,7.935007530558181,-5.212307774903244,-25.130063854245808,5.2121918289376685,124.4967042627262,169.34351118377816,7.109529927301321e-10,10660.179999999998,9575.58295910298,281.08474556655545,374.779660755295,0.0,5.7178146056129814e-8,-5.243604842055367e6,-22923.107082612616,32686.899402016395,0.0
1562,2,2,9,7.935007530558181,-5.212307774875561,-25.130063854242003,5.2121918202718485,124.49670426272635,169.34351118377816,7.109529927304283e-10,10811.960000000001,9575.582975372357,281.08474556655545,374.779660755295,0.0,5.7178146056133956e-8,-5.316212164367644e6,-22923.107165593174,32686.899402016454,0.0
1563,3,2,9,7.935007530558181,-5.2123077748752396,-25.130063854234397,5.21219181953785,124.49670426272627,169.34351118377816,7.10952992730279e-10,11086.98,9575.582976737212,281.0847455665554,374.7796607552949,0.0,5.7178146056121714e-8,-5.447627345153387e6,-22923.107172621654,32686.89940201641,0.0
1564,4,2,9,7.935007530558181,-5.212307774827552,-25.130063854219994,5.2121918193183605,124.49670426272618,169.34351118377884,7.1095299273064e-10,11505.7,9575.582977155846,281.0847455665556,374.7796607552952,0.0,5.717814605611685e-8,-5.647344833952333e6,-22923.107174723416,32686.89940201622,0.0
1565,5,2,9,7.935007530558181,-5.21230777479953,-25.130063854192827,5.2121918192288295,124.49670426272635,169.34351118377833,7.109529927308555e-10,12019.56,9575.58297732645,281.08474556655545,374.779660755295,0.0,5.717814605611426e-8,-5.8918423677956695e6,-22923.107175580713,32686.89940201641,0.0
1566,6,2,9,7.935007530558181,-5.212307774757652,-25.130063854135347,5.212191819180365,124.49670426272625,169.3435111837785,7.10952992731303e-10,12538.279999999999,9575.582977407517,281.08474556655545,374.779660755295,0.0,5.717814605612048e-8,-6.137982792628088e6,-22923.107176044796,32686.89940201633,0.0
1567,7,2,9,7.935007530558181,-5.212307774524963,-25.130063853962117,5.212191819154846,124.49670426272625,169.34351118377919,7.109529927330719e-10,12993.36,9575.582977450484,281.0847455665556,374.7796607552952,0.0,5.7178146056097316e-8,-6.353371136233202e6,-22923.10717628916,32686.89940201614,0.0
1568,8,2,9,7.935007530558181,-5.212307773156334,-25.130063852944165,5.212191819141256,124.49670426272624,169.3435111837802,7.109529927434481e-10,13286.26,9575.58297747078,281.0847455665554,374.7796607552949,0.0,5.717814605595878e-8,-6.491726195289676e6,-22923.107176419297,32686.899402015835,0.0
1569,9,2,9,7.935007530558181,-5.212307771539904,-25.130063851730384,5.21219181914423,124.49670426272625,169.3435111837802,7.109529927560407e-10,13329.439999999999,9575.582977473403,281.08474556655545,374.779660755295,0.0,5.717814605582233e-8,-6.5121046803102745e6,-22923.10717639081,32686.89940201585,0.0
1570,10,2,9,7.935007530558181,-5.212307774250717,-25.130063853745437,5.212191819152299,124.49670426272627,169.34351118377953,7.109529927352942e-10,13149.14,9575.5829774618,281.0847455665554,374.7796607552949,0.0,5.7178146056081057e-8,-6.426982511222212e6,-22923.107176313562,32686.899402016024,0.0
1571,11,2,9,7.935007530558181,-5.212307774692606,-25.130063854113185,5.212191819177486,124.49670426272625,169.34351118377867,7.109529927318953e-10,12775.2,9575.582977431966,281.08474556655545,374.779660755295,0.0,5.7178146056121866e-8,-6.250181105483253e6,-22923.107176072364,32686.899402016286,0.0
1572,12,2,9,7.935007530558181,-5.212307774837712,-25.130063854218825,5.21219181919849,124.49670426272625,169.34351118377884,7.109529927305991e-10,12274.099999999999,9575.582977372362,281.0847455665556,374.7796607552952,0.0,5.717814605612079e-8,-6.012709473346635e6,-22923.107175871235,32686.899402016235,0.0
1573,13,2,9,7.935007530558181,-5.212307774832922,-25.130063854240145,5.21219181926453,124.49670426272641,169.34351118377884,7.109529927307203e-10,11845.5,9575.582977284384,281.0847455665555,374.7796607552951,0.0,5.717814605612713e-8,-5.809097553934284e6,-22923.107175238874,32686.8994020163,0.0
1574,14,2,9,7.935007530558181,-5.21230777492688,-25.130063854253507,5.212191819287758,124.49670426272618,169.34351118377884,7.109529927299737e-10,11609.7,9575.582977204536,281.0847455665556,374.7796607552952,0.0,5.7178146056133884e-8,-5.696881911962069e6,-22923.10717501645,32686.89940201622,0.0
1575,15,2,9,7.935007530558181,-5.21230777494307,-25.13006385426205,5.212191819264082,124.49670426272625,169.34351118377884,7.109529927298418e-10,11723.24,9575.58297724725,281.0847455665556,374.7796607552952,0.0,5.717814605613479e-8,-5.750932189877524e6,-22923.10717524316,32686.899402016235,0.0
1576,16,2,9,7.935007530558181,-5.212307774879305,-25.13006385426101,5.212191819221098,124.49670426272634,169.34351118377816,7.10952992730341e-10,12230.18,9575.582977365351,281.08474556655545,374.779660755295,0.0,5.7178146056129596e-8,-5.991865833761673e6,-22923.107175654754,32686.899402016454,0.0
1577,17,2,9,7.935007530558181,-5.212307774857685,-25.130063854230034,5.212191819162647,124.4967042627263,169.34351118377816,7.109529927304192e-10,13120.039999999999,9575.582977459735,281.08474556655545,374.779660755295,0.0,5.7178146056120516e-8,-6.413236374496442e6,-22923.107176214464,32686.89940201644,0.0
1578,18,2,9,7.935007530558181,-5.212307773567644,-25.130063853299312,5.212191819131612,124.49670426272627,169.34351118378055,7.109529927404992e-10,14204.300000000001,9575.582977514021,281.0847455665554,374.7796607552949,0.0,5.7178146056014035e-8,-6.923984510195588e6,-22923.107176511643,32686.899402015733,0.0
1579,19,2,9,7.935007530558181,80.00273226975582,36.300309635258515,5.212191819118842,124.49670426195432,169.3435111795741,910.437403810314,15006.5,9575.582977533037,281.08474556720165,374.7796607561566,0.0,-2180.631909798307,-6.0211951953814095e6,-22923.10717663391,32686.899402983945,0.0
1580,20,2,9,7.935007530558181,87.71246854979897,41.98506852459325,5.212191819111866,124.49670426168058,169.34351117806744,1592.677033634582,15312.08,9575.582977536362,281.0847455674307,374.77966075646196,0.0,-12591.037134483558,-6.019904922159994e6,-22923.1071767007,32686.899403331503,0.0
1581,21,2,9,7.935007530558181,87.58013456405101,41.887445211658545,5.21219181911663,124.49670426168659,169.3435111781036,1585.4998743065455,14962.5,9575.582977527327,281.08474556742595,374.77966075645566,0.0,-12380.747396658116,-5.890986728772887e6,-22923.107176655103,32686.89940332304,0.0
1582,22,2,9,7.935007530558181,78.49778217558895,35.19311964769679,5.2121918191312275,124.49670426199555,169.3435111798026,624.4198728353907,14001.42,9575.582977502094,281.0847455671672,374.7796607561106,0.0,-1025.7171703959757,-5.656579880170565e6,-22923.107176515325,32686.89940293118,0.0
1583,23,2,9,7.935007530558181,-5.212307774660192,-25.13006385406527,5.212191819166692,124.4967042627263,169.34351118377884,7.109529927320926e-10,12809.32,9575.58297743513,281.08474556655545,374.779660755295,0.0,5.7178146056114686e-8,-6.26632776964611e6,-22923.10717617572,32686.89940201625,0.0
1584,24,2,9,7.935007530558181,-5.212307774853017,-25.13006385420973,5.212191819262233,124.49670426272627,169.34351118377816,7.109529927304849e-10,11734.78,9575.582977251104,281.0847455665554,374.7796607552949,0.0,5.717814605612248e-8,-5.75642395796969e6,-22923.107175260862,32686.89940201641,0.0
1585,1,3,9,116.24623341856253,154.0998320198949,91.59525337925308,9.960766710469311,150.37291549329495,203.84513969694498,10729.911711444642,10117.84,78.46654359296485,1427.7308616050175,460.35884619494954,0.0,-339579.2820389818,-3.3717991977638267e6,-1.5392510073985477,-51002.0288251969,0.0
1586,2,3,9,116.24623341856253,154.0998319121594,91.59525337926736,9.870389423068655,150.3729154334387,203.84513956181206,10729.911711425873,10336.099999999999,259.2210001651261,1446.483633329792,435.35515056272743,0.0,-339579.2808829895,-3.441715023360228e6,-16.798901652469794,-56341.05603910182,0.0
1587,3,3,9,116.24623341856253,155.1740499575084,93.20657894832766,9.943743255090563,150.37291487414666,205.99363510221087,10950.006513738734,10656.52,112.51343209108565,1569.9999999999077,270.66664005615684,0.0,-351223.7426273583,-3.5326928600088125e6,-3.1648213478047182,-94880.05308602733,0.0
1588,4,3,9,116.24623341856253,157.73242024067417,97.04413427282567,9.999623706047124,150.37291491101723,211.1103756366269,11474.187347610436,11068.94,0.7525981643346796,1569.9999999999727,270.66664004299497,0.0,-379908.3957675777,-3.6353875133966925e6,-0.0001415971389446824,-102913.33571706555,0.0
1589,5,3,9,116.24623341856253,159.99502302434564,100.4380385223342,9.958214419227273,150.37291488357044,215.63558123998223,11937.768823074224,11615.34,83.57112274309206,1569.9999999999832,270.66664004803596,0.0,-406394.33682254166,-3.7806282551198965e6,-1.746034760513794,-110017.90852100516,0.0
1590,6,3,9,116.24623341856253,160.58683959815545,101.32576380098234,9.724532522753732,150.37291472880548,216.8192145782118,12059.025335941704,12203.960000000001,550.934609929658,1569.9999999999848,270.6666400813082,0.0,-413495.17723263823,-3.9560138334156955e6,-75.8823310203943,-111876.21289891226,0.0
1591,7,3,9,116.24623341856253,160.9182115500476,101.82282213564511,9.497059565540134,150.37291457815604,217.48195866736322,12126.919719240332,12726.800000000001,1005.8802266834961,1569.9999999999854,270.66664011375923,0.0,-417502.44361459254,-4.112961807444855e6,-252.949080614575,-112916.721154776,0.0
1592,8,3,9,116.24623341856253,163.8820818017618,106.2686272050225,9.610111236944135,150.37291469234577,223.40969902998702,12734.182836385997,13107.960000000001,779.777109502849,1569.9999999999898,270.66664009207665,0.0,-454344.9352894742,-4.1910469578237785e6,-152.01324755718906,-122223.27349644888,0.0
1593,9,3,9,116.24623341856253,154.09983301695797,91.5952533795437,8.574945444835102,150.37291604984063,203.84514094884275,10729.911711478402,13117.66,2850.1101738608813,1541.8190464554075,308.2412663950219,0.0,-339579.2927373806,-4.322309529582271e6,-2030.7804851959445,-83483.6259437637,0.0
1594,10,3,9,116.24623341856253,136.33839715195708,78.27417476808151,6.269509614824336,137.0518442050497,186.08371282949676,7090.795918274901,12778.78,7460.9840589177475,886.4999986275362,1181.9999981700332,0.0,-181318.90527556103,-4.443030094382014e6,-13916.558513885371,103089.66594741616,0.0
1595,11,3,9,116.24623341856253,119.59820796662991,65.71903104782498,5.212191819093242,124.4967040777237,169.34352189508624,3660.9218726801228,12359.22,9575.582977599799,530.3303156212211,707.1070874949537,0.0,-91326.2758957427,-4.510531537374168e6,-22923.107176879057,61671.2657534515,0.0
1596,12,3,9,116.24623341856253,-5.2123077774369415,6.919659448935153,5.212191819080537,124.4967042588473,169.34351117430845,4.8535142601404555e-11,11853.039999999999,9575.582977603677,281.08474556860193,374.7796607581282,0.0,3.903421887217478e-9,-5.81268349602627e6,-22923.10717700071,32686.899403475458,0.0
1597,13,3,9,116.24623341856253,-5.212307777374357,6.919659448933692,5.212191819102184,124.4967042588473,169.34351117430896,4.853514260143963e-11,11365.06,9575.582977588716,281.08474556860205,374.77966075812844,0.0,3.903421887217261e-9,-5.580312454623827e6,-22923.107176793426,32686.899403475334,0.0
1598,14,3,9,116.24623341856253,-5.212307777429513,6.919659448933533,5.212191819093337,124.49670425884729,169.34351117430828,4.8535142601408535e-11,11076.28,9575.582977564782,281.08474556860205,374.7796607581284,0.0,3.903421887217437e-9,-5.442518007090987e6,-22923.10717687814,32686.899403475516,0.0
1599,15,3,9,116.24623341856253,-5.212307777316168,6.919659448933572,5.2121918191137695,124.4967042588473,169.34351117430845,4.8535142601474064e-11,11131.82,9575.582977571443,281.08474556860193,374.7796607581282,0.0,3.9034218872172065e-9,-5.469035701321184e6,-22923.10717668249,32686.899403475458,0.0
1600,16,3,9,116.24623341856253,-5.212307777414711,6.9196594489338406,5.212191819087995,124.4967042588473,169.34351117430845,4.85351426014165e-11,11646.099999999999,9575.582977599057,281.08474556860193,374.7796607581282,0.0,3.9034218872173596e-9,-5.714213501094048e6,-22923.107176929305,32686.899403475458,0.0
1601,17,3,9,116.24623341856253,-5.212307777368601,6.919659448933886,5.21219181909082,124.4967042588473,169.34351117430896,4.8535142601443665e-11,12434.84,9575.582977610995,281.08474556860205,374.77966075812844,0.0,3.903421887217307e-9,-6.088952655960334e6,-22923.107176902253,32686.899403475334,0.0
1602,18,3,9,116.24623341856253,99.95277483285791,51.98253803250666,5.212191819083031,124.4967042587194,169.34351117360296,2256.532344526731,13463.72,9575.582977615242,281.084745568709,374.779660758271,0.0,-36148.73489213022,-5.159534131129354e6,-22923.10717697681,32686.899403638294,0.0
1603,19,3,9,116.24623341856253,119.59820825488285,65.7190310478809,5.212191819088619,124.49670407519768,169.343522468115,3660.9218726763656,14224.24,9575.582977614456,762.4981526214517,1016.6642034952613,0.0,-91326.27695101418,-5.158015127740566e6,-22923.10717692331,88669.69243247795,0.0
1604,20,3,9,116.24623341856253,137.10872751031366,78.85192220685586,5.4535572724776005,137.6295918851776,186.85404329454744,7248.627719283409,14568.52,9092.892257945887,886.4999986250743,1181.9999981667502,0.0,-186841.9395721685,-5.021486542353446e6,-20670.141474629745,103089.66574777354,0.0
1605,21,3,9,116.24623341856253,154.0998334612544,91.59525337939583,7.940423148318737,150.37291629798239,203.84514150703512,10729.911711448873,14342.36,4119.155256793739,1519.6465050042978,337.8046549967211,0.0,-339579.29750464205,-4.703895599596643e6,-4241.856807980701,-77170.9701828059,0.0
1606,22,3,9,116.24623341856253,167.65994520264388,111.93542160000455,9.708781976238079,150.3729149542548,230.96542550270115,13508.2237974518,13684.66,582.4361483726091,1569.9999999999927,270.66664005215677,0.0,-503914.98628140823,-4.313873255138687e6,-84.80793736379565,-134085.76399372314,0.0
1607,23,3,9,116.24623341856253,165.36903090712465,108.49905033750076,9.963220836667443,150.37291488686452,226.38359700366047,13038.841651404739,12706.4,73.55829441013188,1569.9999999999911,270.6666400464872,0.0,-473506.4984077676,-4.0501391944817114e6,-1.3527068554427615,-126892.29326932199,0.0
1608,24,3,9,116.24623341856253,161.01173404519128,101.9631049953488,9.990780673781973,150.37291490513178,217.66900325575025,12146.081289722137,11758.519999999999,18.438656086222373,1569.9999999999857,270.66664004315817,0.0,-418637.4778667814,-3.8131718142569372e6,-0.08499597591438146,-113210.38108065876,0.0
1609,1,4,9,52.4762400487524,80.47225801021555,38.161147226959905,5.212158540570481,124.49670425908097,169.3435111745608,999.6706390171303,10400.039999999999,9360.036,281.08474556851337,374.77966075800083,0.0,-2629.0461073896586,-4.227904257801438e6,-22911.799942228834,32686.89940348064,0.0
1610,2,4,9,52.4762400487524,101.28748050562032,52.3784222891378,5.2121583035880095,124.49670425888435,169.34351117347913,2328.9216758683433,10595.6,9536.04,281.0847455686779,374.7796607582202,0.0,-39208.84503924611,-4.084264947354649e6,-22923.035210252594,32686.89940373013,0.0
1611,3,4,9,52.4762400487524,111.81786807914773,59.9546840670335,5.212191819179634,124.49670425838406,169.3435111707312,2900.0404538811144,10894.539999999999,9575.582977369739,281.0847455690967,374.7796607587786,0.0,-66740.29375341983,-4.0807020112325014e6,-22923.107176051803,32686.899404363736,0.0
1612,4,4,9,52.4762400487524,119.59819994067247,65.71903104790107,5.212191819338835,124.49670395098337,169.34350567659484,3660.9218717943413,11305.98,9575.582977062995,753.9829747570136,1005.3106330093345,0.0,-91326.24651333957,-4.141033663734256e6,-22923.10717452735,87679.48853330061,0.0
1613,5,4,9,52.4762400487524,121.37239059146818,67.04967634816208,5.221038502028742,125.82734076377716,171.11770377519215,4024.4339007449853,11810.92,9559.485228611471,886.4999985174156,1181.9999980232028,0.0,-98143.85851532692,-4.2975681154574165e6,-22838.472388948954,103089.66989366713,0.0
1614,6,4,9,52.4762400487524,120.95492432097844,66.73657690787351,5.212191819135042,125.51424115905246,170.7002373319144,3938.899902168444,12354.099999999999,9575.582977514328,886.4999985103508,1181.9999980137834,0.0,-96481.65436635027,-4.491981035933699e6,-22923.107176478792,103089.67016202677,0.0
1615,7,4,9,52.4762400487524,128.8009016737559,72.62105944493557,5.462235258226907,131.3987240212015,178.5462149560612,5546.450909280567,12849.0,9075.549068989325,886.4999985224513,1181.9999980299117,0.0,-133692.43778914446,-4.563166213143911e6,-20591.308851583133,103089.66974268708,0.0
1616,8,4,9,52.4762400487524,134.44613347116487,76.85498293197871,5.865754515645395,135.63264779390573,184.19144689933142,6703.094322314465,13198.58,8268.48565584075,886.4999985318083,1181.999998042381,0.0,-168268.0985374432,-4.607038809169652e6,-17091.985724899387,103089.66952540155,0.0
1617,9,4,9,52.4762400487524,132.5157485026097,75.4071943866394,5.603988284042576,134.18485910446273,182.2610618562525,6307.580541858528,13326.6,8792.019436357852,886.4999985265512,1181.9999980353743,0.0,-155710.32721871499,-4.675317791555122e6,-19324.919006830933,103089.66963455846,0.0
