Iter,PrimalRes,DualRes
5853,7.66418425039592,7.66418425039592
5854,7.661257742482803,7.661257742482803
5855,7.658333120067482,7.658333120067482
5856,7.655410360063115,7.655410360063115
5857,7.652489494878864,7.652489494878864
5858,7.649570485960112,7.649570485960112
5859,7.646653350045426,7.646653350045426
5860,7.643738080470712,7.643738080470712
5861,7.640824683940309,7.640824683940309
5862,7.637913146193341,7.637913146193341
5863,7.635003472679955,7.635003472679955
5864,7.632095672945752,7.632095672945752
5865,7.629189720304112,7.629189720304112
5866,7.626285624648062,7.626285624648062
5867,7.6233833714857155,7.6233833714857155
5868,7.6204829864104795,7.6204829864104795
5869,7.617584456560735,7.617584456560735
5870,7.6146877817975565,7.6146877817975565
5871,7.611792939906309,7.611792939906309
5872,7.608899952776028,7.608899952776028
5873,7.606008816873327,7.606008816873327
5874,7.603119516646302,7.603119516646302
5875,7.600232058481424,7.600232058481424
5876,7.597346443862762,7.597346443862762
5877,7.594462656144742,7.594462656144742
5878,7.591580711994084,7.591580711994084
5879,7.588700605896747,7.588700605896747
5880,7.58582232387198,7.58582232387198
5881,7.582945876771646,7.582945876771646
5882,7.580071263334958,7.580071263334958
5883,7.577198473525641,7.577198473525641
5884,7.574327515532559,7.574327515532559
5885,7.571458368143567,7.571458368143567
5886,7.568591045867379,7.568591045867379
5887,7.565725547315424,7.565725547315424
5888,7.562861871398809,7.562861871398809
5889,7.559999997754858,7.559999997754858
5890,7.557139952791886,7.557139952791886
5891,7.554281720372046,7.554281720372046
5892,7.551425297123387,7.551425297123387
5893,7.54857069132072,7.54857069132072
5894,7.545717883707994,7.545717883707994
5895,7.542866882789667,7.542866882789667
5896,7.540017696344876,7.540017696344876
5897,7.5371702993902545,7.5371702993902545
5898,7.534324709101156,7.534324709101156
5899,7.531480924216112,7.531480924216112
5900,7.528638932532658,7.528638932532658
5901,7.525798726893754,7.525798726893754
5902,7.522960322873132,7.522960322873132
5903,7.520123727001419,7.520123727001419
5904,7.517288899365212,7.517288899365212
5905,7.514455881168942,7.514455881168942
5906,7.5116246294721805,7.5116246294721805
5907,7.508795186628504,7.508795186628504
5908,7.505967514208578,7.505967514208578
5909,7.503141630592154,7.503141630592154
5910,7.500317526537401,7.500317526537401
5911,7.497495197403168,7.497495197403168
5912,7.494674645222858,7.494674645222858
5913,7.491855888260261,7.491855888260261
5914,7.4890388927735785,7.4890388927735785
5915,7.486223659967436,7.486223659967436
5916,7.483410216551192,7.483410216551192
5917,7.480598531065425,7.480598531065425
5918,7.477788604295938,7.477788604295938
5919,7.474980455700916,7.474980455700916
5920,7.472174069442872,7.472174069442872
5921,7.469369441243771,7.469369441243771
5922,7.466566576590367,7.466566576590367
5923,7.463765484694704,7.463765484694704
5924,7.460966137929518,7.460966137929518
5925,7.458168553295991,7.458168553295991
5926,7.455372712880717,7.455372712880717
5927,7.452578627722232,7.452578627722232
5928,7.4497863048216,7.4497863048216
5929,7.446995733254198,7.446995733254198
5930,7.444206893076625,7.444206893076625
5931,7.441419809514173,7.441419809514173
5932,7.438634472987815,7.438634472987815
5933,7.435850867008412,7.435850867008412
5934,7.433069019318509,7.433069019318509
5935,7.430288897154014,7.430288897154014
5936,7.427510535450892,7.427510535450892
5937,7.424733888724404,7.424733888724404
5938,7.421958981660509,7.421958981660509
5939,7.419185823693397,7.419185823693397
5940,7.416414363307467,7.416414363307467
5941,7.4136446592735865,7.4136446592735865
5942,7.410876687921927,7.410876687921927
5943,7.408110435544586,7.408110435544586
5944,7.405345911080531,7.405345911080531
5945,7.402583102183598,7.402583102183598
5946,7.399822031795793,7.399822031795793
5947,7.3970626644147615,7.3970626644147615
5948,7.39430503692347,7.39430503692347
5949,7.3915491134025615,7.3915491134025615
5950,7.38879490623367,7.38879490623367
5951,7.3860424211259215,7.3860424211259215
5952,7.38329164761376,7.38329164761376
5953,7.380542580441897,7.380542580441897
5954,7.3777952105824625,7.3777952105824625
5955,7.375049574981176,7.375049574981176
5956,7.37230562783725,7.37230562783725
5957,7.369563387983135,7.369563387983135
5958,7.366822872153534,7.366822872153534
5959,7.364084037818657,7.364084037818657
5960,7.3613469130234535,7.3613469130234535
5961,7.358611481234902,7.358611481234902
5962,7.355877752150491,7.355877752150491
5963,7.353145711266734,7.353145711266734
5964,7.3504153819835665,7.3504153819835665
5965,7.3476867251820295,7.3476867251820295
5966,7.344959779843293,7.344959779843293
5967,7.342234510156004,7.342234510156004
5968,7.339510929749849,7.339510929749849
5969,7.336789038904499,7.336789038904499
5970,7.334068832667299,7.334068832667299
5971,7.331350318278055,7.331350318278055
5972,7.328633471044213,7.328633471044213
5973,7.325918313457578,7.325918313457578
5974,7.323204836599643,7.323204836599643
5975,7.3204930353424515,7.3204930353424515
5976,7.317782914695272,7.317782914695272
5977,7.315074458219442,7.315074458219442
5978,7.312367681143996,7.312367681143996
5979,7.309662573912647,7.309662573912647
5980,7.306959142728374,7.306959142728374
5981,7.30425738678764,7.30425738678764
5982,7.30155728659588,7.30155728659588
5983,7.2988588435828206,7.2988588435828206
5984,7.296162079756641,7.296162079756641
5985,7.293466967808399,7.293466967808399
5986,7.2907735339913415,7.2907735339913415
5987,7.288081755565372,7.288081755565372
5988,7.285391624821159,7.285391624821159
5989,7.282703161754625,7.282703161754625
5990,7.280016341346482,7.280016341346482
5991,7.277331187656273,7.277331187656273
5992,7.274647680088037,7.274647680088037
5993,7.271965832184378,7.271965832184378
5994,7.269285635893539,7.269285635893539
5995,7.266607061421155,7.266607061421155
5996,7.263930157768755,7.263930157768755
5997,7.261254887781206,7.261254887781206
5998,7.2585812625723065,7.2585812625723065
5999,7.255909297297421,7.255909297297421
6000,7.253238956377118,7.253238956377118
6001,7.250570253783735,7.250570253783735
6002,7.247903201146755,7.247903201146755
6003,7.245237785814197,7.245237785814197
6004,7.24257398635018,7.24257398635018
6005,7.239911833162068,7.239911833162068
6006,7.237251298886349,7.237251298886349
6007,7.23459241949854,7.23459241949854
6008,7.231935161166575,7.231935161166575
6009,7.229279518155636,7.229279518155636
6010,7.22662551457347,7.22662551457347
6011,7.223973138343354,7.223973138343354
6012,7.221322368212668,7.221322368212668
6013,7.218673225212569,7.218673225212569
6014,7.216025720615335,7.216025720615335
6015,7.21337981574311,7.21337981574311
6016,7.210735541535996,7.210735541535996
6017,7.2080928956543175,7.2080928956543175
6018,7.205451835985514,7.205451835985514
6019,7.202812414085656,7.202812414085656
6020,7.2001745880065755,7.2001745880065755
6021,7.197538375408158,7.197538375408158
6022,7.1949037851265985,7.1949037851265985
6023,7.192270783320282,7.192270783320282
6024,7.189639403285355,7.189639403285355
6025,7.187009614586486,7.187009614586486
6026,7.1843814523422225,7.1843814523422225
6027,7.181754873275395,7.181754873275395
6028,7.179129895183678,7.179129895183678
6029,7.1765065348597545,7.1765065348597545
6030,7.173884767241589,7.173884767241589
6031,7.171264595709317,7.171264595709317
6032,7.16864601223574,7.16864601223574
6033,7.166029020346059,7.166029020346059
6034,7.1634136137101905,7.1634136137101905
6035,7.160799809999162,7.160799809999162
6036,7.158187607812351,7.158187607812351
6037,7.155576977630744,7.155576977630744
6038,7.152967949433787,7.152967949433787
6039,7.150360491394622,7.150360491394622
6040,7.147754634451303,7.147754634451303
6041,7.145150352885821,7.145150352885821
6042,7.142547665129541,7.142547665129541
6043,7.139946534302453,7.139946534302453
6044,7.137347005482297,7.137347005482297
6045,7.134749040331599,7.134749040331599
6046,7.1321526675722,7.1321526675722
6047,7.129557849504636,7.129557849504636
6048,7.126964618198826,7.126964618198826
6049,7.124372950240286,7.124372950240286
6050,7.121782872482527,7.121782872482527
6051,7.119194337695035,7.119194337695035
6052,7.116607385263251,7.116607385263251
6053,7.114021993872257,7.114021993872257
6054,7.111438179057359,7.111438179057359
6055,7.108855932585129,7.108855932585129
6056,7.106275217229722,7.106275217229722
6057,7.103696097637339,7.103696097637339
6058,7.101118533600129,7.101118533600129
6059,7.098542527288828,7.098542527288828
6060,7.095968081529918,7.095968081529918
6061,7.09339517624926,7.09339517624926
6062,7.090824002500085,7.090824002500085
6063,7.088254207538512,7.088254207538512
6064,7.085685982143104,7.085685982143104
6065,7.083119297442863,7.083119297442863
6066,7.080554166228467,7.080554166228467
6067,7.077990568762971,7.077990568762971
6068,7.075428531124544,7.075428531124544
6069,7.072868045378982,7.072868045378982
6070,7.070309081943378,7.070309081943378
6071,7.067751676045646,7.067751676045646
6072,7.065195823902741,7.065195823902741
6073,7.062641500262089,7.062641500262089
6074,7.0600887120499465,7.0600887120499465
6075,7.0575374639763595,7.0575374639763595
6076,7.054987759265941,7.054987759265941
6077,7.052439581942281,7.052439581942281
6078,7.04989293997005,7.04989293997005
6079,7.047347857043178,7.047347857043178
6080,7.044804274699345,7.044804274699345
6081,7.042262240986247,7.042262240986247
6082,7.0397217170141175,7.0397217170141175
6083,7.037182750940474,7.037182750940474
6084,7.034645277473373,7.034645277473373
6085,7.032109348150698,7.032109348150698
6086,7.029574932949117,7.029574932949117
6087,7.027042051985973,7.027042051985973
6088,7.0245107030552845,7.0245107030552845
6089,7.02198086737917,7.02198086737917
6090,7.019452530863191,7.019452530863191
6091,7.016925736496432,7.016925736496432
6092,7.0144004242049505,7.0144004242049505
6093,7.011876680059686,7.011876680059686
6094,7.009354419119745,7.009354419119745
6095,7.006833659330141,7.006833659330141
6096,7.004314420741366,7.004314420741366
6097,7.0017966917710055,7.0017966917710055
6098,6.999280485186773,6.999280485186773
6099,6.996765781719205,6.996765781719205
6100,6.994252583166826,6.994252583166826
6101,6.991740888585582,6.991740888585582
6102,6.9892307033242105,6.9892307033242105
6103,6.9867220099667975,6.9867220099667975
6104,6.984214818840428,6.984214818840428
6105,6.981709137061898,6.981709137061898
6106,6.979204960630568,6.979204960630568
6107,6.976702265272934,6.976702265272934
6108,6.974201069860328,6.974201069860328
6109,6.971701378347461,6.971701378347461
6110,6.969203159651897,6.969203159651897
6111,6.966706462636694,6.966706462636694
6112,6.964211242675447,6.964211242675447
6113,6.961717515161126,6.961717515161126
6114,6.9592252669147,6.9592252669147
6115,6.9567345394275435,6.9567345394275435
6116,6.954245269405419,6.954245269405419
6117,6.951757481772347,6.951757481772347
6118,6.949271204635579,6.949271204635579
6119,6.946786385574796,6.946786385574796
6120,6.944303069072021,6.944303069072021
6121,6.941821222302451,6.941821222302451
6122,6.939340844240405,6.939340844240405
6123,6.936861967012192,6.936861967012192
6124,6.934384553718928,6.934384553718928
6125,6.931908616348437,6.931908616348437
6126,6.92943414510728,6.92943414510728
6127,6.926961168288699,6.926961168288699
6128,6.924489653325054,6.924489653325054
6129,6.922019618223885,6.922019618223885
6130,6.91955103956775,6.91955103956775
6131,6.917083927568456,6.917083927568456
6132,6.914618296859999,6.914618296859999
6133,6.912154121350113,6.912154121350113
6134,6.909691411406584,6.909691411406584
6135,6.907230173806283,6.907230173806283
6136,6.904770414441828,6.904770414441828
6137,6.902312086715938,6.902312086715938
6138,6.899855227361513,6.899855227361513
6139,6.897399838512001,6.897399838512001
6140,6.894945896161516,6.894945896161516
6141,6.892493413791954,6.892493413791954
6142,6.890042400085804,6.890042400085804
6143,6.887592825792808,6.887592825792808
6144,6.8851447112381265,6.8851447112381265
6145,6.882698057692323,6.882698057692323
6146,6.880252836121144,6.880252836121144
6147,6.877809071590264,6.877809071590264
6148,6.875366761116538,6.875366761116538
6149,6.872925903252963,6.872925903252963
6150,6.870486488218376,6.870486488218376
6151,6.868048507696358,6.868048507696358
6152,6.865611969396468,6.865611969396468
6153,6.863176883839287,6.863176883839287
6154,6.860743245490767,6.860743245490767
6155,6.858311027016271,6.858311027016271
6156,6.855880267013617,6.855880267013617
6157,6.8534509511484885,6.8534509511484885
6158,6.851023064202536,6.851023064202536
6159,6.848596592871672,6.848596592871672
6160,6.846171585207912,6.846171585207912
6161,6.843747991187456,6.843747991187456
6162,6.841325838258172,6.841325838258172
6163,6.838905126173586,6.838905126173586
6164,6.836485834116047,6.836485834116047
6165,6.834067978350504,6.834067978350504
6166,6.831651533805143,6.831651533805143
6167,6.82923655061245,6.82923655061245
6168,6.826822954262525,6.826822954262525
6169,6.824410814334897,6.824410814334897
6170,6.822000071834282,6.822000071834282
6171,6.819590766544252,6.819590766544252
6172,6.817182884810791,6.817182884810791
6173,6.814776403808764,6.814776403808764
6174,6.812371359086228,6.812371359086228
6175,6.80996774065693,6.80996774065693
6176,6.80756552554999,6.80756552554999
6177,6.805164734992331,6.805164734992331
6178,6.802765346322076,6.802765346322076
6179,6.800367369006381,6.800367369006381
6180,6.7979708190414385,6.7979708190414385
6181,6.7955756771116285,6.7955756771116285
6182,6.793181944431353,6.793181944431353
6183,6.790789618050212,6.790789618050212
6184,6.788398692839792,6.788398692839792
6185,6.786009190045434,6.786009190045434
6186,6.783621089053213,6.783621089053213
6187,6.781234370465199,6.781234370465199
6188,6.778849077223413,6.778849077223413
6189,6.776465176765669,6.776465176765669
6190,6.774082702693704,6.774082702693704
6191,6.771701600627011,6.771701600627011
6192,6.769321909950577,6.769321909950577
6193,6.766943610976114,6.766943610976114
6194,6.764566710082818,6.764566710082818
6195,6.762191194523439,6.762191194523439
6196,6.759817096793313,6.759817096793313
6197,6.757444391085301,6.757444391085301
6198,6.7550730653811115,6.7550730653811115
6199,6.752703135537331,6.752703135537331
6200,6.750334587509542,6.750334587509542
6201,6.747967448129202,6.747967448129202
6202,6.745601684773419,6.745601684773419
6203,6.74323731199911,6.74323731199911
6204,6.740874317182261,6.740874317182261
6205,6.7385127316319995,6.7385127316319995
6206,6.736152491906978,6.736152491906978
6207,6.7337936679161885,6.7337936679161885
6208,6.731436206210674,6.731436206210674
6209,6.7290801285128055,6.7290801285128055
6210,6.726725431054092,6.726725431054092
6211,6.724372116708992,6.724372116708992
6212,6.722020184448866,6.722020184448866
6213,6.719669607212154,6.719669607212154
6214,6.717320435683632,6.717320435683632
6215,6.714972617043259,6.714972617043259
6216,6.7126261754904135,6.7126261754904135
6217,6.710281128264569,6.710281128264569
6218,6.707937417367475,6.707937417367475
6219,6.705595106992405,6.705595106992405
6220,6.703254137566773,6.703254137566773
6221,6.700914555361123,6.700914555361123
6222,6.698576325472459,6.698576325472459
6223,6.696239480746499,6.696239480746499
6224,6.693903993292224,6.693903993292224
6225,6.691569859121046,6.691569859121046
6226,6.689237104360245,6.689237104360245
6227,6.686905695201176,6.686905695201176
6228,6.684575647922657,6.684575647922657
6229,6.682246974020927,6.682246974020927
6230,6.679919649561953,6.679919649561953
6231,6.677593694879761,6.677593694879761
6232,6.675269078583824,6.675269078583824
6233,6.672945832103096,6.672945832103096
6234,6.6706239431459835,6.6706239431459835
6235,6.668303379975441,6.668303379975441
6236,6.6659841898126615,6.6659841898126615
6237,6.6636663529563975,6.6636663529563975
6238,6.661349860546807,6.661349860546807
6239,6.6590347242597545,6.6590347242597545
6240,6.656720929295716,6.656720929295716
6241,6.6544084732838655,6.6544084732838655
6242,6.652097372988692,6.652097372988692
6243,6.649787629737602,6.649787629737602
6244,6.647479224313884,6.647479224313884
6245,6.645172139827537,6.645172139827537
6246,6.642866429980813,6.642866429980813
6247,6.640562059325703,6.640562059325703
6248,6.638259001984579,6.638259001984579
6249,6.635957283021298,6.635957283021298
6250,6.633656935512818,6.633656935512818
6251,6.631357890338222,6.631357890338222
6252,6.62906020147102,6.62906020147102
6253,6.626763848737028,6.626763848737028
6254,6.6244688348695036,6.6244688348695036
6255,6.6221751382672664,6.6221751382672664
6256,6.619882591105579,6.619882591105579
6257,6.6175915620033265,6.6175915620033265
6258,6.6153018633767715,6.6153018633767715
6259,6.6130134891900525,6.6130134891900525
6260,6.610726452485778,6.610726452485778
6261,6.608440757545395,6.608440757545395
6262,6.606156358952148,6.606156358952148
6263,6.603873299038469,6.603873299038469
6264,6.601591540056461,6.601591540056461
6265,6.599311143177374,6.599311143177374
6266,6.5970320575427195,6.5970320575427195
6267,6.594754275316973,6.594754275316973
6268,6.592477823150148,6.592477823150148
6269,6.5902027011049995,6.5902027011049995
6270,6.587928874208956,6.587928874208956
6271,6.585656387673225,6.585656387673225
6272,6.583385205167588,6.583385205167588
6273,6.581115332930722,6.581115332930722
6274,6.578846777443687,6.578846777443687
6275,6.576579542714853,6.576579542714853
6276,6.574313616186828,6.574313616186828
6277,6.572049004613291,6.572049004613291
6278,6.569785697103498,6.569785697103498
6279,6.567523702086419,6.567523702086419
6280,6.565263020438806,6.565263020438806
6281,6.563003623800569,6.563003623800569
6282,6.560745547045826,6.560745547045826
6283,6.558488794183859,6.558488794183859
6284,6.556233327684822,6.556233327684822
6285,6.553979162497853,6.553979162497853
6286,6.551726302099951,6.551726302099951
6287,6.549474758753831,6.549474758753831
6288,6.547224496073568,6.547224496073568
6289,6.5449755298436685,6.5449755298436685
6290,6.542727885470413,6.542727885470413
6291,6.540481513737632,6.540481513737632
6292,6.538236466392846,6.538236466392846
6293,6.535992682618144,6.535992682618144
6294,6.533750218304476,6.533750218304476
6295,6.53150902897778,6.53150902897778
6296,6.5292691523495705,6.5292691523495705
6297,6.527030547671757,6.527030547671757
6298,6.524793239041401,6.524793239041401
6299,6.522557235221029,6.522557235221029
6300,6.520322510156348,6.520322510156348
6301,6.5180890654080486,6.5180890654080486
6302,6.51585692684489,6.51585692684489
6303,6.513626070577402,6.513626070577402
6304,6.511396488833043,6.511396488833043
6305,6.50916818779956,6.50916818779956
6306,6.50694118303727,6.50694118303727
6307,6.5047154476517335,6.5047154476517335
6308,6.502491011208576,6.502491011208576
6309,6.500267836495823,6.500267836495823
6310,6.498045949312427,6.498045949312427
6311,6.495825341680074,6.495825341680074
6312,6.493606017309958,6.493606017309958
6313,6.491387971521135,6.491387971521135
6314,6.48917119358407,6.48917119358407
6315,6.48695567667005,6.48695567667005
6316,6.484741470639392,6.484741470639392
6317,6.482528506418021,6.482528506418021
6318,6.480316824327247,6.480316824327247
6319,6.478106394670704,6.478106394670704
6320,6.475897256493454,6.475897256493454
6321,6.473689392202687,6.473689392202687
6322,6.471482790288519,6.471482790288519
6323,6.469277447947206,6.469277447947206
6324,6.467073380259308,6.467073380259308
6325,6.464870588348731,6.464870588348731
6326,6.4626690303875876,6.4626690303875876
6327,6.460468759448304,6.460468759448304
6328,6.4582697475655095,6.4582697475655095
6329,6.4560720045089965,6.4560720045089965
6330,6.4538755082126045,6.4538755082126045
6331,6.451680287356339,6.451680287356339
6332,6.449486302422429,6.449486302422429
6333,6.447293608827977,6.447293608827977
6334,6.445102139908386,6.445102139908386
6335,6.442911969269289,6.442911969269289
6336,6.440723015164849,6.440723015164849
6337,6.438535325191651,6.438535325191651
6338,6.436348897095058,6.436348897095058
6339,6.434163705328501,6.434163705328501
6340,6.431979782900726,6.431979782900726
6341,6.429797104746967,6.429797104746967
6342,6.4276156699133935,6.4276156699133935
6343,6.4254354874153705,6.4254354874153705
6344,6.423256572209311,6.423256572209311
6345,6.421078888125749,6.421078888125749
6346,6.418902437479119,6.418902437479119
6347,6.416727251341172,6.416727251341172
6348,6.414553314262093,6.414553314262093
6349,6.412380613303867,6.412380613303867
6350,6.410209155406392,6.410209155406392
6351,6.408038920680383,6.408038920680383
6352,6.4058699548616005,6.4058699548616005
6353,6.403702230886211,6.403702230886211
6354,6.401535721552591,6.401535721552591
6355,6.399370468032657,6.399370468032657
6356,6.397206462466556,6.397206462466556
6357,6.395043672694555,6.395043672694555
6358,6.392882107947116,6.392882107947116
6359,6.390721808400713,6.390721808400713
6360,6.388562726581313,6.388562726581313
6361,6.3864048955335875,6.3864048955335875
6362,6.384248282772887,6.384248282772887
6363,6.382092900635371,6.382092900635371
6364,6.37993874687686,6.37993874687686
6365,6.377785821970292,6.377785821970292
6366,6.375634144140122,6.375634144140122
6367,6.373483691362026,6.373483691362026
6368,6.371334434932351,6.371334434932351
6369,6.369186428018793,6.369186428018793
6370,6.367039640351777,6.367039640351777
6371,6.364894090262169,6.364894090262169
6372,6.362749740413392,6.362749740413392
6373,6.360606630211805,6.360606630211805
6374,6.358464740857471,6.358464740857471
6375,6.356324074276699,6.356324074276699
6376,6.3541846107737,6.3541846107737
6377,6.3520463969562115,6.3520463969562115
6378,6.349909380897543,6.349909380897543
6379,6.347773581553838,6.347773581553838
6380,6.345639001566042,6.345639001566042
6381,6.343505637255248,6.343505637255248
6382,6.341373497297582,6.341373497297582
6383,6.339242556173986,6.339242556173986
6384,6.337112831387685,6.337112831387685
6385,6.334984317428962,6.334984317428962
6386,6.332857027759019,6.332857027759019
6387,6.3307309415015425,6.3307309415015425
6388,6.328606069007947,6.328606069007947
6389,6.326482397495283,6.326482397495283
6390,6.324359941856301,6.324359941856301
6391,6.322238684348122,6.322238684348122
6392,6.320118636879215,6.320118636879215
6393,6.3179997936226755,6.3179997936226755
6394,6.3158821618360435,6.3158821618360435
6395,6.3137657267275245,6.3137657267275245
6396,6.311650511993321,6.311650511993321
6397,6.309536488664435,6.309536488664435
6398,6.307423649642033,6.307423649642033
6399,6.305312035061661,6.305312035061661
6400,6.303201601105002,6.303201601105002
6401,6.30109236037265,6.30109236037265
6402,6.29898434938309,6.29898434938309
6403,6.2968775153565275,6.2968775153565275
6404,6.2947718808909485,6.2947718808909485
6405,6.292667440126024,6.292667440126024
6406,6.290564068378671,6.290564068378671
6407,6.288462026737307,6.288462026737307
6408,6.286361159667194,6.286361159667194
6409,6.2842615001572995,6.2842615001572995
6410,6.282163033385132,6.282163033385132
6411,6.280065750615222,6.280065750615222
6412,6.277969647034297,6.277969647034297
6413,6.275874751076117,6.275874751076117
6414,6.2737810423468545,6.2737810423468545
6415,6.271688493277679,6.271688493277679
6416,6.269597149552283,6.269597149552283
6417,6.267507009315295,6.267507009315295
6418,6.265418028372551,6.265418028372551
6419,6.263330243115206,6.263330243115206
6420,6.261243646774346,6.261243646774346
6421,6.259158214284753,6.259158214284753
6422,6.2570739644704645,6.2570739644704645
6423,6.254990898089545,6.254990898089545
6424,6.252909026705311,6.252909026705311
6425,6.250828324180702,6.250828324180702
6426,6.248748812091662,6.248748812091662
6427,6.246670454502691,6.246670454502691
6428,6.2445932825016826,6.2445932825016826
6429,6.242517286973907,6.242517286973907
6430,6.240442465781598,6.240442465781598
6431,6.238368826338046,6.238368826338046
6432,6.236296340665831,6.236296340665831
6433,6.23422503680149,6.23422503680149
6434,6.232154904263325,6.232154904263325
6435,6.230085948938495,6.230085948938495
6436,6.22801814121658,6.22801814121658
6437,6.225951540596043,6.225951540596043
6438,6.223886065723718,6.223886065723718
6439,6.2218217900058335,6.2218217900058335
6440,6.2197586706456605,6.2197586706456605
6441,6.217696712630186,6.217696712630186
6442,6.215635942532572,6.215635942532572
6443,6.213576302880938,6.213576302880938
6444,6.211517852309953,6.211517852309953
6445,6.209460558778574,6.209460558778574
6446,6.207404419409386,6.207404419409386
6447,6.205349448550578,6.205349448550578
6448,6.203295629469267,6.203295629469267
6449,6.2012429812975824,6.2012429812975824
6450,6.199191486890413,6.199191486890413
6451,6.197141135447737,6.197141135447737
6452,6.195091968203087,6.195091968203087
6453,6.193043937360244,6.193043937360244
6454,6.190997075288124,6.190997075288124
6455,6.188951345631722,6.188951345631722
6456,6.186906791452657,6.186906791452657
6457,6.184863390092687,6.184863390092687
6458,6.182821134711048,6.182821134711048
6459,6.18078003315577,6.18078003315577
6460,6.178740075969472,6.178740075969472
6461,6.176701273916024,6.176701273916024
6462,6.174663629572024,6.174663629572024
6463,6.172627121034566,6.172627121034566
6464,6.170591756061867,6.170591756061867
6465,6.168557550442756,6.168557550442756
6466,6.166524484838874,6.166524484838874
6467,6.164492567405432,6.164492567405432
6468,6.162461798384356,6.162461798384356
6469,6.160432169346905,6.160432169346905
6470,6.158403668818437,6.158403668818437
6471,6.15637632643984,6.15637632643984
6472,6.154350117717968,6.154350117717968
6473,6.152325058611041,6.152325058611041
6474,6.150301145139792,6.150301145139792
6475,6.148278360248014,6.148278360248014
6476,6.146256705573478,6.146256705573478
6477,6.144236196093743,6.144236196093743
6478,6.142216827739276,6.142216827739276
6479,6.140198591840317,6.140198591840317
6480,6.13818153243642,6.13818153243642
6481,6.136165612017749,6.136165612017749
6482,6.134150803340162,6.134150803340162
6483,6.132137151727193,6.132137151727193
6484,6.130124618216314,6.130124618216314
6485,6.128113211846767,6.128113211846767
6486,6.12610298009713,6.12610298009713
6487,6.124093837576993,6.124093837576993
6488,6.122085653214981,6.122085653214981
6489,6.12007885142998,6.12007885142998
6490,6.118073113830633,6.118073113830633
6491,6.116068451013007,6.116068451013007
6492,6.114064964424415,6.114064964424415
6493,6.112062600748686,6.112062600748686
6494,6.110061329093924,6.110061329093924
6495,6.108061345778424,6.108061345778424
6496,6.106062336484683,6.106062336484683
6497,6.104064428947595,6.104064428947595
6498,6.102067640837731,6.102067640837731
6499,6.100071918510821,6.100071918510821
6500,6.098077359497211,6.098077359497211
6501,6.096083917813758,6.096083917813758
6502,6.094091574121421,6.094091574121421
6503,6.09210036276113,6.09210036276113
6504,6.090110271803951,6.090110271803951
6505,6.08812127544229,6.08812127544229
6506,6.086133425764956,6.086133425764956
6507,6.084146674924341,6.084146674924341
6508,6.082161032533577,6.082161032533577
6509,6.0801765164178505,6.0801765164178505
6510,6.0781931235862885,6.0781931235862885
6511,6.076210815352624,6.076210815352624
6512,6.074229630165291,6.074229630165291
6513,6.072249556551469,6.072249556551469
6514,6.070270583999218,6.070270583999218
6515,6.068292746252837,6.068292746252837
6516,6.0663159863074725,6.0663159863074725
6517,6.064340338998818,6.064340338998818
6518,6.062365809012135,6.062365809012135
6519,6.060392394090741,6.060392394090741
6520,6.058420077265282,6.058420077265282
6521,6.05644885561469,6.05644885561469
6522,6.054478732768985,6.054478732768985
6523,6.052509721147999,6.052509721147999
6524,6.05054183767902,6.05054183767902
6525,6.048575003378801,6.048575003378801
6526,6.046609308483539,6.046609308483539
6527,6.044644704203847,6.044644704203847
6528,6.042681209896273,6.042681209896273
6529,6.040718792693724,6.040718792693724
6530,6.038757474107797,6.038757474107797
6531,6.036797272044396,6.036797272044396
6532,6.0348381765784325,6.0348381765784325
6533,6.032880130654121,6.032880130654121
6534,6.030923211260415,6.030923211260415
6535,6.028967391174319,6.028967391174319
6536,6.027012636968948,6.027012636968948
6537,6.025059003112574,6.025059003112574
6538,6.0231064601280195,6.0231064601280195
6539,6.021154995236429,6.021154995236429
6540,6.0192046260904135,6.0192046260904135
6541,6.017255333897083,6.017255333897083
6542,6.015307153928234,6.015307153928234
6543,6.013360049171752,6.013360049171752
6544,6.0114140342000155,6.0114140342000155
6545,6.009469109656266,6.009469109656266
6546,6.007525285377142,6.007525285377142
6547,6.005582496342868,6.005582496342868
6548,6.003640851418822,6.003640851418822
6549,6.001700248561065,6.001700248561065
6550,5.999760741651244,5.999760741651244
6551,5.997822326401092,5.997822326401092
6552,5.995884997665371,5.995884997665371
6553,5.993948743770716,5.993948743770716
6554,5.992013554384357,5.992013554384357
6555,5.990079479688347,5.990079479688347
6556,5.9881464293891895,5.9881464293891895
6557,5.986214570239099,5.986214570239099
6558,5.9842837103199145,5.9842837103199145
6559,5.982353929272676,5.982353929272676
6560,5.980425216921276,5.980425216921276
6561,5.978497586326739,5.978497586326739
6562,5.976571037681197,5.976571037681197
6563,5.974645543685256,5.974645543685256
6564,5.972721124802774,5.972721124802774
6565,5.970797788085065,5.970797788085065
6566,5.968875525946942,5.968875525946942
6567,5.966954325946517,5.966954325946517
6568,5.9650342198367525,5.9650342198367525
6569,5.963115160540156,5.963115160540156
6570,5.961197162467897,5.961197162467897
6571,5.959280273242257,5.959280273242257
6572,5.957364411507115,5.957364411507115
6573,5.95544963199859,5.95544963199859
6574,5.9535358943996926,5.9535358943996926
6575,5.951623258954896,5.951623258954896
6576,5.949711688352636,5.949711688352636
6577,5.9478011543740195,5.9478011543740195
6578,5.945891712165121,5.945891712165121
