Iter,Market,Year,Time,ReprDay,Imbalance,AbsImbalance
5007,Hydrogen_GC,2021,0,0,11.10415937583366,11.10415937583366
5008,Hydrogen_GC,2021,0,0,11.098430324589117,11.098430324589117
5009,Hydrogen_GC,2021,0,0,11.092706974495286,11.092706974495286
5010,Hydrogen_GC,2021,0,0,11.086989320269367,11.086989320269367
5011,Hydrogen_GC,2021,0,0,11.08127734151526,11.08127734151526
5012,Hydrogen_GC,2021,0,0,11.07557104910552,11.07557104910552
5013,Hydrogen_GC,2021,0,0,11.069870416155936,11.069870416155936
5014,Hydrogen_GC,2021,0,0,11.064175454901942,11.064175454901942
5015,Hydrogen_GC,2021,0,0,11.058486145362622,11.058486145362622
5016,Hydrogen_GC,2021,0,0,11.052802502195618,11.052802502195618
5017,Hydrogen_GC,2021,0,0,11.047124487309702,11.047124487309702
5018,Hydrogen_GC,2021,0,0,11.041452113806827,11.041452113806827
5019,Hydrogen_GC,2021,0,0,11.035785376771173,11.035785376771173
5020,Hydrogen_GC,2021,0,0,11.03012425659108,11.03012425659108
5021,Hydrogen_GC,2021,0,0,11.024468752375924,11.024468752375924
5022,Hydrogen_GC,2021,0,0,11.018818863429715,11.018818863429715
5023,Hydrogen_GC,2021,0,0,11.013174570217643,11.013174570217643
5024,Hydrogen_GC,2021,0,0,11.007535878600038,11.007535878600038
5025,Hydrogen_GC,2021,0,0,11.001902776525185,11.001902776525185
5026,Hydrogen_GC,2021,0,0,10.996275247400717,10.996275247400717
5027,Hydrogen_GC,2021,0,0,10.990653300480744,10.990653300480744
5028,Hydrogen_GC,2021,0,0,10.98503690644975,10.98503690644975
5029,Hydrogen_GC,2021,0,0,10.979426076883101,10.979426076883101
5030,Hydrogen_GC,2021,0,0,10.973820806653293,10.973820806653293
5031,Hydrogen_GC,2021,0,0,10.968221077996759,10.968221077996759
5032,Hydrogen_GC,2021,0,0,10.962626894215191,10.962626894215191
5033,Hydrogen_GC,2021,0,0,10.95703823052827,10.95703823052827
5034,Hydrogen_GC,2021,0,0,10.951455091730395,10.951455091730395
5035,Hydrogen_GC,2021,0,0,10.94587746530965,10.94587746530965
5036,Hydrogen_GC,2021,0,0,10.940305346937748,10.940305346937748
5037,Hydrogen_GC,2021,0,0,10.934738743419985,10.934738743419985
5038,Hydrogen_GC,2021,0,0,10.929177615789285,10.929177615789285
5039,Hydrogen_GC,2021,0,0,10.923621980472035,10.923621980472035
5040,Hydrogen_GC,2021,0,0,10.918071825389006,10.918071825389006
5041,Hydrogen_GC,2021,0,0,10.912527132799141,10.912527132799141
5042,Hydrogen_GC,2021,0,0,10.906987902964147,10.906987902964147
5043,Hydrogen_GC,2021,0,0,10.901454133047082,10.901454133047082
5044,Hydrogen_GC,2021,0,0,10.895925812499854,10.895925812499854
5045,Hydrogen_GC,2021,0,0,10.890402924847649,10.890402924847649
5046,Hydrogen_GC,2021,0,0,10.884885469370602,10.884885469370602
5047,Hydrogen_GC,2021,0,0,10.879373444059866,10.879373444059866
5048,Hydrogen_GC,2021,0,0,10.873866838487857,10.873866838487857
5049,Hydrogen_GC,2021,0,0,10.86836563250995,10.86836563250995
5050,Hydrogen_GC,2021,0,0,10.862869832153592,10.862869832153592
5051,Hydrogen_GC,2021,0,0,10.857379420485813,10.857379420485813
5052,Hydrogen_GC,2021,0,0,10.85189440366753,10.85189440366753
5053,Hydrogen_GC,2021,0,0,10.846414761640062,10.846414761640062
5054,Hydrogen_GC,2021,0,0,10.840940484249131,10.840940484249131
5055,Hydrogen_GC,2021,0,0,10.835471573091354,10.835471573091354
5056,Hydrogen_GC,2021,0,0,10.830008016308284,10.830008016308284
5057,Hydrogen_GC,2021,0,0,10.824549805125798,10.824549805125798
5058,Hydrogen_GC,2021,0,0,10.819096933684932,10.819096933684932
5059,Hydrogen_GC,2021,0,0,10.813649397883864,10.813649397883864
5060,Hydrogen_GC,2021,0,0,10.808207180285535,10.808207180285535
5061,Hydrogen_GC,2021,0,0,10.802770275309513,10.802770275309513
5062,Hydrogen_GC,2021,0,0,10.797338683852786,10.797338683852786
5063,Hydrogen_GC,2021,0,0,10.791912395084637,10.791912395084637
5064,Hydrogen_GC,2021,0,0,10.786491393881306,10.786491393881306
5065,Hydrogen_GC,2021,0,0,10.78107567864572,10.78107567864572
5066,Hydrogen_GC,2021,0,0,10.775665245022537,10.775665245022537
5067,Hydrogen_GC,2021,0,0,10.770260083350877,10.770260083350877
5068,Hydrogen_GC,2021,0,0,10.76486017111506,10.76486017111506
5069,Hydrogen_GC,2021,0,0,10.759465514479189,10.759465514479189
5070,Hydrogen_GC,2021,0,0,10.754076110528331,10.754076110528331
5071,Hydrogen_GC,2021,0,0,10.748691932317115,10.748691932317115
5072,Hydrogen_GC,2021,0,0,10.74331298244806,10.74331298244806
5073,Hydrogen_GC,2021,0,0,10.737939268411992,10.737939268411992
5074,Hydrogen_GC,2021,0,0,10.732570753400978,10.732570753400978
5075,Hydrogen_GC,2021,0,0,10.727207442150302,10.727207442150302
5076,Hydrogen_GC,2021,0,0,10.721849338957554,10.721849338957554
5077,Hydrogen_GC,2021,0,0,10.716496413277355,10.716496413277355
5078,Hydrogen_GC,2021,0,0,10.71114868114796,10.71114868114796
5079,Hydrogen_GC,2021,0,0,10.705806115081032,10.705806115081032
5080,Hydrogen_GC,2021,0,0,10.700468719236824,10.700468719236824
5081,Hydrogen_GC,2021,0,0,10.695136467699967,10.695136467699967
5082,Hydrogen_GC,2021,0,0,10.689809379759936,10.689809379759936
5083,Hydrogen_GC,2021,0,0,10.684487428218745,10.684487428218745
5084,Hydrogen_GC,2021,0,0,10.679170610368146,10.679170610368146
5085,Hydrogen_GC,2021,0,0,10.673858928837717,10.673858928837717
5086,Hydrogen_GC,2021,0,0,10.668552348725143,10.668552348725143
5087,Hydrogen_GC,2021,0,0,10.663250892023598,10.663250892023598
5088,Hydrogen_GC,2021,0,0,10.657954531521227,10.657954531521227
5089,Hydrogen_GC,2021,0,0,10.652663267700518,10.652663267700518
5090,Hydrogen_GC,2021,0,0,10.647377085369726,10.647377085369726
5091,Hydrogen_GC,2021,0,0,10.642095991281394,10.642095991281394
5092,Hydrogen_GC,2021,0,0,10.636819959922377,10.636819959922377
5093,Hydrogen_GC,2021,0,0,10.631548994614832,10.631548994614832
5094,Hydrogen_GC,2021,0,0,10.626283081757265,10.626283081757265
5095,Hydrogen_GC,2021,0,0,10.6210222211987,10.6210222211987
5096,Hydrogen_GC,2021,0,0,10.615766397897914,10.615766397897914
5097,Hydrogen_GC,2021,0,0,10.610515612623203,10.610515612623203
5098,Hydrogen_GC,2021,0,0,10.605269842709276,10.605269842709276
5099,Hydrogen_GC,2021,0,0,10.600029085927872,10.600029085927872
5100,Hydrogen_GC,2021,0,0,10.594793345981998,10.594793345981998
5101,Hydrogen_GC,2021,0,0,10.589562604362754,10.589562604362754
5102,Hydrogen_GC,2021,0,0,10.58433685506975,10.58433685506975
5103,Hydrogen_GC,2021,0,0,10.579129462153332,10.579129462153332
5104,Hydrogen_GC,2021,0,0,10.573913403285815,10.573913403285815
5105,Hydrogen_GC,2021,0,0,10.568702325234653,10.568702325234653
5106,Hydrogen_GC,2021,0,0,10.563496214170982,10.563496214170982
5107,Hydrogen_GC,2021,0,0,10.558295059297961,10.558295059297961
5108,Hydrogen_GC,2021,0,0,10.55309886128498,10.55309886128498
5109,Hydrogen_GC,2021,0,0,10.547907598909887,10.547907598909887
5110,Hydrogen_GC,2021,0,0,10.542721270347329,10.542721270347329
5111,Hydrogen_GC,2021,0,0,10.537539882233887,10.537539882233887
5112,Hydrogen_GC,2021,0,0,10.532363405584874,10.532363405584874
5113,Hydrogen_GC,2021,0,0,10.527191838606996,10.527191838606996
5114,Hydrogen_GC,2021,0,0,10.522025180921673,10.522025180921673
5115,Hydrogen_GC,2021,0,0,10.516863425107204,10.516863425107204
5116,Hydrogen_GC,2021,0,0,10.511706549849578,10.511706549849578
5117,Hydrogen_GC,2021,0,0,10.50655455717174,10.50655455717174
5118,Hydrogen_GC,2021,0,0,10.501407434769817,10.501407434769817
5119,Hydrogen_GC,2021,0,0,10.496265187738345,10.496265187738345
5120,Hydrogen_GC,2021,0,0,10.491127790226301,10.491127790226301
5121,Hydrogen_GC,2021,0,0,10.485995241985393,10.485995241985393
5122,Hydrogen_GC,2021,0,0,10.48086754441124,10.48086754441124
5123,Hydrogen_GC,2021,0,0,10.47574467453228,10.47574467453228
5124,Hydrogen_GC,2021,0,0,10.470626636724774,10.470626636724774
5125,Hydrogen_GC,2021,0,0,10.465513408301831,10.465513408301831
5126,Hydrogen_GC,2021,0,0,10.46040499729611,10.46040499729611
5127,Hydrogen_GC,2021,0,0,10.4553013886582,10.4553013886582
5128,Hydrogen_GC,2021,0,0,10.45020258181944,10.45020258181944
5129,Hydrogen_GC,2021,0,0,10.445108552085912,10.445108552085912
5130,Hydrogen_GC,2021,0,0,10.44001931281673,10.44001931281673
5131,Hydrogen_GC,2021,0,0,10.434934844805866,10.434934844805866
5132,Hydrogen_GC,2021,0,0,10.429855140950622,10.429855140950622
5133,Hydrogen_GC,2021,0,0,10.424780192600338,10.424780192600338
5134,Hydrogen_GC,2021,0,0,10.419710002142438,10.419710002142438
5135,Hydrogen_GC,2021,0,0,10.414644547205626,10.414644547205626
5136,Hydrogen_GC,2021,0,0,10.409583834777095,10.409583834777095
5137,Hydrogen_GC,2021,0,0,10.404527846424116,10.404527846424116
5138,Hydrogen_GC,2021,0,0,10.399476582919306,10.399476582919306
5139,Hydrogen_GC,2021,0,0,10.39443002793405,10.39443002793405
5140,Hydrogen_GC,2021,0,0,10.389388171667633,10.389388171667633
5141,Hydrogen_GC,2021,0,0,10.38435102688436,10.38435102688436
5142,Hydrogen_GC,2021,0,0,10.379318562868548,10.379318562868548
5143,Hydrogen_GC,2021,0,0,10.374290787291102,10.374290787291102
5144,Hydrogen_GC,2021,0,0,10.369267686397507,10.369267686397507
5145,Hydrogen_GC,2021,0,0,10.364249247253383,10.364249247253383
5146,Hydrogen_GC,2021,0,0,10.359235474191564,10.359235474191564
5147,Hydrogen_GC,2021,0,0,10.3542263566967,10.3542263566967
5148,Hydrogen_GC,2021,0,0,10.34922188660812,10.34922188660812
5149,Hydrogen_GC,2021,0,0,10.344222043882837,10.344222043882837
5150,Hydrogen_GC,2021,0,0,10.339226847055215,10.339226847055215
5151,Hydrogen_GC,2021,0,0,10.334236258286865,10.334236258286865
5152,Hydrogen_GC,2021,0,0,10.329250299678279,10.329250299678279
5153,Hydrogen_GC,2021,0,0,10.324268939130206,10.324268939130206
5154,Hydrogen_GC,2021,0,0,10.319292192179773,10.319292192179773
5155,Hydrogen_GC,2021,0,0,10.314320031905709,10.314320031905709
5156,Hydrogen_GC,2021,0,0,10.309352462390052,10.309352462390052
5157,Hydrogen_GC,2021,0,0,10.304389469572243,10.304389469572243
5158,Hydrogen_GC,2021,0,0,10.29943105058328,10.29943105058328
5159,Hydrogen_GC,2021,0,0,10.294477204716486,10.294477204716486
5160,Hydrogen_GC,2021,0,0,10.28952790135213,10.28952790135213
5161,Hydrogen_GC,2021,0,0,10.284583158843589,10.284583158843589
5162,Hydrogen_GC,2021,0,0,10.279642967039763,10.279642967039763
5163,Hydrogen_GC,2021,0,0,10.274707297639452,10.274707297639452
5164,Hydrogen_GC,2021,0,0,10.269776163576353,10.269776163576353
5165,Hydrogen_GC,2021,0,0,10.264849550768986,10.264849550768986
5166,Hydrogen_GC,2021,0,0,10.259927457010917,10.259927457010917
5167,Hydrogen_GC,2021,0,0,10.255009865294369,10.255009865294369
5168,Hydrogen_GC,2021,0,0,10.250096780871445,10.250096780871445
5169,Hydrogen_GC,2021,0,0,10.245188191211128,10.245188191211128
5170,Hydrogen_GC,2021,0,0,10.240284087612736,10.240284087612736
5171,Hydrogen_GC,2021,0,0,10.23538445492818,10.23538445492818
5172,Hydrogen_GC,2021,0,0,10.230489296918904,10.230489296918904
5173,Hydrogen_GC,2021,0,0,10.225598611242958,10.225598611242958
5174,Hydrogen_GC,2021,0,0,10.22071238558533,10.22071238558533
5175,Hydrogen_GC,2021,0,0,10.215830606741974,10.215830606741974
5176,Hydrogen_GC,2021,0,0,10.210953269763422,10.210953269763422
5177,Hydrogen_GC,2021,0,0,10.20608037231682,10.20608037231682
5178,Hydrogen_GC,2021,0,0,10.201211901294073,10.201211901294073
5179,Hydrogen_GC,2021,0,0,10.196347861703316,10.196347861703316
5180,Hydrogen_GC,2021,0,0,10.191488238942156,10.191488238942156
5181,Hydrogen_GC,2021,0,0,10.186633020996169,10.186633020996169
5182,Hydrogen_GC,2021,0,0,10.1817822073956,10.1817822073956
5183,Hydrogen_GC,2021,0,0,10.176935793668918,10.176935793668918
5184,Hydrogen_GC,2021,0,0,10.172093759303152,10.172093759303152
5185,Hydrogen_GC,2021,0,0,10.167256117627403,10.167256117627403
5186,Hydrogen_GC,2021,0,0,10.162422848699407,10.162422848699407
5187,Hydrogen_GC,2021,0,0,10.157593936823105,10.157593936823105
5188,Hydrogen_GC,2021,0,0,10.152769398575629,10.152769398575629
5189,Hydrogen_GC,2021,0,0,10.14794920623558,10.14794920623558
5190,Hydrogen_GC,2021,0,0,10.143133372026796,10.143133372026796
5191,Hydrogen_GC,2021,0,0,10.138321872658935,10.138321872658935
5192,Hydrogen_GC,2021,0,0,10.133514704422169,10.133514704422169
5193,Hydrogen_GC,2021,0,0,10.128711870040888,10.128711870040888
5194,Hydrogen_GC,2021,0,0,10.12391335734469,10.12391335734469
5195,Hydrogen_GC,2021,0,0,10.119119153154315,10.119119153154315
5196,Hydrogen_GC,2021,0,0,10.11432925723443,10.11432925723443
5197,Hydrogen_GC,2021,0,0,10.109543661193811,10.109543661193811
5198,Hydrogen_GC,2021,0,0,10.104762361612757,10.104762361612757
5199,Hydrogen_GC,2021,0,0,10.099985349620056,10.099985349620056
5200,Hydrogen_GC,2021,0,0,10.0952126050488,10.0952126050488
5201,Hydrogen_GC,2021,0,0,10.090444152124064,10.090444152124064
5202,Hydrogen_GC,2021,0,0,10.085679958188393,10.085679958188393
5203,Hydrogen_GC,2021,0,0,10.080920024677425,10.080920024677425
5204,Hydrogen_GC,2021,0,0,10.076164359028553,10.076164359028553
5205,Hydrogen_GC,2021,0,0,10.071412924560946,10.071412924560946
5206,Hydrogen_GC,2021,0,0,10.06666573547659,10.06666573547659
5207,Hydrogen_GC,2021,0,0,10.061922784986791,10.061922784986791
5208,Hydrogen_GC,2021,0,0,10.057184045431995,10.057184045431995
5209,Hydrogen_GC,2021,0,0,10.052449538842211,10.052449538842211
5210,Hydrogen_GC,2021,0,0,10.047719248726253,10.047719248726253
5211,Hydrogen_GC,2021,0,0,10.042993163497158,10.042993163497158
5212,Hydrogen_GC,2021,0,0,10.038271282309552,10.038271282309552
5213,Hydrogen_GC,2021,0,0,10.03355359593229,10.03355359593229
5214,Hydrogen_GC,2021,0,0,10.028840088394873,10.028840088394873
5215,Hydrogen_GC,2021,0,0,10.024130776404263,10.024130776404263
5216,Hydrogen_GC,2021,0,0,10.019425627870078,10.019425627870078
5217,Hydrogen_GC,2021,0,0,10.014724655052078,10.014724655052078
5218,Hydrogen_GC,2021,0,0,10.010027844500883,10.010027844500883
5219,Hydrogen_GC,2021,0,0,10.005335196249689,10.005335196249689
5220,Hydrogen_GC,2021,0,0,10.000646685573656,10.000646685573656
5221,Hydrogen_GC,2021,0,0,9.995962320085027,9.995962320085027
5222,Hydrogen_GC,2021,0,0,9.991282092654956,9.991282092654956
5223,Hydrogen_GC,2021,0,0,9.986605997697552,9.986605997697552
5224,Hydrogen_GC,2021,0,0,9.981934032864046,9.981934032864046
5225,Hydrogen_GC,2021,0,0,9.977266171389829,9.977266171389829
5226,Hydrogen_GC,2021,0,0,9.972602430513462,9.972602430513462
5227,Hydrogen_GC,2021,0,0,9.967942790002553,9.967942790002553
5228,Hydrogen_GC,2021,0,0,9.963287258341552,9.963287258341552
5229,Hydrogen_GC,2021,0,0,9.958635813819,9.958635813819
5230,Hydrogen_GC,2021,0,0,9.953988448204882,9.953988448204882
5231,Hydrogen_GC,2021,0,0,9.949345170367678,9.949345170367678
5232,Hydrogen_GC,2021,0,0,9.944705967790469,9.944705967790469
5233,Hydrogen_GC,2021,0,0,9.940070821264044,9.940070821264044
5234,Hydrogen_GC,2021,0,0,9.935439747987402,9.935439747987402
5235,Hydrogen_GC,2021,0,0,9.9308127239658,9.9308127239658
5236,Hydrogen_GC,2021,0,0,9.92618974934112,9.92618974934112
5237,Hydrogen_GC,2021,0,0,9.921570825429626,9.921570825429626
5238,Hydrogen_GC,2021,0,0,9.916955925806178,9.916955925806178
5239,Hydrogen_GC,2021,0,0,9.91234506073647,9.91234506073647
5240,Hydrogen_GC,2021,0,0,9.907738219671955,9.907738219671955
5241,Hydrogen_GC,2021,0,0,9.90313539816475,9.90313539816475
5242,Hydrogen_GC,2021,0,0,9.898536590966842,9.898536590966842
5243,Hydrogen_GC,2021,0,0,9.89393420128431,9.89393420128431
5244,Hydrogen_GC,2021,0,0,9.889343542539336,9.889343542539336
5245,Hydrogen_GC,2021,0,0,9.8847568836743,9.8847568836743
5246,Hydrogen_GC,2021,0,0,9.880174200229249,9.880174200229249
5247,Hydrogen_GC,2021,0,0,9.875595503406203,9.875595503406203
5248,Hydrogen_GC,2021,0,0,9.871020772723341,9.871020772723341
5249,Hydrogen_GC,2021,0,0,9.866450014985048,9.866450014985048
5250,Hydrogen_GC,2021,0,0,9.861883207769324,9.861883207769324
5251,Hydrogen_GC,2021,0,0,9.857320364960287,9.857320364960287
5252,Hydrogen_GC,2021,0,0,9.852761458187615,9.852761458187615
5253,Hydrogen_GC,2021,0,0,9.848206501462755,9.848206501462755
5254,Hydrogen_GC,2021,0,0,9.843655482304712,9.843655482304712
5255,Hydrogen_GC,2021,0,0,9.839108396481151,9.839108396481151
5256,Hydrogen_GC,2021,0,0,9.834565233050398,9.834565233050398
5257,Hydrogen_GC,2021,0,0,9.830025989904016,9.830025989904016
5258,Hydrogen_GC,2021,0,0,9.825490651359132,9.825490651359132
5259,Hydrogen_GC,2021,0,0,9.820959231624784,9.820959231624784
5260,Hydrogen_GC,2021,0,0,9.816431701186957,9.816431701186957
5261,Hydrogen_GC,2021,0,0,9.811908077219869,9.811908077219869
5262,Hydrogen_GC,2021,0,0,9.807388340304442,9.807388340304442
5263,Hydrogen_GC,2021,0,0,9.802872485338867,9.802872485338867
5264,Hydrogen_GC,2021,0,0,9.79836051215625,9.79836051215625
5265,Hydrogen_GC,2021,0,0,9.793852407494114,9.793852407494114
5266,Hydrogen_GC,2021,0,0,9.789348173647795,9.789348173647795
5267,Hydrogen_GC,2021,0,0,9.784847792684786,9.784847792684786
5268,Hydrogen_GC,2021,0,0,9.780351277881664,9.780351277881664
5269,Hydrogen_GC,2021,0,0,9.775858604370569,9.775858604370569
5270,Hydrogen_GC,2021,0,0,9.771369776842675,9.771369776842675
5271,Hydrogen_GC,2021,0,0,9.7668847911782,9.7668847911782
5272,Hydrogen_GC,2021,0,0,9.76240363567058,9.76240363567058
5273,Hydrogen_GC,2021,0,0,9.757926301982025,9.757926301982025
5274,Hydrogen_GC,2021,0,0,9.753452792083408,9.753452792083408
5275,Hydrogen_GC,2021,0,0,9.74898309975606,9.74898309975606
5276,Hydrogen_GC,2021,0,0,9.744517210960339,9.744517210960339
5277,Hydrogen_GC,2021,0,0,9.74005513250495,9.74005513250495
5278,Hydrogen_GC,2021,0,0,9.735596848429623,9.735596848429623
5279,Hydrogen_GC,2021,0,0,9.731142358862598,9.731142358862598
5280,Hydrogen_GC,2021,0,0,9.72669165599109,9.72669165599109
5281,Hydrogen_GC,2021,0,0,9.722244735781715,9.722244735781715
5282,Hydrogen_GC,2021,0,0,9.717801589828241,9.717801589828241
5283,Hydrogen_GC,2021,0,0,9.713362213108212,9.713362213108212
5284,Hydrogen_GC,2021,0,0,9.708926604621865,9.708926604621865
5285,Hydrogen_GC,2021,0,0,9.7044947461643,9.7044947461643
5286,Hydrogen_GC,2021,0,0,9.700066657041134,9.700066657041134
5287,Hydrogen_GC,2021,0,0,9.695642307412072,9.695642307412072
5288,Hydrogen_GC,2021,0,0,9.691221695622062,9.691221695622062
5289,Hydrogen_GC,2021,0,0,9.686804821654732,9.686804821654732
5290,Hydrogen_GC,2021,0,0,9.682391684291133,9.682391684291133
5291,Hydrogen_GC,2021,0,0,9.677982268874985,9.677982268874985
5292,Hydrogen_GC,2021,0,0,9.673576575850802,9.673576575850802
5293,Hydrogen_GC,2021,0,0,9.669174599920552,9.669174599920552
5294,Hydrogen_GC,2021,0,0,9.664776331766006,9.664776331766006
5295,Hydrogen_GC,2021,0,0,9.66038176683469,9.66038176683469
5296,Hydrogen_GC,2021,0,0,9.655990900731467,9.655990900731467
5297,Hydrogen_GC,2021,0,0,9.65160373010599,9.65160373010599
5298,Hydrogen_GC,2021,0,0,9.647130511535579,9.647130511535579
5299,Hydrogen_GC,2021,0,0,9.642752507633304,9.642752507633304
5300,Hydrogen_GC,2021,0,0,9.638378133717652,9.638378133717652
5301,Hydrogen_GC,2021,0,0,9.634007397780579,9.634007397780579
5302,Hydrogen_GC,2021,0,0,9.629640293169814,9.629640293169814
5303,Hydrogen_GC,2021,0,0,9.625276809061916,9.625276809061916
5304,Hydrogen_GC,2021,0,0,9.620916947361366,9.620916947361366
5305,Hydrogen_GC,2021,0,0,9.616560700394075,9.616560700394075
5306,Hydrogen_GC,2021,0,0,9.612208064587549,9.612208064587549
5307,Hydrogen_GC,2021,0,0,9.607859038623019,9.607859038623019
5308,Hydrogen_GC,2021,0,0,9.603513604285581,9.603513604285581
5309,Hydrogen_GC,2021,0,0,9.599171776355433,9.599171776355433
5310,Hydrogen_GC,2021,0,0,9.594833534285954,9.594833534285954
5311,Hydrogen_GC,2021,0,0,9.590498884327872,9.590498884327872
5312,Hydrogen_GC,2021,0,0,9.58616781503224,9.58616781503224
5313,Hydrogen_GC,2021,0,0,9.58184032917643,9.58184032917643
5314,Hydrogen_GC,2021,0,0,9.577516410442513,9.577516410442513
5315,Hydrogen_GC,2021,0,0,9.573196066495939,9.573196066495939
5316,Hydrogen_GC,2021,0,0,9.568879286269066,9.568879286269066
5317,Hydrogen_GC,2021,0,0,9.564566062254698,9.564566062254698
5318,Hydrogen_GC,2021,0,0,9.560256397095827,9.560256397095827
5319,Hydrogen_GC,2021,0,0,9.555950276320573,9.555950276320573
5320,Hydrogen_GC,2021,0,0,9.551647714156388,9.551647714156388
5321,Hydrogen_GC,2021,0,0,9.547348686915257,9.547348686915257
5322,Hydrogen_GC,2021,0,0,9.543053196863184,9.543053196863184
5323,Hydrogen_GC,2021,0,0,9.53876123829491,9.53876123829491
5324,Hydrogen_GC,2021,0,0,9.53447280764567,9.53447280764567
5325,Hydrogen_GC,2021,0,0,9.530187904396598,9.530187904396598
5326,Hydrogen_GC,2021,0,0,9.52590651085302,9.52590651085302
5327,Hydrogen_GC,2021,0,0,9.521628637141703,9.521628637141703
5328,Hydrogen_GC,2021,0,0,9.517354273868023,9.517354273868023
5329,Hydrogen_GC,2021,0,0,9.513083412689639,9.513083412689639
5330,Hydrogen_GC,2021,0,0,9.50881604688584,9.50881604688584
5331,Hydrogen_GC,2021,0,0,9.504552188715934,9.504552188715934
5332,Hydrogen_GC,2021,0,0,9.500291813872991,9.500291813872991
5333,Hydrogen_GC,2021,0,0,9.496034928258041,9.496034928258041
5334,Hydrogen_GC,2021,0,0,9.49178151735282,9.49178151735282
5335,Hydrogen_GC,2021,0,0,9.487531582126167,9.487531582126167
5336,Hydrogen_GC,2021,0,0,9.483285127475483,9.483285127475483
5337,Hydrogen_GC,2021,0,0,9.479042132874838,9.479042132874838
5338,Hydrogen_GC,2021,0,0,9.474802614330883,9.474802614330883
5339,Hydrogen_GC,2021,0,0,9.470566544359372,9.470566544359372
5340,Hydrogen_GC,2021,0,0,9.466333926661491,9.466333926661491
5341,Hydrogen_GC,2021,0,0,9.462104765829281,9.462104765829281
5342,Hydrogen_GC,2021,0,0,9.457879041054866,9.457879041054866
5343,Hydrogen_GC,2021,0,0,9.45365675968469,9.45365675968469
5344,Hydrogen_GC,2021,0,0,9.449437915151748,9.449437915151748
5345,Hydrogen_GC,2021,0,0,9.44522250407499,9.44522250407499
5346,Hydrogen_GC,2021,0,0,9.441010521433327,9.441010521433327
5347,Hydrogen_GC,2021,0,0,9.436802007576262,9.436802007576262
5348,Hydrogen_GC,2021,0,0,9.432596907215611,9.432596907215611
5349,Hydrogen_GC,2021,0,0,9.428395216016952,9.428395216016952
5350,Hydrogen_GC,2021,0,0,9.424196938580963,9.424196938580963
5351,Hydrogen_GC,2021,0,0,9.42000205651857,9.42000205651857
5352,Hydrogen_GC,2021,0,0,9.415810567949165,9.415810567949165
5353,Hydrogen_GC,2021,0,0,9.411622471856163,9.411622471856163
5354,Hydrogen_GC,2021,0,0,9.40743776761201,9.40743776761201
5355,Hydrogen_GC,2021,0,0,9.403256445913712,9.403256445913712
5356,Hydrogen_GC,2021,0,0,9.39907849469978,9.39907849469978
5357,Hydrogen_GC,2021,0,0,9.394903932193301,9.394903932193301
5358,Hydrogen_GC,2021,0,0,9.390732731948674,9.390732731948674
5359,Hydrogen_GC,2021,0,0,9.386564895182346,9.386564895182346
5360,Hydrogen_GC,2021,0,0,9.382400421164448,9.382400421164448
5361,Hydrogen_GC,2021,0,0,9.378239300625637,9.378239300625637
5362,Hydrogen_GC,2021,0,0,9.374081539226836,9.374081539226836
5363,Hydrogen_GC,2021,0,0,9.369927117345696,9.369927117345696
5364,Hydrogen_GC,2021,0,0,9.365776046300653,9.365776046300653
5365,Hydrogen_GC,2021,0,0,9.361628303639009,9.361628303639009
5366,Hydrogen_GC,2021,0,0,9.35748390742856,9.35748390742856
5367,Hydrogen_GC,2021,0,0,9.353342828831956,9.353342828831956
5368,Hydrogen_GC,2021,0,0,9.34920508343157,9.34920508343157
5369,Hydrogen_GC,2021,0,0,9.345070658372379,9.345070658372379
5370,Hydrogen_GC,2021,0,0,9.340939545124002,9.340939545124002
5371,Hydrogen_GC,2021,0,0,9.336811742251939,9.336811742251939
5372,Hydrogen_GC,2021,0,0,9.33268725921539,9.33268725921539
5373,Hydrogen_GC,2021,0,0,9.3285660665058,9.3285660665058
5374,Hydrogen_GC,2021,0,0,9.324448178930197,9.324448178930197
5375,Hydrogen_GC,2021,0,0,9.320333581092882,9.320333581092882
5376,Hydrogen_GC,2021,0,0,9.316222272797177,9.316222272797177
5377,Hydrogen_GC,2021,0,0,9.312114252846186,9.312114252846186
5378,Hydrogen_GC,2021,0,0,9.308009517081246,9.308009517081246
5379,Hydrogen_GC,2021,0,0,9.303908050786049,9.303908050786049
5380,Hydrogen_GC,2021,0,0,9.299809858288882,9.299809858288882
5381,Hydrogen_GC,2021,0,0,9.295714936338982,9.295714936338982
5382,Hydrogen_GC,2021,0,0,9.291623276063092,9.291623276063092
5383,Hydrogen_GC,2021,0,0,9.287534877336157,9.287534877336157
5384,Hydrogen_GC,2021,0,0,9.283449732382223,9.283449732382223
5385,Hydrogen_GC,2021,0,0,9.279367832038133,9.279367832038133
5386,Hydrogen_GC,2021,0,0,9.275289186445889,9.275289186445889
5387,Hydrogen_GC,2021,0,0,9.271213780620428,9.271213780620428
5388,Hydrogen_GC,2021,0,0,9.267141606503856,9.267141606503856
5389,Hydrogen_GC,2021,0,0,9.263072671279815,9.263072671279815
5390,Hydrogen_GC,2021,0,0,9.259006961027126,9.259006961027126
5391,Hydrogen_GC,2021,0,0,9.254944471696263,9.254944471696263
5392,Hydrogen_GC,2021,0,0,9.250885212789399,9.250885212789399
5393,Hydrogen_GC,2021,0,0,9.2468291588184,9.2468291588184
5394,Hydrogen_GC,2021,0,0,9.242776319396171,9.242776319396171
