iter,EP_imb_mean,EP_price_mean,EP_rho,H2_GC_imb_mean,H2_GC_price_mean,H2_GC_rho,H2_imb_mean,H2_price_mean,H2_rho,cap_rho_Gen_VRES_Solar,cap_rho_Gen_VRES_Wind,cap_rho_Offtaker_Green,cap_rho_Prod_H2_Green,elec_GC_imb_mean,elec_GC_price_mean,elec_GC_rho,elec_imb_mean,elec_price_mean,elec_rho,hpa_Prod_H2_Green_imb_mean,hpa_Prod_H2_Green_price_mean,hpa_Prod_H2_Green_rho,hpa_cap_Prod_H2_Green_imb_mean,hpa_cap_Prod_H2_Green_rho,ppa_Gen_VRES_Solar_imb_mean,ppa_Gen_VRES_Solar_price_mean,ppa_Gen_VRES_Solar_rho,ppa_Gen_VRES_Wind_imb_mean,ppa_Gen_VRES_Wind_price_mean,ppa_Gen_VRES_Wind_rho,ppa_cap_Gen_VRES_Solar_imb_mean,ppa_cap_Gen_VRES_Solar_rho,ppa_cap_Gen_VRES_Wind_imb_mean,ppa_cap_Gen_VRES_Wind_rho
45,0.8422939065894813,114.0514869756192,2.386325366093875,1.5254612945911001,34.38132705066062,2.6532977051444226,-0.9123999974851962,65.28271726516556,0.7669888967898393,0.5791816135971871,0.5516015367592259,0.10500000000000001,0.47649414686036135,0.5182672664425095,27.004804253773294,2.4449000798619935,-0.6693130975244395,13.865118470117576,2.9252607199217264,1.3417557695037559,100.22587140516814,2.6266739845677414,0.0002543919152486751,0.9428245711616183,0.36045068596130714,50.54963452466186,2.382470734301806,0.8546405453029514,37.83507672372086,1.1460091589005172,3.6393643796373e-6,0.9428245711616183,1.4075703731464273e-5,1.612549971856852
46,0.8040486106361341,113.79462581388928,2.410188619754814,1.3118682808075544,33.823805320790164,2.785962590401644,-1.0169644946057355,65.39846132748839,0.7746587857577377,0.6081406942770465,0.5791816135971871,0.10500000000000001,0.5003188542033794,0.47243758132952457,26.765274414193232,2.567145083855093,-0.7146354383622778,14.048622719480731,3.071523755917813,1.2322450319807083,99.76654503475807,2.7580076837961287,0.00025774728308292083,0.9428245711616183,0.3742244871184082,50.48717277376451,2.5015942710168964,0.9358611090583663,37.755896343527574,1.203309616845543,2.458369522173598e-6,0.9899657997196993,8.541037828990738e-6,1.612549971856852
47,0.7483919815895242,113.56459316744234,2.434290505952362,1.1336578502368118,33.372580986170185,2.9252607199217264,-1.104377097033752,65.52472735514033,0.7824053736153151,0.6385477289908988,0.6081406942770465,0.10500000000000001,0.5253347969135485,0.42642924400500376,26.551819564126603,2.695502338047848,-0.730737608117142,14.248789772938693,3.225099943713704,1.0803233511220265,99.38222169944137,2.8959080679859355,8.697685102987407e-5,0.897928163011065,0.37895162131379245,50.422407948519165,2.6266739845677414,0.9810775406232359,37.67903963733424,1.2634750976878202,4.998257232102787e-6,1.0394640897056844,5.361920912605456e-6,1.6931774704496945
48,0.6668196628075994,113.37432041070365,2.4586334110118857,0.989811041222677,32.99974537883916,3.071523755917813,-1.16931332191723,65.6633312246563,0.7902294273514683,0.6704751154404438,0.6385477289908988,0.10500000000000001,0.5516015367592259,0.3885731406390773,26.369623378810342,2.695502338047848,-0.7133882182036845,14.455079180174664,3.386354940899389,0.9110812304362393,99.08229650009902,3.0407034713852323,2.5971282230585757e-5,0.9428245711616183,0.37634405010071037,50.35958002736515,2.6266739845677414,0.9753620189387713,37.60391954375499,1.3266488525722113,2.573893176816e-6,1.0914372941909687,4.267844147420874e-6,1.7778363439721792
49,0.5697621498736993,113.22756699686815,2.4832197451220046,0.8665381181245739,32.69003824046126,3.225099943713704,-1.220892740357178,65.80949620837342,0.798131721624983,0.7039988712124661,0.6704751154404438,0.10500000000000001,0.5791816135971871,0.3510234127065213,26.2250403931241,2.695502338047848,-0.6746415660561613,14.646465378886793,3.386354940899389,0.7468116022926272,98.8577346547718,3.192738644954494,7.019950307807221e-5,0.897928163011065,0.3624249213743618,50.306580006048414,2.6266739845677414,0.9232112955795226,37.53508659777749,1.392981295200822,1.8942721951020758e-6,1.1460091589005172,2.667577930992593e-6,1.8667281611707882
50,0.46502947284919915,113.12160946532913,2.508051942573225,0.752993089811629,32.436491696478406,3.386354940899389,-1.2604191485867668,65.96190225488554,0.8061130388412329,0.7391988147730894,0.7039988712124661,0.10500000000000001,0.6081406942770465,0.31876221552563055,26.09187985151812,2.695502338047848,-0.6200618295579698,14.821998446017458,3.386354940899389,0.5971043818092628,98.69349522169126,3.352375577202219,0.00015114672746108226,0.8551696790581571,0.340776248277982,50.25939201600875,2.6266739845677414,0.8377479466850648,37.47734582022813,1.4626303599608632,1.8399032697402617e-6,1.203309616845543,2.780816473091363e-6,1.9600645692293277
51,0.3577643688378164,113.04123651953753,2.508051942573225,0.6407560374058724,32.23736644952771,3.5556726879443583,-1.2893817258279865,66.11936944920245,0.8141741692296453,0.7761587555117438,0.7391988147730894,0.10500000000000001,0.6385477289908988,0.28865547529032487,25.97709192134037,2.567145083855093,-0.5610729971278071,14.98375444179152,3.386354940899389,0.46970424584992837,98.57709129000986,3.352375577202219,0.00023568716736477313,0.8551696790581571,0.31117693274985087,50.2166519969696,2.6266739845677414,0.7364199615291871,37.43219532570306,1.5357618779589064,7.68133389783543e-7,1.2634750976878202,3.1829512039394103e-6,1.9600645692293277
52,0.24806571792042387,112.9913394182178,2.508051942573225,0.5360728375125683,32.0860727595698,3.7334563223415764,-1.3045279755876265,66.28027956578771,0.8223159109219417,0.8149666932873311,0.7761587555117438,0.10500000000000001,0.6704751154404438,0.2546027598165193,25.883544642685397,2.4449000798619935,-0.501859029055608,15.128495405009081,3.386354940899389,0.3493104735740982,98.49013493197927,3.352375577202219,0.01105802768908859,0.897928163011065,0.2733731017063504,50.17947382581635,2.6266739845677414,0.6453072544007096,37.3992892104895,1.5357618779589064,6.096936466803982e-6,1.3266488525722113,2.578083282855914e-6,1.9600645692293277
53,0.12894780219340438,112.9685019104147,2.4832197451220046,0.44453039299549885,31.973087944834223,3.9201291384586554,-1.2908875232640904,66.4410994442507,0.8305390700311611,0.8557150279516976,0.8149666932873311,0.10500000000000001,0.7039988712124661,0.21218675416552438,25.811296859943795,2.328476266535232,-0.4470534779873495,15.250193753944545,3.225099943713704,0.2340700654327373,98.43946269790882,3.352375577202219,0.01502643199155429,0.9428245711616183,0.23470200630140575,50.15035947795824,2.5015942710168964,0.5576046512302485,37.37670002496619,1.5357618779589064,8.466894321657037e-6,1.2634750976878202,3.312453927151182e-6,1.8667281611707882
54,-0.0031944112910881504,112.96900609604515,2.4586334110118857,0.36900708450508596,31.8857933209349,3.9201291384586554,-1.2360343558652827,66.60129131273152,0.8388444607314728,0.8557150279516976,0.8149666932873311,0.10500000000000001,0.7391988147730894,0.16781943698385351,25.758787380291313,2.2175964443192684,-0.39621423921094584,15.350213065781686,3.071523755917813,0.12670640681768056,98.41178131589373,3.352375577202219,0.011400141272805087,0.9899657997196993,0.1915732693754408,50.128245914815345,2.5015942710168964,0.47542078575409297,37.362676032702105,1.5357618779589064,7.310755641753985e-6,1.2634750976878202,3.365295285107095e-6,1.7778363439721792
55,-0.13845776601717014,112.99168929380507,2.434290505952362,0.2976790140280319,31.814104320073184,3.9201291384586554,-1.1455957431772015,66.75574558106074,0.8472329053387875,0.8557150279516976,0.8149666932873311,0.10500000000000001,0.7761587555117438,0.1266274854759852,25.722664683087547,2.111996613637398,-0.3500627380208808,15.430986065930561,2.9252607199217264,0.026708398900772937,98.40626270222403,3.192738644954494,0.010786692733727676,1.0394640897056844,0.15042331920001928,50.112584894265005,2.5015942710168964,0.40304016696673556,37.35551354398839,1.5357618779589064,8.582780544941215e-6,1.2634750976878202,4.081890551788092e-6,1.6931774704496945
56,-0.2682525295149079,113.03821184689602,2.410188619754814,0.22724314996787182,31.76824005270923,3.7334563223415764,-1.0213569311961512,66.88997821865924,0.8557052343921754,0.8557150279516976,0.8149666932873311,0.10500000000000001,0.8149666932873311,0.0883881099341404,25.69988234658343,2.0114253463213316,-0.3090738272570865,15.495569492531043,2.785962590401644,-0.06718734566407776,98.42008849897084,3.192738644954494,0.0068146524413315035,1.0914372941909687,0.11143686709788743,50.102685249598544,2.5015942710168964,0.3376074695594935,37.354112425139874,1.5357618779589064,6.114528815714948e-6,1.3266488525722113,2.8591906158226266e-6,1.612549971856852
57,-0.37929395124962956,113.10736842515352,2.386325366093875,0.14972939181705142,31.743137109812743,3.5556726879443583,-0.8805366258873565,66.99709525650115,0.8642622867360972,0.8557150279516976,0.8149666932873311,0.10500000000000001,0.8149666932873311,0.05036625581311555,25.687286946490516,1.9156431869726966,-0.270017930934565,15.54666693515466,2.6532977051444226,-0.15426604354207527,98.45123472733374,3.192738644954494,0.0059153017202113745,1.1460091589005172,0.07683531063722153,50.09735328806527,2.5015942710168964,0.28082440776136974,37.357562769168695,1.5357618779589064,1.782989817655789e-5,1.392981295200822,1.1969097343467183e-5,1.5357618779589064
58,-0.4623233739620845,113.19489974700588,2.3626983822711636,0.061885480396199094,31.733203568189346,3.386354940899389,-0.7365449992131059,67.07910383741823,0.8729049096034581,0.8557150279516976,0.8149666932873311,0.10500000000000001,0.8149666932873311,0.011512614848336714,25.684462754599053,1.8244220828311395,-0.22840887657417633,15.586125322965865,2.5269501953756404,-0.2297399606859539,98.49678526482127,3.192738644954494,0.006774408355273209,1.203309616845543,0.04761641078286282,50.09578148690442,2.5015942710168964,0.23047718566635608,37.36493563888249,1.612549971856852,5.503457884259433e-5,1.392981295200822,4.719228678595755e-5,1.4626303599608632
59,-0.5129011004123463,113.29455947219806,2.33930532898135,-0.037948858277676606,31.73897545306563,3.225099943713704,-0.5986911426404533,67.14003891297757,0.8816339586994927,0.8557150279516976,0.8149666932873311,0.10500000000000001,0.8149666932873311,-0.027334110756006905,25.691369324324842,1.8244220828311395,-0.1804039763090358,15.616341552181037,2.5269501953756404,-0.29363524187964185,98.55556791356794,3.192738644954494,0.0023829671320392265,1.2634750976878202,0.02377572307988507,50.09738908575147,2.5015942710168964,0.19167605884770783,37.37508737392013,1.6931774704496945,9.720862966133836e-5,1.392981295200822,1.5524548700796004e-5,1.4626303599608632
