Time,Contract_Price_Gen_VRES_Wind,EP_Price,H2_Price,Elec_GC_Price,Elec_Price,HPA_Price_Prod_H2_Green,Contract_Price_Gen_VRES_Solar,H2_GC_Price
1563,0.0,109.9441567321418,61.87785043323763,25.761454619262746,-26.19879972409103,99.67582416644345,55.0000000022239,38.44701774531997
1564,0.0,109.94415651412935,61.87785008137425,25.762167841320018,-26.202693100038356,99.67582369433593,55.0000000022255,38.447017745319975
1565,0.0,109.9441584768042,61.87785325416064,25.76458207558183,-26.162451067660502,99.67582796008575,55.0000000022466,38.44701774531997
1566,61.99275397840875,109.94415670425892,61.87785038946071,25.9178913909458,36.026707596102256,99.67582410818235,61.092581971948505,38.44701774531994
1567,65.41423110318206,109.90186091939829,61.60839444777197,25.786255638731266,39.509413920548276,100.1145561754546,65.29193243143305,38.447017746202526
1568,65.51869612906692,109.99150599606772,61.79064674978708,25.831781390872216,39.678112663081905,100.23936783915893,65.55812638757395,38.44701774659677
1569,65.7067677640344,110.10086792914949,61.95346476241173,25.85241444964508,39.99198985145484,100.55398288809722,66.07497000207981,38.472657290797294
1570,12.805712109811045,109.94415599669001,61.877849246589136,25.9789323616084,-12.6578775735409,99.67582257483498,12.7842135015755,38.447017745319975
1571,0.4697667742657704,109.94415686957403,61.87785065503395,25.918399273232232,-24.815658735734623,99.67582446401033,0.9073278878748717,38.44701774531997
1572,0.0,109.94415840642789,61.87785314053297,25.730965178467482,-25.89734741359939,99.67582780755546,0.0,38.44701774531997
1573,0.0,109.9441566070204,61.877850231249454,25.711849322104555,-25.869073318917287,99.67582389534934,0.0,38.447017745319975
1574,0.0,109.94415851519636,61.87785331606253,25.715033661997992,-25.873150839224643,99.67582804303882,0.0,38.447017745319975
1575,0.0,109.94415674193834,61.87785044893173,25.69297184425531,-25.405641827984734,99.67582418730102,0.3098494060444252,38.447017745319975
1576,65.9042054059422,110.23018456963452,62.21262564546284,25.854003087645808,40.02665592672251,100.63085896862431,65.87195107109567,38.44701774828865
1577,65.65402841122005,110.0345950552629,61.84726698699721,25.802220193630284,39.71924143322471,100.33978485623518,65.48016785601742,38.447017745779306
1578,65.83051624404605,110.14080800387819,61.99091785495212,25.75203361439587,39.87002346582685,100.5962315455109,65.59052257864549,38.447017745953026
1579,65.61212762749483,109.90683349752757,61.677911396918624,25.886888529477677,39.62197819370893,100.07137525830386,70.00822043974067,38.44701774544584
1580,65.7861564154682,109.99075278220606,61.833203654851836,25.90748496501487,39.76999522165519,100.2146756772751,69.42051965608972,38.44701774588962
1581,65.59110455493169,109.89451420587042,61.661943767766644,25.891902284457597,39.593961771438956,100.03392717973043,69.4791699897625,38.4470177456026
