Gen_VRES_Solar_elec,Demand_GC_Elec_01_elec,Gen_VRES_Wind_H2_GC,Offtaker_Grey_elec,jy,Cons_Elec_01_H2,Gen_Conv_01_elec,Gen_Conv_01_H2_GC,Offtaker_Green_H2_GC,Gen_Conv_01_EP,Demand_GC_Elec_01_elec_GC,Offtaker_Import_EP,Gen_VRES_Wind_elec,Gen_VRES_Solar_elec_GC,Demand_GC_Elec_01_EP,Offtaker_Grey_H2_GC,Offtaker_Green_EP,Gen_Conv_01_elec_GC,Offtaker_Import_H2_GC,Gen_VRES_Wind_EP,Gen_VRES_Wind_elec_GC,Demand_GC_Elec_01_H2,Prod_H2_Green_H2,Cons_Elec_01_EP,Offtaker_Grey_elec_GC,Gen_VRES_Solar_H2_GC,Offtaker_Import_elec,Demand_GC_Elec_01_H2_GC,Time,Gen_VRES_Solar_H2,jd,Gen_VRES_Wind_H2,Gen_Conv_01_H2,Prod_H2_Green_H2_GC,Offtaker_Green_H2,Offtaker_Grey_EP,Offtaker_Green_elec,Offtaker_Grey_H2,Offtaker_Green_elec_GC,Offtaker_Import_elec_GC,Cons_Elec_01_elec,Cons_Elec_01_H2_GC,Prod_H2_Green_elec_GC,jh,Offtaker_Import_H2,Gen_VRES_Solar_EP,Cons_Elec_01_elec_GC,Prod_H2_Green_EP,Prod_H2_Green_elec
68.4899987813883,0.0,0.0,0.0,7,0.0,6307.580665686136,0.0,6.892075284572163e-9,0.0,-8792.019434260794,-9.719253932750604e-9,8723.529435535733,68.4899987813883,0.0,-1182.0000000188777,886.500000001666,0.0,0.0,0.0,8723.529435535733,0.0,1182.0000000022212,0.0,0.0,0.0,0.0,0.0,1233,0.0,4,0.0,0.0,1182.0000000119855,-1182.0000000022212,886.5000000080533,0.0,0.0,0.0,0.0,-13326.600099999925,0.0,-5.63271972464912e-8,9,0.0,0.0,0.0,0.0,-1773.0000000033317
1609.3145701133906,0.0,0.0,0.0,7,0.0,5432.8813450149,0.0,5.3578980830364295e-9,0.0,-9547.09875317518,-9.729999342875999e-9,7937.784184876364,1609.3145701133906,0.0,-1182.000000018268,886.500000002364,0.0,0.0,0.0,7937.784184876364,0.0,1182.000000003152,0.0,0.0,0.0,0.0,0.0,1234,0.0,4,0.0,0.0,1182.0000000129103,-1182.000000003152,886.5000000073659,0.0,0.0,0.0,0.0,-13206.980099999926,0.0,-1.8145748234961794e-6,10,0.0,0.0,0.0,0.0,-1773.000000004728
5307.279395355179,0.0,0.0,0.0,7,0.0,2398.222843522756,0.0,-1614.44067398311,0.0,-9575.582963331532,-9.749428134670122e-9,8157.248366618396,5307.279395355179,0.0,-374.7796630242353,1491.9152527482001,0.0,0.0,0.0,8157.248366618396,0.0,1989.2203369976,0.0,0.0,0.0,0.0,0.0,1235,0.0,4,0.0,0.0,1989.2203370073453,-1989.2203369976,281.0847472615492,0.0,0.0,0.0,0.0,-12878.92009999993,0.0,-3888.944798642044,11,0.0,0.0,0.0,0.0,-2983.8305054964003
7386.371659776102,0.0,0.0,0.0,7,0.0,-9.670343801633488e-9,0.0,-1614.4406739894282,0.0,-9575.582963329778,-9.749428134670122e-9,8040.3189457346525,7386.371659776102,0.0,-374.7796630210762,1491.9152527505694,0.0,0.0,0.0,8040.3189457346525,0.0,1989.2203370007594,0.0,0.0,0.0,0.0,0.0,1236,0.0,4,0.0,0.0,1989.2203370105044,-1989.2203370007594,281.0847472591799,0.0,0.0,0.0,0.0,-12442.860099999945,0.0,-5851.107642180976,12,0.0,0.0,0.0,0.0,-2983.830505501139
11077.409457168505,0.0,0.0,0.0,7,0.0,-9.670343801633492e-9,0.0,-1614.4406739894282,0.0,-9575.582963319974,-9.749428134670122e-9,3948.4211483422478,11077.409457168505,0.0,-374.77966302107626,1491.9152527505694,0.0,0.0,0.0,3948.4211483422478,0.0,1989.2203370007594,0.0,0.0,0.0,0.0,0.0,1237,0.0,4,0.0,0.0,1989.2203370105044,-1989.2203370007594,281.08474725917995,0.0,0.0,0.0,0.0,-12042.000099999945,0.0,-5450.247642190781,13,0.0,0.0,0.0,0.0,-2983.830505501139
10500.555652816214,0.0,0.0,0.0,7,0.0,-9.6703438016335e-9,0.0,-1614.4406739894282,0.0,-9575.582963312485,-9.749428134670122e-9,4318.734952694539,10500.555652816214,0.0,-374.7796630210762,1491.9152527505694,0.0,0.0,0.0,4318.734952694539,0.0,1989.2203370007594,0.0,0.0,0.0,0.0,0.0,1238,0.0,4,0.0,0.0,1989.2203370105044,-1989.2203370007594,281.0847472591799,0.0,0.0,0.0,0.0,-11835.460099999944,0.0,-5243.70764219827,14,0.0,0.0,0.0,0.0,-2983.830505501139
10923.833567380389,0.0,0.0,0.0,7,0.0,-9.670343801633502e-9,0.0,-1614.4406739894282,0.0,-9575.582963317353,-9.749428134670122e-9,4022.3970381303648,10923.833567380389,0.0,-374.7796630210762,1491.9152527505694,0.0,0.0,0.0,4022.3970381303648,0.0,1989.2203370007594,0.0,0.0,0.0,0.0,0.0,1239,0.0,4,0.0,0.0,1989.2203370105044,-1989.2203370007594,281.0847472591799,0.0,0.0,0.0,0.0,-11962.400099999944,0.0,-5370.647642193399,15,0.0,0.0,0.0,0.0,-2983.830505501139
11005.14000884081,0.0,0.0,0.0,7,0.0,-9.670343801633495e-9,0.0,-1614.4406739894282,0.0,-9575.582963330688,-9.749428134670122e-9,4470.090596669944,11005.14000884081,0.0,-374.77966302107626,1491.9152527505694,0.0,0.0,0.0,4470.090596669944,0.0,1989.2203370007594,0.0,0.0,0.0,0.0,0.0,1240,0.0,4,0.0,0.0,1989.2203370105044,-1989.2203370007594,281.08474725917995,0.0,0.0,0.0,0.0,-12491.400099999944,0.0,-5899.647642180065,16,0.0,0.0,0.0,0.0,-2983.830505501139
10764.036140034194,0.0,0.0,0.0,7,0.0,-9.67034380163349e-9,0.0,-1614.4406739894284,0.0,-9575.5829633418,-9.749428134670122e-9,5582.45446547656,10764.036140034194,0.0,-374.7796630210761,1491.9152527505694,0.0,0.0,0.0,5582.45446547656,0.0,1989.2203370007594,0.0,0.0,0.0,0.0,0.0,1241,0.0,4,0.0,0.0,1989.2203370105044,-1989.2203370007594,281.08474725917984,0.0,0.0,0.0,0.0,-13362.660099999945,0.0,-6770.907642168952,17,0.0,0.0,0.0,0.0,-2983.830505501139
9039.501008278594,0.0,0.0,0.0,7,0.0,687.8138678627528,0.0,-1614.4406739872186,0.0,-9575.582963347815,-9.749428134670122e-9,7616.015729358067,9039.501008278594,0.0,-374.779663022181,1491.9152527497408,0.0,0.0,0.0,7616.015729358067,0.0,1989.2203369996546,0.0,0.0,0.0,0.0,0.0,1242,0.0,4,0.0,0.0,1989.2203370093996,-1989.2203369996546,281.08474726000844,0.0,0.0,0.0,0.0,-14359.500099999932,0.0,-7079.9337742888465,18,0.0,0.0,0.0,0.0,-2983.8305054994817
6129.041497656167,0.0,0.0,0.0,7,0.0,3660.9219947014562,0.0,-635.4654956090186,0.0,-9575.582963345432,-9.749428134669643e-9,7616.015729358136,6129.041497656167,0.0,-864.267252211281,1124.7995608579158,0.0,0.0,0.0,7616.015729358136,0.0,1499.7327478105547,0.0,0.0,0.0,0.0,0.0,1243,0.0,4,0.0,0.0,1499.7327478202997,-1499.7327478105547,648.2004391518335,0.0,0.0,0.0,0.0,-15156.380099999928,0.0,-4169.474263668871,19,0.0,0.0,0.0,0.0,-2249.599121715832
1951.7174107880983,0.0,0.0,0.0,7,0.0,5588.870538668398,0.0,5.733487845099095e-9,0.0,-9575.58296333344,-9.728143731157936e-9,9683.092150547838,1951.7174107880983,0.0,-1182.0000000184318,886.5000000022042,0.0,0.0,0.0,9683.092150547838,0.0,1182.000000002939,0.0,0.0,0.0,0.0,0.0,1244,0.0,4,0.0,0.0,1182.0000000126984,-1182.000000002939,886.500000007524,0.0,0.0,0.0,0.0,-15450.680099999925,0.0,-2059.2265980024963,20,0.0,0.0,0.0,0.0,-1773.0000000044083
102.72320987135419,0.0,0.0,0.0,7,0.0,5531.728085087298,0.0,5.603170238149922e-9,0.0,-9575.582963328532,-9.72882643703753e-9,11250.508805045794,102.72320987135419,0.0,-1182.0000000183759,886.5000000022602,0.0,0.0,0.0,11250.508805045794,0.0,1182.0000000030136,0.0,0.0,0.0,0.0,0.0,1245,0.0,4,0.0,0.0,1182.0000000127727,-1182.0000000030136,886.5000000074688,0.0,0.0,0.0,0.0,-15111.960099999924,0.0,-1777.6490515886157,21,0.0,0.0,0.0,0.0,-1773.0000000045204
9.782071723742485e-9,0.0,0.0,0.0,7,0.0,5959.676278175265,0.0,6.421707202030313e-9,0.0,-9575.582963247456,-9.723628652963088e-9,10060.32382181867,9.782071723742485e-9,0.0,-1182.0000000187122,886.5000000018963,0.0,0.0,0.0,10060.32382181867,0.0,1182.0000000025284,0.0,0.0,0.0,0.0,0.0,1246,0.0,4,0.0,0.0,1182.0000000122905,-1182.0000000025284,886.5000000078275,0.0,0.0,0.0,0.0,-14247.000099999925,0.0,-484.74085858099596,22,0.0,0.0,0.0,0.0,-1773.0000000037928
9.775225973619302e-9,0.0,0.0,0.0,7,0.0,5097.402059403479,0.0,4.273769543346473e-9,0.0,-9575.582963123688,-9.73390556115469e-9,9807.77804059229,9.775225973619302e-9,0.0,-1182.0000000177738,886.5000000028081,0.0,0.0,0.0,9807.77804059229,0.0,1182.0000000037442,0.0,0.0,0.0,0.0,0.0,1247,0.0,4,0.0,0.0,1182.0000000135,-1182.0000000037442,886.5000000069257,0.0,0.0,0.0,0.0,-13132.180099999927,0.0,-232.19507747837602,23,0.0,0.0,0.0,0.0,-1773.0000000056164
9.765010807162066e-9,0.0,0.0,0.0,7,0.0,3904.1290762215767,0.0,-2.3821448970643886e-8,0.0,-9575.582963184961,-9.746928645775406e-9,9933.511023795485,9.765010807162066e-9,0.0,-1182.000000003858,886.5000000134494,0.0,0.0,0.0,9933.511023795485,0.0,1182.0000000179325,0.0,0.0,0.0,0.0,0.0,1248,0.0,4,0.0,0.0,1182.0000000276796,-1182.0000000179325,886.4999999962973,0.0,0.0,0.0,0.0,-12064.640099999928,0.0,-357.92806062028825,24,0.0,0.0,0.0,0.0,-1773.0000000268988
9.606750344212226e-9,0.0,0.0,0.0,7,0.0,2864.980578383618,0.0,-1614.4406739699539,0.0,-9575.582962897812,-9.60459898066116e-9,10978.33002709265,9.606750344212226e-9,0.0,-374.77966303029837,1491.915252742993,0.0,0.0,0.0,10978.33002709265,0.0,1989.2203369906574,0.0,0.0,0.0,0.0,0.0,1249,0.0,5,0.0,0.0,1989.2203370002521,-1989.2203369906574,281.08474726661143,0.0,0.0,0.0,0.0,-10859.480099999888,0.0,-1402.7470642044439,1,0.0,0.0,0.0,0.0,-2983.8305054859866
9.509790233532509e-9,0.0,0.0,0.0,7,0.0,331.6446168210223,0.0,-1614.440673986587,0.0,-9575.582963153072,-9.604598980661158e-9,13747.825988667824,9.509790233532509e-9,0.0,-374.7796630219819,1491.9152527492306,0.0,0.0,0.0,13747.825988667824,0.0,1989.220336998974,0.0,0.0,0.0,0.0,0.0,1250,0.0,5,0.0,0.0,1989.2203370085688,-1989.220336998974,281.08474726037406,0.0,0.0,0.0,0.0,-11095.640099999895,0.0,-4172.24302552426,2,0.0,0.0,0.0,0.0,-2983.830505498461
9.520467574116219e-9,0.0,0.0,0.0,7,0.0,688.5446168207525,0.0,-1614.4406739862593,0.0,-9575.582963241446,-9.60459898066116e-9,13747.825988667835,9.520467574116219e-9,0.0,-374.77966302214554,1491.9152527491076,0.0,0.0,0.0,13747.825988667835,0.0,1989.2203369988101,0.0,0.0,0.0,0.0,0.0,1251,0.0,5,0.0,0.0,1989.2203370084048,-1989.2203369988101,281.08474726049684,0.0,0.0,0.0,0.0,-11452.540099999893,0.0,-4172.243025435908,3,0.0,0.0,0.0,0.0,-2983.8305054982156
9.581772133222256e-9,0.0,0.0,0.0,7,0.0,2235.31587612066,0.0,-1614.4406739812825,0.0,-9575.582963276442,-9.60459898066116e-9,12679.05472936413,9.581772133222256e-9,0.0,-374.779663024634,1491.9152527472413,0.0,0.0,0.0,12679.05472936413,0.0,1989.220336996322,0.0,0.0,0.0,0.0,0.0,1252,0.0,5,0.0,0.0,1989.2203370059165,-1989.220336996322,281.0847472623631,0.0,0.0,0.0,0.0,-11930.540099999891,0.0,-3103.4717660972724,4,0.0,0.0,0.0,0.0,-2983.8305054944826
9.626371140625588e-9,0.0,0.0,0.0,7,0.0,3717.4396597152304,0.0,-2.214158161870537e-7,0.0,-9575.582963243025,-9.603696507393867e-9,10578.340440449601,9.626371140625588e-9,0.0,-1181.9999999045597,886.5000000872851,0.0,0.0,0.0,10578.340440449601,0.0,1182.00000011638,0.0,0.0,0.0,0.0,0.0,1253,0.0,5,0.0,0.0,1182.0000001259755,-1182.00000011638,886.4999999223187,0.0,0.0,0.0,0.0,-12522.780099999887,0.0,-1002.7574772162014,5,0.0,0.0,0.0,0.0,-1773.0000001745705
9.64554966492226e-9,0.0,0.0,0.0,7,0.0,5138.482059405337,0.0,1.1481895795736007e-9,0.0,-9575.582962982056,-9.579569576709356e-9,9807.778040592155,9.64554966492226e-9,0.0,-1182.000000015597,886.5000000036272,0.0,0.0,0.0,9807.778040592155,0.0,1182.0000000048362,0.0,0.0,0.0,0.0,0.0,1254,0.0,5,0.0,0.0,1182.0000000144487,-1182.0000000048362,886.5000000059522,0.0,0.0,0.0,0.0,-13173.260099999885,0.0,-232.1950776197445,6,0.0,0.0,0.0,0.0,-1773.0000000072546
9.663956411624891e-9,0.0,0.0,0.0,7,0.0,6581.421642580902,0.0,5.521628777786547e-9,0.0,-8957.178457298676,-9.551868574644786e-9,8957.178457412641,9.663956411624891e-9,0.0,-1182.0000000173666,886.5000000016626,0.0,0.0,0.0,8957.178457412641,0.0,1182.0000000022167,0.0,0.0,0.0,0.0,0.0,1255,0.0,5,0.0,0.0,1182.000000011845,-1182.0000000022167,886.5000000078894,0.0,0.0,0.0,0.0,-13765.600099999881,0.0,-1.2362940566447312e-7,7,0.0,0.0,0.0,0.0,-1773.000000003325
9.671849006492845e-9,0.0,0.0,0.0,7,0.0,7255.970664456808,0.0,6.361918077060471e-9,0.0,-8723.529435458302,-9.537627698555032e-9,8723.529435535616,9.671849006492845e-9,0.0,-1182.0000000174746,886.5000000011081,0.0,0.0,0.0,8723.529435535616,0.0,1182.0000000014775,0.0,0.0,0.0,0.0,0.0,1256,0.0,5,0.0,0.0,1182.0000000111127,-1182.0000000014775,886.5000000084297,0.0,0.0,0.0,0.0,-14206.50009999988,0.0,-8.698572202147818e-8,8,0.0,0.0,0.0,0.0,-1773.0000000022162
9.673936402215195e-9,0.0,0.0,0.0,7,0.0,7447.390664456495,0.0,6.5458365780245346e-9,0.0,-8723.529435458306,-9.533420228001046e-9,8723.529435535618,9.673936402215195e-9,0.0,-1182.0000000174548,886.5000000009538,0.0,0.0,0.0,8723.529435535618,0.0,1182.0000000012717,0.0,0.0,0.0,0.0,0.0,1257,0.0,5,0.0,0.0,1182.000000010909,-1182.0000000012717,886.5000000085796,0.0,0.0,0.0,0.0,-14397.92009999988,0.0,-8.698572202138448e-8,9,0.0,0.0,0.0,0.0,-1773.0000000019077
1951.717410787975,0.0,0.0,0.0,7,0.0,6273.721759625492,0.0,4.994227359811534e-9,0.0,-9575.582962947197,-9.558077486406208e-9,7829.540929590306,1951.717410787975,0.0,-1182.000000017214,886.5000000019461,0.0,0.0,0.0,7829.540929590306,0.0,1182.0000000025948,0.0,0.0,0.0,0.0,0.0,1258,0.0,5,0.0,0.0,1182.0000000122197,-1182.0000000025948,886.5000000076119,0.0,0.0,0.0,0.0,-14281.980099999882,0.0,-205.67537743108593,10,0.0,0.0,0.0,0.0,-1773.0000000038922
6437.211127240696,0.0,0.0,0.0,7,0.0,1850.3088569456115,0.0,-1614.4406739836581,0.0,-9575.582963329687,-9.604598980661158e-9,8493.970621309847,6437.211127240696,0.0,-374.7796630234463,1491.9152527481322,0.0,0.0,0.0,8493.970621309847,0.0,1989.2203369975098,0.0,0.0,0.0,0.0,0.0,1259,0.0,5,0.0,0.0,1989.2203370071045,-1989.2203369975098,281.08474726147233,0.0,0.0,0.0,0.0,-13797.66009999989,0.0,-5355.598785220856,11,0.0,0.0,0.0,0.0,-2983.830505496265
8004.896951883918,0.0,0.0,0.0,7,0.0,-9.467715153409498e-9,0.0,-1614.440673989786,0.0,-9575.582963325707,-9.604598980661158e-9,8171.733653626322,8004.896951883918,0.0,-374.77966302038215,1491.9152527504302,0.0,0.0,0.0,8171.733653626322,0.0,1989.2203370005736,0.0,0.0,0.0,0.0,0.0,1260,0.0,5,0.0,0.0,1989.2203370101684,-1989.2203370005736,281.08474725917426,0.0,0.0,0.0,0.0,-13192.800099999911,0.0,-6601.047642184532,12,0.0,0.0,0.0,0.0,-2983.8305055008605
12033.222122832327,0.0,0.0,0.0,7,0.0,-9.4677151534095e-9,0.0,-1614.4406739897863,0.0,-9575.58296331449,-9.60459898066116e-9,3585.148482677914,12033.222122832327,0.0,-374.779663020382,1491.9152527504302,0.0,0.0,0.0,3585.148482677914,0.0,1989.2203370005736,0.0,0.0,0.0,0.0,0.0,1261,0.0,5,0.0,0.0,1989.2203370101684,-1989.2203370005736,281.08474725917415,0.0,0.0,0.0,0.0,-12634.540099999913,0.0,-6042.787642195752,13,0.0,0.0,0.0,0.0,-2983.8305055008605
11658.335643656745,0.0,0.0,0.0,7,0.0,-9.467715153409495e-9,0.0,-1614.440673989786,0.0,-9575.582963304794,-9.60459898066116e-9,3636.174961853497,11658.335643656745,0.0,-374.77966302038215,1491.9152527504302,0.0,0.0,0.0,3636.174961853497,0.0,1989.2203370005736,0.0,0.0,0.0,0.0,0.0,1262,0.0,5,0.0,0.0,1989.2203370101684,-1989.2203370005736,281.08474725917426,0.0,0.0,0.0,0.0,-12310.680099999912,0.0,-5718.927642205446,14,0.0,0.0,0.0,0.0,-2983.8305055008605
11800.619758512725,0.0,0.0,0.0,7,0.0,-9.467715153409493e-9,0.0,-1614.440673989786,0.0,-9575.582963306444,-9.60459898066116e-9,3541.690846997517,11800.619758512725,0.0,-374.77966302038215,1491.9152527504302,0.0,0.0,0.0,3541.690846997517,0.0,1989.2203370005736,0.0,0.0,0.0,0.0,0.0,1263,0.0,5,0.0,0.0,1989.2203370101684,-1989.2203370005736,281.08474725917426,0.0,0.0,0.0,0.0,-12358.480099999913,0.0,-5766.727642203798,15,0.0,0.0,0.0,0.0,-2983.8305055008605
13089.459068471224,0.0,0.0,0.0,7,0.0,-9.4677151534095e-9,0.0,-1614.440673989786,0.0,-9575.582963319805,-9.604598980661158e-9,2761.671537039016,13089.459068471224,0.0,-374.7796630203821,1491.9152527504302,0.0,0.0,0.0,2761.671537039016,0.0,1989.2203370005736,0.0,0.0,0.0,0.0,0.0,1264,0.0,5,0.0,0.0,1989.2203370101684,-1989.2203370005736,281.0847472591742,0.0,0.0,0.0,0.0,-12867.300099999911,0.0,-6275.547642190434,16,0.0,0.0,0.0,0.0,-2983.8305055008605
12559.738654780109,0.0,0.0,0.0,7,0.0,-9.467715153409645e-9,0.0,-1614.4406739897863,0.0,-9575.582963333436,-9.60459898066116e-9,4202.311950730132,12559.738654780109,0.0,-374.779663020382,1491.9152527504302,0.0,0.0,0.0,4202.311950730132,0.0,1989.2203370005736,0.0,0.0,0.0,0.0,0.0,1265,0.0,5,0.0,0.0,1989.2203370101684,-1989.2203370005736,281.08474725917415,0.0,0.0,0.0,0.0,-13778.220099999913,0.0,-7186.4676421768045,17,0.0,0.0,0.0,0.0,-2983.8305055008605
9107.967430458466,0.0,0.0,0.0,7,0.0,3660.9219946999397,0.0,-641.1546833186684,0.0,-9575.582963331008,-9.604598980659973e-9,4334.3766873390005,9107.967430458466,0.0,-861.4226583559409,1126.933006248761,0.0,0.0,0.0,4334.3766873390005,0.0,1502.5773416650147,0.0,0.0,0.0,0.0,0.0,1266,0.0,5,0.0,0.0,1502.5773416746092,-1502.5773416650147,646.0669937608434,0.0,0.0,0.0,0.0,-14849.400099999884,0.0,-3866.7611544664596,18,0.0,0.0,0.0,0.0,-2253.866012497522
4759.4301349572615,0.0,0.0,0.0,7,0.0,8627.963797804468,0.0,7.366826756048446e-9,0.0,-8879.496302086267,-9.505678942126128e-9,4120.066167237722,4759.4301349572615,0.0,-1182.0000000167338,886.4999999997885,0.0,0.0,0.0,4120.066167237722,0.0,1181.999999999718,0.0,0.0,0.0,0.0,0.0,1267,0.0,5,0.0,0.0,1182.0000000093669,-1181.999999999718,886.5000000097172,0.0,0.0,0.0,0.0,-15734.460099999877,0.0,-1.0871657826749471e-7,19,0.0,0.0,0.0,0.0,-1772.9999999995773
1095.6985208054336,0.0,0.0,0.0,7,0.0,11109.16486050006,0.0,8.149794825807336e-9,0.0,-5430.07520813459,-9.42249618523278e-9,4334.3766873390905,1095.6985208054336,0.0,-270.6666457809573,202.999984322355,0.0,0.0,0.0,4334.3766873390905,0.0,270.66664576314,0.0,0.0,0.0,0.0,0.0,1268,0.0,5,0.0,0.0,270.6666457728075,-270.66664576314,1570.0000156870676,0.0,0.0,0.0,0.0,-16133.240099999872,0.0,-9.934114584528965e-9,20,0.0,0.0,0.0,0.0,-405.99996864471007
9.721285784309211e-9,0.0,0.0,0.0,7,0.0,12029.832809231153,0.0,8.149794825807336e-9,0.0,-4262.1272593894155,-9.352358378465885e-9,4262.127259385246,9.721285784309211e-9,0.0,-270.6666457686513,202.99998431312545,0.0,0.0,0.0,4262.127259385246,0.0,270.66664575083394,0.0,0.0,0.0,0.0,0.0,1269,0.0,5,0.0,0.0,270.66664576050147,-270.66664575083394,1570.000015696227,0.0,0.0,0.0,0.0,-15885.96009999987,0.0,-5.552407172971009e-9,21,0.0,0.0,0.0,0.0,-405.9999686262509
9.723623446824897e-9,0.0,0.0,0.0,7,0.0,12210.150431791277,0.0,8.149794825807336e-9,0.0,-3272.8696368307824,-9.33658028890183e-9,3272.8696368241704,9.723623446824897e-9,0.0,-270.6666457680174,202.99998431265007,0.0,0.0,0.0,3272.8696368241704,0.0,270.6666457502001,0.0,0.0,0.0,0.0,0.0,1270,0.0,5,0.0,0.0,270.6666457598676,-270.6666457502001,1570.0000156966864,0.0,0.0,0.0,0.0,-15077.020099999872,0.0,-3.1113414687335586e-9,22,0.0,0.0,0.0,0.0,-405.99996862530014
9.717160927347713e-9,0.0,0.0,0.0,7,0.0,11371.12284593981,0.0,8.149794825807336e-9,0.0,-3037.797222691531,-9.404133744200663e-9,3037.7972226844536,9.717160927347713e-9,0.0,-270.66664577388843,202.99998431705333,0.0,0.0,0.0,3037.7972226844536,0.0,270.6666457560711,0.0,0.0,0.0,0.0,0.0,1271,0.0,5,0.0,0.0,270.6666457657386,-270.6666457560711,1570.0000156923509,0.0,0.0,0.0,0.0,-14002.920099999874,0.0,-2.639910495936169e-9,23,0.0,0.0,0.0,0.0,-405.99996863410666
9.711717622661412e-9,0.0,0.0,0.0,7,0.0,10729.91183426089,0.0,8.14979482579185e-9,0.0,-3153.8773158372574,-9.447162591543943e-9,3153.8773158304143,9.711717622661412e-9,0.0,-622.8193667519116,467.11452505057076,0.0,0.0,0.0,3153.8773158304143,0.0,622.8193667340944,0.0,0.0,0.0,0.0,0.0,1272,0.0,5,0.0,0.0,622.8193667437619,-622.8193667340944,1305.8854749588763,0.0,0.0,0.0,0.0,-12949.560099999875,0.0,-2.868392159263206e-9,24,0.0,0.0,0.0,0.0,-934.2290501011416
9.732349856640388e-9,0.0,0.0,0.0,7,0.0,10729.911834257875,0.0,8.271351006055268e-9,0.0,-1061.752462994406,-9.482491866737856e-9,1061.7524629837421,9.732349856640388e-9,0.0,-616.8161315189371,462.61209862573224,0.0,0.0,0.0,1061.7524629837421,0.0,616.8161315009763,0.0,0.0,0.0,0.0,0.0,1273,0.0,6,0.0,0.0,616.8161315106657,-616.8161315009763,1310.3879013837502,0.0,0.0,0.0,0.0,-10866.440099999885,0.0,9.314759479332098e-10,1,0.0,0.0,0.0,0.0,-925.2241972514646
9.73383510895133e-9,0.0,0.0,0.0,7,0.0,10871.902094194613,0.0,8.271351006068665e-9,0.0,-647.9379744901184,-9.474064313814586e-9,647.9379744790327,9.73383510895133e-9,0.0,-270.6666458069565,202.99998434174688,0.0,0.0,0.0,647.9379744790327,0.0,270.6666457889958,0.0,0.0,0.0,0.0,0.0,1274,0.0,6,0.0,0.0,270.6666457986852,-270.6666457889958,1570.0000156677272,0.0,0.0,0.0,0.0,-11113.840099999885,0.0,1.3518204673612194e-9,2,0.0,0.0,0.0,0.0,-405.99996868349376
9.737693419604772e-9,0.0,0.0,0.0,7,0.0,11362.693842814104,0.0,8.271351006068665e-9,0.0,-515.0062258206301,-9.44269604844323e-9,515.0062258094136,9.737693419604772e-9,0.0,-270.6666457735398,202.9999843166843,0.0,0.0,0.0,515.0062258094136,0.0,270.6666457555791,0.0,0.0,0.0,0.0,0.0,1275,0.0,6,0.0,0.0,270.66664576526847,-270.6666457555791,1570.0000156927583,0.0,0.0,0.0,0.0,-11471.700099999885,0.0,1.478701753357972e-9,3,0.0,0.0,0.0,0.0,-405.9999686333687
9.744702851186769e-9,0.0,0.0,0.0,7,0.0,12273.63647382241,0.0,8.271351006068665e-9,0.0,-106.2635948040036,-9.37333410005093e-9,106.26359479241236,9.744702851186769e-9,0.0,-270.6666457677498,202.99998431234184,0.0,0.0,0.0,106.26359479241236,0.0,270.6666457497891,0.0,0.0,0.0,0.0,0.0,1276,0.0,6,0.0,0.0,270.66664575947846,-270.6666457497891,1570.0000156970316,0.0,0.0,0.0,0.0,-11973.900099999883,0.0,1.8465231071530651e-9,4,0.0,0.0,0.0,0.0,-405.9999686246837
9.749490371754308e-9,0.0,0.0,0.0,7,0.0,12947.567871618701,0.0,8.271351006068665e-9,0.0,-3.092197005868165,-9.30979636756333e-9,3.092196994184274,9.749490371754308e-9,0.0,-270.66664576646247,202.99998431137632,0.0,0.0,0.0,3.092196994184274,0.0,270.66664574850176,0.0,0.0,0.0,0.0,0.0,1277,0.0,6,0.0,0.0,270.6666457581911,-270.66664574850176,1570.0000156979336,0.0,0.0,0.0,0.0,-12544.660099999883,0.0,1.9344005283956223e-9,5,0.0,0.0,0.0,0.0,-405.99996862275265
9.752031656078387e-9,0.0,0.0,0.0,7,0.0,13347.988238161475,0.0,8.271351006068665e-9,0.0,-217.27183046218545,-9.265561794063463e-9,217.2718304506836,9.752031656078387e-9,0.0,-270.6666457659819,202.99998431101594,0.0,0.0,0.0,217.2718304506836,0.0,270.66664574802127,0.0,0.0,0.0,0.0,0.0,1278,0.0,6,0.0,0.0,270.66664575771057,-270.66664574802127,1570.0000156982496,0.0,0.0,0.0,0.0,-13159.260099999878,0.0,1.749806608365161e-9,6,0.0,0.0,0.0,0.0,-405.9999686220319
9.753040889676575e-9,0.0,0.0,0.0,7,0.0,13543.117352553174,0.0,8.271351006068665e-9,0.0,-588.4827160698563,-9.241888247996852e-9,588.4827160586942,9.753040889676575e-9,0.0,-270.6666457657885,202.99998431087084,0.0,0.0,0.0,588.4827160586942,0.0,270.6666457478278,0.0,0.0,0.0,0.0,0.0,1279,0.0,6,0.0,0.0,270.66664575751713,-270.6666457478278,1570.000015698371,0.0,0.0,0.0,0.0,-13725.60009999988,0.0,1.4090335544461108e-9,7,0.0,0.0,0.0,0.0,-405.9999686217417
