Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_Conv_CCGT_g,Gen_Conv_Coal_g,Gen_Conv_Biomass_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_Conv_CCGT_obj,Gen_Conv_Coal_obj,Gen_Conv_Biomass_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
11,11,1,1,15.96931644253334,83.33030664159156,53.74027274970393,5.275755866140473,83.72560037969463,132.60122949321428,2688.248394151053,0.0,0.0,15226.458,9448.423704004974,1013.5861718366567,572.0199875756142,0.0,0.3992877443379257,0.0,0.0,-6.054597306762479e6,-22318.482635264045,369.40193817802356,0.0
12,12,1,1,15.96931644253334,83.33030663959808,53.740272737858675,5.275755866144291,83.72560037969471,132.60122949512763,535.3305241492318,0.0,0.0,14672.2095,9448.423704004941,1013.5861718375079,572.0199316615365,0.0,0.07951415008574259,0.0,0.0,-5.844372868769713e6,-22318.482635227956,369.39725475909654,0.0
13,13,1,1,15.96931644253334,83.33033324664875,53.74027274962559,5.275755866166668,83.72560037969474,132.60122894475384,2110.0239156424846,0.0,0.0,14124.610499999999,9448.423704004827,1013.5861715943986,572.0201242669525,0.0,0.25726628018310294,0.0,0.0,-5.635915972834997e6,-22318.482635016517,369.4139500129386,0.0
14,14,1,1,15.96931644253334,83.33034335988515,53.74027274963804,5.275755866158898,83.7256003796946,132.60122873396224,3186.4400793612344,0.0,0.0,13833.241500000002,9448.423704004848,1013.5861715012484,572.0200398418426,0.0,0.35628392262151465,0.0,0.0,-5.524693773028135e6,-22318.48263508994,369.4070994927606,0.0
15,15,1,1,15.96931644253334,-5.275861886502422,-2.6821387711839613,5.275755866145519,83.72560037969463,132.601224982336,0.0,0.0,0.0,13919.587500000001,9448.423704004936,1013.5861698291336,572.0201899555839,0.0,0.0,0.0,0.0,-6.791037925954391e6,-22318.48263521635,369.42354885168606,0.0
16,16,1,1,15.96931644253334,-5.275861885736166,-2.682138966440309,5.27575586614702,83.72560037969474,132.601224982336,0.0,0.0,0.0,14470.3455,9448.423704004937,1013.5861698291336,572.0200024030559,0.0,0.0,0.0,0.0,-7.049777670685171e6,-22318.482635202156,369.40784590371186,0.0
17,17,1,1,15.96931644253334,83.3303453993853,53.74027274959794,5.275755866159187,83.72560037969471,132.60122869040114,6412.60455527356,0.0,0.0,15618.213000000002,9448.423704004801,1013.5861714819971,572.0193600674139,0.0,0.703931022551842,0.0,0.0,-6.2027246945471205e6,-22318.482635087217,369.3502300262335,0.0
18,18,1,1,15.96931644253334,83.33034336059923,53.74027274968461,5.275755866142271,83.72560037969471,132.6012287336449,7582.973907361528,0.0,0.0,16783.338,9448.423704004925,1013.5861715011106,572.0199741136151,0.0,0.847866072319448,0.0,0.0,-6.641007138695202e6,-22318.48263524704,369.40159668566776,0.0
19,19,1,1,15.96931644253334,83.3303584604177,53.740272727963436,7.362023641696838,83.72560037969477,132.60122840337996,14004.775163613025,0.0,0.0,17761.887,5275.939485781615,1013.5861713550878,572.0199675086603,0.0,1.3544297609478235,0.0,0.0,-7.006483302105605e6,-6958.919266922654,369.40138528033276,0.0
20,20,1,1,15.96931644253334,85.39875575910123,55.28618999999999,7.8867038102598865,83.72560037969596,132.60121631676554,14040.0,1171.235403096164,0.0,18202.9185,4226.579553431763,1155.5517756273625,499.8043076690656,0.0,-29038.940237091854,-0.009533918972010724,0.0,-7.132769856518621e6,-4466.0207855289555,-12333.127229478298,0.0
21,21,1,1,15.96931644253334,85.39875651851186,55.28619,8.069276812223293,83.72560037969603,132.60121777108662,14040.0,1197.2431969575578,0.0,17866.5435,3861.4345516619337,1156.9328794774817,499.0484385594645,0.0,-29038.950899217045,-0.010654823010554537,0.0,-7.00847443101936e6,-3727.6920277837016,-12461.169351400866,0.0
22,22,1,1,15.96931644253334,85.39876076062369,55.286190000000275,8.98267969483541,83.72560037969876,132.60122589494773,14040.0,1704.0044926788833,0.0,16962.1335,2034.6343884921193,1364.7473126154623,348.70729266083987,0.0,-29039.010458467063,-0.02239330465090461,0.0,-6.672879103153962e6,-1034.940603290499,-34792.23253378828,0.0
23,23,1,1,15.96931644253334,85.39876345114227,55.286190000000204,9.561997881598138,83.72560037969807,132.6012310474476,14040.0,1682.177883448963,0.0,15689.31,876.0015690447913,1318.565276580972,384.8666496849945,0.0,-29039.048233347945,-0.026632399472873658,0.0,-6.197114266253234e6,-191.84585572273863,-29599.470383140142,0.0
24,24,1,1,15.96931644253334,85.39876421010548,55.286189999999976,9.725417541267635,83.72560037969606,132.6012325009199,14040.0,1103.1815465063073,0.0,14451.430499999999,549.1632523147136,1152.5428533120387,501.7312096710183,0.0,-29039.058889191365,-0.018302948868949898,0.0,-5.73052613986136e6,-75.39552664281837,-12030.737632152945,0.0
25,1,2,1,113.26120028586095,83.330370154121,53.77287806746907,8.712645518906998,83.72560037969377,132.601224986198,8964.786570567623,0.0,0.0,10020.66,2574.7010801291617,1013.5861698308332,595.1092582423813,0.0,0.7621708494843915,0.0,0.0,-4.0497876594669055e6,-1657.281559974701,2302.5696493768774,0.0
26,2,2,1,113.26120028586095,83.33037391000897,53.772878068222944,9.063488184203115,83.72560037969377,132.60122498616542,9894.756247834133,0.0,0.0,10248.9465,1873.0179022255961,1013.5861698308187,595.1089452430199,0.0,0.8040716877439991,0.0,0.0,-4.1391235755214943e6,-877.0543811189746,2302.54344335114,0.0
27,3,2,1,113.26120028586095,83.33037622802948,53.77287807046998,9.280017499988054,83.72560037969392,132.60122498614666,10637.49305043148,0.0,0.0,10558.625999999998,1439.9605992350198,1013.5861698308106,595.1089595991893,0.0,0.8397703395457938,0.0,0.0,-4.2601029942091005e6,-518.3748003186101,2302.544645349524,0.0
28,4,2,1,113.26120028586095,83.33037707728062,53.77287806970826,9.35935611543928,83.72560037969377,132.60122498614086,11205.57229438336,0.0,0.0,10968.0285,1281.283855138921,1013.5861698308079,595.1092700335984,0.0,0.8751006606034935,0.0,0.0,-4.419672237829624e6,-410.42458682122015,2302.5706366626837,0.0
29,5,2,1,113.26120028586095,83.33037755569757,53.772878070451256,9.404034786938618,83.72560037969366,132.6012249861371,11784.769363161511,0.0,0.0,11457.868499999999,1191.9267862797685,1013.5861698308062,595.1089472514835,0.0,0.9146950994618237,0.0,0.0,-4.61004230370735e6,-355.1745351759855,2302.543611540168,0.0
30,6,2,1,113.26120028586095,83.33037911883429,53.77287806966125,9.550051674241669,83.72560037969374,132.60122498612654,12626.99474157012,0.0,0.0,12008.061,899.8939076060016,1013.5861698308015,595.0767371020429,0.0,0.9603281484451145,0.0,0.0,-4.82315231316326e6,-202.45349585084296,2299.8467974509113,0.0
31,7,2,1,113.26120028586095,83.330380507293,53.77287806803743,9.679740462324434,83.72560037969389,132.6012249861163,13379.487521752224,0.0,0.0,12501.177000000001,640.5171271884861,1013.5861698307972,595.1093890522085,0.0,0.9989810520783067,0.0,0.0,-5.01351138081932e6,-102.5661714712187,2302.580601592752,0.0
32,8,2,1,113.26120028586095,83.33038167751755,53.77287806963961,9.275240271846336,83.72560037969377,132.60122498611017,12873.360469682464,0.0,0.0,12804.051000000001,1449.5181790592785,1013.5861698307942,595.076533537247,0.0,0.9461262919940054,0.0,0.0,-5.130129390638349e6,-525.276663552966,2299.8297538830957,0.0
33,9,2,1,113.26120028586095,83.33038311691752,53.772878068214006,7.71595647521106,83.72560037969363,132.60122498609346,9778.660050853015,0.0,0.0,12827.919,4568.086597643776,1013.5861698307868,595.1090883032942,0.0,0.7046062028966844,0.0,0.0,-5.139309712799013e6,-5216.854823130234,2302.555421232828,0.0
34,10,2,1,113.26120028586095,83.33038265324166,53.77287806823917,6.2643813089316644,83.72560037969377,132.6012249860822,6623.667470250477,0.0,0.0,12576.076500000001,7471.236678291244,1013.5861698307825,595.1094054734408,0.0,0.48034288140479475,0.0,0.0,-5.042371857811246e6,-13954.84700505899,2302.581976505491,0.0
35,11,2,1,113.26120028586095,83.33038050284233,53.772878068305545,5.27575586614456,83.72560037969363,132.6012249860672,1167.3768627513784,0.0,0.0,12203.1,9448.423704004956,1013.5861698307757,595.1091608068488,0.0,0.08716753007320222,0.0,0.0,-4.898516471673265e6,-22318.482635225424,2302.561491663597,0.0
36,12,2,1,113.26120028586095,-5.275861886273271,30.57143677894228,5.275755866143878,83.72560037969377,132.60122498175312,0.0,0.0,0.0,11719.675500000001,9448.423704004957,1013.5861698288766,595.1093603946423,0.0,0.0,0.0,0.0,-5.749980647008317e6,-22318.482635231863,2302.5782067333057,0.0
37,13,2,1,113.26120028586095,-5.275861886372864,30.571437520259355,5.275755866143605,83.72560037969386,132.60122498175312,0.0,0.0,0.0,11330.787,9448.423704004956,1013.5861698288766,595.1095489648051,0.0,0.0,0.0,0.0,-5.564689749726698e6,-22318.482635234446,2302.593994883442,0.0
38,14,2,1,113.26120028586095,-5.275861886324206,30.571437520486622,5.275755866145515,83.72560037969389,132.60122498175312,0.0,0.0,0.0,11136.45,9448.423704004934,1013.5861698288766,595.1095455588547,0.0,0.0,0.0,0.0,-5.47195372385083e6,-22318.482635216402,2302.593709718203,0.0
39,15,2,1,113.26120028586095,-5.2758618863196585,30.571437520528196,5.275755866144968,83.72560037969374,132.60122498175312,0.0,0.0,0.0,11255.887499999999,9448.423704004945,1013.5861698288766,595.1095452409402,0.0,0.0,0.0,0.0,-5.528959503592131e6,-22318.48263522156,2302.5936831005383,0.0
40,16,2,1,113.26120028586095,-5.275861886301468,30.57143789110203,5.275755866144696,83.72560037969363,132.60122498175312,0.0,0.0,0.0,11753.625,9448.42370400495,1013.5861698288766,595.109368565541,0.0,0.0,0.0,0.0,-5.766138376362599e6,-22318.482635224143,2302.5788908466056,0.0
41,17,2,1,113.26120028586095,-5.2758618862982845,30.571437890972884,5.2757558661456505,83.72560037969377,132.60122498175312,0.0,0.0,0.0,12573.444000000001,9448.423704004956,1013.5861698288766,595.1093716184446,0.0,0.0,0.0,0.0,-6.155443386452686e6,-22318.48263521512,2302.5791464528593,0.0
