iter,elec_primal,elec_dual,H2_primal,H2_dual,elec_GC_primal,elec_GC_dual,H2_GC_primal,H2_GC_dual,EP_primal,EP_dual,cap_primal,cap_dual,cap_primal_Gen_VRES_Solar,cap_dual_Gen_VRES_Solar,cap_primal_Gen_VRES_Wind,cap_dual_Gen_VRES_Wind,cap_primal_Prod_H2_Green,cap_dual_Prod_H2_Green,cap_primal_Offtaker_Green,cap_dual_Offtaker_Green
658,206.54340440487707,213.86693258852569,8.046968890489032,7.8662938366316135,81.22107205190372,80.98991977249136,7.679375807062837,7.2298802245771325,5.378811440328431,5.772218956561735,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
659,207.33780180701774,214.17997598790674,8.049638203402994,7.833703576708363,76.24128865065789,80.66516440356824,7.6678026386266644,7.167334915673997,5.339583212812719,5.7607320054371725,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
660,207.58223494590672,213.82393921960946,8.04121183403896,7.814376005744002,72.9624009602939,80.59749624637494,7.671528504062139,7.135815946624706,5.283323664476655,5.736803150377647,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
661,199.59286217090207,213.35966084116004,8.021786025260871,7.808993240892713,71.58612705397049,80.75927305725995,7.6855427167218,7.136432523335972,5.226056645656408,5.705617475577518,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
662,185.10354332987916,212.7532073050771,7.994933256342587,7.810842513607085,70.54817687212035,81.0368726875027,7.701942462377845,7.1593800176799585,5.180651642805992,5.6788047872373415,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
663,177.15703460352282,211.80247221275872,7.964321678015516,7.7988600206720236,69.5626066698617,81.37010295324146,7.709472920830094,7.170036122045013,5.154002082280725,5.665141099727526,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
664,165.5047968347242,210.75824917287576,7.925630000366482,7.7743238225288565,68.3858778178852,81.6763433034677,7.704664480504393,7.130927092970469,5.146594470624743,5.6645249738920604,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
665,155.99099996865706,208.4535648893417,7.857852071517943,7.772329525339658,69.88265052964101,83.42718909800527,7.685092538872347,7.097978907238177,5.154212428852132,5.669476111716411,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
666,155.12904955109315,205.6649981706503,7.76560649107559,7.777687203484684,74.14807376645432,85.59692745794752,7.660453676103721,7.075679539227916,5.167405530751076,5.673828628653357,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
667,162.28054438954308,202.5197255352704,7.657092736073433,7.78148161761732,80.2992014008559,88.15959984703932,7.637638630382589,7.050574618266913,5.178639187361788,5.674436316822294,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
668,172.03789615446337,198.84603035785787,7.543735864829872,7.808788154704894,87.73808010738007,90.89656566944424,7.622073504163499,7.063940167495835,5.184027725781578,5.672410351551336,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
669,182.65405086599765,196.20280743115472,7.464821710359043,7.850622853884436,90.987788047261,92.15246347512492,7.613370863019951,7.102987585513743,5.182918544855551,5.6726594768170795,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
670,194.9985271824985,194.11323903478322,7.465303350510101,7.936662788244965,91.26716477191489,93.08163872580843,7.611001074705467,7.2179291949087805,5.176051630936896,5.676749292675888,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
671,206.34660717203076,192.85918290566798,7.559955371861036,8.013713622112096,87.3195170292037,93.67703786014476,7.613480528734738,7.40673251920283,5.161764780445878,5.683616567801256,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
672,215.53572973150457,192.4544093936082,7.724831942674659,7.993087193366339,80.49635006931477,93.84083517980756,7.60336475924672,7.531467149954886,5.139465309776212,5.690716294594835,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
673,222.44758270291754,192.61284907408728,7.918131169580251,7.9096927533228465,74.9184277302535,93.67813163874374,7.57680275591438,7.5240990514131765,5.109689982424468,5.693063652485039,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
674,229.35216163722623,194.54424161493793,8.084755413386091,7.795729129853312,73.65790142543584,91.72865544830394,7.5487889885165185,7.364694022995417,5.072583060709162,5.68684101419318,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
675,237.9513483670345,197.0586498746854,8.183817445700798,7.673113636997388,80.9174648487733,89.13921087674531,7.528579400771202,7.102083141571925,5.030957758171494,5.670828595977414,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
676,246.25832509470104,200.19215222495745,8.214937364462187,7.564985211738701,92.01824615795591,86.05090768955347,7.512084440126383,6.845175642553873,4.98918397692558,5.64231950124465,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
677,250.41162606175843,203.5867634418992,8.176393751712556,7.501538008366173,102.63484860353564,82.6472688421147,7.484783248222818,6.6987479776713,4.951655387294276,5.601391196400736,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
678,248.7978616811589,205.94544080991886,8.092755716609714,7.480714714210327,102.90401753849913,80.47563167344632,7.4333131080877575,6.699692905450639,4.92091738788524,5.55240878974994,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
679,245.01122838460995,208.13774212106682,7.993210956705667,7.4694140119332175,94.73422790107041,78.80587014844352,7.367407407628061,6.783173387067408,4.894791546314875,5.4991784649520525,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
680,234.78522372477047,208.08538257340373,7.895847582288762,7.445605882237694,79.00225912910261,79.19403867977746,7.298986586625909,6.865776827900645,4.872099637278678,5.442695486132532,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
681,225.159203682811,208.40511198597042,7.797362212580078,7.370219468724369,70.40489086591828,79.18295345631881,7.2537659906149345,6.85995312524974,4.851006520045678,5.388662344225515,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
682,220.9910876673132,207.62793056583524,7.704546950028977,7.278694311142428,68.8171323274772,79.67858033717053,7.230344718361794,6.770840413190091,4.835187919739261,5.337039284407806,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
683,219.4242780764022,205.85137950081347,7.617700994915479,7.182916322001286,72.24419988961195,80.4288828728615,7.224480729474183,6.618308753177987,4.827962685535018,5.2894622223315295,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
684,217.87243076659968,203.72266838491174,7.5301558397345145,7.1004539205378165,76.1597280810596,81.28605268104432,7.227399389268712,6.453768528931112,4.833102591697091,5.246905448760768,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
685,217.53607121095976,201.64608710113433,7.453493553369735,7.064955382691283,77.22118672525413,82.09321613283326,7.231228655855003,6.371329235353468,4.852606778084187,5.206764328715173,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
686,217.2780108314857,199.6790476972458,7.4088051307070435,7.0315330668408755,74.00534943607035,82.64268425929208,7.220116086854571,6.364398382092893,4.8857877437424815,5.167164068586989,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
687,208.3219121149938,198.35492073519225,7.401943290063832,6.96801272481961,72.31629675936713,82.82666367821568,7.1845264538479485,6.343337387100369,4.927901951231747,5.125702897493082,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
688,202.36781795158996,197.78745746753148,7.41906542810966,6.905880384789899,73.27503976486642,82.84492666071499,7.137645522534478,6.296519696947412,4.970394386805901,5.083649780388182,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
689,203.75094916954774,197.43663012226676,7.441685748023915,6.829163002645205,73.70678691729684,82.61639648347744,7.095734236479255,6.197182193993473,5.003775675577838,5.0436911993442015,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
690,207.36276051551718,197.261642195441,7.454903242089367,6.746033650338687,74.8741091417906,82.2205441907357,7.066315885523559,6.0751012244905915,5.022408992635012,5.0058338959852176,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
691,208.1435647497467,197.5683297854448,7.456320401434343,6.688131944068669,74.6321725342771,81.79097403472831,7.048675340746829,5.980904755467622,5.023397900373319,4.968505601173172,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
692,205.1865709554366,198.22620972767177,7.454603026916048,6.647891185109599,72.74978493449046,81.32722302296379,7.039008037786493,5.9417618265941154,5.006278009207633,4.930643860685049,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
693,197.22649929648466,199.08927873029148,7.457493741737545,6.597944018844258,70.5248150970927,80.917789455237,7.0276982932373615,5.923859909993128,4.978520908474388,4.890247240074991,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
694,189.5258914226131,199.3907349352527,7.464435007695944,6.537508918472266,68.43347268152348,80.52466659798473,7.012404398670442,5.889422903178374,4.949094031112171,4.846584319833914,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
695,188.21615207540708,199.5113860702984,7.46464906420935,6.486130123904537,68.95623947652201,80.26498909254691,6.998494888970799,5.8374342717598715,4.924522073688478,4.801730087637905,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
696,191.12896570133043,199.1727520282529,7.457037661835124,6.434751334405301,69.65766211609065,80.12301245590842,6.988649842625028,5.77263411819796,4.908039190515088,4.7582744455852355,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
697,194.34579993319971,198.66510914679182,7.45477659453062,6.299154688451641,70.02613096023703,80.07338110251163,6.956746167829501,5.787587748040414,4.934078555026135,4.717324477783558,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
698,195.54180980759142,198.11731029718902,7.464569557370518,6.145641007045097,69.42507629854923,80.09664822342314,6.894589071519467,5.837070307693733,5.007983721742962,4.6711353539460525,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
699,193.36636799254677,197.49553290668004,7.466734102981324,6.077670941859853,69.71802662777209,80.10947053536131,6.8358081704041815,5.788347716150135,5.0827491025042,4.600273365228541,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
700,190.24681376403163,197.0608591421858,7.456130873433573,6.02988562228153,69.45907848573034,80.18843552485895,6.795690556877779,5.701764063358121,5.131572400090877,4.519641226924651,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
701,191.09033788881683,196.58302258429438,7.428407265695006,5.99681318624882,68.22376645735909,80.19734646344041,6.785092109218947,5.619339834181092,5.142922874878029,4.434094255315258,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
702,194.8940289577349,195.96167022934466,7.391687312915271,5.90797529735634,67.98226622956628,80.17478705892194,6.771967608607892,5.636784702028664,5.158524678051787,4.346117315086973,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
703,188.71182977242552,195.65467595951685,7.355201789303217,5.814193288434201,68.59321506372994,80.08167344782748,6.742458692998264,5.711306763957216,5.2012977250681205,4.249133909184624,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
704,181.4770441104223,195.7846790048112,7.320504633796061,5.769158237727746,69.07893515427416,79.97938004809501,6.725866831149031,5.744387071299438,5.2310159405695975,4.155316295778338,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
705,183.38205151302117,195.62696131886727,7.294216268949841,5.699420069886538,68.61762553262403,79.87697764531299,6.724802550714914,5.701306028189925,5.23506965416082,4.07036138121153,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
706,190.6232589243172,195.16944865721766,7.270389677262414,5.641440510287323,67.86223623237706,79.71371052369271,6.741431596246922,5.628348791603902,5.212419430780919,3.9983580739147087,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
707,196.6306022481776,195.00513916965468,7.246762996956863,5.5954468111546944,67.82801077167139,79.57112868495706,6.7670508951952355,5.547327534002355,5.171923915327774,3.9394438950958093,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
708,195.38362731241347,195.04377914636515,7.225460088283034,5.499559173444453,67.61890132011939,79.40884349825254,6.766873956555377,5.545735351570483,5.1651454635342375,3.889055303392462,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
709,185.54162553664304,195.47890915850644,7.207705397567716,5.379459528837096,67.35791448549983,79.25784642909451,6.7321785971591215,5.581617006894026,5.209000927821364,3.844153383987256,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
710,178.329889297812,195.83232009417054,7.19176584773548,5.246682158842418,66.32973921733549,79.15528026329206,6.668194402757821,5.634226519887634,5.297261557815337,3.8033318579080517,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
711,177.217191707838,195.8113758055363,7.168992484052003,5.173410230447601,66.30334168874286,79.04804281232842,6.6152075175371134,5.585470004278471,5.370248565835991,3.747101289390312,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
712,181.00781256112657,195.31090939359459,7.139271133708172,5.128262071311127,67.54566863861423,78.96694188467582,6.590886451454276,5.5130456880729515,5.398417244755447,3.690118160693686,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
713,185.44453103006302,194.49809042051055,7.1091699933838255,5.106783960124717,69.76626808737169,78.90450290988984,6.602164213629986,5.483245926011981,5.3757556995432925,3.6413880084079797,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
714,185.7144684392544,194.09757124231305,7.093554295749811,5.021770590088247,69.71405906520442,78.88855109245877,6.60890129787274,5.554053241283411,5.356950442327976,3.594318567959079,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
715,183.63506225324872,193.91508897827143,7.088721890756307,4.964596847047648,67.75246773289871,78.8709695268375,6.618631576489968,5.5501737416924595,5.331479631610004,3.5424546537174346,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
716,181.43116453572114,193.49274208172744,7.088126108117076,4.899996444375149,66.21157983427247,78.80441129096528,6.629710116113627,5.468429798268789,5.303979762261073,3.4940702714465384,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
717,175.73697383827414,193.49258620047436,7.08591936810408,4.781903287191618,65.99020552477504,78.73405823148249,6.616250844442033,5.382924462582527,5.318763384053368,3.448374704691675,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
718,172.387721201901,193.35062706947903,7.074858807593242,4.6568018644349225,66.3599232943186,78.57638843903996,6.574262966999769,5.298337409971032,5.383715448164372,3.409003935931386,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
719,174.20410332579078,193.31922598878526,7.058122207374407,4.543616945202312,68.4053507270366,78.4574055033235,6.509250723163346,5.28642988066401,5.485976983052783,3.3710459945781674,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
720,179.03736623806074,193.1021797220997,7.0390498294156165,4.4406718237833545,68.52528290503471,78.37536493993474,6.431021093657123,5.343520770626831,5.602389978822646,3.3226565200900704,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
721,183.54306052352845,192.95918182183507,7.022333146833262,4.34211598949141,67.25693054383319,78.31333157358773,6.294735742299489,5.453139653143712,5.813496286615458,3.3310904662019416,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
722,187.79066926520986,192.51184992077634,7.002331925179145,4.2991889280668865,66.4311493134752,78.17939956285905,6.109185383002358,5.518700016994726,6.119907652240438,3.3827094111253664,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
723,193.9729465188176,192.19599166872416,6.9824697291203845,4.267956740857711,67.37373404588098,78.07229929441888,5.885139367289407,5.556148602617235,6.502364275014106,3.4517035331842014,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
724,201.6350214413907,191.86752501880974,6.96292448572993,4.238861947070277,68.20337533585575,77.93898231873301,5.641284734023913,5.539925173299602,6.926612669260592,3.490643308933319,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
725,210.09718327016276,191.54590810930392,6.941096735603942,4.216950155619714,68.85645637210048,77.82250655860652,5.396398994958595,5.48332949963498,7.359255150180547,3.481184236935873,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
726,215.55914625643905,191.17016100559098,6.919588619998084,4.215413378963573,69.3259513978207,77.68100398582908,5.159157397560088,5.449133032554184,7.785994764669282,3.452383018164101,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
727,211.35821052552615,190.77302436731736,6.898458501323124,4.217806725774282,72.74698929169617,77.42192312565965,4.934053740003826,5.446966962198126,8.196079499669635,3.408184460412782,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
728,202.77130498319053,190.80393144216995,6.875613781148701,4.2177233412573605,74.26148112847955,77.32824378477166,4.73212861712414,5.440008111298171,8.564819331336354,3.320557306963611,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
729,196.25113242937294,190.84775229067932,6.85068147813593,4.210782054420985,72.1269197348409,77.26624569125063,4.58495494674854,5.382473855105827,8.835698486482805,3.147377853774818,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
730,195.32824910973497,190.58623508998724,6.824977606246929,4.185780552178172,69.36439353356297,77.16443897994466,4.509772696235707,5.272276849680514,8.97842684167123,2.985820580769503,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
731,197.758576069363,189.9718402138553,6.7925358861585865,4.140021482252431,69.71597285218773,77.03022683294931,4.501890512753371,5.111007154806325,9.001647662288379,2.913418777199557,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
732,198.41613243646714,189.43430688866434,6.752202316203705,4.091993226733247,71.17161080647577,76.9142914716706,4.549165553951808,4.935962844339761,8.927240201701364,2.917549604352041,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
733,194.61335799251685,189.19258759232395,6.705886423698013,4.076603552469024,71.41643707674967,76.77457240678957,4.633930247884403,4.8240003209035525,8.786274811026496,2.953432480832582,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
734,187.59902452562764,189.12681742268256,6.660171166278681,4.072905466375147,71.67181609520588,76.6080586698475,4.731607471388816,4.791161372037927,8.61834087012853,2.971845868314517,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
735,184.40798977967071,188.52722571445534,6.61803651133653,4.0816666095662395,73.78465106756295,76.309281560002,4.82486037178146,4.8057756987469995,8.450888522244853,2.9633009755182393,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
736,188.10381459129178,188.18187791858614,6.586894092031761,4.10408916852,75.98005887305251,76.07679476014826,4.900780907240809,4.854475020880194,8.310760519542399,2.927813659631018,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
737,189.90928615058647,187.87239565497762,6.567448199276995,4.14451880164259,76.73201563471902,75.8866992538188,4.951100937895145,4.942674736848411,8.217064150033627,2.883540851211492,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
738,188.77720687080242,187.67091907072506,6.5618060962062765,4.149256554419836,74.85531800305537,75.78229318647783,4.972282644179628,4.972109244528017,8.173181323552793,2.852743718091841,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
739,186.8897410326577,187.64270445725845,6.565903838474949,4.112491554058865,71.25846019960991,75.71272870404027,4.96840751966568,4.894705730803094,8.169761154814955,2.8417898645269672,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
740,185.52986304668133,187.57253478249808,6.57330219739651,4.072833345392628,67.96207905350848,75.61428741307815,4.950775157007054,4.789739385158755,8.190532154292347,2.841230934319216,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
741,185.4304029163571,187.33559387596242,6.5767708539957725,4.024645533963356,66.43819293970763,75.56252302283228,4.929083675954958,4.639258001595095,8.218864542333545,2.8412590923774745,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
742,185.8939320235338,186.96772033823774,6.569253003740457,4.014783005257828,65.75269805988586,75.50236546408004,4.915139313725345,4.500182193255404,8.241190681080857,2.8397344541733345,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
743,183.87797714245016,186.6184718402044,6.551032711456839,4.021253236057913,65.59850734140754,75.43895866215753,4.914720127075884,4.435829314452669,8.249389129344136,2.837091145937913,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
744,177.45924068635165,186.5562772858019,6.530567978958122,4.036853869282634,65.6556645324985,75.35911973259783,4.921842604066004,4.435877976284539,8.241555995667145,2.835164975971845,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
745,166.05055907433356,186.59244733294537,6.511720337623606,4.060165737032673,66.21318516185708,75.27207234849595,4.931956020094957,4.441078892943414,8.219791196621706,2.8367297437734855,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
746,154.55665580419605,186.6697206204687,6.489837355542144,4.069762533424844,67.09670657671465,75.21149252968183,4.945537212461726,4.398495248269779,8.188077259212918,2.844453721788961,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
747,152.41958622562316,185.13664898556527,6.4496008009050865,4.019204194302715,68.16641986238196,76.55142333484592,4.9628052125065345,4.265729575847549,8.150503813032945,2.852947346854622,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
748,157.83601950484842,183.02083496736907,6.392697981493353,3.990229714830207,70.69470039581249,78.38911341089884,4.9874808177374135,4.1491290126271645,8.110888778606425,2.8568011514780163,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
749,162.87112419451813,181.50694024395747,6.336632008007112,3.9499332234118385,72.49847140060857,79.14234855009387,4.994906233716888,4.133484642507626,8.103465715726564,2.850370905680607,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
750,165.56506072357124,180.17639222477843,6.283491174303123,3.911111543297026,74.19146354298223,79.81646663693115,4.975094502664703,4.180006530370676,8.1403117445204,2.849593351634807,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
751,164.71223138097025,179.12363081670824,6.2359873850186585,3.9237265881323404,73.44259136540512,80.3794338767632,4.948388557635732,4.231881515047756,8.190485849044487,2.8437231944151518,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
752,161.21676834790907,178.39925952986482,6.199909612722986,3.9251191644914285,70.84856568288154,80.66305356846868,4.922161238628608,4.254619699787703,8.235702893772245,2.8308490128850172,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
753,160.0279258101054,178.01234715779242,6.17382882278396,3.9095959971696495,69.2920351461201,80.78242661069896,4.9003293265771894,4.16826358049436,8.262776833819599,2.8151938215103116,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
754,163.37931760845865,177.83601729677576,6.154608040285021,3.9461909334133463,67.81831796741308,80.72378387033042,4.892641278020563,4.168298784134289,8.263590993460944,2.8041872079489045,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
755,168.58173261256826,177.8674594835451,6.139585647353704,3.94923992016047,66.16293751860343,80.54630447610727,4.898121693765718,4.15239619556431,8.238327929405145,2.803074363587395,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
756,173.92550948100114,179.29433874035973,6.126309219767357,3.9533792214840924,65.67057158777219,78.90573288135599,4.914200355862605,4.124368407036152,8.19301902347718,2.8098284342259148,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
757,180.12197847130892,181.34429720689994,6.121167487597375,3.9672760871941986,69.08069495955866,76.79171492238952,4.935400064796074,4.093186877665449,8.136723982091015,2.8190895409084216,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
758,187.20970721995772,182.66089360733676,6.126243330592958,3.9469324467506586,71.7134000357768,75.58720983154129,4.936086492270574,4.102383297808215,8.107314624023779,2.8158526853543755,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
759,192.44656432746334,183.74760104534073,6.1347152550366735,3.937298794182982,71.14796088902119,74.54131118305109,4.913426526421911,4.179303399337132,8.1183622520734,2.820308254355184,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
760,196.6353735041893,184.741548106663,6.140697159753202,3.9611366388000535,68.26001933484912,73.74571106373536,4.888279264039444,4.245849390784363,8.142190432222025,2.8275919304740014,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
761,202.07833131958375,185.43199830598883,6.144546518014837,3.9754485186565325,65.13224098841683,73.25030701095679,4.865190712275644,4.286907670857179,8.164884322400502,2.8331090492050377,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
762,204.66122085374082,185.57525851536616,6.143890418766634,3.982871702640852,63.27756482077082,73.03348175149227,4.850049757183607,4.270794435435116,8.176008658966161,2.838700496457808,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
763,205.80436133526612,185.4704318886015,6.136488413679354,3.998971926730906,64.03836042462758,72.97651896794724,4.847210406234874,4.2243859753516535,8.170357543959412,2.8502137556807408,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
764,210.92560686889888,185.04064386560916,6.121058719478027,4.006241625497405,66.49421115313304,73.11426200088997,4.85626586206304,4.161735917454771,8.148027853328264,2.8681632082241504,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
765,218.36842881004347,184.216282712113,6.099497884197743,4.0228784286372035,68.30721541279759,73.358127844203,4.873766150929426,4.120156362085873,8.112625360028488,2.8886330806819633,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
766,224.4732180323427,183.30203717217185,6.076593342863071,4.066313662171501,68.32489755762188,73.64553792511563,4.895758112625398,4.133048728534997,8.069933772790403,2.9081419801369206,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
767,228.16676143434006,183.49027882889393,6.066327088619387,4.143478646379306,67.3513346230763,72.45874116115851,4.91819902340585,4.221843715002778,8.025899968541554,2.9239481710818014,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
768,231.5345114794474,184.192024797955,6.075395779070357,4.21807357612259,70.74203768237093,70.79954408141383,4.93291589211927,4.317302101090297,7.985441465010578,2.941638929776325,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
769,234.1101752888072,185.5092786099407,6.105271537316111,4.326980722377188,76.81163587342931,68.66100013015745,4.938978184290106,4.428250991753897,7.950070262613837,2.9658845420759765,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
