Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_01_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_01_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
2501,5,1,14,112.39199771895437,137.23744202883557,94.37102347650955,8.673014301772705,121.58587411549527,182.83997866177074,0.0,2653.97213183039,9362.667815680315,11610.640000000001,2653.9721366677018,1569.9999999999363,270.666639157595,0.0,0.0,-387242.2848440895,-241390.35720256798,-4.043396764570322e6,-1760.891043299649,-79052.89018309597,0.0
2502,6,1,14,112.39199771895437,145.2355054731788,106.36811947101481,9.279551028856279,121.58587411540373,198.83610666598233,0.0,1440.898348798162,11121.861600919547,12156.76,1440.8983514219651,1569.9999999999893,270.6666391533474,0.0,0.0,-222640.48977823704,-323308.4784280602,-4.1280532993618785e6,-519.0467200220046,-104166.811150253,0.0
2503,7,1,14,112.39199771895437,149.43932831491034,112.67385400752387,9.485741564563591,121.58587411540235,207.24375271553643,102.72320965388205,925.7939589541182,12046.50278184127,12669.02,1028.5171704997201,1569.9999999999925,270.66663915303053,0.0,-16325.293272487057,-147131.86962077807,-372006.2427837297,-4.240630076091335e6,-264.46173841747986,-117366.81544809203,0.0
2504,8,1,14,112.39199771895437,144.65687716781065,105.50017621516702,8.806905772630301,121.58587411538589,197.67884899131056,2054.440616486959,331.74856158251197,10994.590769516588,12974.779999999999,2386.1891828251214,1569.9999999999886,270.66663915340797,0.0,-315282.2288325803,-50911.38924550212,-316909.887451604,-4.400067698200133e6,-1423.4738353827634,-102349.91660101572,0.0
2505,9,1,14,112.39199771895437,135.62478849434547,91.95204210526181,7.187049060891191,121.58587472697873,179.6146079195765,5615.449013578935,10.454570737711386,9007.960560091296,13100.62,5625.9035956893,1006.3779153091028,1022.1627747790384,0.0,-801952.5923269488,-1493.0364579037691,-226577.66019645007,-4.559008377874708e6,-7912.692985832393,55758.20710697881,0.0
2506,10,1,14,112.39199771895437,112.40533208741019,74.53744760562552,4.733741138662567,104.17128657680134,156.39515702387388,10854.23839956296,0.9980106649497024,3900.7835515439197,12983.02,10532.524634131425,886.499998877714,1181.9999985036068,0.0,-1.2714554266996563e6,-116.90604436194475,-76711.10659913032,-4.821450815002011e6,-27733.482394603103,83354.41390658924,0.0
2507,11,1,14,112.39199771895437,80.68145325068456,50.7445370926879,4.733741630969134,80.37837708210586,124.67127567118075,14107.100744284735,0.01636083051564924,1039.4275777543517,12660.52,10532.524634196989,529.9876352287162,706.6501803049498,0.0,-1.2049607592882023e6,-1.3974635269198863,-2842.327419775611,-5.108429889152643e6,-27733.47720937206,49832.83668386101,0.0
2508,12,1,14,112.39199771895437,-4.73385253671047,3.696131398202,4.73374082360088,80.37837696141678,124.67127076387474,15215.69058772814,0.0,5.1013179826487765e-11,12231.86,10532.524634181393,281.08474591700053,374.77966122266236,0.0,1.6997921101137763,0.0,4.078309642070174e-9,-5.986810822665187e6,-27733.485712998074,26429.3919586212,0.0
2509,13,1,14,112.39199771895437,-4.733852536715821,3.6961313982008437,4.733740823683382,80.37837696141678,124.67127076387474,14821.650587728156,0.0,5.1013179826487196e-11,11837.82,10532.524634032381,281.08474591700053,374.77966122266236,0.0,1.655771532896324,0.0,4.078309642070402e-9,-5.799781016295685e6,-27733.485712129113,26429.3919586212,0.0
2510,14,1,14,112.39199771895437,-4.733851032293894,3.6961313982006345,4.733706596062365,80.37837696141678,124.67127076387474,14674.45058171046,0.0,5.1013179826485593e-11,11690.62,10521.558,281.08474591700053,374.77966122266236,0.0,2.1195223417889792,0.0,4.0783095653249275e-9,-5.729813408574656e6,-27733.815807706254,26429.3919586212,0.0
2511,15,1,14,112.39199771895437,-4.73385253671618,3.696131398200703,4.733740823644589,80.37837696141689,124.67127076387474,14893.910587728149,0.0,5.101317982648575e-11,11910.08,10532.524634102003,281.08474591700053,374.7796612226624,0.0,1.6638444997515762,0.0,4.078309642070305e-9,-5.834108055412493e6,-27733.485712537702,26429.391958621243,0.0
2512,16,1,14,112.39199771895437,-4.733852536711081,3.6961313982010937,4.7337408235913365,80.37837696141689,124.67127076387474,15459.89058772814,0.0,5.101317982648756e-11,12476.06,10532.524634197724,281.08474591700053,374.7796612226624,0.0,1.7270726084680064,0.0,4.078309642070189e-9,-6.10252473687466e6,-27733.485713098584,26429.391958621243,0.0
2513,17,1,14,112.39199771895437,-4.733852536715068,3.6961313982012967,4.7337408235804554,80.37837696141689,124.67127076387474,16351.090587728144,0.0,5.1013179826485335e-11,13367.26,10532.524634217125,281.08474591700053,374.7796612226624,0.0,1.8266315838845912,0.0,4.0783096420702145e-9,-6.52355408777543e6,-27733.485713213187,26429.391958621243,0.0
2514,18,1,14,112.39199771895437,79.89505108901591,50.156283827926046,4.733741948619496,80.37837695746123,124.67127073223797,16161.517784180132,48.3626151814199,889.9700582387495,14116.02,10532.52463421915,281.0847459204087,374.7796612272066,0.0,-1.3677297437314442e6,-4092.8697509471885,-2083.698710400713,-5.68113233512593e6,-27733.4738637118,26429.39196635181,0.0
2515,19,1,14,112.39199771895437,119.25438152855125,79.67423453130938,4.733741200700357,109.30807350277259,163.24420625839903,11265.131238178688,0.0,5407.24872276377,14899.38,10532.524634186611,886.4999988777386,1181.9999985036345,0.0,-1.3967424745204253e6,0.0,-108586.56078459683,-5.3953842474606335e6,-27733.481741188552,83354.4139066824,0.0
2516,20,1,14,112.39199771895437,133.3349519634264,90.23466341991357,5.771303805680648,119.8685023960547,177.32477811605455,8457.394943093395,0.0,8504.305023523542,15188.699999999999,8457.39496019651,886.4999988782661,1181.9999985042352,0.0,-1.1764765440943025e6,0.0,-206527.59283160046,-5.280794655500605e6,-17881.871503849332,83354.41390676735,0.0
2517,21,1,14,112.39199771895437,135.86200807546427,92.30786966877045,6.89920963082699,121.58587411615227,180.0891068439296,6163.298272869363,38.28434354690731,9060.137323444316,14855.72,6201.582628947961,1569.9999999982958,270.6666391866862,0.0,-879879.9665219121,-5465.519503842481,-228720.7087885926,-5.133666528495164e6,-9614.900913555197,-74734.02142525822,0.0
2518,22,1,14,112.39199771895437,149.6242500612298,112.95123558233622,8.837878692536504,121.58587411537636,207.61359481525824,2259.8634592032113,64.37986831509677,12087.176620139517,14005.42,2324.243332201607,1569.9999999999927,270.6666391530196,0.0,-358102.774438191,-10201.770982097383,-374237.6601100988,-4.661969798986952e6,-1350.5259332605383,-117947.46754466367,0.0
2519,23,1,14,112.39199771895437,153.83993977039952,119.2747716747289,9.849464142709463,121.58587411540864,216.04497627248216,273.91284134936063,27.158978755476458,13014.428131637475,12909.5,301.07182070302935,1569.9999999999943,270.66663915279406,0.0,-44836.629724622835,-4445.6370433727325,-427147.8630324323,-4.260434309721527e6,-22.661044330194272,-131184.73643252405,0.0
2520,24,1,14,112.39199771895437,150.12445064970694,113.70153817258284,9.965568649265926,121.58587411541825,208.61399826909573,0.0,68.86273589282858,12197.19721632776,11860.06,68.86273601265528,1569.999999999993,270.6666391529906,0.0,0.0,-11024.236718062999,-380311.17900119117,-3.9737187288229363e6,-1.1855179133725642,-119518.10096718074,0.0
2521,1,2,14,28.470846018097994,138.01191520985287,95.53273427621944,9.425317807264685,121.58587411494065,184.38892637425042,0.0,1149.3647087701036,9533.015241496525,10276.380000000001,1149.3647108637874,1569.9999999998304,270.6666391652324,0.0,0.0,-169459.15238858922,-248707.4414132801,-3.587922132395273e6,-330.2596226470432,-81484.73809090274,0.0
2522,2,2,14,28.470846018097994,140.6098090553011,99.42957528114361,9.59900433763176,121.58587411475948,189.58471439989353,0.0,801.9915539877214,10104.428396902162,10500.42,801.9915554474487,1569.9999999999188,270.6666391581843,0.0,0.0,-120466.19967564988,-274215.38558745687,-3.635924423579035e6,-160.79752123813068,-89642.12529207443,0.0
2523,3,2,14,28.470846018097994,135.62478674844357,91.95204210562325,8.799704356608226,121.58587472624309,179.61460792149555,0.0,2400.591948704765,9007.960560188209,10606.519999999999,2400.591953081843,1371.983736565138,534.6883464381926,0.0,0.0,-346704.2705425703,-226577.64446943474,-3.724130153718897e6,-1440.70963154516,-28405.19897449296,0.0
2524,4,2,14,28.470846018097994,137.13156987374884,94.21221564141076,8.963140829425571,121.58587411513274,182.62823483993674,0.0,2073.71891463368,9339.381033958127,11007.1,2073.7189184142344,1569.9999999997312,270.66663917307125,0.0,0.0,-302959.36491310835,-240400.34623189387,-3.8426837842301587e6,-1075.0769396042087,-78720.45238101843,0.0
2525,5,2,14,28.470846018097994,140.39301667603397,99.10438599030275,9.070312421113202,121.58587411474878,189.15112867792382,0.0,1859.3756732619836,10056.744275699046,11510.119999999999,1859.3756766513648,1569.9999999999152,270.6666391584825,0.0,0.0,-277908.47816798545,-272029.99569046404,-3.973515952878847e6,-864.3189943363286,-88961.3957085484,0.0
2526,6,2,14,28.470846018097994,140.17571415512197,98.77843183942248,8.799704356612732,121.58587411474795,188.716523142513,0.0,2400.5919487047813,10008.947999269236,12003.539999999999,2400.591953081837,1569.999999999911,270.6666391588089,0.0,0.0,-357629.19023419556,-269849.8373250859,-4.139058992445926e6,-1440.7096315343442,-88279.06501791373,0.0
2527,7,2,14,28.470846018097994,137.47359575242547,94.72525350524131,8.268335664967381,121.58587411500369,183.31228533561566,68.48999863294696,3394.839622787567,9414.610324616147,12471.939999999999,3463.3296277508134,1569.999999999781,270.6666391691419,0.0,-9981.864683540285,-494770.4834773534,-243607.51452724054,-4.326970952986994e6,-2998.6613692237297,-79794.41165975042,0.0
2528,8,2,14,28.470846018097994,135.62478767934533,91.95204210618688,7.840967693631172,121.58587472621146,179.61460792134866,1164.1885172138007,3153.877310069253,9007.960560297599,12798.460000000001,4318.065835390326,1509.2167953567284,351.7109347162196,0.0,-167021.18501862336,-452473.3906427766,-226577.6528549611,-4.458690856912907e6,-4661.420499943932,-59996.60420638,0.0
2529,9,2,14,28.470846018097994,135.62478795352493,91.95204210560763,7.632211493645111,121.585874726198,179.61460792139516,2876.2027171266323,1859.3756732619613,9007.960560181606,12922.6,4735.578399596985,1362.5305133113711,547.2926441098801,0.0,-412036.1710573589,-266368.57979657024,-226577.6553247599,-4.499933126741778e6,-5606.422410825828,-26229.04252061475,0.0
2530,10,2,14,28.470846018097994,135.6247881199393,91.9520421053697,7.4565617120143,121.58587472619521,179.61460792139567,3013.159137801336,2073.718914633669,9007.960560121011,12806.599999999999,5086.878062311719,1128.880681984364,858.8257525458757,0.0,-431126.8766951006,-296710.50147783913,-226577.65682381415,-4.4613963340131845e6,-6469.078324791073,27557.75323295669,0.0
2531,11,2,14,28.470846018097994,80.6814529282222,50.74453708618815,4.733741536717303,80.37837708258753,124.67127567215047,4862.1533349803385,9559.48605788148,1039.427576134455,12488.48,10532.524634079975,286.7064927930787,382.27532372408535,0.0,-415301.77262569976,-816525.3606188246,-2842.3270845994703,-5.041698622846955e6,-27733.478202081787,26957.98332227856,0.0
2532,12,2,14,28.470846018097994,80.68145264227823,50.744537092437774,4.7337414486263,80.37837708270982,124.67127567282272,5444.235805291541,8268.48563881738,1039.4275777131138,12065.64,10532.524633916039,429.7454669692542,572.993955958986,0.0,-465020.45798562886,-706254.3056774432,-2842.326787381302,-4.877372051979222e6,-27733.479129902444,40407.42509337106,0.0
2533,13,2,14,28.470846018097994,114.9427637617922,76.44052218876128,5.504480369860651,106.07436116046347,158.93258980536265,5718.172223232666,3272.8696308459184,4458.898112109708,11676.94,8991.041871623302,886.4999988780897,1181.9999985040674,0.0,-688738.085758541,-394208.12743757083,-87317.11768861767,-4.325851584414879e6,-20209.69674496653,83354.4139037191,0.0
2534,14,2,14,28.470846018097994,-4.733845027176791,-8.701036172838352,4.733707778739891,80.37837696186044,124.67127076430982,6926.160048746573,7534.330508947853,2.0134761818242103e-10,11476.66,10328.994,281.084745916746,374.7796612223083,0.0,0.9506046404130757,1.0340750854375074,1.609697451327219e-8,-5.628016573925098e6,-27723.47149263334,26429.391958640066,0.0
2535,15,2,14,28.470846018097994,101.7814413865899,66.5695299732081,4.733705955517585,96.20336894362649,145.77126685148465,6505.701112851695,4190.695865309729,2676.3629858377267,11599.759999999998,10439.784,886.4999988780132,1181.9999985039858,0.0,-692955.712599111,-446372.58755942644,-43545.75136111121,-4.45104666738949e6,-27731.69981321881,83354.4139020259,0.0
2536,16,2,14,28.470846018097994,109.12886241072745,72.0800957588203,4.733741045533453,101.71393473027845,153.11868789941556,6060.575063215217,4631.489362679181,3193.6355381999,12112.7,10532.524633375586,886.4999988780376,1181.9999985040092,0.0,-690072.8551397776,-527353.4367146301,-65110.38139321067,-4.551107951665081e6,-27733.48337548779,83354.413902859,0.0
2537,17,2,14,28.470846018097994,-4.7338480893915245,-8.701036172673984,4.733742157308371,80.3783769618604,124.67127076430982,9888.522855251202,6052.867714693015,2.0134761818294267e-10,12957.56,10532.524634142577,281.084745916746,374.7796612223083,0.0,1.0475118253671099,0.6411928860688931,1.609697512988354e-8,-6.330246169207176e6,-27733.471665691082,26429.39195864005,0.0
2538,18,2,14,28.470846018097994,80.68145335239957,50.74453709282481,4.733741661396373,80.37837708288431,124.67127567300402,8936.777780341974,5955.604102828191,1039.4275778042797,13924.179999999998,10532.524634171015,769.1852459709874,1025.5803279612967,0.0,-763336.6169028683,-508699.0858680331,-2842.327525500994,-5.596313435019083e6,-27733.476888896403,72323.73020409315,0.0
2539,19,2,14,28.470846018097994,121.33106966115398,81.23175105805929,4.733741030425869,110.86559003101547,165.32089496577115,5820.8954328866075,4785.003035970654,5864.021494363076,14696.92,10532.524632894174,886.4999988782075,1181.999998504201,0.0,-733810.0808023319,-603220.5018882754,-120289.97709512874,-5.295267653817593e6,-27733.48353460878,83354.41390401765,0.0
2540,20,2,14,28.470846018097994,80.68145381921869,50.7445370930529,4.7337418013558645,80.37837708307971,124.67127567324162,9861.263090635743,5955.604102828191,1039.4275778602573,14982.3,10532.524634191479,836.0025898611602,1114.6701198148608,0.0,-842301.7159526036,-508699.08948176634,-2842.328010725658,-6.00176961283182e6,-27733.4754147696,78606.32542779837,0.0
2541,21,2,14,28.470846018097994,123.37477757268593,82.76453214078991,4.943354095567589,112.39837111437598,167.3646030768562,6334.487904564656,3778.8119555676367,6313.540103884525,14653.84,10113.299879832854,886.4999988782728,1181.9999985042755,0.0,-812829.6529888868,-484890.09006409853,-132733.62681310007,-5.250586965982271e6,-25569.667802796794,83354.41390407746,0.0
2542,22,2,14,28.470846018097994,136.4257564729948,93.15349327939968,7.481518420471572,121.58587411557296,181.21660497325848,3218.6055571091993,1818.3590710087867,9184.135314457417,13815.1,5036.964637944282,1569.999999999492,270.6666391917627,0.0,-463180.754680552,-261675.09868668963,-233863.28735130583,-4.78424329673743e6,-6342.749466423462,-76504.19348792551,0.0
2543,23,2,14,28.470846018097994,140.41553709978825,99.13816573262119,8.460819245017781,121.58587411472533,189.19616833438542,821.76210063963,2256.600278808406,10061.697567125817,12734.06,3078.3623852249593,1569.9999999999154,270.6666391584501,0.0,-122340.94732548193,-335954.42723566893,-272256.5331539365,-4.37627477053457e6,-2369.0773965074404,-89032.10796920341,0.0
2544,24,2,14,28.470846018097994,135.8935831876438,92.35523494889351,8.481101808565047,121.58587411284233,180.15226081439573,0.0,3037.797217134956,9067.082729844244,11698.880000000001,3037.7972226748957,1569.9999998635085,270.66663927070255,0.0,0.0,-438581.01630621916,-229006.89266262762,-4.0885575359497387e6,-2307.0517159441915,-74833.17314032075,0.0
2545,1,3,14,64.0064141965461,147.16681494497826,109.26508464871173,9.989799032128992,121.58587411523048,202.69872690271262,0.0,20.401955727631723,11546.657996581871,11161.060000000001,20.401955757169095,1569.9999999999843,270.6666391534553,0.0,0.0,-3206.302280665451,-345198.4024264596,-3.7822807729857024e6,-0.10405974550522501,-110231.12492195284,0.0
2546,2,3,14,64.0064141965461,148.84575683027327,111.7834974834305,9.994772723079548,121.58587411522535,206.05661068288111,0.0,10.454570737633265,11915.945381589721,11520.4,10.454570746370411,1569.9999999999864,270.6666391532555,0.0,0.0,-1660.6095522186542,-364894.54191057663,-3.87953782281252e6,-0.027324424003012382,-115503.00245684318,0.0
2547,3,3,14,64.0064141965461,150.7703299202105,114.67035712553387,10.591173262141305,121.58587411522043,209.90575687288418,0.0,0.0,12339.259952346352,11933.26,0.0,1569.9999999999882,270.6666391530602,0.0,0.0,0.0,-388234.96033940814,-3.989445084991849e6,0.0,-121546.16197517322,0.0
2548,4,3,14,64.0064141965461,153.4915463558174,118.75218177866846,9.999869104706601,121.58587411521383,215.34818974440455,0.0,0.2617732889986623,12937.79817905629,12532.060000000001,0.2617730678031904,1569.99999999999,270.6666391528125,0.0,0.0,-42.797685548148124,-422627.07777257916,-4.146149071771616e6,-1.7133577757455498e-5,-130090.78158349221,0.0
2549,5,3,14,64.0064141965461,155.86553193240235,122.3131601422975,9.998961092946692,121.585874115208,220.09616089649708,0.0,2.077825482904182,13459.962126858758,13056.039999999999,2.0778254544643655,1569.9999999999911,270.66663915259767,0.0,0.0,-344.63747031705316,-453960.9803931059,-4.279958154867277e6,-0.0010793278653835614,-137545.09629230527,0.0
2550,6,3,14,64.0064141965461,158.21151763369338,125.83213868757615,9.994093748844385,121.58587411520148,224.78813229084744,0.0,11.81251967542487,13975.967432648134,13581.78,11.812519687248132,1569.999999999992,270.66663915236165,0.0,0.0,-1986.932093973097,-486143.08170082513,-4.4115150390725555e6,-0.03488380271312508,-144911.49138146586,0.0
2551,7,3,14,64.0064141965461,160.28666718465382,128.94486297184855,9.96322087021762,121.5858741151935,228.93843133723885,0.0,73.55829426796441,14432.401657942559,14099.960000000001,73.55829439648421,1569.9999999999927,270.66663915210717,0.0,0.0,-12523.291364628232,-515618.8465045763,-4.541433314161069e6,-1.3527043875487834,-151427.46088433353,0.0
2552,8,3,14,64.0064141965461,161.6684556286378,131.01754559248462,9.93002475400591,121.58587411518663,231.7020081653331,0.0,139.95054474399015,14736.329407345083,14470.28,139.95054499402002,1569.9999999999932,270.666639151895,0.0,0.0,-24015.300806791893,-535771.3260514217,-4.634015925788036e6,-4.896535051932688,-155766.27650446916,0.0
2553,9,3,14,64.0064141965461,161.12674314954828,130.2049767150074,9.81369928016387,121.5858741151849,230.61858299511138,0.0,372.6015555298602,14617.178396134845,14583.779999999999,372.60155620466384,1569.999999999993,270.6666391519836,0.0,0.0,-63692.67475227326,-527820.7563611933,-4.67619472692998e6,-34.70795821145657,-154065.29898721076,0.0
2554,10,3,14,64.0064141965461,149.2752066599514,112.42767032275795,8.688882235945595,121.58587411517603,206.91550780200131,1643.5477778711988,978.6885242051309,12010.40364515989,14226.64,2622.2363071818854,1569.9999999999868,270.66663915320936,0.0,-259621.52728830004,-154597.64103893354,-370032.1164564693,-4.736638766811269e6,-1719.029791218869,-116851.47093388092,0.0
2555,11,3,14,64.0064141965461,134.8519807916745,91.37243581132036,6.751600715635192,121.0062748093839,178.8418080011639,5718.172223232824,778.6282879259481,8837.97945955543,13561.78,6496.800524142062,886.4999988808753,1181.999998507212,0.0,-809713.6664853834,-110256.55423321898,-219681.9356420521,-4.722154757978585e6,-10552.097910660843,83354.41390635743,0.0
2556,12,3,14,64.0064141965461,116.1485140155286,77.34483441529403,5.043364364278194,106.97867338677234,160.13833943795797,9724.306669961285,188.96759314858167,4724.105700603762,12864.38,9913.27428313115,886.4999988778229,1181.9999985037393,0.0,-1.1785069912738919e6,-22901.33756658772,-92853.29872406111,-4.7311460382884145e6,-24568.236825305037,83354.41390589825,0.0
2557,13,3,14,64.0064141965461,80.68145302302939,50.74453709267423,4.733741562688961,80.37837708227585,124.6712756716368,13422.271487727921,259.2209996403433,1039.4275777560483,12292.179999999998,10532.52463413975,558.6299445571702,744.8399260762183,0.0,-1.1464659309066196e6,-22141.41212498435,-2842.3271831445454,-4.965466945338878e6,-27733.477928534652,52525.97031202473,0.0
2558,14,3,14,64.0064141965461,-4.733848090619718,-3.155200151410158,4.733742157391101,80.37837696153142,124.67127076399632,14788.491460044896,157.43910990003806,8.956397672972278e-11,11962.1,10532.524634047395,281.08474591693454,374.77966122257067,0.0,1.5665926467336249,0.016678033222206068,7.1602987856754025e-9,-5.858811968732302e6,-27733.47166481972,26429.39195862349,0.0
2559,15,3,14,64.0064141965461,-4.73384809062132,-3.1552001514123553,4.7337421573639915,80.37837696153139,124.67127076399615,14895.826440907567,142.24412903735248,8.95639767297172e-11,12054.24,10532.524634095404,281.0847459169347,374.7796612225709,0.0,1.5779634154896485,0.015068383924813133,7.1602987856751e-9,-5.902552063535891e6,-27733.47166510525,26429.391958623535,0.0
2560,16,3,14,64.0064141965461,80.68145288013426,50.74453709292434,4.73374151970646,80.37837708246731,124.67127567193072,13148.358646378514,248.2592431546515,1039.427577818253,12587.28,10532.524634164804,848.6172437306446,1131.4896583075174,0.0,-1.1230696098192474e6,-21205.111515611883,-2842.327034615402,-5.080030439542944e6,-27733.478381248897,79792.43609252713,0.0
2561,17,3,14,64.0064141965461,84.36118162515956,53.50433383967672,4.733741577753381,83.13817280553953,128.35100533886438,13456.52827534031,331.74856158225674,1449.9431200620568,13465.22,10532.524634193698,886.4999988779874,1181.9999985039738,0.0,-1.1989083532692716e6,-29557.112616847997,-7605.195452038897,-5.370027942896769e6,-27733.47776986828,83354.41389774485,0.0
2562,18,3,14,64.0064141965461,125.1935433415452,84.12860656244197,5.235422504035505,113.76244553501289,169.18336896879515,9142.22419965009,386.9336431140759,6713.582121764599,14469.74,9529.157861964593,886.4999988779329,1181.9999985038646,0.0,-1.1924108478888029e6,-50467.35492223192,-144580.233338219,-5.161635258584609e6,-22701.19871504925,83354.41390603915,0.0
2563,19,3,14,64.0064141965461,143.8497540153685,104.28948953017166,7.508071661123404,121.58587411515222,196.06460007624543,4519.750494998042,464.10768093949525,10817.061766421206,15394.92,4983.858185922323,1569.9999999999782,270.66663915402256,0.0,-684099.6075231516,-70246.32946676105,-308107.5587335271,-5.186650092655723e6,-6209.706846095709,-99815.54580435116,0.0
2564,20,3,14,64.0064141965461,161.86171457142348,131.30743286685885,9.160448787378089,121.58587411515703,232.0885245311935,1198.4217282347083,480.6812023126635,14778.837018495871,16051.94,1679.1029338437431,1569.9999999999932,270.66663915186126,0.0,-204956.6765788936,-82207.13910542149,-538623.3570526792,-5.105694497197885e6,-704.8462386148567,-156373.10719888215,0.0
2565,21,3,14,64.0064141965461,166.05098406240606,137.59133793697688,9.70575872970496,121.58587411514286,240.46706462811835,0.0,588.4827149756859,15700.277236293183,15882.76,588.4827160444587,1569.999999999994,270.666639150628,0.0,0.0,-103429.8051735848,-602465.8837173576,-4.988704490850979e6,-86.57792514483117,-169527.41515120797,0.0
2566,22,3,14,64.0064141965461,159.3515914481978,127.54224859095939,9.394804868066542,121.58587411517692,227.06827882900654,0.0,1210.3906068176273,14226.729343318813,15031.12,1210.3906090212654,1569.9999999999925,270.6666391522293,0.0,0.0,-204249.05303553102,-502219.6365303127,-4.837908896183165e6,-366.261147715928,-148491.32144639842,0.0
2567,23,3,14,64.0064141965461,156.4537990096285,123.1955602739019,9.644356549195885,121.5858741151941,221.27269440542761,0.0,711.287109276571,13589.352841770993,13894.64,711.2871105694579,1569.9999999999914,270.66663915254173,0.0,0.0,-118143.47692360642,-461917.07912722905,-4.532124510216855e6,-126.48226409984727,-139392.2539013368,0.0
2568,24,3,14,64.0064141965461,150.15797744619624,113.75182774621318,9.510655877969656,121.58587411520477,208.68105103359022,0.0,978.6885242051331,12204.571426355382,12777.259999999998,978.6885259859841,1569.9999999999877,270.6666391531193,0.0,0.0,-156265.85910987845,-380720.2348837862,-4.265949514711314e6,-239.45766976562845,-119623.37380747875,0.0
2569,1,4,14,49.30436270903817,123.72216826185755,83.02507693190009,7.198175807878051,112.6589159046207,167.71199612889896,0.0,5603.64991548517,6389.950058016607,10220.6,5603.649925706346,886.499998877995,1181.999998503941,0.0,0.0,-733631.7749816632,-134940.15705559286,-3.7152093766128584e6,-7850.218803559226,83354.41390548876,0.0
2570,2,4,14,49.30436270903817,123.61667261312958,82.94595510570022,7.066863817136279,112.57979407839449,167.60650036059374,0.0,5866.273967885648,6366.746005136967,10460.02,5866.273978586136,886.4999988779927,1181.9999985039383,0.0,0.0,-766625.4277921043,-134267.27120106376,-3.800212109132712e6,-8603.287867223706,83354.41390549176,0.0
2571,3,4,14,49.30436270903817,121.76355986551216,81.55612032500534,6.744645526283291,111.18995929734731,165.75338731922454,0.0,6510.710723430274,5959.149248416831,10696.859999999999,6510.710735306986,886.4999988779568,1181.9999985038974,0.0,0.0,-836679.7508931428,-122846.67135082721,-3.9029137296924973e6,-10597.332749546593,83354.41390546528,0.0
2572,4,4,14,49.30436270903817,119.1709773375261,79.61168305170496,6.1919931788443066,109.24552202366256,163.16080428768416,0.0,7616.015715460635,5388.904254370074,11231.92,7616.015729355115,886.4999988779202,1181.9999985038555,0.0,0.0,-954766.3535895052,-108136.34021314047,-4.1197460826150943e6,-14500.915949967202,83354.41390542785,0.0
2573,5,4,14,49.30436270903817,124.13605235006364,83.33548948746065,6.450363345943618,112.96932846024535,168.12587953636742,0.0,7099.275242559036,6480.984728213741,11807.26,7099.275255510094,886.4999988780048,1181.999998503952,0.0,0.0,-927068.9079651871,-137603.68636173406,-4.263659118644688e6,-12599.920375819645,83354.41390551694,0.0
2574,6,4,14,49.30436270903817,132.46103867772717,89.5792296538812,7.066863817141776,119.21306863310019,176.45086643340898,0.0,5866.273967885669,8312.086005130432,12405.36,5866.273978586123,886.4999988787389,1181.999998504788,0.0,0.0,-818508.9021993396,-199179.5763673772,-4.367086933316871e6,-8603.287867191459,83354.4139056557,0.0
2575,7,4,14,49.30436270903817,128.86188837957636,86.87986647488597,6.399652965207505,116.5137054494145,172.85171552185645,0.0,7200.696031297558,7520.4439392884415,12948.14,7200.696044433745,886.4999988782008,1181.9999985041754,0.0,0.0,-973977.2439485757,-170687.82059198793,-4.5959803167723715e6,-12962.498770938131,83354.4139055927,0.0
2576,8,4,14,49.30436270903817,132.44239161059036,89.56524403450794,6.599623163132563,119.1990830136592,176.4322189408059,0.0,6800.755527875582,8307.984443435515,13335.74,6800.75554028168,886.4999988787326,1181.999998504781,0.0,0.0,-945590.7505793545,-199024.6189542876,-4.679350248818485e6,-11562.562632703732,83354.41390566865,0.0
2577,9,4,14,49.30436270903817,119.9800785062162,80.21850822253835,5.1584552454968655,109.8523471945633,163.96990451550002,0.0,9683.092132881116,5566.867833177917,13476.960000000001,9683.092150555774,886.4999988779306,1181.9999985038676,0.0,0.0,-1.2117279516914908e6,-112568.48827517801,-4.894477717622866e6,-23440.555609855073,83354.4139054745,0.0
2578,10,4,14,49.30436270903817,126.50475332798814,85.11201486787058,5.948274227439806,114.74585384129792,170.49458004438353,273.91284134927406,7829.54091530358,7001.98621223267,13332.44,8103.453771491793,886.4999988780778,1181.9999985040354,0.0,-36280.58512302096,-1.0370463986010556e6,-153572.20268325112,-4.757410521097798e6,-16416.481736027272,83354.41390556999,0.0
2579,11,4,14,49.30436270903817,111.22825336127568,73.65463879960684,4.733741043314192,103.28847777074381,155.21807861733612,3355.5619777839643,7616.015715460607,3641.8822697994624,12840.460000000001,10532.524634050727,886.4999988778599,1181.9999985037875,0.0,-389117.6592920386,-883168.3717815113,-72271.97368954157,-4.785911295580175e6,-27733.483398862205,83354.41390523728,0.0
