iter,elec_primal,elec_dual,H2_primal,H2_dual,elec_GC_primal,elec_GC_dual,H2_GC_primal,H2_GC_dual,EP_primal,EP_dual,cap_primal,cap_dual,cap_primal_Green_Coalition,cap_dual_Green_Coalition
431,231.53470881168565,250.15699996470158,0.0,0.0,29.056444772004564,35.96912295125167,2.8742734343683374,2.5400629809132784,15.253781990001757,20.574806724635167,0.0,Inf,0.0,Inf
432,227.46141432193306,249.9680189646044,0.0,0.0,33.575475576980054,35.90589329210661,2.8053229593798705,2.638425811181954,15.43139657489891,20.498407903075055,0.0,Inf,0.0,Inf
433,222.97334102622764,249.6653768674817,0.0,0.0,41.368894920096,35.84696991467172,2.741981480105525,2.7723780950087695,15.566875502597549,20.379652228511247,0.0,Inf,0.0,Inf
434,218.91838348503592,249.2215156339515,0.0,0.0,46.163750454379205,35.795909358453784,2.7120186100802655,3.4928433773527083,15.766203374987814,20.52467021801548,0.0,Inf,0.0,Inf
435,216.4172089244597,248.8672159108273,0.0,0.0,45.53545664066956,35.76091138021126,2.803320754991695,3.790449593630673,16.01955297198669,20.744305395645373,0.0,Inf,0.0,Inf
436,214.05525162249367,248.3435336503078,0.0,0.0,40.94390570540838,35.73515950302915,2.9553015588283436,3.317539115875893,16.21398469360175,20.83977500737401,0.0,Inf,0.0,Inf
437,209.28302515039817,248.12979613882956,0.0,0.0,39.09083087626495,35.685878166604894,3.0462685850958886,2.7699799079765612,16.306256828249637,20.92261578327197,0.0,Inf,0.0,Inf
438,204.26017077498042,248.02391538309973,0.0,0.0,41.11181085522552,35.645834291416186,3.099972101134235,2.3557447364186275,16.380919936750697,20.957555081145014,0.0,Inf,0.0,Inf
439,203.77318738317845,247.90448283126088,0.0,0.0,42.72685412841442,35.61196173722706,3.031927958821576,1.9053304801846973,16.47326116656928,21.143667852178666,0.0,Inf,0.0,Inf
440,208.7948013124239,247.55741261646386,0.0,0.0,40.88072538910483,35.58530007906502,2.9158729219547666,1.794234504275599,16.57473174696562,21.469741181806874,0.0,Inf,0.0,Inf
441,216.11401720812592,247.2212856839268,0.0,0.0,36.11240252722857,35.56591407700747,2.7882449562934934,1.9305983592413165,16.72661247228795,21.62699227078055,0.0,Inf,0.0,Inf
442,223.05894159898864,247.00042089657978,0.0,0.0,31.822288449459098,35.53320209982661,2.653002123629904,2.0525414743986583,16.873269578466793,21.73730199112772,0.0,Inf,0.0,Inf
443,227.44936014433912,246.5370961023007,0.0,0.0,30.635495203718303,35.51068232314654,2.5177004128033498,2.266382387230503,17.05298651636022,21.816512817286025,0.0,Inf,0.0,Inf
444,228.85583143165837,246.4507645005252,0.0,0.0,29.10041303520769,35.49147858209958,2.4485663823456685,2.1198542278694132,17.220909734668204,21.85255893307307,0.0,Inf,0.0,Inf
445,227.0126777130803,246.48977772711757,0.0,0.0,28.016455168776417,35.45720251944646,2.3986308614079483,2.1354341902303373,17.367924233717112,21.78415434863347,0.0,Inf,0.0,Inf
446,225.6190650668098,246.28269507784063,0.0,0.0,29.559736758341383,35.41469281507423,2.354333563129623,2.2477533536377816,17.48857915592067,21.675959842624515,0.0,Inf,0.0,Inf
447,225.9445012852936,246.04334281037242,0.0,0.0,33.49530172669529,35.36045820559775,2.320624922833902,2.4242455888901024,17.55692014502137,21.562424562960846,0.0,Inf,0.0,Inf
448,226.11754847744413,245.7891131685441,0.0,0.0,38.163960620295185,35.31644281552442,2.3246411758777867,2.447881103235009,17.661015060745598,21.590185261597448,0.0,Inf,0.0,Inf
449,226.271710627106,245.49317234037457,0.0,0.0,39.86870816598652,35.280205984079146,2.349251624758365,2.6771899148436185,17.723752078463896,21.716941690496554,0.0,Inf,0.0,Inf
450,227.06282667667162,245.26991435621107,0.0,0.0,37.37446864387809,35.25179342063139,2.3928096407032164,2.4943390724584944,17.80028385168974,21.84406841197274,0.0,Inf,0.0,Inf
451,226.69509133796652,245.24586963520665,0.0,0.0,33.887309540475826,35.19963518731363,2.4242356151454167,2.0346896151563647,17.833702537640235,21.845364704874214,0.0,Inf,0.0,Inf
452,225.69521664288337,244.85487126797426,0.0,0.0,39.60779469454778,35.1461067489937,2.440901228668343,1.6281112735677397,17.82565756724936,21.75877474341227,0.0,Inf,0.0,Inf
453,226.64506259610445,244.31436033488436,0.0,0.0,46.04612282187284,35.09063229877207,2.3823732029547866,1.5644468430900629,17.87571785261375,21.688763666703828,0.0,Inf,0.0,Inf
454,230.23286123168737,243.90709357499412,0.0,0.0,47.44805246508143,35.060659978287966,2.2945660729340958,1.7231829583026492,17.939403819959104,21.653502338457997,0.0,Inf,0.0,Inf
455,232.80974228408067,243.67977901968604,0.0,0.0,43.96736814683236,35.041231165024854,2.191900080205432,1.9274104259425096,18.038950776576186,21.590263219231247,0.0,Inf,0.0,Inf
456,233.56816499185814,243.45550241157522,0.0,0.0,37.4057335141152,35.027782760117105,2.143086603755638,1.5777494078707055,18.129416108737804,21.57973387902409,0.0,Inf,0.0,Inf
457,233.39951831586689,243.29796586680067,0.0,0.0,33.88055116013695,35.006638040529864,2.0564233216065526,1.8256948020787633,18.20649669636786,21.655890614134847,0.0,Inf,0.0,Inf
458,230.93361450981058,243.34479868027367,0.0,0.0,31.893381240775398,34.99513110766328,2.007162901660009,1.5240926808650495,18.19200166168373,21.679231876129535,0.0,Inf,0.0,Inf
459,227.48908397853273,243.40772275338057,0.0,0.0,30.160097663775634,34.96973156046377,1.9144032593815767,1.7950048847327134,18.120247756490183,21.65391463092265,0.0,Inf,0.0,Inf
460,225.27781238969692,243.33632920012272,0.0,0.0,31.005300433243548,34.93589811172708,1.8608143051896389,1.5582481156923333,18.076482119420046,21.65979056840649,0.0,Inf,0.0,Inf
461,223.68707666625457,242.87749227583558,0.0,0.0,33.27750902433051,34.90525026129902,1.8251214895974617,1.536213116314951,18.079539121404647,21.704041429192063,0.0,Inf,0.0,Inf
462,222.98100652201737,242.3914462013371,0.0,0.0,32.934510768466744,34.88567170879383,1.8116249315616824,1.8487621008317414,18.15599574487035,21.86268093272182,0.0,Inf,0.0,Inf
463,223.94377953430364,241.8673851617259,0.0,0.0,29.887774688323535,34.862321042964574,1.8044056138966214,2.295455363181501,18.243578655924907,21.995230885195124,0.0,Inf,0.0,Inf
464,226.55376883665366,241.47038766429785,0.0,0.0,26.642528136174686,34.84243899474413,1.864196510818747,2.2937874177125823,18.33989853184043,22.065819064316873,0.0,Inf,0.0,Inf
465,228.8077736059241,241.20110463035013,0.0,0.0,24.655395832477332,34.81076928678719,1.9516173743499323,2.1405227517057654,18.379078114892813,22.070136946367153,0.0,Inf,0.0,Inf
466,231.5997821737519,240.67985303281537,0.0,0.0,24.84807002234624,34.77760297735306,1.9936974864895245,2.057296986610974,18.439844902176382,22.10769344473007,0.0,Inf,0.0,Inf
467,237.7497838772762,240.0873849207437,0.0,0.0,24.773972943048097,34.74190805483997,2.029879299055275,2.6548651792033184,18.560382978960735,22.410709764978805,0.0,Inf,0.0,Inf
468,244.66664850725527,239.56625281566545,0.0,0.0,28.026633319202055,34.67743961970682,2.129447066587096,2.776184087514677,18.658310490511578,22.56719278140874,0.0,Inf,0.0,Inf
469,249.42571923856354,239.11252859224453,0.0,0.0,36.99781733594075,34.61726291998806,2.25646705779159,2.367120369252554,18.724116049135247,22.628729444015374,0.0,Inf,0.0,Inf
470,251.65446093378185,238.63928322374943,0.0,0.0,41.39992673161158,34.56633872363735,2.3193202284294205,1.6636845893136243,18.780781552082754,22.609849446688955,0.0,Inf,0.0,Inf
471,251.8651895494125,238.28005998530975,0.0,0.0,42.14831634562452,34.507958391031806,2.2816196649180904,1.3541619353070555,18.82457350333635,22.524902267181815,0.0,Inf,0.0,Inf
472,251.81142722413762,238.09745532084793,0.0,0.0,41.962307199173786,34.46540415567319,2.201689576550994,1.4091804291480117,18.83433432758524,22.445104749157988,0.0,Inf,0.0,Inf
473,253.83047474632951,237.85192688007848,0.0,0.0,41.41949132504611,34.42993190511654,2.110090539956442,1.5046274746790846,18.886639800029243,22.409271213617625,0.0,Inf,0.0,Inf
474,257.6273636947329,237.10117856174287,0.0,0.0,40.004160466564635,34.40807447523382,2.013556185677379,1.763289413816745,18.95997494408042,22.34107085268929,0.0,Inf,0.0,Inf
475,261.1054674144488,236.29925946192864,0.0,0.0,37.914711256938965,34.392314563494665,1.9748186648728787,1.4455850809005437,18.954655334817254,22.36478029424457,0.0,Inf,0.0,Inf
476,263.9296511671172,236.01527221872396,0.0,0.0,34.1634814828632,34.38254238626007,1.9066737903058404,1.6631972927777814,18.941435755940923,22.450342616703253,0.0,Inf,0.0,Inf
477,265.83658298305687,235.80657010869763,0.0,0.0,30.233696544221207,34.36484012113266,1.875281227714974,1.528458568561792,18.922713132526365,22.528472379796746,0.0,Inf,0.0,Inf
478,265.5164310510964,235.4086071147677,0.0,0.0,29.207396632574362,34.34044494851565,1.8001811167275972,1.8805934654839327,18.922764353452063,22.568860017363406,0.0,Inf,0.0,Inf
479,264.61666068196024,235.13803877229472,0.0,0.0,32.50387323903447,34.29172145005445,1.7642729054859108,1.7579261090340859,18.89907059828287,22.626228711968295,0.0,Inf,0.0,Inf
480,265.9196127717281,234.66168677131202,0.0,0.0,38.04402497283616,34.257061446597106,1.7508379983577762,1.671442642238118,18.83098518720313,22.743584369275123,0.0,Inf,0.0,Inf
481,269.82931369050806,234.09868511327707,0.0,0.0,39.788837590414836,34.219702906305294,1.7497914444556697,1.7458114168947005,18.78924469841157,22.83245771910877,0.0,Inf,0.0,Inf
482,274.5897077821408,233.4541622587999,0.0,0.0,38.3119056016185,34.18942648332958,1.7474925522179536,1.7472776428609138,18.807147757901507,22.855517308492562,0.0,Inf,0.0,Inf
483,279.4136679594632,233.06097679825518,0.0,0.0,33.83087162069177,34.16868271132452,1.7427842832496085,1.781606961045075,18.80834724517512,22.84815153926244,0.0,Inf,0.0,Inf
484,284.2390459871456,232.6015260230031,0.0,0.0,28.799583085390708,34.142807787992005,1.737814119075599,1.914487466661579,18.788486335454127,22.82098270300567,0.0,Inf,0.0,Inf
485,285.78685692577204,232.1964220557459,0.0,0.0,27.43998384165752,34.11521074039959,1.7491980489960102,1.8909996563806415,18.812104124336063,22.4267147548514,0.0,Inf,0.0,Inf
486,282.558115038546,231.72932458929475,0.0,0.0,31.140801652244015,34.06885577396821,1.7665508958116072,1.7473358868043505,18.917818355765373,21.976910600736733,0.0,Inf,0.0,Inf
487,274.6593251012835,231.278098756387,0.0,0.0,34.528469655901176,34.03632868956164,1.7905240821826087,1.6913523412550795,19.061019087713362,21.48145704056043,0.0,Inf,0.0,Inf
488,267.0206797005874,230.58547117125732,0.0,0.0,34.170380459601745,34.011156845916744,1.8140880683188123,1.66277006798755,19.118524567176998,21.255756519214167,0.0,Inf,0.0,Inf
489,262.91834060296037,229.90116969833437,0.0,0.0,30.94371658587935,33.98468703203287,1.8350758379878296,1.755234352323099,19.09766113232703,21.121494684199185,0.0,Inf,0.0,Inf
490,262.12409691140454,229.25355191871304,0.0,0.0,28.328566979389144,33.95923870720753,1.8485404715169325,1.7146065081614896,19.054962488762094,21.056047965005444,0.0,Inf,0.0,Inf
491,263.6006919104205,228.14800992198147,0.0,0.0,27.75756187600792,33.92901974582643,1.8719802388585627,1.997210986596303,19.07480026189553,21.27949110933904,0.0,Inf,0.0,Inf
492,266.6181775718081,227.32264219889154,0.0,0.0,28.517114512932963,33.897503232902736,1.9061244193844358,2.237727339760045,19.13951466620489,21.670502799692887,0.0,Inf,0.0,Inf
493,267.9331217103172,226.63842825400337,0.0,0.0,30.16933698793693,33.8557439097654,1.9281463214681667,2.1220781329171694,19.18692796491711,21.99524457283724,0.0,Inf,0.0,Inf
494,266.6659540114772,226.01091892037644,0.0,0.0,32.776301591918504,33.82140890999591,1.942999977069708,2.195376851360009,19.231828303314387,22.3673848945749,0.0,Inf,0.0,Inf
495,262.6060326897829,225.8864566088153,0.0,0.0,34.89779074004908,33.78122349028704,1.9496181297037134,2.086672398480349,19.220341134566226,22.638630302721793,0.0,Inf,0.0,Inf
496,257.4535799679584,225.7453072721958,0.0,0.0,36.886558752311466,33.743032809960305,1.9518849192637722,1.969147825506452,19.15356368294165,22.852447446407,0.0,Inf,0.0,Inf
497,252.43680955398568,225.53040278538032,0.0,0.0,37.82781570697913,33.70006308685537,1.953338370118958,1.958625305100288,19.087238871976695,23.030456175917163,0.0,Inf,0.0,Inf
498,244.56373322404153,225.43392228862876,0.0,0.0,38.1885889302734,33.6677629877031,1.9527029995140055,1.8983572443170778,19.02079219756371,23.032334975384693,0.0,Inf,0.0,Inf
499,234.11100202047632,225.2785075245222,0.0,0.0,36.40264155575152,33.63633896532134,1.9510686435936568,1.8844292833800314,18.979485288839047,22.948938074380063,0.0,Inf,0.0,Inf
500,225.9510214802391,224.5518275988346,0.0,0.0,36.55918592767828,33.59430382928123,1.9579210424900493,1.785001479059011,19.00513257149166,22.90478070754285,0.0,Inf,0.0,Inf
501,220.4673301376926,223.64600015375206,0.0,0.0,38.910612290100545,33.55752945261922,1.9862609656495898,2.3900464865849282,19.054013901293466,23.057518351346776,0.0,Inf,0.0,Inf
502,214.32520266616336,222.96645571905913,0.0,0.0,39.984011441904734,33.52730560854473,2.067384869454947,2.7142886113658355,19.064197715867405,23.03282412221515,0.0,Inf,0.0,Inf
503,207.3912655037314,222.36565203267975,0.0,0.0,37.86793825245582,33.503310662956565,2.1725602293039694,2.9427944022654544,19.107843017890666,23.02434131249808,0.0,Inf,0.0,Inf
504,199.2652128481299,221.98728888170695,0.0,0.0,33.09018182820254,33.48539479424099,2.291450736234902,3.1372290990436955,19.20529925501636,23.0433769813734,0.0,Inf,0.0,Inf
505,190.12753751777538,221.3676575139335,0.0,0.0,29.36667401122151,33.44746401099386,2.414056674258591,3.1359213380289677,19.315776318072647,23.121378106755238,0.0,Inf,0.0,Inf
506,183.83436424402836,220.81674385315753,0.0,0.0,36.41886010126432,33.39205106810448,2.530420710350999,2.7903263164897547,19.419581132494425,23.148167627959538,0.0,Inf,0.0,Inf
507,184.58512810283236,220.28963424493358,0.0,0.0,43.74731562244771,33.3538298795748,2.5580598995690536,1.9745438159386812,19.509630538273257,23.54732202532018,0.0,Inf,0.0,Inf
508,188.1929391539102,219.393639446716,0.0,0.0,44.572539422673565,33.3235276920483,2.494398712550605,2.2910684623681465,19.58701802732832,23.78641053897136,0.0,Inf,0.0,Inf
509,191.1316015983308,218.42701340270446,0.0,0.0,41.01845373645886,33.30492802703463,2.4633324287820946,2.4885024205511765,19.61735421493936,23.98602174719923,0.0,Inf,0.0,Inf
510,194.2618908420705,217.7266670628071,0.0,0.0,36.97893132256646,33.28313696389366,2.4403525543260627,2.6575735632842243,19.653362704828393,24.09126898613746,0.0,Inf,0.0,Inf
511,198.46860628209325,216.92175716517195,0.0,0.0,34.16401176969333,33.27489737684237,2.4301943964982278,2.8203461497387488,19.714312132769898,24.10990073485829,0.0,Inf,0.0,Inf
512,202.86142278055206,215.97229094696485,0.0,0.0,32.11248124325603,33.25215718617134,2.435695318038492,3.301183616190201,19.892824105014107,24.155937800165407,0.0,Inf,0.0,Inf
513,206.47334299173062,214.89873732649588,0.0,0.0,32.45419472564606,33.22704780561712,2.5282362362230657,3.9631767551028405,20.078848968052633,24.226315612629378,0.0,Inf,0.0,Inf
514,210.64974462473234,213.8705759353311,0.0,0.0,33.27547531747512,33.206052887231685,2.6477077353697394,4.2204822714827035,20.237899675063826,24.18885383649996,0.0,Inf,0.0,Inf
515,216.4302859817322,213.02129000494367,0.0,0.0,31.653314263018387,33.19127120689808,2.7776015444646407,4.449642041873064,20.40274585046964,24.23729715163555,0.0,Inf,0.0,Inf
516,222.0714045866779,212.14862836012082,0.0,0.0,27.494865516414094,33.17769444762009,2.903674663026772,4.616075690001434,20.565396963305275,24.26203717540554,0.0,Inf,0.0,Inf
517,226.92751472609586,211.54303120721855,0.0,0.0,22.9268944766168,33.15596392449588,3.031203358516654,4.864554871731858,20.75721275386144,24.35295808118382,0.0,Inf,0.0,Inf
518,231.05021975148262,210.54489789304765,0.0,0.0,20.068184524029004,33.12597318206652,3.1612580489787856,5.354380654807677,20.96245884315015,24.476537454929794,0.0,Inf,0.0,Inf
519,235.21230918333853,209.8374051540553,0.0,0.0,19.5657285488085,33.09196216765271,3.2677378392003256,5.6355930992526275,21.254244024684823,24.54297412579449,0.0,Inf,0.0,Inf
520,239.15202708573966,209.22093884389835,0.0,0.0,20.13958653531759,33.05457259120627,3.3621970331031155,5.995944124305089,21.602812563521226,24.619091693861904,0.0,Inf,0.0,Inf
521,242.8526117829433,208.43132358643282,0.0,0.0,21.52742542555642,33.013344891605364,3.459668611871125,6.727623188841397,22.045264983912933,24.770156219509015,0.0,Inf,0.0,Inf
522,246.0636241673361,207.8901102096682,0.0,0.0,23.037850612985707,32.97017711322124,3.5408710993677293,7.689008074610675,22.590754787014315,24.92266628706507,0.0,Inf,0.0,Inf
523,247.52501741197958,207.3107903293082,0.0,0.0,29.07916720209759,32.9032552065414,3.583599925686157,8.820756461405237,23.29977847854776,25.027651456083383,0.0,Inf,0.0,Inf
524,247.31863043018905,206.5675758636614,0.0,0.0,38.99268621157392,32.844171751131064,3.588091802895201,10.36924661393434,24.208909644623734,25.126023377607904,0.0,Inf,0.0,Inf
525,246.23063856244107,206.0570951747197,0.0,0.0,45.44733765389143,32.7887958512925,3.537902888682442,12.290559406763434,25.33768350247018,25.22546344128926,0.0,Inf,0.0,Inf
526,244.05695398093573,205.82213088323653,0.0,0.0,44.74067826549748,32.753016816421656,3.4126624378970107,14.416088484279657,26.72844269860547,25.26975183033924,0.0,Inf,0.0,Inf
527,241.050938129137,205.3761981373143,0.0,0.0,39.81956973870505,32.729659299567736,3.2069771118801667,16.90037288256354,28.405795527160542,25.294805238388882,0.0,Inf,0.0,Inf
528,238.63132056548937,205.02058114379645,0.0,0.0,34.01263622628139,32.706185899468174,2.9734462317463226,19.139486365481293,30.336770602790263,25.363566816206063,0.0,Inf,0.0,Inf
529,236.55690605930445,204.8459883166111,0.0,0.0,36.668682552932,32.6709235849664,2.7829954872999,20.15483604812328,32.40934928235534,25.428391980001887,0.0,Inf,0.0,Inf
530,234.1457235791978,204.37074598781155,0.0,0.0,41.22499059613292,32.639064121465545,2.696632237062506,20.440580824789038,34.61409700835324,25.70480179570219,0.0,Inf,0.0,Inf
531,231.2980298814995,203.66298654714896,0.0,0.0,42.00516513360253,32.614944957799324,2.679258267692307,19.59911520295598,36.8617564328525,25.886078106171865,0.0,Inf,0.0,Inf
532,228.08643932792359,203.0549738850304,0.0,0.0,38.552415506879306,32.60594407704581,2.740924383909048,18.500191034942453,39.13660659994111,26.159153133238192,0.0,Inf,0.0,Inf
533,225.36794475961094,202.66003353398878,0.0,0.0,33.87842523500602,32.5876726673919,2.86011586184691,17.048257873741704,41.33080446948284,26.452088418010415,0.0,Inf,0.0,Inf
534,223.54763706915574,202.12536242066665,0.0,0.0,32.34289670127778,32.56684159870419,3.0295229353240867,15.456045775649532,43.41736444884933,26.763701278730743,0.0,Inf,0.0,Inf
535,222.68718365943505,201.63510596757519,0.0,0.0,31.730526172155923,32.55016502325218,3.2493987217771116,13.514227365745695,45.31037213261496,27.05944593086104,0.0,Inf,0.0,Inf
536,221.8420159919471,201.13868006281783,0.0,0.0,31.370440144165972,32.532312949694244,3.584900139679182,11.210597173662615,46.88826535340842,27.405889363336595,0.0,Inf,0.0,Inf
537,220.72929744836006,200.64320982958074,0.0,0.0,32.557749993629514,32.49394710980451,4.043438474078869,8.264121013681338,47.96298710005683,27.611819094206556,0.0,Inf,0.0,Inf
538,219.02899700874806,200.11034043564882,0.0,0.0,35.75437528541518,32.45921630041812,4.675503058517473,4.925221824662797,48.45261931016144,27.793937285009093,0.0,Inf,0.0,Inf
539,216.6462956396552,199.75955093099418,0.0,0.0,37.530689706935284,32.42375818965484,5.399054901608363,2.9569785561509447,48.17583083181893,27.945129561588573,0.0,Inf,0.0,Inf
540,214.10654645703926,199.46623897591653,0.0,0.0,37.0764090297858,32.390231396645426,5.982257767882274,5.215560403020023,47.282514796582966,28.027731822752894,0.0,Inf,0.0,Inf
541,211.7728681961015,199.00646545747477,0.0,0.0,35.51880593472916,32.355165689273484,6.605967365047231,8.203395600239379,45.891215862229295,28.153207482690572,0.0,Inf,0.0,Inf
542,209.40375264466553,198.50832741464026,0.0,0.0,33.492656559965205,32.33075026671613,7.283995730307971,9.98456655739725,44.17560256085457,28.265841153130552,0.0,Inf,0.0,Inf
543,207.12368021744467,197.9917415654357,0.0,0.0,31.629047560471996,32.30329610365145,7.875079985285687,10.547630765874425,42.33572441670424,28.364802849212,0.0,Inf,0.0,Inf
544,205.3983270972905,197.27408877113314,0.0,0.0,30.362760278384023,32.28539176053615,8.403459026777119,10.413846353026083,40.47770630710773,28.575993873001455,0.0,Inf,0.0,Inf
545,205.74612633228048,196.4194224001866,0.0,0.0,28.115612451506255,32.27008908944155,8.916189741360267,10.123582627434365,38.60581532297056,28.891582712571633,0.0,Inf,0.0,Inf
546,208.4634177438648,195.34444758448157,0.0,0.0,29.20780348498447,32.22648283233551,9.170273758581931,9.76390984249554,36.84779172905224,29.19312521901412,0.0,Inf,0.0,Inf
547,212.52840537178628,194.3887544669898,0.0,0.0,33.03727612976662,32.19943950380348,9.254404683948822,9.520066497269887,35.14635820172931,29.496918042525074,0.0,Inf,0.0,Inf
548,215.82916390351116,193.71149177017827,0.0,0.0,34.068903541412624,32.16860241485939,9.231860520747707,9.154288969941646,33.48112390561818,29.697394487544788,0.0,Inf,0.0,Inf
549,217.99423995447194,193.22658315793697,0.0,0.0,31.977339239520695,32.14129266320766,9.136458814229314,8.824062210382495,31.86669298506267,29.814590902908904,0.0,Inf,0.0,Inf
550,219.69791314705301,192.76932012899914,0.0,0.0,28.94861745612028,32.112703979271984,9.031338858089818,8.34110094421241,30.33480284880269,29.95597987364605,0.0,Inf,0.0,Inf
551,222.1588971891357,191.9561131299243,0.0,0.0,28.957300883154403,32.079195204307446,8.919742892364436,7.956374906737175,28.818637658809333,30.037445582725006,0.0,Inf,0.0,Inf
552,225.3441066661667,191.376975779721,0.0,0.0,31.805158833446683,32.02856233633951,8.783443971388753,7.551861457256385,27.374930353393598,30.043870768829464,0.0,Inf,0.0,Inf
553,227.87157701664788,190.98801410139833,0.0,0.0,38.19209539160615,31.984542954164525,8.62026986406717,7.146028439995581,26.024587134652204,29.990402757229514,0.0,Inf,0.0,Inf
554,229.2567696129457,190.46467262665973,0.0,0.0,41.375392684487636,31.95284195990062,8.241107051737835,6.773773384129754,24.945301245579685,29.876032193440896,0.0,Inf,0.0,Inf
555,228.2473631747818,190.05491077432566,0.0,0.0,38.93937687346154,31.926085633852257,7.800174706379443,5.959768802365643,24.18394706883289,29.335385330091867,0.0,Inf,0.0,Inf
556,225.20972825151978,189.71986907637415,0.0,0.0,36.35986445737047,31.900767304637572,7.353067053143587,5.054291752461629,23.677960787487223,28.548041342305027,0.0,Inf,0.0,Inf
557,222.8992578028452,189.16438612038058,0.0,0.0,33.8448888759456,31.88947229013127,6.921934354675849,4.530213608919214,23.221563507865294,28.02759763426235,0.0,Inf,0.0,Inf
558,219.92446403336328,188.78080424350003,0.0,0.0,30.782264688153976,31.877967440689435,6.4967172620774605,4.291936456204807,22.73398118672689,27.502166899769172,0.0,Inf,0.0,Inf
559,215.73275923704844,188.29949473618873,0.0,0.0,28.902758140026805,31.85221272909822,6.087256739143695,4.222629417351388,22.274959100997453,27.02834385480473,0.0,Inf,0.0,Inf
560,212.6443684933989,187.77124989607447,0.0,0.0,30.11074843877411,31.826643552399734,5.720236964793454,4.104156114387572,21.874071931150535,26.714401288249388,0.0,Inf,0.0,Inf
561,211.2749320843085,187.3874018584507,0.0,0.0,30.260827701837215,31.809958039543968,5.382782448548251,4.174409473358563,21.46488825528092,26.496914222323408,0.0,Inf,0.0,Inf
562,210.72040370756272,186.65623019746954,0.0,0.0,27.94995227165263,31.79029527859463,5.100353624014953,3.9387178408029255,21.072130161140226,26.483086228373814,0.0,Inf,0.0,Inf
563,211.28407881381887,185.72651669407384,0.0,0.0,26.075222084217533,31.767341603256316,4.873121711526221,3.52906553869949,20.79618382640527,26.63376803326563,0.0,Inf,0.0,Inf
564,212.23909967296788,185.1608096481194,0.0,0.0,24.685908057611258,31.744562652007897,4.648912590997037,3.4157760817654883,20.58460417342554,26.75211871677883,0.0,Inf,0.0,Inf
565,211.92180411060056,184.42671147698553,0.0,0.0,22.917295438420318,31.716586522972694,4.413454764481246,3.491352341984418,20.349193291154943,26.790731340836707,0.0,Inf,0.0,Inf
566,210.94827091636466,183.72803995985495,0.0,0.0,23.098099236523897,31.671369976697804,4.142532782499197,4.962534819597404,20.25651330885014,26.54476595155833,0.0,Inf,0.0,Inf
567,209.6260982076708,183.2009926854514,0.0,0.0,27.39616784954647,31.624092851980294,3.9975120238925412,5.980841044954839,20.28147767067892,26.285796190726618,0.0,Inf,0.0,Inf
568,208.69124408479442,182.77804266990466,0.0,0.0,31.167686348475453,31.584478902414038,4.028497462750823,6.572741703410379,20.042896695500122,26.04704959488218,0.0,Inf,0.0,Inf
569,208.17972844740837,182.55448030691656,0.0,0.0,31.3255035767981,31.555660270367095,4.146956929424164,7.011825237914568,19.473007980414756,25.76077169259426,0.0,Inf,0.0,Inf
570,207.6491497008237,182.12194109729492,0.0,0.0,29.007574010630613,31.5259724079414,4.2872489074671085,7.385295154055748,18.702502096190614,25.441867315933038,0.0,Inf,0.0,Inf
571,206.94305363001305,181.82728342652268,0.0,0.0,28.265006997060212,31.49601234729083,4.417683594160829,7.306910046132625,17.963745600144126,25.102387412044312,0.0,Inf,0.0,Inf
572,205.6936350953728,181.61298977496944,0.0,0.0,31.852407294448994,31.44198097301889,4.548801865043401,7.028598578315192,17.421052224999936,24.75610277155819,0.0,Inf,0.0,Inf
573,203.81637688077018,181.12157960403957,0.0,0.0,40.354277708229944,31.392660540952676,4.696804639124732,6.327785166152637,17.01860407225899,24.49387303584157,0.0,Inf,0.0,Inf
574,201.64675290804206,180.58181880574645,0.0,0.0,43.828467332263614,31.35603404530224,4.879435529919569,5.565260308769384,16.638848686019596,24.30534825910193,0.0,Inf,0.0,Inf
575,199.2889667358939,180.1639197286931,0.0,0.0,41.005362065905054,31.33698572407884,4.966314706841401,4.87221564318721,16.251223140604466,24.15004465111425,0.0,Inf,0.0,Inf
576,196.76703430450183,179.92201039607127,0.0,0.0,34.21752051855614,31.3277985883098,5.01278357865516,4.266487285772018,15.821175910734743,24.01605662733038,0.0,Inf,0.0,Inf
577,194.2952835140836,179.51312823109524,0.0,0.0,27.196615179820913,31.32006340518701,5.026630711326816,3.691394410920488,15.513787662744164,23.849814086651058,0.0,Inf,0.0,Inf
578,191.24970223103742,179.1887479412074,0.0,0.0,21.68427574606452,31.312340675958023,4.891171512060212,3.1238995809512375,15.512379801816307,23.646412186132554,0.0,Inf,0.0,Inf
579,186.9943069547487,178.86668288099145,0.0,0.0,21.570128373761435,31.27644820692476,4.681249218758703,3.049349005286333,15.642187926519442,23.439164229969876,0.0,Inf,0.0,Inf
580,181.92073937009388,178.4902354790557,0.0,0.0,28.858012523904314,31.233656621033457,4.441961127163126,3.242844335842968,15.733073900975116,23.245065730536645,0.0,Inf,0.0,Inf
581,176.6857302098773,178.21324570992985,0.0,0.0,34.47900210653921,31.195188838516472,4.187072128928113,3.4233313292073824,15.77687929789194,22.96861548100377,0.0,Inf,0.0,Inf
582,171.19048930739862,178.12127245864903,0.0,0.0,35.75102179890623,31.161389621945077,3.9253884468108056,4.307383292021295,15.97623509163585,22.63932833361213,0.0,Inf,0.0,Inf
