Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_Conv_CCGT_g,Gen_Conv_Coal_g,Gen_Conv_Biomass_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_Conv_CCGT_obj,Gen_Conv_Coal_obj,Gen_Conv_Biomass_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
14,14,1,1,15.96931644253334,83.18748017391358,128.0,5.588962245010824,94.64266548919782,138.76382448562936,4054.848616968348,0.0,0.0,13833.241500000002,8810.659510548883,1022.4378897283177,697.685365505374,0.0,579.7419749296387,0.0,0.0,-5.526670033981139e6,-19457.22149467921,11791.59270954787,0.0
15,15,1,1,15.96931644253334,-5.546141118844877,128.0,5.588962229620232,94.64266548921498,138.76382588058055,0.0,0.0,0.0,13919.587500000001,8810.659535241659,1022.437886443808,697.6853655045935,0.0,0.0,0.0,0.0,-6.794800101378415e6,-19457.22163042143,11791.591457474657,0.0
16,16,1,1,15.96931644253334,-5.546141354039233,128.0,5.588962228921389,94.64266548921563,138.76382588053687,0.0,0.0,0.0,14470.3455,8810.659536316467,1022.4378864439373,697.6853655045418,0.0,0.0,0.0,0.0,-7.053688707973072e6,-19457.22163658482,11791.59145750801,0.0
17,17,1,1,15.96931644253334,83.1939141467663,128.0,5.588962275930673,94.64266548919713,138.76382449367193,7234.166467257445,0.0,0.0,15618.213000000002,8810.659461295541,1022.4378898363448,697.6853655053704,0.0,987.7605091439327,0.0,0.0,-6.20485550691038e6,-19457.221221973792,11791.59269559331,0.0
18,18,1,1,15.96931644253334,83.18748017739688,128.0,5.588962278800047,94.64266548919743,138.76382448511424,8451.382444916895,0.0,0.0,16783.338,8810.659456672292,1022.4378897279671,697.685365505251,0.0,1208.3363629479427,0.0,0.0,-6.643404859786643e6,-19457.221196666353,11791.592710081226,0.0
19,19,1,1,15.96931644253334,85.30338818012605,128.0,7.626438257621746,94.64266548916186,138.76382514940784,14040.0,486.4289881892271,0.0,17761.887,4736.289138057671,1022.4378921301756,697.6853649927657,0.0,-27699.979428280145,46.385595388914226,0.0,-6.971438571176504e6,-5633.765999114592,11791.59185491997,0.0
20,20,1,1,15.96931644253334,89.74938708093205,128.0,8.142815724623508,94.64266548900122,138.76370317333107,14040.0,1800.0,159.8676174642319,18202.9185,3703.8809757811646,1022.4379208723205,697.6853622491268,0.0,-90121.80399559648,-7831.151031391957,14.822634888059838,-7.053575669143788e6,-3449.105935398504,11791.714783369622,0.0
21,21,1,1,15.96931644253334,89.75500687232196,128.0,8.305389691474096,94.64266548766625,138.76369139657405,14040.0,1800.0,147.82294435409935,17866.5435,3379.552686391512,1022.4379112700238,691.9690864832227,0.0,-90200.70586671075,-7841.266655893793,12.875140581872984,-6.9306432945761215e6,-2871.6807305414477,11250.723757683503,0.0
22,22,1,1,15.96931644253334,90.03655541963099,128.0,9.107090381953963,94.6426654902322,138.5643798467151,14040.0,1800.0,346.51222435039756,16962.1335,1780.7252699374503,1270.4128236743263,431.83028262032076,0.0,-94153.64747092943,-8348.054041050054,-67.37935624477541,-6.594212211002293e6,-797.2810988763267,-26271.062526940776,0.0
23,23,1,1,15.96931644253334,90.04316912934439,128.0,9.615561961158638,94.64266543163511,138.57508697076665,14040.0,1800.0,111.74234635930462,15689.31,766.682267556879,1258.4061611934364,269.46719308755655,0.0,-94246.50395530579,-8359.95871853418,-22.467348175754523,-6.12424674580216e6,-147.79140250747605,-41016.4663975391,0.0
24,24,1,1,15.96931644253334,85.84419215573119,128.0,9.75899650569681,94.64266541408546,138.38050847751512,14040.0,1367.8567173964943,0.0,14451.430499999999,480.63124033485286,1054.524644380636,269.34752926597963,0.0,-35292.867245776346,-609.3043017301825,0.0,-5.724089068862392e6,-58.082211095520506,-30045.39286791785,0.0
25,1,2,1,113.26120028586095,83.26508605768966,128.0,8.870080475747281,94.64266545774336,138.76382595103772,9268.107813469376,0.0,0.0,10020.66,2253.3951853962276,1022.437886523205,626.0332038159943,0.0,605.8480029343627,0.0,0.0,-4.050441849200651e6,-1276.7077504445479,5010.239791249158,0.0
