Gen_Conv_Coal_EP,Gen_VRES_Solar_elec,Demand_GC_Elec_01_elec,Gen_Conv_Coal_H2_GC,Gen_VRES_Wind_H2_GC,Offtaker_Grey_elec,Gen_Conv_Coal_H2,jy,Cons_Elec_01_H2,Offtaker_Green_H2_GC,Gen_Conv_Coal_elec_GC,Demand_GC_Elec_01_elec_GC,Offtaker_Import_EP,Gen_Conv_CCGT_EP,Gen_Conv_CCGT_H2_GC,Gen_VRES_Wind_elec,Gen_VRES_Solar_elec_GC,Gen_Conv_Biomass_EP,Demand_GC_Elec_01_EP,Offtaker_Grey_H2_GC,Offtaker_Green_EP,Gen_Conv_Biomass_elec,Offtaker_Import_H2_GC,Gen_VRES_Wind_EP,Gen_VRES_Wind_elec_GC,Demand_GC_Elec_01_H2,Prod_H2_Green_H2,Cons_Elec_01_EP,Offtaker_Grey_elec_GC,Gen_VRES_Solar_H2_GC,Offtaker_Import_elec,Demand_GC_Elec_01_H2_GC,Time,Gen_VRES_Solar_H2,Gen_Conv_CCGT_elec_GC,jd,Gen_VRES_Wind_H2,Prod_H2_Green_H2_GC,Gen_Conv_Biomass_H2_GC,Gen_Conv_CCGT_H2,Offtaker_Green_H2,Offtaker_Grey_EP,Offtaker_Green_elec,Offtaker_Grey_H2,Gen_Conv_Biomass_H2,Offtaker_Green_elec_GC,Offtaker_Import_elec_GC,Cons_Elec_01_elec,Cons_Elec_01_H2_GC,Prod_H2_Green_elec_GC,Gen_Conv_Coal_elec,Gen_Conv_Biomass_elec_GC,jh,Offtaker_Import_H2,Gen_VRES_Solar_EP,Cons_Elec_01_elec_GC,Prod_H2_Green_EP,Prod_H2_Green_elec,Gen_Conv_CCGT_elec
0.0,190.32887400992624,0.0,0.0,0.0,0.0,0.0,1,0.0,-480.26719651459,0.0,-11070.657882408752,-9.999843181057451e-9,0.0,0.0,16083.595850673819,190.32887400992624,0.0,0.0,-701.4165493583622,886.2628093972144,-9.997115011719396e-9,0.0,0.0,16083.595850673819,0.0,1181.6837458629525,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,1,0.0,1181.6837458729522,0.0,0.0,-1181.6837458629525,886.7371906127854,0.0,0.0,0.0,0.0,0.0,-15226.4581,0.0,-5203.266842274994,-9.990917128653751e-9,0.0,11,0.0,0.0,0.0,0.0,-1772.5256187944287,725.0589941306714
0.0,1526.1982551210258,0.0,0.0,0.0,0.0,0.0,1,0.0,-1327.2448915559376,0.0,-11070.657882408748,-9.999843181057451e-9,0.0,0.0,15772.335112077099,1526.1982551210258,0.0,0.0,-423.63761989947886,1313.1618835840625,-9.99980079868137e-9,0.0,0.0,15772.335112077099,0.0,1750.8825114454166,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,1,0.0,1750.8825114554163,0.0,0.0,-1750.8825114454166,459.8381164259374,0.0,0.0,0.0,0.0,0.0,-14672.2096,0.0,-6227.875484789373,-9.999790949037154e-9,0.0,12,0.0,0.0,0.0,0.0,-2626.323767168125,-9.999786024179182e-9
0.0,4567.685928008235,0.0,0.0,0.0,0.0,0.0,1,0.0,-460.84033635302455,0.0,-11070.657882408716,-9.999843181057451e-9,0.0,0.0,10399.090151194452,4567.685928008235,0.0,0.0,-700.8327180833977,871.2547908198169,-9.997115011719396e-9,0.0,0.0,10399.090151194452,0.0,1161.6730544264224,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,1,0.0,1161.6730544364223,0.0,0.0,-1161.6730544264224,901.7452091901829,0.0,0.0,0.0,0.0,0.0,-14124.610599999998,0.0,-3896.118196793974,-9.990917128653751e-9,0.0,13,0.0,0.0,0.0,0.0,-1742.5095816396338,900.3441024569328
0.0,5062.504767008044,0.0,0.0,0.0,0.0,0.0,1,0.0,-416.7648165179766,0.0,-11070.657882408676,-9.999843181057451e-9,0.0,0.0,8238.709389341588,5062.504767008044,0.0,0.0,-694.4232161980515,833.3910245295214,-9.997115011719396e-9,0.0,0.0,8238.709389341588,0.0,1111.1880327060283,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,1,0.0,1111.1880327160281,0.0,0.0,-1111.1880327060283,939.6089754804786,0.0,0.0,0.0,0.0,0.0,-13833.241600000001,0.0,-2230.556273940955,-9.990917128653753e-9,0.0,14,0.0,0.0,0.0,0.0,-1666.7820490590425,2198.8094927294023
0.0,5034.786753275278,0.0,0.0,0.0,0.0,0.0,1,0.0,-1327.2458346418546,0.0,-11070.657882408714,-9.999843181057451e-9,0.0,0.0,11511.124613922846,5034.786753275278,0.0,0.0,-423.6366768135616,1313.1618835840625,-9.99980079868137e-9,0.0,0.0,11511.124613922846,0.0,1750.8825114454166,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,1,0.0,1750.8825114554163,0.0,0.0,-1750.8825114454166,459.8381164259374,0.0,0.0,0.0,0.0,0.0,-13919.5876,0.0,-5475.253484789409,-9.999790949037154e-9,0.0,15,0.0,0.0,0.0,0.0,-2626.323767168125,-9.999786024179182e-9
0.0,6671.940889089256,0.0,0.0,0.0,0.0,0.0,1,0.0,-1327.2465105932756,0.0,-11070.65788240874,-9.999843181057451e-9,0.0,0.0,10424.728478108867,6671.940889089256,0.0,0.0,-423.6360008621407,1313.1618835840625,-9.99980079868137e-9,0.0,0.0,10424.728478108867,0.0,1750.8825114454166,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,1,0.0,1750.8825114554163,0.0,0.0,-1750.8825114454166,459.8381164259374,0.0,0.0,0.0,0.0,0.0,-14470.345599999999,0.0,-6026.011484789385,-9.999790949037154e-9,0.0,16,0.0,0.0,0.0,0.0,-2626.323767168125,-9.999786024179182e-9
0.0,3996.7251870084556,0.0,0.0,0.0,0.0,0.0,1,0.0,-398.5214528782481,0.0,-11070.657882408612,-9.999843181057451e-9,0.0,0.0,7803.278198876565,3996.7251870084556,0.0,0.0,-689.1570626062714,815.75888660589,-9.997115011719396e-9,0.0,0.0,7803.278198876565,0.0,1087.6785154745198,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,1,0.0,1087.6785154845197,0.0,0.0,-1087.6785154745198,957.2411134041099,0.0,0.0,0.0,0.0,0.0,-15618.2131,0.0,-729.3455034764073,-9.990917128653755e-9,0.0,17,0.0,0.0,0.0,0.0,-1631.5177732117802,5449.727487346749
0.0,3616.067439008603,0.0,0.0,0.0,0.0,0.0,1,0.0,-395.7360880412335,0.0,-11070.657882408634,-9.999843181057451e-9,0.0,0.0,8238.709389341588,3616.067439008603,0.0,0.0,-688.189403547123,812.9441186837674,-9.997115011719396e-9,0.0,0.0,8238.709389341588,0.0,1083.9254915783565,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,1,0.0,1083.9254915883564,0.0,0.0,-1083.9254915783565,960.0558813262323,0.0,0.0,0.0,0.0,0.0,-16783.3381,0.0,-784.1189459415565,-9.990917128653755e-9,0.0,18,0.0,0.0,0.0,0.0,-1625.8882373675349,6554.449509037334
0.0,951.5926080096322,0.0,0.0,0.0,0.0,0.0,1,0.0,-333.0045908022769,0.0,-5967.278057654987,-9.999843181057451e-9,0.0,0.0,5015.685449635363,951.5926080096322,0.0,0.0,-651.923591480403,738.6961367045103,-9.997115011719396e-9,0.0,0.0,5015.685449635363,0.0,984.9281822726803,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,1,0.0,984.92818228268,0.0,0.0,-984.9281822726803,1034.3038633054896,0.0,0.0,0.0,0.0,0.0,-17761.8871,0.0,9.992637806769515e-9,-9.990917128653756e-9,0.0,19,0.0,0.0,0.0,0.0,-1477.3922734090206,13272.001315784013
0.0,38.07095100998509,0.0,0.0,0.0,0.0,0.0,1,0.0,-136.2107016314376,0.0,-4896.201495702239,-9.999843181057451e-9,0.0,0.0,4858.13054468226,38.07095100998509,0.0,0.0,-301.0100542857651,327.91556693040224,-9.9971150117194e-9,0.0,0.0,4858.13054468226,0.0,437.22075590720294,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,1,0.0,437.22075591720267,0.0,0.0,-437.22075590720294,1445.0844330795976,0.0,0.0,0.0,0.0,0.0,-18202.9186,0.0,9.99391491881305e-9,-9.99091712865378e-9,0.0,20,0.0,0.0,0.0,0.0,-655.8311338608045,13962.548238188549
0.0,9.999767833725845e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-122.90352174865193,0.0,-4478.766769372647,-9.999843181057451e-9,0.0,0.0,4478.766769352652,9.999767833725845e-9,0.0,0.0,-269.8687723035367,294.5792205316417,-9.9971150117194e-9,0.0,0.0,4478.766769352652,0.0,392.77229404218883,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,1,0.0,392.77229405218856,0.0,0.0,-392.77229404218883,1478.420779478358,0.0,0.0,0.0,0.0,0.0,-17866.5436,0.0,9.994300259553121e-9,-9.990917128653785e-9,0.0,21,0.0,0.0,0.0,0.0,-589.1584410632834,13976.93527172062
0.0,9.999773638275011e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-86.041869482885,0.0,-2359.913852006196,-9.999837572586693e-9,0.0,0.0,2359.913851986201,9.999773638275011e-9,0.0,0.0,-184.62477627378738,202.99998431000446,-9.995772108458545e-9,0.0,0.0,2359.913851986201,0.0,270.66664574667266,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,1,0.0,270.6666457566724,0.0,0.0,-270.66664574667266,1570.0000156999954,0.0,0.0,0.0,0.0,0.0,-16962.1336,0.0,9.995686698143436e-9,968.2196166338149,0.0,22,0.0,0.0,0.0,0.0,-405.999968620009,14040.00009999999
0.0,9.999774834139805e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-86.03877864341064,0.0,-1016.0490007039815,-9.999837572586693e-9,0.0,0.0,1016.0490006839854,9.999774834139805e-9,0.0,0.0,-184.62786711326174,202.9999843100045,-9.995772108458546e-9,0.0,0.0,1016.0490006839854,0.0,270.66664574667266,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,1,0.0,270.6666457566724,0.0,0.0,-270.66664574667266,1570.0000156999954,0.0,0.0,0.0,0.0,0.0,-15689.310099999999,0.0,9.996263199410296e-9,1039.260967936028,0.0,23,0.0,0.0,0.0,0.0,-405.999968620009,14040.00009999999
0.0,9.999775168350853e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-86.02189485847867,0.0,-636.9586465038353,-9.999837572586693e-9,0.0,0.0,636.9586464838391,9.999775168350853e-9,0.0,0.0,-184.6447508981939,202.99998431000463,-9.995772108458543e-9,0.0,0.0,636.9586464838391,0.0,270.6666457466728,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,1,0.0,270.66664575667255,0.0,0.0,-270.6666457466728,1570.0000156999954,0.0,0.0,0.0,0.0,0.0,-14451.430599999998,0.0,9.996398969574559e-9,180.4718221361737,0.0,24,0.0,0.0,0.0,0.0,-405.9999686200093,14040.00009999999
0.0,9.999914829814386e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-80.99415609951723,0.0,-2986.321659602004,-9.999977892838409e-9,0.0,0.0,2986.3216595820045,9.999914829814386e-9,0.0,0.0,-518.7640557723608,449.8186588964086,-9.999593229714415e-9,0.0,0.0,2986.3216595820045,0.0,599.7582118618781,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,2,0.0,599.7582118718781,0.0,0.0,-599.7582118618781,1323.1813411135915,0.0,0.0,0.0,0.0,0.0,-10020.6601,0.0,9.999344721522202e-9,-9.998719356263496e-9,0.0,1,0.0,0.0,0.0,0.0,-899.6373177928172,7933.97575822081
0.0,9.999914931023753e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-80.88441980909037,0.0,-2172.4595423667133,-9.999977892838409e-9,0.0,0.0,2172.459542346714,9.999914931023753e-9,0.0,0.0,-516.588388581129,448.10460628516455,-9.999593229714415e-9,0.0,0.0,2172.459542346714,0.0,597.4728083802195,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,2,0.0,597.4728083902195,0.0,0.0,-597.4728083802195,1324.8953937248355,0.0,0.0,0.0,0.0,0.0,-10248.9466,0.0,9.999404655714377e-9,-9.998719356263496e-9,0.0,2,0.0,0.0,0.0,0.0,-896.2092125703293,8972.696270233613
0.0,9.999914993023191e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-80.7782583222542,0.0,-1670.1688439504824,-9.999977892838409e-9,0.0,0.0,1670.168843930483,9.999914993023191e-9,0.0,0.0,-514.8170802526107,446.6965039236487,-9.999593229714415e-9,0.0,0.0,1670.168843930483,0.0,595.595338564865,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,2,0.0,595.5953385748649,0.0,0.0,-595.595338564865,1326.3034960863513,0.0,0.0,0.0,0.0,0.0,-10558.626099999998,0.0,9.999436466388887e-9,-9.998719356263496e-9,0.0,3,0.0,0.0,0.0,0.0,-893.3930078472974,9781.850263926812
0.0,9.999915015652525e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-80.67342828933589,0.0,-1486.1242566313363,-9.999977892838409e-9,0.0,0.0,1486.124256611337,9.999915015652525e-9,0.0,0.0,-513.0559027923625,445.2969983037738,-9.999593229714415e-9,0.0,0.0,1486.124256611337,0.0,593.7293310716984,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,2,0.0,593.7293310816984,0.0,0.0,-593.7293310716984,1327.7030017062264,0.0,0.0,0.0,0.0,0.0,-10968.0286,0.0,9.999447287500789e-9,-9.998719356263496e-9,0.0,4,0.0,0.0,0.0,0.0,-890.5939966075476,10372.49834000621
0.0,9.99991502837532e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-80.53960411022265,0.0,-1382.4815649696586,-9.999977892838409e-9,0.0,0.0,1382.4815649496593,9.99991502837532e-9,0.0,0.0,-510.81308251293217,443.5145149598661,-9.999593229714415e-9,0.0,0.0,1382.4815649496593,0.0,591.3526866131549,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,2,0.0,591.3526866231548,0.0,0.0,-591.3526866131549,1329.4854850501338,0.0,0.0,0.0,0.0,0.0,-11457.868599999998,0.0,9.999453200338174e-9,-9.998719356263496e-9,0.0,5,0.0,0.0,0.0,0.0,-887.0290299197322,10962.41606498007
0.0,9.999915069851925e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-80.22965723499523,0.0,-1043.7610363546787,-9.999977892838409e-9,0.0,0.0,1043.7610363346791,9.999915069851925e-9,0.0,0.0,-505.4718386347253,439.27612189479044,-9.999593229714415e-9,0.0,0.0,1043.7610363346791,0.0,585.7014958597207,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,2,0.0,585.7014958697206,0.0,0.0,-585.7014958597207,1333.7238781152093,0.0,0.0,0.0,0.0,0.0,-12008.061099999999,0.0,9.999471671882596e-9,-9.998719356263496e-9,0.0,6,0.0,0.0,0.0,0.0,-878.552243789581,11842.8523074649
0.0,9.999915106558116e-9,0.0,0.0,0.0,0.0,0.0,1,0.0,-79.64609412034207,0.0,-742.9173759680119,-9.999977892838409e-9,0.0,0.0,742.9173759480125,9.999915106558116e-9,0.0,0.0,-495.60716555719927,431.439944750656,-9.999593229714415e-9,0.0,0.0,742.9173759480125,0.0,575.2532596675413,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,2,0.0,575.2532596775413,0.0,0.0,-575.2532596675413,1341.560055259344,0.0,0.0,0.0,0.0,0.0,-12501.1771,0.0,9.999487061905673e-9,-9.998719356263496e-9,0.0,7,0.0,0.0,0.0,0.0,-862.879889501312,12621.139613563299
0.0,1027.734510009603,0.0,0.0,0.0,0.0,0.0,1,0.0,-80.03638436200659,0.0,-1516.9492450192438,-9.999977892838409e-9,0.0,0.0,489.2147349996414,1027.734510009603,0.0,0.0,-502.2809566701457,436.73800576661426,-9.999593229714415e-9,0.0,0.0,489.2147349996414,0.0,582.3173410221524,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,2,0.0,582.3173410321523,0.0,0.0,-582.3173410221524,1336.2619942433857,0.0,0.0,0.0,0.0,0.0,-12804.0511,0.0,9.999445504176948e-9,-9.998719356263496e-9,0.0,8,0.0,0.0,0.0,0.0,-873.4760115332286,12160.577866543983
0.0,4415.428005008293,0.0,0.0,0.0,0.0,0.0,1,0.0,-80.86823266550644,0.0,-4592.492311748251,-9.999977892838409e-9,0.0,0.0,177.06430672995793,4415.428005008293,0.0,0.0,-516.4555667904536,447.99284958447004,-9.999593229714415e-9,0.0,0.0,177.06430672995793,0.0,597.32379944596,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,2,0.0,597.32379945596,0.0,0.0,-597.32379944596,1325.00715042553,0.0,0.0,0.0,0.0,0.0,-12827.9191,0.0,9.999182254377987e-9,-9.998719356263496e-9,0.0,9,0.0,0.0,0.0,0.0,-895.9856991689402,9131.412487450687
0.0,7232.160759007205,0.0,0.0,0.0,0.0,0.0,1,0.0,-81.19322671721251,0.0,-7509.458035088499,-9.999977892838409e-9,0.0,0.0,277.29727607129485,7232.160759007205,0.0,0.0,-522.1032593044304,452.47236450873226,-9.999593229714415e-9,0.0,0.0,277.29727607129485,0.0,603.296486011643,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,2,0.0,603.296486021643,0.0,0.0,-603.296486011643,1320.527635501268,0.0,0.0,0.0,0.0,0.0,-12576.0766,0.0,9.99851244194058e-9,-9.998719356263496e-9,0.0,10,0.0,0.0,0.0,0.0,-904.9447290174645,5971.563293958963
0.0,11914.033659005398,0.0,0.0,0.0,0.0,0.0,1,0.0,-85.39484197771475,0.0,-10951.500099999956,-9.999977892838409e-9,0.0,0.0,742.9173759480125,11914.033659005398,0.0,0.0,-598.4228194213224,512.863246041778,-9.999593229714415e-9,0.0,0.0,742.9173759480125,0.0,683.8176613890372,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,2,0.0,683.8176613990372,0.0,0.0,-683.8176613890372,1260.1367539682221,0.0,0.0,0.0,0.0,0.0,-12203.1001,0.0,-1705.450934953454,-9.998719356263496e-9,0.0,11,0.0,0.0,0.0,0.0,-1025.726492083556,571.8755571501446
0.0,13686.099452802304,0.0,0.0,0.0,0.0,0.0,1,0.0,-1219.4915864392137,0.0,-10517.657599999991,-9.999977892838409e-9,0.0,0.0,659.8999143958216,13686.099452802304,0.0,0.0,-531.390925016203,1313.1618835840627,-9.99997191351597e-9,0.0,0.0,659.8999143958216,0.0,1750.8825114454169,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,2,0.0,1750.8825114554168,0.0,0.0,-1750.8825114454169,459.8381164259374,0.0,0.0,0.0,0.0,0.0,-11719.6756,0.0,-3828.3417671981356,-9.999970524760731e-9,0.0,12,0.0,0.0,0.0,0.0,-2626.3237671681254,-9.999969830378055e-9
0.0,13122.470814235776,0.0,0.0,0.0,0.0,0.0,1,0.0,-1219.491058928343,0.0,-10168.655099999993,-9.999977892838409e-9,0.0,0.0,834.6400529623495,13122.470814235776,0.0,0.0,-531.3914525270739,1313.1618835840627,-9.99997191351597e-9,0.0,0.0,834.6400529623495,0.0,1750.8825114454169,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,2,0.0,1750.8825114554168,0.0,0.0,-1750.8825114454169,459.83811642593736,0.0,0.0,0.0,0.0,0.0,-11330.7871,0.0,-3788.455767198132,-9.999970524760731e-9,0.0,13,0.0,0.0,0.0,0.0,-2626.3237671681254,-9.999969830378055e-9
