Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_01_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Prod_H2_Green_e_in,Prod_H2_Green_q_elec_gc,Prod_H2_Green_h2_out,Prod_H2_Green_q_h2gc,Offtaker_Green_h2_in,Offtaker_Green_q_h2gc,Offtaker_Green_ep,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_01_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Prod_H2_Green_obj,Offtaker_Green_obj,Offtaker_Grey_obj,Offtaker_Import_obj
1543,7,1,9,44.12719197544942,164.050280493606,106.52093215155637,8.143553425844159,150.37291762772344,223.74611247649293,0.0,3712.8941691637824,12768.645779621353,16075.539999999999,3712.894175949628,405.9999915194566,3.034678513749898e-9,270.6666610129711,270.6666610129087,270.6666683668398,1.779644858969553e-9,203.00000127512988,1569.9999999999739,270.66663957900283,0.0,0.0,-639337.4819254833,-456489.70361119416,-5.0775444210493155e6,-3446.393882694698,-2116.188082283923,-14152.795285672299,-122751.44189010502,0.0
1544,8,1,9,44.12719197544942,166.57141889640047,110.30263980034209,8.1761196502826,150.37291762772492,228.78838934347803,0.0,3647.7617026423477,13285.198246260783,16526.96,3647.761709309063,405.9999915183332,3.0012821303984115e-9,270.6666610122221,270.66666101215975,270.66666836627667,1.7796448589695795e-9,203.00000127470753,1569.999999999979,270.66663957826,0.0,0.0,-637437.378741608,-489332.3325318252,-5.169135314203946e6,-3326.5395300850178,-2116.1880943487486,-14152.795286036158,-130667.81657138345,0.0
1545,9,1,9,44.12719197544942,159.92726604387425,100.33640947055031,7.408224275033062,150.37291762768916,215.50008223049642,0.0,5183.55286877331,11923.887077325291,16701.440000000002,5183.55287824911,405.9999915223641,4.0537514522378665e-9,270.6666610149094,270.666661014847,270.66666836820724,1.779644858969553e-9,203.00000127615542,1569.9999999999552,270.666639580804,0.0,0.0,-867392.3608901604,-405585.94110076944,-5.331031739212197e6,-6717.301408527383,-2116.187809883275,-14152.795284798805,-109805.1744036274,0.0
1546,10,1,9,44.12719197544942,155.2215319521385,93.27780780418271,7.022198762182763,150.3729176276712,206.08861330300059,0.0,5955.604102804988,10959.735841904432,16509.34,5955.604113693153,405.99999154507225,4.922033953183814e-9,270.66666103004815,270.6666610299858,270.6666683796563,1.7796448589695398e-9,203.0000012847422,1569.9999999997672,270.6666395958708,0.0,0.0,-966259.4282965992,-351743.9009541583,-5.351367069636782e6,-8867.3002119452,-2116.187666873462,-14152.795277479301,-95029.16818518238,0.0
1547,11,1,9,44.12719197544942,150.17752320012406,88.65352258682077,6.033869015999091,147.43119352630694,199.92284797586018,102.72320965391302,7829.54091527232,9926.275847497736,16085.54,7932.264139452747,1773.0000235090656,1.1528618734402196e-8,1182.0000156727103,1182.0000156726467,1182.0000178292757,2.008831631602853e-9,886.5000133719568,886.4999992664241,1181.9999990217211,0.0,-16046.535592946455,-1.2230634867877883e6,-299069.37535887514,-5.303652697098976e6,-15730.19498225084,-9241.385934354068,-61805.14196494984,103089.66361216223,0.0
1548,12,1,9,44.12719197544942,135.81222936988937,77.87955136384947,5.212202702591406,136.6572222961546,185.55755300319984,2054.4406164890493,8157.248351701427,6982.990999695819,15421.68,9575.582981456024,1773.0000235158348,636.1059699407082,1182.000015677223,1182.0000156771541,1182.0000178333144,3.820657153217346e-9,886.5000133749858,886.4999992655229,1181.999999020659,0.0,-289726.32116700546,-1.1503713160728738e6,-177616.3273535415,-5.319101991042964e6,-22923.002961039332,-5925.870660213317,-61805.14195722375,103089.66361130169,0.0
1549,13,1,9,44.12719197544942,128.11977541660136,72.11021047774769,5.212202871064629,130.88788140812906,177.86509848698728,4827.920123964901,6322.004903545342,5406.894938127333,14783.820000000002,9575.582981513118,1773.0000235179316,1574.3420314547332,1182.0000156786211,1182.0000156785488,1182.0000178347573,8.581785138498468e-9,886.500013376068,886.4999992653803,1181.9999990204803,0.0,-643716.1411430739,-842925.4205340255,-129962.14386906312,-5.224608634560041e6,-22923.001347809986,-1035.592861658748,-61805.141955447936,103089.66361026309,0.0
1550,14,1,9,44.12719197544942,121.34901078810167,67.032136585511,5.2122030396716745,125.80980859419736,171.09433329177713,7190.50679282459,4941.870679510546,4019.6424910642045,14379.02,9575.582981527825,1773.0000235300138,2556.7944785178156,1182.0000156866756,1182.0000156866004,1182.0000178442588,4.406901671031227e-6,886.5000133831941,886.4999992648447,1181.9999990197716,0.0,-910039.2677367297,-625449.1517787378,-98049.82445799402,-5.18618487669717e6,-22922.999733299243,4085.1487549996236,-61805.14139770651,103089.66488968814,0.0
1551,15,1,9,44.12719197544942,119.59820288950408,65.7190304056526,5.212203142021838,124.49667898572024,169.34352505222898,7498.6764217867085,5348.977226723037,3660.9218816713046,14418.599999999999,9575.582981534182,2089.975591679394,3272.070656053725,1393.3170611195958,1393.3170611195196,1393.3170632770143,422.634001554192,1044.987797457761,728.0122151899068,970.6829535865222,0.0,-935912.848902229,-667608.0195206878,-91326.25730878097,-5.224991319367396e6,-22922.998753236752,6161.179797585763,-20238.087622409483,84659.35160859987,0.0
1552,16,1,9,44.12719197544942,120.31569937571543,66.25715276621523,5.212203144132776,125.03490737109017,170.06102152348572,6882.337163862469,6045.834083429299,3807.928714737326,14963.1,9575.58298153696,1773.0000235513494,3352.588254861249,1182.0000157008994,1182.0000157008237,1182.0000178612231,0.000334942136620592,886.5000133959173,886.4999992637579,1181.9999990183233,0.0,-863925.3486140566,-758920.8714758889,-94005.68238280469,-5.401386206658732e6,-22922.998733023283,8232.89083107072,-61805.10006538326,103089.76252643942,0.0
1553,17,1,9,44.12719197544942,100.24465463338808,51.572842471666874,5.212203623820238,124.49668111683641,169.34352093697802,4451.260496369509,12238.506621274868,2272.363342477034,15978.300000000001,9575.582981554062,2983.8305229368257,7114.184131607161,1989.2203486245503,1989.2203486244741,1989.22036278344,1614.4405842205176,1491.9152720875798,281.0847460374023,374.7796613831828,0.0,-469415.9472315501,-1.290634458039689e6,-36809.680303944624,-6.068278246258836e6,-22922.994139736205,-8079.781481346727,68839.0411571339,32686.888040697442,0.0
1554,18,1,9,44.12719197544942,119.91687795855631,65.95803610510758,5.212203383665247,124.73626039485397,169.662199304084,1780.5041985477205,13436.561161833937,3726.214598500613,17170.28,9575.582981552026,1773.0000236034102,5641.482371137367,1182.0000157356067,1182.0000157355307,1182.0000178971645,0.002213811914841544,886.5000134228734,886.4999992426264,1181.999998990148,0.0,-222792.8546902447,-1.6813045545788538e6,-92503.30013880075,-6.15761048462776e6,-22922.99643936025,20162.51953826894,-61804.86580003174,103090.31769557006,0.0
1555,19,1,9,44.12719197544942,134.6595954981433,77.01507499459909,5.212203088751814,135.7927459266247,184.40491784403588,650.5724689449081,12531.038271966594,6746.829221815237,18155.44,9575.582981544641,1773.0000235164505,3606.0277477337786,1182.0000156776337,1182.000015677564,1182.0000178334699,4.123523388532194e-9,886.5000133751024,886.499999265502,1181.9999990206334,0.0,-90996.74134244125,-1.7527388612611855e6,-169703.61883392418,-6.220890791517189e6,-22922.99926332829,9553.967331619322,-61805.14195704917,103089.66361111405,0.0
1556,20,1,9,44.12719197544942,139.0738776130821,80.3257867762518,5.212203010557712,139.1034577092242,188.8192002204364,0.0,12679.054706184,7651.265257586465,18557.32,9575.582981541655,1773.0000235155317,3103.4717119644015,1182.000015677021,1182.0000156769534,1182.0000178328903,3.170915133972255e-9,886.5000133746678,886.4999992655906,1181.9999990207411,0.0,0.0,-1.8294111095680043e6,-201482.1704741835,-6.267353892515199e6,-22923.000012082397,6934.542503883247,-61805.14195790325,103089.6636114764,0.0
1557,21,1,9,44.12719197544942,134.3775420580918,76.80353490350004,5.212203093177454,135.58120583546395,184.12286438918835,0.0,13282.72027193167,6689.039690735961,18198.760000000002,9575.582981545218,1773.000023516512,3707.137278812562,1182.0000156776748,1182.0000156776052,1182.0000178335092,4.20774057080112e-9,886.5000133751321,886.499999265497,1181.9999990206272,0.0,0.0,-1.8541315376745397e6,-167808.80702024198,-6.239881780772883e6,-22922.999220950194,10080.970784436242,-61805.14195699744,103089.66361108393,0.0
1558,22,1,9,44.12719197544942,132.44411036500213,75.35346139089742,5.212202990296488,134.13113232242765,182.1894330387037,0.0,12531.03827196659,6292.901692076022,17050.940000000002,9575.58298153847,1773.0000235168106,2955.4552774794956,1182.0000156778738,1182.0000156778033,1182.0000178338016,4.910022501748128e-9,886.5000133753513,886.4999992654631,1181.9999990205854,0.0,0.0,-1.7249765310330726e6,-155258.99091615633,-5.903755227208472e6,-22923.000206095443,6163.050620397873,-61805.141956616266,103089.66361087625,0.0
1559,23,1,9,44.12719197544942,128.4239849134204,72.3383675008861,5.212202910847086,131.11603843134273,178.16930785124748,0.0,11950.556003144517,5469.223961960888,15646.78,9575.58298152969,1773.000023517869,2374.9730076045867,1182.0000156785793,1182.0000156785072,1182.0000178346659,8.093150395088255e-9,886.5000133759993,886.4999992653871,1181.9999990204892,0.0,0.0,-1.597026746640648e6,-131616.44807676272,-5.507941005875891e6,-22923.000966869775,3137.4585404474346,-61805.141955572326,103089.6636102857,0.0
1560,24,1,9,44.12719197544942,129.23987959884857,72.95028902932468,5.212202705107721,131.727959960027,178.98520322265125,0.0,10447.208364044947,5636.391603809119,14310.6,9575.58298147804,1773.0000235173745,871.6253658072096,1182.0000156782496,1182.0000156781778,1182.000017834444,7.063516060442479e-9,886.5000133758331,886.4999992654044,1181.999999020511,0.0,0.0,-1.4046489188091517e6,-136146.9406544395,-5.049808188562717e6,-22923.002936944147,-4698.295809724106,-61805.14195582646,103089.66361044292,0.0
1561,1,2,9,7.935007530558181,-5.212323825564224,-25.13006229881066,5.2122026879205094,124.49668111979672,169.3435209470129,0.0,13644.01058673939,7.076817696992264e-10,10660.179999999998,9575.582963051744,2983.830522936952,4068.427606612778,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357028,374.77966138082473,0.0,0.0,1.6528032932983479,5.691507044548988e-8,-5.243605013158303e6,-22923.003101521586,-186041.66070615934,-83739.93890642526,32686.88803877717,0.0
1562,2,2,9,7.935007530558181,-5.21232382514182,-25.130062298806855,5.212202678830547,124.49668111979685,169.3435209470129,0.0,13795.790586737725,7.076817696992682e-10,10811.960000000001,9575.58297931756,2983.830522936952,4220.207590332507,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357028,374.7796613808248,0.0,0.0,1.67130914068548,5.691507044519431e-8,-5.316212337902481e6,-22923.003188563373,-185250.5527041518,-83739.93890641749,32686.888038777215,0.0
1563,3,2,9,7.935007530558181,-5.2123238250951145,-25.13006229879925,5.2122026780691275,124.49668111979678,169.3435209470129,0.0,14070.81058673758,7.076817696993546e-10,11086.98,9575.582980682073,2983.830522936952,4495.227588966782,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357027,374.77966138082473,0.0,0.0,1.704636855807621,5.6915070445168204e-8,-5.447627523101853e6,-22923.003195854406,-183817.09273383662,-83739.93890640247,32686.88803877718,0.0
1564,4,2,9,7.935007530558181,-5.212323825064708,-25.130062298784846,5.212202677835585,124.49668111979672,169.34352094701342,0.0,14489.530586737541,7.076817696995155e-10,11505.7,9575.582981100635,2983.830522936952,4913.947588547853,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357029,374.77966138082496,0.0,0.0,1.7553664818551624,5.691507044515963e-8,-5.647345018621547e6,-22923.00319809073,-181634.6392317445,-83739.93890637468,32686.888038777033,0.0
1565,5,2,9,7.935007530558181,-5.2123238250189505,-25.13006229875768,5.212202677740871,124.49668111979685,169.3435209470129,0.0,15003.390586737518,7.07681769699836e-10,12019.56,9575.582981271207,2983.830522936952,5427.807588377132,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357028,374.7796613808248,0.0,0.0,1.817619931549416,5.691507044515302e-8,-5.891842560712244e6,-22923.00319899767,-178956.2967650336,-83739.93890631967,32686.888038777215,0.0
1566,6,2,9,7.935007530558181,-5.2123238249438755,-25.1300622987002,5.212202677694454,124.49668111979678,169.3435209470129,0.0,15522.110586737514,7.07681769700413e-10,12538.279999999999,9575.582981352236,2983.830522936952,5946.527588296046,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357027,374.77966138082473,0.0,0.0,1.8804610028018942,5.6915070445146293e-8,-6.137982993869817e6,-22923.003199442144,-176252.6229926247,-83739.93890620544,32686.88803877718,0.0
1567,7,2,9,7.935007530558181,-5.212323824706185,-25.13006229852697,5.212202677669342,124.4966811197967,169.34352094701273,0.0,15977.19058673751,7.076817697022692e-10,12993.36,9575.582981395193,2983.830522936952,6401.6075882530695,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.4405842266867,1491.915272087906,281.0847460357029,374.7796613808249,0.0,0.0,1.9355892966414103,5.691507044512737e-8,-6.353371344778985e6,-22923.003199682607,-173880.6537980795,-83739.93890586073,32686.88803877723,0.0
1568,8,2,9,7.935007530558181,-5.212323823337555,-25.130062297509017,5.212202677641975,124.49668111979678,169.34352094701342,0.0,16270.090586737526,7.076817697130233e-10,13286.26,9575.58298141556,2983.830522936952,6694.507588232798,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357029,374.77966138082496,0.0,0.0,1.9710514412872726,5.691507044502372e-8,-6.491726408536557e6,-22923.003199944666,-172353.9996320203,-83739.93890383668,32686.888038777062,0.0
1569,9,2,9,7.935007530558181,-5.2123238217083925,-25.130062296295236,5.21220267762312,124.49668111979678,169.3435209470129,0.0,16313.270586737537,7.076817697258149e-10,13329.439999999999,9575.582981418309,2983.830522936952,6737.687588230175,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357027,374.77966138082473,0.0,0.0,1.9762562430260004,5.691507044489954e-8,-6.5121048942500325e6,-22923.00320012521,-172128.93671809376,-83739.93890142144,32686.88803877718,0.0
1570,10,2,9,7.935007530558181,-5.212323824415113,-25.13006229831029,5.212202677659975,124.49668111979678,169.3435209470129,0.0,16132.970586737514,7.076817697045621e-10,13149.14,9575.58298140654,2983.830522936952,6557.387588241734,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357027,374.77966138082473,0.0,0.0,1.9544570373254828,5.691507044510579e-8,-6.42698272226807e6,-22923.00319977229,-173068.6968646353,-83739.93890542982,32686.88803877718,0.0
1571,11,2,9,7.935007530558181,-5.212319132827041,-25.130062298678038,5.2122040853072455,124.49668111979678,169.3435209470129,129.14782021597006,15629.882747753167,7.076817697005763e-10,12775.2,9575.582981376747,2983.830522936952,6183.447588271533,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357027,374.77966138082473,0.0,0.014858136402835953,1.798179244826315,5.691506712463389e-8,-6.250181250585692e6,-22922.989720729063,-175017.7252300158,-83739.93890616135,32686.88803877718,0.0
1572,12,2,9,7.935007530558181,-5.212319132962597,-25.130062298783677,5.212204085343666,124.49668111979672,169.34352094701342,831.8956602721579,14426.03490769698,7.076817696995283e-10,12274.099999999999,9575.582981317082,2983.830522936952,5682.347588331223,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357029,374.77966138082496,0.0,0.09570761491340818,1.6596809667535126,5.691506712464553e-8,-6.012709612757395e6,-22922.98972038032,-177629.56069683947,-83739.93890637235,32686.888038777033,0.0
1573,13,2,9,7.935007530558181,-5.21231913299737,-25.130062298804997,5.212204085391835,124.49668111979696,169.34352094701342,1535.4003385442775,13293.93022942488,7.076817696992888e-10,11845.5,9575.582981229223,2983.830522936952,5253.747588419156,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.4405842266872,1491.915272087906,281.08474603570284,374.7796613808248,0.0,0.17664413248803612,1.529434841053444,5.6915067124650886e-8,-5.80909768847742e6,-22922.989719919075,-179863.51136716816,-83739.93890641435,32686.888038777106,0.0
1574,14,2,9,7.935007530558181,-5.212319133020842,-25.13006229881836,5.212204085436073,124.49668111979672,169.34352094701342,2760.3821067073836,11833.148461261791,7.076817696991387e-10,11609.7,9575.582981149284,2983.830522936952,5017.947588499162,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357029,374.77966138082496,0.0,0.31757529441711085,1.3613751506854896,5.691506712465542e-8,-5.696882043826132e6,-22922.98971949547,-181092.54908990758,-83739.93890644133,32686.888038777033,0.0
1575,15,2,9,7.935007530558181,-5.2123191330324845,-25.130062298826903,5.212204085411032,124.49668111979672,169.34352094701342,3387.420004231466,11319.6505637377,7.07681769699027e-10,11723.24,9575.582981191992,2983.830522936952,5131.487588456424,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357029,374.77966138082496,0.0,0.38971461434994126,1.3022988730299403,5.691506712465468e-8,-5.750932323031132e6,-22922.98971973524,-180500.75543841615,-83739.93890645832,32686.888038777033,0.0
1576,16,2,9,7.935007530558181,-5.2123191330210155,-25.130062298825862,5.212204085347722,124.4966811197969,169.3435209470129,4090.6384068289008,11123.37216114024,7.076817696990721e-10,12230.18,9575.582981310166,2983.830522936952,5638.4275883381415,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357028,374.7796613808248,0.0,0.47061843099072576,1.2797180863271933,5.6915067124650184e-8,-5.9918659726737905e6,-22922.98972034148,-177858.48070029955,-83739.93890645521,32686.88803877723,0.0
1577,17,2,9,7.935007530558181,-5.212319132970746,-25.130062298794886,5.21220408529691,124.49668111979685,169.3435209470129,2216.2693687215888,13887.601199247532,7.076817696994357e-10,13120.039999999999,9575.582981404485,2983.830522936952,6528.287588243742,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357028,374.7796613808248,0.0,0.25497663546775584,1.5977362131525297,5.6915067124643845e-8,-6.41323652351534e6,-22922.98972082803,-173220.3487736473,-83739.93890639368,32686.888038777215,0.0
1578,18,2,9,7.935007530558181,-5.212319131794392,-25.130062297864164,5.212204085236408,124.49668111979678,169.3435209470129,951.144118718334,16236.986449250833,7.07681769708643e-10,14204.300000000001,9575.582981458914,2983.830522936952,7612.547588189476,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357027,374.77966138082473,0.0,0.10942585700558993,1.868009403027827,5.691506712455186e-8,-6.923984671531248e6,-22922.98972140738,-167568.96437120793,-83739.93890454239,32686.88803877718,0.0
1579,19,2,9,7.935007530558181,80.00274395987259,36.300311190122045,5.2122036252712025,124.49668111517437,169.34352093993098,719.0624675431567,16360.830575589896,910.4374156592622,15006.5,9575.582981478878,2983.830522935248,7504.310057203862,1989.2203486234987,1989.220348623075,1989.2203627779986,1614.440584220025,1491.915272083499,281.0847460377034,374.7796613834922,0.0,-61274.87048213426,-1.394187319948311e6,-2180.642552916892,-6.021195019953672e6,-22922.99412584235,-36064.36661387002,38458.610933932156,32686.88803926808,0.0
1580,20,2,9,7.935007530558181,87.71248038734517,41.98507007925439,5.212203565885183,124.49668111353664,169.34352093742177,342.4028399802039,16360.830575590426,1592.6770453144877,15312.08,9575.582981481322,2983.8305229346447,7127.650428844372,1989.2203486230965,1989.2203486226729,1989.2203627759181,1614.4405842176648,1491.9152720819386,281.0847460384121,374.77966138443713,0.0,-31817.67568984895,-1.5203250104490882e6,-12591.055987870554,-6.019904740902539e6,-22922.994694498113,-26331.284897512785,49766.84907464133,32686.88803944199,0.0
1581,21,2,9,7.935007530558181,87.58014650324574,41.88744676632403,5.212203513915325,124.49668111357121,169.34352093747566,0.0,16360.830575590418,1585.4998859896293,14962.5,9575.58298147166,2983.8305229346574,6785.247588178728,1989.2203486231049,1989.2203486226815,1989.2203627759623,1614.440584217715,1491.9152720819716,281.08474603839727,374.7796613844174,0.0,0.0,-1.5181599173416568e6,-12380.766326248908,-5.890986550132685e6,-22922.995192139795,-28316.626159310166,49572.65479265692,32686.888039438076,0.0
1582,22,2,9,7.935007530558181,78.49779407050099,35.193121202590845,5.212203513882447,124.49668111542186,169.3435209403109,0.0,16360.830575589764,624.4198846910043,14001.42,9575.582981446869,2983.8305229353396,6785.247588203706,1989.2203486235596,1989.220348623136,1989.2203627783138,1614.4405842203819,1491.9152720837353,281.0847460375963,374.77966138334943,0.0,0.0,-1.3695650879611257e6,-1025.7245978144565,-5.656579713624906e6,-22922.995192454633,-42100.33794028987,36256.16606512232,32686.88803924159,0.0
1583,23,2,9,7.935007530558181,-5.212323824848235,-25.130062298630122,5.2122026776784605,124.49668111979685,169.3435209470129,0.0,15793.150586737514,7.076817697011645e-10,12809.32,9575.582981379852,2983.830522936952,6217.567588268416,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357028,374.7796613808248,0.0,0.0,1.9132954954111483,5.6915070445139054e-8,-6.266327975238104e6,-22923.00319959528,-174839.90757896,-83739.93890606595,32686.888038777215,0.0
1584,24,2,9,7.935007530558181,-5.212323825048336,-25.130062298774583,5.212202677781505,124.49668111979678,169.3435209470129,0.0,14718.610586737534,7.076817696996292e-10,11734.78,9575.582981195843,2983.830522936952,5143.027588452564,1989.2203486246347,1989.220348624211,1989.2203627838749,1614.440584226687,1491.915272087906,281.0847460357027,374.77966138082473,0.0,0.0,1.7831194441387197,5.6915070445157186e-8,-5.7564241463152e6,-22923.003198608574,-180440.62784305238,-83739.9389063534,32686.88803877718,0.0
1585,1,3,9,116.24623341856253,154.099826325573,91.59525270036286,9.960766746779836,150.37291762830495,203.84514703515916,0.0,78.46654344043375,10729.911721212155,10117.84,78.46654357818407,690.5383007404079,7.107709862615048e-10,460.35886716027187,460.3588671602482,460.358869024644,6.754339214035254e-10,345.26915176848297,1427.7308626508814,460.3588457264425,0.0,0.0,-12873.267653175097,-339579.22093940945,-3.3717992553780647e6,-1.5392481582372284,-3599.2839646046195,-24071.52424646222,-51002.038477842725,0.0
1586,2,3,9,116.24623341856253,154.09982640804418,91.59525270037489,9.870389543259519,150.37291762830057,203.84514703515765,0.0,259.22099963959204,10729.91172121475,10336.099999999999,259.22100010816115,653.0327572727174,7.245698413227803e-10,435.35517151514495,435.3551715151213,435.35517337949886,6.754337283077769e-10,326.51638003462415,1446.4836343847423,435.3551500812975,0.0,0.0,-42504.523290016725,-339579.22182431817,-3.4417150802513137e6,-16.798870496474137,-3403.7942455979646,-22764.115816917598,-56341.066054859606,0.0
1587,3,3,9,116.24623341856253,155.17404338720274,93.20657895546492,9.943743307200984,150.37291762830233,205.99364153214697,0.0,112.51343186824481,10950.006523510267,10656.52,112.51343206837518,405.9999915285912,7.133298145970284e-10,270.66666101906077,270.6666610190371,270.6666683716552,6.754365805195571e-10,203.0000012787414,1569.9999999999077,270.66663958521565,0.0,0.0,-18577.968843476174,-351223.6706824675,-3.532692930025406e6,-3.1648154846823218,-2116.188749302615,-14152.795282796644,-94880.06250638573,0.0
1588,4,3,9,116.24623341856253,157.73241355255254,97.0441342801195,9.999623705780758,150.37291762830495,211.11038197841182,0.0,0.7525982063657594,11474.187357368754,11068.94,0.75259816088531,405.9999915208161,7.049985427401839e-10,270.66666101387733,270.6666610138537,270.66666836772436,6.754365805195637e-10,203.00000127579327,1569.9999999999727,270.66663958004284,0.0,0.0,-126.23483039069636,-379908.31902681617,-3.6353875874271095e6,-0.00014159733941099262,-2116.1887700039806,-14152.795285309701,-102913.34500780416,0.0
1589,5,3,9,116.24623341856253,159.9950164233426,100.43803852965348,9.95821445790648,150.37291762830318,215.63558764673303,0.0,83.57112258002289,11937.768832842341,11615.34,83.57112272712679,405.99999151951056,7.111534555145541e-10,270.66666101300706,270.6666610129834,270.6666683670576,6.754365805195571e-10,203.00000127529322,1569.9999999999832,270.66663957916523,0.0,0.0,-14203.182290847799,-406394.25802129274,-3.7806283317927914e6,-1.7460315280490022,-2116.1887546631187,-14152.795285736851,-110017.9179072018,0.0
1590,6,3,9,116.24623341856253,160.58683348897986,101.32576380830032,9.724532778317245,150.37291762829233,216.81922135195737,0.0,550.9346088024307,12059.025345765114,12203.960000000001,550.9346098045078,405.9999915193705,7.480060677253396e-10,270.66666101291366,270.66666101288996,270.6666683669538,6.754365805195571e-10,203.00000127521534,1569.9999999999848,270.66663957902847,0.0,0.0,-93830.42594908083,-413495.1035619341,-3.95601390797183e6,-75.88219022160956,-2116.1886680976095,-14152.795285804877,-111876.22282442765,0.0
1591,7,3,9,116.24623341856253,160.9182059196326,101.82282214295984,9.497060032219203,150.37291762828187,217.48196579835277,0.0,1005.8802246179627,12126.919729117573,12726.800000000001,1005.8802264520161,405.999991519332,7.877433180223062e-10,270.66666101288797,270.6666610128643,270.66666836690246,6.754365805195571e-10,203.00000127517686,1569.9999999999854,270.66663957896094,0.0,0.0,-171417.34599397855,-417502.37533500115,-4.1129618791020205e6,-252.94861119132838,-2116.1885838305316,-14152.79528583929,-112916.73160528147,0.0
1592,8,3,9,116.24623341856253,163.8820758660484,106.26862721235344,9.610111560843585,150.37291762828704,223.40970589204576,68.48999863318734,711.2871092738258,12734.182846228037,13107.960000000001,779.777109340847,405.999991518625,7.674801261257473e-10,270.6666610124166,270.666661012393,270.6666683665604,6.754365805195504e-10,203.00000127492027,1569.9999999999898,270.6666395785101,0.0,-11882.479679736514,-123402.75647646678,-454344.85970301344,-4.1910470356288725e6,-152.0129949878119,-2116.1886243660483,-14152.795286058543,-122223.28355244623,0.0
1593,9,3,9,116.24623341856253,154.09982771393402,91.59525270061462,8.574945347839776,150.372917628235,203.84514703512372,2568.0330881677323,282.07707995369543,10729.911721255596,13117.66,2850.1101738237658,462.3619310291572,1.003954309183363e-9,308.2412873527714,308.24128735274775,308.24128921683456,6.754354755298891e-10,231.1809669126259,1541.8190475067947,308.24126591865814,0.0,-417754.199832812,-45886.82496739522,-339579.2358364009,-4.322309599145536e6,-2030.7807616433092,-2409.962545413822,-16117.507810394018,-83483.63500134958,0.0
1594,10,3,9,116.24623341856253,136.3383920451084,78.2741741256487,6.269509101110056,137.05184505824036,186.08371668390774,7190.506792824695,270.4772510755835,7090.795928025013,12778.78,7460.984058927826,1773.000023515622,3.2113964841806774e-9,1182.0000156770814,1182.0000156770552,1182.0000178331006,1.4010966383771188e-9,886.5000133748255,886.4999992653653,1181.9999990204722,0.0,-1.0254230819023565e6,-38572.19308368773,-181318.8690639384,-4.44303015964131e6,-13916.562346699437,-9241.385701926134,-61805.141956043546,103089.66361312434,0.0
1595,11,3,9,116.24623341856253,119.59820228720123,65.71903040557069,5.2122029613372085,124.49667898525021,169.3435250507877,10751.515189920447,432.12225716242995,3660.9218816546977,12359.22,9575.58298153508,2485.3393878202573,1608.0544522100881,1656.8929252135047,1656.8929252134758,1656.892927370942,949.7857297415453,1242.6696955282064,530.3303171195696,707.1070894927518,0.0,-1.3419009678897876e6,-53933.35403335602,-91326.2551037973,-4.510531607567476e6,-22923.000483397416,-4572.755343798199,31608.53540487369,61671.24651106201,0.0
