Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_CCGT_g,Gen_Conv_Coal_g,Gen_Conv_Biomass_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_CCGT_obj,Gen_Conv_Coal_obj,Gen_Conv_Biomass_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
1671,15,6,9,43.40317622785392,-5.58411149220347,90.16365504162174,5.5522840222364245,172.75434812096867,300.77482756294364,10877.695804275389,2670.015159356182,0.0,0.0,0.0,12049.518,8910.925824898979,1023.9316151151653,552.1399349087848,0.0,346.2095365212299,84.97982729596515,0.0,0.0,0.0,-5.910556246898907e6,-19782.117403856362,-3654.0923644537106,0.0
1672,16,6,9,43.40317622785392,-5.5841114920866035,90.16683283145719,5.552284022122382,172.75434812096745,300.77482756294347,12182.939213197447,1860.871250434118,0.0,0.0,0.0,12545.617499999998,8910.925825134873,1023.9316151151653,552.1404022829239,0.0,387.75213188397174,59.22682383047504,0.0,0.0,0.0,-6.146124228786689e6,-19782.11740487076,-3654.011623539438,0.0
1673,17,6,9,43.40317622785392,-5.5841114912324326,90.163113300519,5.552284021396864,172.75434812096856,300.7748275629435,12228.044049655471,2703.9134139760895,0.0,0.0,0.0,13433.764500000001,8910.925826633002,1023.9316151151653,552.1397485256188,0.0,389.18770313842106,86.05872262131197,0.0,0.0,0.0,-6.566315352913137e6,-19782.1174113242,-3654.1245629559853,0.0
1674,18,6,9,43.40317622785392,89.92158872145805,100.01668921267205,5.456800251689047,172.75434812096816,300.7748275630372,10125.009533999388,3423.559465041059,0.0,1800.0,627.7922343892735,14478.164999999999,9142.961848749803,1023.9316151154596,552.1379259499453,0.0,-965707.0976906165,-326533.5863293855,0.0,-8141.113984338765,-49.899097883244394,-5.675161324219559e6,-20639.864128133144,-3654.4394209529273,0.0
1675,19,6,9,43.40317622785392,202.02656434537926,144.03819000000004,5.747039250440421,172.7543481209749,300.7748425300992,5290.904591999719,3254.283727727074,4334.105793983492,1800.0,2160.0,15341.098499999998,8545.3194647452,1023.9316437429532,683.5916446980177,0.0,-1.0993103133614517e6,-676154.2572330915,-326.87616904627066,-209930.07010739695,-242318.43161759814,-4.277053197777571e6,-18087.287087370518,19054.74397524062,0.0
1676,20,6,9,43.40317622785392,202.03060312745302,144.03819000000004,7.699840857310624,172.75434812097538,300.77484309183797,1218.037502999722,3423.559465042749,8626.50882810272,1800.0,2160.0,15729.909,4641.735602183881,1023.9316446822726,669.4538529011411,0.0,-255459.54629422456,-718024.6466116556,-685.4477252671495,-209937.33991512968,-242327.1553868775,-4.377743951154698e6,-5290.30323316469,16612.37830346462,0.0
1677,21,6,9,43.40317622785392,202.02924154004015,144.03819000000001,8.337049112186264,172.7543481209751,300.77484289951155,0.0,3366.492386946261,9660.515010393527,1800.0,2160.0,15488.811,3366.6287102162205,1023.9316443614522,667.031695361491,0.0,0.0,-708196.5159508446,-754.454462923808,-209934.88905778652,-242324.21435806566,-4.315333678570818e6,-2764.990984480246,16193.940284616023,0.0
1678,22,6,9,43.40317622785392,202.01059919841526,144.03819000000001,8.723026991714079,172.75434812097402,300.7748405479,0.0,2585.115376732393,9653.170076950779,1800.0,2160.0,14700.094500000001,2585.2200587965344,1023.9316403698061,666.5699213767627,0.0,0.0,-544770.7374586795,-573.9231534311548,-209901.33284286174,-242283.94690015595,-4.110356378895509e6,-1630.4155474615254,16114.16961488151,0.0
1679,23,6,9,43.40317622785392,202.00616938560697,144.03819000000004,8.814745013263051,172.75434812097456,300.77484006072024,0.0,2399.4406081430798,8791.596056215785,1800.0,2160.0,13652.847000000002,2399.537771463218,1023.9316395212113,668.4610291331282,0.0,0.0,-505852.2630545049,-483.75368729024194,-209893.3591798068,-242274.37850448999,-3.8354638873154633e6,-1404.618730320777,16440.867283477448,0.0
1680,24,6,9,43.40317622785392,202.00835685332362,144.03819000000004,8.769454133329212,172.75434812097402,300.77484029799837,0.0,2491.127863372839,7672.883437474646,1800.0,2160.0,12625.821,2491.2287394914742,1023.9316399359498,671.3573860663234,0.0,0.0,-525074.4779295846,-438.9812047048472,-209897.29662169676,-242279.103434758,-3.563124950960762e6,-1514.016070195641,16941.225254325138,0.0
1681,1,7,9,62.295346234930605,201.9534041248383,144.03819000000001,9.907286153677722,172.75434812096816,300.7748322420693,0.0,187.6907251514851,8549.158080489342,1800.0,2160.0,11198.6745,187.698325517994,1023.9316251974298,570.8572823545823,0.0,0.0,-39764.286589468866,-19.31508935894817,-209798.3817104232,-242160.40554122967,-3.1809639248427907e6,-8.594568356459376,-420.59497420227854,0.0
1682,2,7,9,62.295346234930605,201.95248715042527,144.03819,9.926270660643203,172.7543481209677,300.7748322028599,0.0,149.25832246603008,8830.053218794152,1800.0,2160.0,11441.1375,149.2643665445157,1023.9316251213577,570.7785096231585,0.0,0.0,-31624.66795706635,-11.852782105794176,-209796.73115647977,-242158.42487649756,-3.246378041927618e6,-5.43520035485426,-434.203258563648,0.0
1683,3,7,9,62.295346234930605,201.95283710541045,144.03819000000001,9.919025396552478,172.7543481209681,300.7748322177785,0.0,163.92569874309513,9181.9079434135,1800.0,2160.0,11807.6595,163.93233676472354,1023.9316251503109,569.9438936084865,0.0,0.0,-34731.24310463524,-15.538339196937159,-209797.36107545308,-242159.18077926556,-3.3449633858154225e6,-6.555903202463696,-578.3868221854791,0.0
1684,4,7,9,62.295346234930605,201.9534041248436,144.03819000000001,9.907286153677722,172.7543481209696,300.7748322420693,0.0,187.6907251514851,9626.767080489373,1800.0,2160.0,12276.283500000001,187.698325517994,1023.9316251974307,568.6262979190768,0.0,0.0,-39764.286589469855,-21.749728462425992,-209798.38171043273,-242160.40554124108,-3.4705205864578863e6,-8.594568356459376,-806.0072360253544,0.0
1685,5,7,9,62.295346234930605,201.95360453950198,144.03819000000001,9.903136883493602,172.75434812096793,300.77483225069034,0.0,196.0905441647823,10190.34131926168,1800.0,2160.0,12848.257500000002,196.09848467494115,1023.9316252141471,567.2883240332312,0.0,0.0,-41543.103710612784,-25.065303968964145,-209798.74245681785,-242160.83843690323,-3.6230296848404272e6,-9.381056444844944,-1037.1480529226828,0.0
1686,6,7,9,62.295346234930605,201.95200214663436,144.03819000000001,9.936311894488764,172.75434812097035,300.774832182276,0.0,128.93076045385095,10860.791640977937,1800.0,2160.0,13451.548499999999,128.93598138470324,1023.9316250813949,565.1868120079549,0.0,0.0,-27318.921460606387,-9.311163551639766,-209795.85814965612,-242157.37726830915,-3.783026902142628e6,-4.055566562714603,-1400.1933100243332,0.0
1687,7,7,9,62.295346234930605,201.95215877852155,144.03819000000001,9.933069080252565,172.75434812096833,300.7748321889125,0.0,135.49554208270473,11405.979404506148,1800.0,2160.0,14003.301000000001,135.5010288489021,1023.9316250942815,563.5639029969947,0.0,0.0,-28709.503808042005,-11.565103485714644,-209796.14008705303,-242157.71559318554,-3.92853808440382e6,-4.479076282802907,-1680.5579063153127,0.0
1688,8,7,9,62.295346234930605,201.95381112075071,144.03819000000001,9.898859943457664,172.75434812096861,300.7748322595961,0.0,204.74881914771942,11704.4771038433,1800.0,2160.0,14371.0515,204.7571102674866,1023.9316252314134,561.969983760366,0.0,0.0,-43376.584233686895,-31.207567296456546,-209799.11430306555,-242161.2846524005,-4.025078228242854e6,-10.22777715862594,-1955.9144706355291,0.0
1689,9,7,9,62.295346234930605,201.95283710543052,144.03819000000001,9.919025396552478,172.75434812096867,300.7748322177797,0.0,163.92569874309513,11871.30894341361,1800.0,2160.0,14497.0605,163.93233676472354,1023.9316251503137,561.0011231492429,0.0,0.0,-34731.24310463853,-20.089553107973188,-209797.36107548923,-242159.18077930887,-4.058101798410103e6,-6.555903202463696,-2123.2893032687716,0.0
1690,10,7,9,62.295346234930605,201.95170491585415,144.03819000000001,9.904407570835268,172.75434812096873,300.7748321697126,76.11602099980809,116.47318271720694,11633.000612025437,1800.0,2160.0,14287.416,192.59392018852833,1023.9316250569954,561.9961769287075,0.0,-16125.644306974556,-24675.55569941932,-6.5155071639455855,-209795.32313425172,-242156.73524982392,-4.0031771600116272e6,-9.137416149783576,-1951.389378008491,0.0
1691,11,7,9,62.295346234930605,201.9511684205958,144.03819000000001,9.040038260954498,172.75434812096935,300.7748321471361,1827.0691949998077,93.9875133585303,9394.529952719244,1800.0,2160.0,13777.413,1921.0605142874797,1023.9316250131282,569.381039035575,0.0,-385495.5341436981,-19830.53885651463,-0.2216452353168279,-209794.3574427867,-242155.57642006586,-3.869070460621183e6,-921.5262172184375,-675.6223114131717,0.0
1692,12,7,9,62.295346234930605,201.94943776265598,144.03819,8.124263256370073,172.75434812096836,300.77483207582156,3730.2802919998076,21.451845479084124,6897.597524703692,1800.0,2160.0,13111.156500000001,3751.7330061286884,1023.9316248732721,573.8659492357299,0.0,-783633.7867787328,-4506.468573479464,11.7746468372643,-209791.24225849504,-242151.83819891585,-3.6929095354474434e6,-3518.3883145658947,99.16551314375829,0.0
1693,13,7,9,62.295346234930605,201.94892593463325,144.03819000000001,6.935844885914694,172.75434812096884,300.7748320551025,6128.310227999807,0.0,3869.0172866483385,1800.0,2160.0,12459.1545,6128.310227941562,1023.9316248323744,582.7544465467753,0.0,-1.2801106774929597e6,0.0,8.584935192251578,-209790.32096805415,-242150.73265038678,-3.5194262171027595e6,-9389.046563175136,1634.6920970593928,0.0
1694,14,7,9,62.295346234930605,201.948926242863,144.03819000000001,6.383913237120524,172.75434812097066,300.77483205511356,7232.160758999806,0.012922797444710308,2420.822832939856,1800.0,2160.0,12114.823499999999,7232.173682158166,1023.9316248323952,594.235167520543,0.0,-1.5066965864981422e6,-2.692243085681174,5.37080055475235,-209790.32152286769,-242150.73331616304,-3.427374967008006e6,-13076.083476672167,3618.036564829119,0.0
1695,15,7,9,62.295346234930605,201.9532095682215,144.03819000000001,6.257175748939245,172.75434812096978,300.7748322337147,7308.2767799998055,179.536439309328,2259.0965302366494,1800.0,2160.0,12208.7355,7487.820489255913,1023.9316251812246,597.6998650940195,0.0,-1.5216591243682182e6,-37381.351207066225,-4.664448404975701,-209798.03150851294,-242159.9852989374,-3.452457902869314e6,-14008.732194946475,4216.5779189552995,0.0
1696,16,7,9,62.295346234930605,201.96359965208237,144.03819000000001,6.289474234196691,172.75434812097075,300.7748327049652,6813.457940999807,615.0089025556184,2895.9384028884588,1800.0,2160.0,12786.228,7428.491747628078,1023.9316260904493,590.3706123343833,0.0,-1.4189235600080874e6,-128077.4944246346,-36.06840455974452,-209816.7336594625,-242182.4278800769,-3.606401834062774e6,-13767.987619486623,2950.4170657790382,0.0
1697,17,7,9,62.295346234930605,201.97173641877202,144.03819000000001,7.8148606116773545,172.75434812096978,300.7748331120164,3425.764445999807,956.0415544954918,6914.891094707545,1800.0,2160.0,13758.5175,4381.844714571497,1023.9316268678525,574.5477233784507,0.0,-718679.4653542022,-200564.70433731013,-142.38861051667482,-209831.37983950393,-242200.00329612652,-3.86380607522968e6,-4774.800703669032,216.9437068197294,0.0
1698,18,7,9,62.295346234930605,201.97741548119396,144.03819000000001,8.401466250158885,172.7543481209674,300.774833416736,2017.3980689998073,1194.066579735373,9212.490086810425,1800.0,2160.0,14885.7735,3211.5130014439283,1023.9316274473287,570.4499847437528,0.0,-424417.94976317004,-251206.391757509,-242.01813593530096,-209841.60215186342,-242212.27007095792,-4.1593138751649256e6,-2555.2579812508084,-490.958827850176,0.0
1699,19,7,9,62.295346234930605,201.9824325496486,144.03819000000001,9.039848198215271,172.7543481209685,300.77483370158376,532.8897899998075,1404.3463566344099,11434.478538758583,1800.0,2160.0,15833.532000000001,1937.2930144518682,1023.9316279873042,564.3898414930366,0.0,-112451.61887300959,-296348.3711369462,-357.7587864487432,-209850.63287508176,-242223.1069388199,-4.405294771293517e6,-921.8193224499264,-1537.8752685398795,0.0
1700,20,7,9,62.295346234930605,201.99509562460253,144.03819000000001,9.044116669020081,172.75434812096975,300.7748345048356,0.0,1935.0986130884537,11852.613234714161,1800.0,2160.0,16249.5255,1935.176973276121,1023.9316294863688,563.3528292457962,0.0,0.0,-408381.68701666885,-520.9317983919755,-209873.42640999882,-242250.4591807204,-4.512379444054145e6,-913.5759317762859,-1717.0246107750572,0.0
1701,21,7,9,62.295346234930605,201.99057258676334,144.03819000000001,9.137762505329908,172.7543481209692,300.77483420292157,0.0,1745.5211593575777,11761.779379768737,1800.0,2160.0,15969.1155,1745.5918427648814,1023.9316289273848,563.3680169086085,0.0,0.0,-368528.97624318575,-463.7406048802659,-209865.28494188827,-242240.68941898775,-4.440181154135417e6,-743.3420168403172,-1714.4005127802957,0.0
1702,22,7,9,62.295346234930605,201.97542862886104,144.03819000000001,9.451300510920692,172.75434812096768,300.7748333079875,0.0,1110.792066317398,11568.261095246631,1800.0,2160.0,15140.8725,1110.8370469009844,1023.9316272408513,563.4408493551816,0.0,0.0,-234851.13333590695,-280.92135353246704,-209838.02581766414,-242207.9784699188,-4.225794511920995e6,-301.0259838930124,-1701.817311471852,0.0
1703,23,7,9,62.295346234930605,201.96637306414095,144.03819000000001,9.638783688317119,172.7543481209673,300.77483283977745,0.0,731.2494749011857,10868.456571927876,1800.0,2160.0,14061.528,731.2790862248787,1023.9316263486936,566.0018312009594,0.0,0.0,-154736.15976161807,-165.507427662611,-209821.72580116798,-242188.41845012343,-3.943649977981656e6,-130.4576588495047,-1259.3959964471287,0.0
1704,24,7,9,62.295346234930605,201.96001625505227,144.03819000000001,9.770392155064807,172.75434812096907,300.7748325364776,0.0,464.8201385978817,10100.760073979656,1800.0,2160.0,13027.404,464.8389610883311,1023.9316257664805,567.8289425955066,0.0,0.0,-98416.55778257671,-89.60816034837626,-209810.28354480836,-242174.68774249186,-3.6705457076748465e6,-52.711857160986256,-943.754191664455,0.0
1705,1,8,9,37.53356773532826,202.0529097410535,144.03819000000001,7.847096905283626,172.7543481209801,300.7748504240481,0.0,4358.355938834646,4468.299973688553,1800.0,2160.0,11288.452500000001,4358.5324267771175,1023.9316565650366,717.8991716146384,0.0,0.0,-914818.940528495,-454.7161601682892,-209977.49181961056,-242375.3376722545,-3.2040751260953858e6,-4634.2967212132135,24981.50910030154,0.0
1706,2,8,9,37.53356773532826,202.08851651695642,144.03819,7.110243971723266,172.7543481209813,300.7748596235461,0.0,5850.047490409887,3199.5429546814344,1800.0,2160.0,11511.3765,5850.284383131618,1023.9316706313687,740.2798609548933,0.0,0.0,-1.2238226837936596e6,-439.5266208971152,-210041.5840162358,-242452.24830820484,-3.263731513890906e6,-8349.437722409399,28847.859717568033,0.0
1707,3,8,9,37.53356773532826,202.0985370852906,144.03819,6.902920899186121,172.7543481209817,300.7748630904118,0.0,6269.7541395081425,3126.5297826818896,1800.0,2160.0,11858.067000000001,6270.008027886683,1023.9316756777606,745.301623905635,0.0,0.0,-1.31038775636141e6,-460.8262834495399,-210059.62103923733,-242473.8927358066,-3.356768315420028e6,-9590.460657662225,29715.387064601295,0.0
1708,4,8,9,37.53356773532826,202.0904836655341,144.03819000000001,7.069542822936413,172.75434812097924,300.77486026628145,0.0,5932.443253531092,3934.431775451939,1800.0,2160.0,12328.6605,5932.683482798215,1023.9316715771181,726.4322923741753,0.0,0.0,-1.240829988049911e6,-548.2191515766317,-210045.12488367563,-242456.49734913258,-3.4828304494515094e6,-8586.291564645944,26455.631284750358,0.0
1709,5,8,9,37.53356773532826,202.10477391147091,144.03819,6.773891363260162,172.7543481209809,300.7748655117734,0.0,6530.962665224721,3898.394114106603,1800.0,2160.0,12891.138,6531.227131012647,1023.9316791245009,729.3540752783922,0.0,0.0,-1.3641787644712399e6,-598.90671637177,-210070.8473263619,-242487.36428035612,-3.632481670379623e6,-10406.216296650528,26960.37588468264,0.0
1710,6,8,9,37.53356773532826,202.09649575782265,144.03819000000001,6.945154086211922,172.7543481209792,300.774862343733,0.0,6184.256904751259,4862.818410357664,1800.0,2160.0,13508.859,6184.507330993816,1023.9316746022689,718.2004674396634,0.0,0.0,-1.2927672664285656e6,-706.8151795164449,-210055.94664979502,-242469.4834684759,-3.796224845061124e6,-9330.684217099806,25033.545314569725,0.0
1711,7,8,9,37.53356773532826,202.08656760470086,144.03819000000001,7.150568494444638,172.75434812097907,300.7748590033167,0.0,5768.414172399121,5845.679194446604,1800.0,2160.0,14075.880000000001,5768.647759449868,1023.9316697147051,712.0966734035323,0.0,0.0,-1.2069664612665146e6,-791.638110633241,-210038.0759741758,-242448.0386577328,-3.945730727566344e6,-8118.042427076311,23979.092247895605,0.0
1712,8,8,9,37.53356773532826,202.09246904922497,144.03819000000001,7.028465048085012,172.7543481209787,300.77486093297796,0.0,6015.601461762733,6034.552656777026,1800.0,2160.0,14511.939,6015.845058449597,1023.9316725532341,711.6460403613465,0.0,0.0,-1.2579881968409664e6,-852.8284571571276,-210048.69857431922,-242460.78577790488,-4.0599704498736076e6,-8828.69591466993,23901.241180055775,0.0
1713,9,8,9,37.53356773532826,202.08851651767264,144.03819000000001,7.110243971723266,172.75434812097896,300.77485962336686,0.0,5850.047490409887,6407.897454679439,1800.0,2160.0,14719.731,5850.284383131618,1023.9316706313155,710.037633475497,0.0,0.0,-1.2238226837978496e6,-880.2637032498606,-210041.58401752505,-242452.24830975189,-4.114338797780351e6,-8349.437722409399,23623.38342382555,0.0
1714,10,8,9,37.53356773532826,202.08272479401626,144.03819000000001,7.211045802662609,172.75434812098004,300.7748578272116,38.07095099967722,5607.447794507382,6440.4344818260715,1800.0,2160.0,14547.741,5645.745814361492,1023.9316679645306,709.7670840762772,0.0,-7968.012884923847,-1.173603892336481e6,-847.4321529136505,-210031.15891494355,-242439.73818665408,-4.0694773988685217e6,-7777.115035968418,23576.64693581179,0.0
1715,11,8,9,37.53356773532826,202.05452675565496,144.03819000000001,6.995258092756287,172.75434812097905,300.774850760428,1636.7403209996778,4426.110171275743,5622.856897102342,1800.0,2160.0,14147.503499999999,6063.029723832478,1023.9316570982992,711.7357130238116,0.0,-342160.21195770224,-925277.3790205587,-581.301787277218,-209980.40244589318,-242378.83042379367,-3.964994806430387e6,-9027.75713804469,23916.74443326256,0.0
1716,12,8,9,37.53356773532826,202.01406665837132,144.03819000000001,5.701559785180802,172.75434812098163,300.7748439350022,5899.910402999676,2730.496859654593,2438.6007513175373,1800.0,2160.0,13530.815999999999,8630.50240482222,1023.9316459222347,740.130255703327,0.0,-1.2255035853199079e6,-567166.8657053057,-153.44122382684145,-209907.57427078267,-242291.43661366103,-3.8031391076015225e6,-18476.305671071103,28822.0332138199,0.0
1717,13,8,9,37.53356773532826,201.98554100896126,144.03819000000001,5.271390761935473,172.75434812100178,300.7748406371277,8145.682415999676,1534.8924668988286,831.3878352005723,1800.0,2160.0,12973.778999999999,9506.612009602079,1023.9316402092539,861.1694512745621,0.0,-1.6882491447202382e6,-318117.1032877139,-28.596566772583174,-209856.22810184452,-242229.82121093528,-3.6559750528282477e6,-22359.13539602195,49732.08447121392,0.0
1718,14,8,9,37.53356773532826,89.9074348881924,96.34764828643668,5.394989530755353,172.7543481209694,300.774827563071,9059.22995399929,2830.390091918463,0.0,1800.0,488.38863362899684,12679.8165,9264.568961177756,1023.9316151155651,544.6686413235312,0.0,-863366.5779848847,-269743.0378111979,0.0,-8115.637084460584,-31.906246306098183,-4.9989262905399315e6,-21205.377550158002,-4944.790817563189,0.0
1719,15,8,9,37.53356773532826,89.88514232110005,96.347782353047,5.29763645842653,172.75434812096935,300.774827563071,10239.222386999287,1896.1363756625533,0.0,1800.0,294.4160319265593,12731.589,9456.102492950593,1023.9316151155649,544.6740954296733,0.0,-974597.6393361292,-180479.5291805021,0.0,-8075.510463694343,-12.67079982512223,-5.018797112680096e6,-22111.563018936264,-4943.848597012053,0.0
1720,16,8,9,37.53356773532826,201.98020968491232,144.03819,5.614375036348313,172.75434812098206,300.7748401246335,7498.605653999675,1311.4443583466434,1985.012159850078,1800.0,2160.0,13256.88,8795.617498880218,1023.9316392988494,743.3249348584477,0.0,-1.5566699267305594e6,-272248.7469560116,-57.694095216633286,-209846.63171855643,-242218.3055509896,-3.7311315136642796e6,-19233.557877168714,29373.932470915606,0.0
1721,17,8,9,37.53356773532826,201.9623240403253,144.03819000000001,7.267354237467853,172.75434812097797,300.77483860414907,4910.246843999678,561.8186640030492,6247.642484409273,1800.0,2160.0,14181.530999999999,5472.088258309687,1023.9316365348344,706.603459382124,0.0,-1.027369367434602e6,-117549.13831981756,-69.84372445102781,-209814.43755829983,-242179.67255868166,-3.975235763910129e6,-7467.341314589197,23030.13973717828,0.0
1722,18,8,9,37.53356773532826,201.9611301850008,144.03819000000001,8.22464119399249,172.75434812097635,300.7748385122191,3045.1066979996795,511.7815882807697,9249.6518607054,1800.0,2160.0,15268.363500000001,3556.90901040931,1023.9316363643279,698.9458790136521,0.0,-640038.1002504018,-107569.20791035992,-92.36107978969812,-209812.28861871568,-242177.09383118068,-4.259162146504421e6,-3151.8893067148965,21707.25954305986,0.0
1723,19,8,9,37.53356773532826,201.9741503714921,144.03819000000001,9.11602308587585,172.75434812097728,300.77483957630966,723.2186639996802,1057.4855225784918,11979.896729789201,1800.0,2160.0,16222.4205,1780.7470085450452,1023.9316383164163,686.3999723689509,0.0,-152664.35323129842,-223224.8023897492,-275.60404020547867,-209835.72495440007,-242205.21743400188,-4.505741993944898e6,-781.3742683389264,19539.898340698855,0.0
1724,20,8,9,37.53356773532826,201.97607404819854,144.03819000000001,9.43780580762211,172.7543481209757,300.77483974667757,0.0,1138.1108623076655,13046.28411135917,1800.0,2160.0,16646.214,1138.1569491331811,1023.9316386226492,672.0267946713899,0.0,0.0,-240612.43310651722,-325.23369478294626,-209839.18757247165,-242209.3725756878,-4.614599497846596e6,-316.0149166021747,17056.869193063583,0.0
1725,21,8,9,37.53356773532826,201.9941599851709,144.03819000000001,9.063362899218134,172.75434812097896,300.7748415275925,0.0,1896.1363756645671,11968.931843902743,1800.0,2160.0,16326.882,1896.2131580979337,1023.9316417782826,687.8031147679512,0.0,0.0,-400193.8464987469,-514.8454893860035,-209871.74225902194,-242248.43819954814,-4.5322973404305875e6,-877.1575096293382,19782.294958334707,0.0
1726,22,8,9,37.53356773532826,201.99233840013923,144.03819000000001,9.101076573446091,172.7543481209784,300.77484133161204,0.0,1819.7884822329365,11110.780708397784,1800.0,2160.0,15392.3835,1819.862173022381,1023.9316414355089,692.9294406225141,0.0,0.0,-384145.36524414824,-457.692751232069,-209868.46340596487,-242244.5035758797,-4.290891376019441e6,-807.9421582296854,20667.890273420082,0.0
1727,23,8,9,37.53356773532826,201.99795452090424,144.03819000000001,8.98480125589988,172.754348120978,300.77484194815383,0.0,2055.177256582488,9723.782065379113,1800.0,2160.0,14240.771999999999,2055.260479242935,1023.9316425112108,698.6560400054827,0.0,0.0,-433606.9612035854,-455.1672563718166,-209878.5724233419,-242256.63439673212,-3.990279701256452e6,-1030.473947941562,21657.18448143179,0.0
1728,24,8,9,37.53356773532826,202.0009353719581,144.03819000000001,8.923085649529217,172.7543481209787,300.7748422904767,0.0,2180.1148723064216,8501.872816269337,1800.0,2160.0,13143.7995,2180.2031542107998,1023.9316431049699,701.9576858904649,0.0,0.0,-459838.59515561676,-423.31287570274435,-209883.93795523883,-242263.07303500842,-3.700890625038275e6,-1159.5706153035935,22227.557756072725,0.0
1729,1,1,10,24.891187306519548,83.50154707378694,55.28619000000005,6.412406943741825,246.69729816556148,224.199889977393,0.0,7262.754897663155,4851.462573916905,0.0,0.0,10615.994999999999,7263.048996687816,1023.6836724631395,727.4006490751394,0.0,0.0,-653023.0099090667,-830.0459562120959,0.0,0.0,-4.280671306472382e6,-12868.893965708143,37682.972163307306,0.0
1730,2,1,10,24.891187306519548,83.47785272153632,55.28619000000003,6.902920899315709,246.6972981655627,224.19988997739316,0.0,6269.7541395081325,6086.568545615587,0.0,0.0,10858.107,6270.008027865649,1023.6836724631397,723.7481823594396,0.0,0.0,-566665.2295412845,-897.1452861900325,0.0,0.0,-4.375268933490006e6,-9590.460656850511,36781.91849290524,0.0
1731,3,1,10,24.891187306519548,83.45276090173024,55.28619000000003,7.4223648423057185,246.69729816556247,224.19988997739333,0.0,5218.187258632709,7400.79323977674,0.0,0.0,11120.772,5218.398564697257,1023.6836724631394,721.1975774293538,0.0,0.0,-474203.4232841737,-905.1594147111755,0.0,0.0,-4.477737410896364e6,-6643.20671221643,36152.69114796503,0.0
1732,4,1,10,24.891187306519548,83.45642293277271,55.28619000000004,7.346554484257394,246.69729816556077,224.19988997739316,0.0,5371.658413404888,7724.000633871123,0.0,0.0,11597.449499999999,5371.875934152266,1023.6836724631394,720.8036759855216,0.0,0.0,-487762.5776044038,-972.9750608595787,0.0,0.0,-4.6627170559552135e6,-7039.717345620877,36055.51672602707,0.0
1733,5,1,10,24.891187306519548,83.4639606852847,55.28619000000004,7.190510007764036,246.6972981655619,224.1998899773931,0.0,5687.556222297269,7973.409983916356,0.0,0.0,12162.754500000001,5687.786535054766,1023.6836724631389,720.5554405497109,0.0,0.0,-515602.3988693148,-1064.4941892328206,0.0,0.0,-4.881309840303143e6,-7892.050431123258,35994.27771470454,0.0
1734,6,1,10,24.891187306519548,83.4799113034864,55.28619000000004,6.860304702732583,246.69729816556276,224.19988997739344,0.0,6356.026742173935,7901.468532561876,0.0,0.0,12759.278999999999,6356.284124064999,1023.6836724631396,720.9018104986209,0.0,0.0,-574204.8288292977,-1180.9229166687,0.0,0.0,-5.110997020033761e6,-9856.208405962228,36079.72624526656,0.0
1735,7,1,10,24.891187306519548,83.4545829749402,55.28619000000002,7.384644784568059,246.69729816556168,224.1998899773933,0.0,5294.54807486282,9486.963445418682,0.0,0.0,13283.3025,5294.762473093118,1023.6836724631395,718.2874034150135,0.0,0.0,-480952.65845612966,-1177.5959251280874,0.0,0.0,-5.312541122699386e6,-6839.057236858629,35434.7590814351,0.0
1736,8,1,10,24.891187306519548,83.44564775487204,55.28619000000004,7.5696192494502315,246.6972981655624,224.19988997739324,0.0,4920.084143250034,10302.22231783592,0.0,0.0,13724.1,4920.28337788422,1023.6836724631394,716.7758119339802,0.0,0.0,-447802.771981634,-1186.7395938504487,0.0,0.0,-5.481394934634861e6,-5905.864879188863,35061.8535471347,0.0
1737,9,1,10,24.891187306519548,83.43224415360247,55.286190000000026,7.5806520103849175,246.69729816556193,224.1998899773934,532.8897899996808,4358.355938834646,10464.163893239365,0.0,0.0,13857.207,4891.422216753225,1023.683672463139,716.1698663932115,0.0,-48499.843124089995,-396666.59650685533,-1065.1365816841135,0.0,0.0,-5.53243788998793e6,-5852.549680823708,34912.368419391074,0.0
1738,10,1,10,24.891187306519548,83.41411500309644,55.28619000000004,6.109852011548132,246.69729816556094,224.19988997739304,4225.099130999676,3598.5858476826465,7248.423450901044,0.0,0.0,13573.911,7823.830700074265,1023.6836724631389,720.8601287862693,0.0,-378247.63523721846,-322159.68072730803,-606.4018786185188,0.0,0.0,-5.424385902009303e6,-15132.777554025735,36069.443479445734,0.0
1739,11,1,10,24.891187306519548,83.40458342333915,55.28619000000003,5.4088138611136864,246.6972981655623,224.19988997739307,8830.856009999674,3199.129223805665,2485.4149657752127,0.0,0.0,13017.205499999998,9231.908212010278,1023.6836724631395,734.600324204955,0.0,-784298.323177899,-284125.53471815574,-184.2394642366271,0.0,0.0,-5.211098599149963e6,-21078.376709706623,39459.112565503165,0.0
